milliseconds,Akt,Akt_pS473,AMPK,AMPK_pT172,mTORC1,mTORC1_pS2448,Mitophagy,FoxO3a,FoxO3a_pS253,CDKN1A,CDKN1B,JNK,JNK_pT183,ROS,DNA_damage,SA_beta_gal,IKKbeta,Mito_mass_new,Mito_mass_old,Mito_mass_turnover,Mito_membr_pot_new,Mito_membr_pot_old,Nil
0,10.004488193105137,10.016769851975539,10.026643350028015,10.020904579615703,9.977383520633843,10.063265038154462,10.191749524049909,10.00388103617301,10.000944250380378,10.099811475670187,9.86732468137448,25.071385714438684,10.098501695444373,10.249007110393661,0.4909384701661047,0.8897537795020782,10.09909960054538,0.9815582606529061,0.11232012731463316,25.048444301509765,12.110965737673233,0.00017764898766214538,5841.346529632442
100,10.456445943065946,9.506266880960185,10.525096267883804,9.282155861216422,10.723247099878307,9.352755653273261,13.239071085288508,6.382400992422028,10.436649555794498,11.157474695096887,11.260883054653451,24.955406424304773,10.041920924142495,10.792840920612722,31.53320588053314,0.8802468962607323,9.737939108887364,0.9530300213306315,0.16229524745942356,25.150924757541134,8.814746180188036,-0.0006255602386554754,503.68091286462186
200,10.738899712889886,9.25429721418198,11.165074868111931,8.665800822899062,10.547174477440738,9.351033249194595,12.584598953458427,6.616569289618384,10.269521137354186,12.043273140573904,13.267296481060601,24.83357212236331,10.083647443936844,11.095918232883392,30.904463801567637,0.9987648833284293,9.979566748270315,0.9718790837361538,0.15595946821734297,25.131991400553463,8.73613372795506,0.0003236336529634926,27366.454247136222
300,11.201470485614584,8.802456109120769,11.593286227701274,8.447907792997686,10.569760201654587,9.438021229434897,12.454425598388662,6.943365004161308,10.276965495475704,13.027665222506641,13.90967598772213,24.796048719921465,10.142258121664629,11.749182781239778,30.145383001838834,0.9508297950233645,10.284491057269287,0.9605822182768194,0.21487556528424923,25.041510728571737,8.950316262482147,0.00044964679948631683,29324.97262103569
400,11.42407701391829,8.551426925728805,11.963004311703518,8.032207691749381,10.369205374994872,9.568352857614299,12.073313830208042,7.159957288304765,10.277139938993853,14.041884279732798,14.755100725252628,24.68564757253852,10.248341978199976,11.989125717899514,29.502049742223527,1.1415770458796681,10.639561374601945,0.9884575030613663,0.1533671729211599,24.826991977810334,9.014388709870088,-0.0004921477856981906,43797.78282615562
500,11.766767003076922,8.358450281275704,12.412305054040848,7.511040730414924,10.396176177406822,9.68150150265874,11.797025915402124,7.309374021045051,10.283808564226641,15.639165339003865,16.572599971485868,24.681645188918576,10.289355772139375,11.66298673405517,28.32569128766592,1.145540461790307,10.591503695400831,1.0243952248133512,0.26900047052583376,24.92147347639765,9.074867888445235,-0.00013470361258116569,37933.96931674069
600,11.996762240229083,8.121719865244403,12.787085377526617,7.046535886092386,10.190084502808244,9.793736317418235,11.395306500407163,7.450024531955156,10.28128338454637,15.56064026541444,17.690933784550964,24.502736982357867,10.491253736860635,12.44699414687558,27.668545774481007,1.1113692894612623,10.650651900159005,1.0326230213357446,0.22081568038029667,24.691087427373297,9.26654932346971,-0.00032883817625944337,45016.343925457724
700,12.16380277419123,7.819424672699855,13.128924555573809,7.027578658852191,10.042628577988802,9.85618349396813,10.888218742263449,7.826961309075244,10.284382144413847,16.485307737356692,18.501628243714904,24.55775206268225,10.5742184633368,12.485583426426087,26.587805128548965,1.1673295750896342,10.712949282859325,1.0533005107497466,0.15098140932297188,24.55140421893185,9.361518014891415,2.2817451900787144e-05,66725.275936685
800,12.287834989832472,7.761075065005979,13.423413564802324,6.5898272915913205,9.953971520287276,9.957976858257547,10.699604266675758,7.809266970021516,10.296424244733096,17.582840132197138,19.37742345571832,24.463497225941584,10.545895170852097,12.957623657290187,27.05254240130174,1.3079646030341965,11.041963630436083,1.0662373190406627,0.43765658600753454,24.639292277598198,9.759153590806344,1.6123214187454497e-05,66537.26157603698
900,12.508828267677167,7.536403310949099,13.746801107581586,6.255319446767333,9.863847711233204,10.1559674559282,10.333732290704209,8.104905602528895,10.29983361092768,18.16751982177616,20.178124061949468,24.466666611102056,10.67190811759228,13.26995426104593,25.633107084120322,1.5234620681475979,11.165891678201254,1.0894824443285347,0.44086762742813895,24.422705475345648,9.947772371886018,0.0004340395494641605,68199.06820574157
