milliseconds,Akt,Akt_pS473,AMPK,AMPK_pT172,mTORC1,mTORC1_pS2448,Mitophagy,FoxO3a,FoxO3a_pS253,CDKN1A,CDKN1B,JNK,JNK_pT183,ROS,DNA_damage,SA_beta_gal,IKKbeta,Mito_mass_new,Mito_mass_old,Mito_mass_turnover,Mito_membr_pot_new,Mito_membr_pot_old,Nil
0,10.047844642382579,10.071452000137208,10.11926007288913,9.99288585808453,9.963337357609356,9.940546450845158,10.156346459954252,10.046358059847188,10.001988307497992,9.818187463840562,9.907813600559779,24.943501396398844,10.055352024421028,9.681429355874853,1.4738302910563121,0.8542711718850211,9.729146235192877,0.9866010997172723,0.03282596255868559,24.989957391297853,12.087513365312848,-0.000491696466117914,8548.453723219744
100,10.501801692499761,9.622926347020165,10.525522643573721,9.4261733666896,10.698979047571813,9.219495955833185,12.953201930027666,6.297343604247791,10.438547393706303,11.668988562360976,11.542270696967673,24.796425713395,9.927415308250277,10.738739286122645,32.693029077382185,0.8391654035122804,9.948745214011975,0.9815058490191478,0.15986108399700763,25.12534871850988,8.631558224832956,-0.00022787638978605308,10326.035035056606
200,10.79618376065951,9.274443486224248,11.12102625907182,8.846464897991261,10.540415218466277,9.317697297402114,12.560199383199281,6.717795775433642,10.274033853439452,12.41620850993144,12.979821351651239,24.807928625265024,10.047923915922434,11.22368039032965,31.273712833607284,0.9386468775996814,10.04326888988653,0.957279439825345,-0.04818739250779459,24.885283710058122,8.776867529598302,-0.0005983092514129118,13148.16139724261
300,11.13567280621375,8.773663273975648,11.803481176483983,8.354198880037126,10.522331728887597,9.46330143530897,12.188977590319004,6.882822583012866,10.273020929101284,13.27984266229918,14.070838289641882,24.87063898292207,10.039094125190054,11.80273804152613,29.90129626718353,0.8909564300686768,10.105876438560513,0.9603260103013503,0.14187363345538703,24.962837621451623,8.879836500720929,0.0003918285850417217,30845.63587198404
400,11.400245969351918,8.512693021199956,11.982228363872608,7.952422011699467,10.48598185579762,9.509491009441007,12.185794312773918,7.203408037103007,10.280613947067225,13.769058196184492,15.025067519788067,24.67541408916721,10.102076664387672,11.535680735178124,29.447099131100764,1.1632765404908696,10.220879341252164,0.9982692376210545,0.16494272143246042,24.951090441324457,8.79222196129969,-0.00019406738400105922,32419.115165687286
500,11.662178590740716,8.387581286336365,12.413810933456944,7.5462181369544545,10.338189365252333,9.647347110370381,11.803181290926338,7.347432963477964,10.280846963725105,14.891307622895944,16.069301747759564,24.731086254770826,10.407247491257422,12.033343020805654,28.652210571878353,1.090284471213334,10.323143678619306,1.0130616737596534,0.13994862458495178,24.982962208818762,9.006488835846017,-0.0002666398841655194,49894.40972198365
600,11.846222408844723,8.145588343097973,12.849678672054056,7.146723573720508,10.179717836994547,9.773598974540905,11.264675914533662,7.489521110000672,10.280265260184756,15.823090432099272,17.823218150710026,24.757042692722393,10.424374451292582,12.549059281449598,27.75001126534761,1.2649478296593093,10.326455295506793,1.0235244936751613,0.17531427115734724,24.863316893214456,9.168726550227193,0.0007769820463168491,50614.208731632825
700,12.173394473449427,7.951537444555015,12.981968077116713,6.994841695252557,10.117304877046942,9.850597954906451,11.06175118087532,7.694585043321508,10.293034145438513,16.86624919048289,18.54249858195488,24.544028913884333,10.446336157205014,12.20943558363529,27.073999084979288,1.3160245630635852,10.558213289945686,1.0272677854757033,0.12106739309025846,24.5451995330825,9.539226357380375,0.0006864381949199113,67534.94769577756
800,12.3352181070191,7.772234050958124,13.25341178722064,6.608818181455589,10.030284930022024,10.004445333530294,10.739195239161493,7.826074834865797,10.294775827011927,17.996174131947097,18.829540996441963,24.450411569715303,10.674929719670358,12.750949295606954,26.866106988030957,1.3229163875258079,10.64132684566682,1.0739097195663974,0.21364886489721807,24.734678253025454,9.634730918056569,0.0009768651675150012,58938.655409958796
900,12.481368287955014,7.527663913691122,13.615276034740624,6.48413128788664,9.972820250854568,10.02397643183553,10.39862126129243,8.089977979657991,10.2991011952633,19.275823098421768,21.028962807169407,24.315867235960162,10.738066456150545,13.311233916537503,25.392550812499923,1.385140878895479,11.18758822829014,1.077824866953421,0.39201721323971467,24.655653872434655,9.72359394189784,0.0011710072879125113,67025.6456883399
