milliseconds,Akt,Akt_pS473,AMPK,AMPK_pT172,mTORC1,mTORC1_pS2448,Mitophagy,FoxO3a,FoxO3a_pS253,CDKN1A,CDKN1B,JNK,JNK_pT183,ROS,DNA_damage,SA_beta_gal,IKKbeta,Mito_mass_new,Mito_mass_old,Mito_mass_turnover,Mito_membr_pot_new,Mito_membr_pot_old,Nil
0,10.087004664326631,10.036422499826461,9.863889333207462,9.9686156144906,9.962280261542842,10.011251917491137,9.976103871167078,9.924054643217824,10.00213828015415,9.690608544119895,10.158411535046877,24.878584979429156,9.9001415455715,9.837313283122917,1.2882473505637906,0.8765942004605476,10.060023202028006,1.0099700124940596,0.07261173984079662,24.951292703004246,11.986577351467163,-0.0005690658050207343,-1418.0222340148732
100,10.357366331954447,9.577525783345218,10.573575403332866,9.221325696779607,10.632509805187205,9.238045075412392,13.022253428065511,6.355654116062514,10.436121425625295,11.013194680754196,11.997605948017512,24.77275535317259,10.05894894948531,10.713245703931165,31.56860302656809,0.9896108095178455,10.260617338215722,0.9616064863537743,0.008871357746363866,24.85305542952056,8.613393233084695,0.000207400223982987,7133.238279485513
200,10.741593465221367,9.272797319043493,11.323148224202415,8.980160487120544,10.66247039066232,9.379373661658978,12.698240577877169,6.598881408732948,10.270622615385847,11.838358825787369,12.332576511285556,24.950041760328855,10.07120905859384,11.331199362640893,31.55224926863428,1.0354431771554335,10.098665840014231,0.9795217076267804,-0.02448847490640383,25.079068026199955,8.8414254445785,0.0006674874142104738,26826.583802001718
300,11.139808547727107,8.848512263590264,11.496548610848608,8.289173209605014,10.526782217196748,9.543917891361072,12.496337128553314,6.923408218112267,10.277203202755526,13.55526439201239,13.406386601950313,24.760139371546405,10.12263488099253,11.561950966277013,30.241909734397844,1.079007381372465,10.21639124458588,0.9632436637162337,-0.03377769893716087,24.973815616618285,8.751359486373175,-0.00021592044818428442,20718.514304658733
400,11.371542430707738,8.579542501238619,12.02035140759416,7.99608517723145,10.347737917513824,9.522822314765842,11.89223537510887,7.036709342582695,10.277043153359202,14.173089998669361,15.261216960755114,24.609583002532474,10.111085359467074,11.65233176328729,29.364201335564644,1.0740631128077298,10.217853275817417,0.9741078723077138,0.1452281127214241,24.924110638155906,9.034461559101784,0.0002448171145337844,36174.92584254028
500,11.623425908099527,8.384124327181654,12.49043971147917,7.644194643865061,10.364830752246279,9.72962704844699,11.666295269577716,7.300211115341192,10.276652654010496,15.10862846184579,15.47069337311862,24.57204545275407,10.325091212513602,11.823803610009284,29.032609332239776,1.0212610605360504,10.250108368994868,1.0200130176766582,0.24851567581205045,24.88186811721706,9.233120958371757,0.0006052767037898138,43129.0014242335
600,11.874619764644564,8.162555379542527,12.669205498948914,7.211401015135262,10.284733858639852,9.73796114426754,11.323780925991755,7.532092808237796,10.28925948870464,16.145717497429494,17.1336931566594,24.748484389325302,10.51525036025217,12.054629481364378,27.96793528995718,1.2943954311739623,10.971680453642993,1.035058919893876,0.11469754555242707,24.682260803238243,9.361466688621208,0.0003308291224028616,59587.37021999949
700,12.087702424778316,7.894664641418054,13.114319018881345,6.807843307069042,10.156543584418483,9.816385302697666,10.893875921348396,7.818571671101637,10.292554541120984,16.93147954169931,18.691273416488574,24.65107840183855,10.643866077270932,12.190529622565416,27.48886334271538,1.3800040275392422,10.638491433292602,1.0561861023094117,0.3928959822421948,24.67548671853888,9.408301158392314,-5.965253245437122e-05,66413.2986765561
800,12.298722632134892,7.647863029193241,13.400238993940059,6.513228313422798,10.033664075450412,10.025500020301344,10.523898247346686,7.977542952706829,10.289225727768468,17.50901371726665,19.912613693188305,24.43802663366834,10.41588680205659,13.065897136753962,27.049955798028744,1.2282385517026302,11.167158200458813,1.0545020645882592,0.34627493464823156,24.720142354378893,9.49709630865347,0.0007434011960835053,64361.98992055092
900,12.340058393031942,7.528755195465421,13.833108901701978,6.420625325689589,9.878943623659717,10.083805687706965,10.506614160299964,8.053023515241726,10.292497381621265,18.70420638062497,20.464394930151705,24.26218107525097,10.617175165414174,13.383174135819052,25.36532016989838,1.5126114993967894,11.538520893274736,1.082405290660913,0.4613731705548306,24.582066052376263,9.780670393425616,0.0005147394451175716,76228.90587877145
1000,12.509514476001158,7.430366420652358,13.786519708719826,5.935267002448123,9.824959673378544,10.13758179742886,10.21616898679072,8.174112455117601,10.295747095953221,20.02823820008691,20.993255850690936,24.208401664989864,10.837432426794578,13.711414291229572,25.542006247705842,1.5283533839865329,11.588092035796198,1.1315418396809935,0.4045977366057271,24.622978859886018,10.189106510611992,0.0009090164971104547,75977.94943990104
1100,12.77302904659946,7.3080998631962295,14.010677647422945,5.924857568479674,9.690554205310647,10.344155738894427,9.844579051443228,8.419583975390983,10.303758028147797,19.869771629411584,22.39410852557909,24.16965381703907,10.925826107073286,13.609271315228968,24.328952652268487,1.5977136147586837,11.440590822189582,1.1484537936065742,0.5763032702219568,24.457316669070174,10.410603788785698,0.0016024613625292246,84263.73271890014
1200,12.739249097623413,7.211487431155077,14.229845971810118,5.684834663050432,9.629703321074746,10.404591848879617,9.635099206148851,8.411557344279013,10.305314081777533,21.454090376162974,22.81072240218156,24.148053307018312,10.873695176482954,14.407140633499527,23.731633173568927,1.7207171047030867,11.842267840615499,1.152495550358199,0.4015762943484896,24.417526641780842,10.339393303681586,0.00154085004874622,98780.41147042692
1300,12.842890630475377,7.02652621522546,14.641971619774715,5.380912284203249,9.569557834278122,10.516600028235855,9.425071506682604,8.652699068600256,10.309185022616555,21.240244413159584,24.201547128094354,24.010481078137527,10.909943535083736,14.044529612548537,22.8723446137951,1.5839285414926283,12.216658636192065,1.204504527733844,0.4818033192743497,24.246788890984085,10.616866735057725,0.0020209475806740092,103813.53984008616
1400,12.959292695860476,7.042405648785937,14.793804906617563,5.20923943143311,9.362779719545829,10.557943013980546,9.004398484484597,8.838892632831419,10.305589822351005,22.436122098646074,24.672887074444482,23.87931738457919,11.24247895609456,14.842049421371042,22.045142348740026,1.7360440810916884,12.252283024824866,1.2059534934095195,0.5953401589171889,24.188359376754285,11.05520145645837,0.0009865508987708404,122495.16048571143
1500,12.981423243826088,6.901996071603324,14.79623171492385,5.107159409700365,9.360544525328232,10.63891576262986,8.738576338063293,8.920690688092366,10.313440401245343,22.66188446084834,25.508112569577378,23.831435648839165,11.342457858657381,14.795766252024436,22.067636295280217,1.8373019249025495,12.464509808309943,1.2426286453780742,0.6806955709124148,24.080081434693273,11.133764096865123,0.0016140314602695579,117883.82573740676
1600,13.088077198091778,6.929654903113164,14.975825902959889,5.07805341317977,9.277822117059287,10.71485803728794,8.521842493607535,8.919841357784884,10.312369145218275,23.317455570529788,26.686100187103587,23.75373413364307,11.448707472558679,15.13650816689349,21.859356942121106,1.8081754843680544,12.49569701603794,1.25775393824388,0.9246948584621044,23.909259573434905,11.49391220687448,0.0026975526603096006,131086.31376300132
