miliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,S7,Smad7mRNA1,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,16.108550344888958,6.953518397301008,18.740075937807873,27.920162209593506,25.000617052504374,-0.00082868477238719,-0.011993819293877434,0.01833841840525593,0.008489753265159314,0.06539172602092706,2.729281410829868e-05,637.660104428599,460.34450927924775,-0.13223705989665865,0.0016647099007000346,0.05642005131007334,12.106957221171857,0.36708246400200945,0.0024322982349590737,0.07596376987379255,-0.0013680396715908972,237.46345293832528,169.4295291468496
100,10.05895389732127,0.3728807328539355,18.65599296085021,27.521298688386388,24.996894221609438,0.0003703968269992301,0.8373579022770271,3.3550216519407394,0.03961968669059784,2.788794958148375,0.019575392133366353,638.0662260189998,460.7112956689829,-0.4923161754369475,-0.0009486995698980439,0.056420052181104824,9.384552751232327,0.36708244981670685,-0.0006818645279232984,0.02461893544658591,-0.0019056731774267832,237.48066304209019,169.41898855535706
200,9.571093806806848,0.3569397426386303,18.52830029533389,27.277813643015516,24.995411752811744,0.0006133651658236099,0.6771783090550351,2.4006379016613195,0.061282014048674664,4.13377673066054,0.027504863195715518,638.5447125603667,460.2627166324727,0.3547301975866549,0.0020793944160475784,0.056420052589340186,7.856309062189405,0.3670823630079854,0.004706790801854868,0.21272946731784637,0.0008639471660473466,237.35105804593252,169.4052328477931
300,9.315698183299526,0.3620901767099394,18.359442243223352,26.848335650852693,24.995148579141187,0.0008158345048837559,0.6701003154889396,2.2224337800604714,0.08906061878235531,4.763791875868456,0.03187999401842523,637.7263293621419,460.51013164912257,0.25692362101893346,0.002406848863692871,0.05642005044690955,7.183206510752675,0.3670822791032929,0.0014601369303165082,-0.01945240097451336,0.00029407656971825325,237.08768732041838,169.4232074770584
400,9.066115230451382,0.3709143957398828,18.347132120709514,26.36030573405729,24.994161689044663,0.003124191737361035,0.6551250805321542,2.227519914734627,0.08897812048785327,5.263356438350977,0.03389069813070688,636.9026223569988,460.4144628603204,0.031458499912575266,0.0018679788258088932,0.0564200502957411,6.877941458642943,0.3670829145613031,0.00801740450104374,0.1191402628785195,-9.321587692216441e-05,237.06173767971487,169.39864852921684
500,8.931649727667327,0.37640862747213755,18.19196554425142,26.22928801946009,24.99323407477123,0.0031341450739705403,0.6921297087691446,2.203944425242196,0.11769462958244456,5.361736119832612,0.040249717839741,636.7971358594158,459.19151681015944,0.9311739773682169,-0.0005069590274534256,0.05642005337487919,6.669117843986045,0.3670827919512004,0.0064039500643452455,0.241012065460705,-0.0014828430911433862,237.4034137001937,169.40085174486077
600,8.673360353240303,0.3613783550555096,18.12555541038934,25.635804906049415,24.992541810289687,0.004906389368881969,0.7505561736123384,2.2580839718016716,0.11794281612718022,5.6956686929257945,0.0424146268506632,636.8589772695742,459.4663142455556,0.9403855143421966,0.00047766392178160745,0.05642004972365764,6.443727072410235,0.36708242773160005,0.009698416945609108,0.17808383508580883,0.0020584390218066377,236.8902139405607,169.41238097437548
700,8.632811760816226,0.41205565185411636,17.947729460125963,25.560795963619206,24.99233809861353,0.005129320058246814,0.7786115252057056,2.4706693526026173,0.14053153919083347,5.911497816658596,0.045909006991146,637.1667621188124,459.51908782524504,0.7150341927566013,-0.001365550540211818,0.056420050598815503,6.245382088705445,0.36708215941843025,0.013463137109271455,-0.1014710512223791,0.00016616083216250833,237.1424557158014,169.40831220326893
800,8.466956430944213,0.432977400127176,17.831377654544948,24.938415938818054,24.991775777378262,0.007412277849189053,0.8550350146469934,2.4808044838980847,0.1580937517297593,6.011703639004778,0.054269584474598426,636.1323528762993,458.87084405703484,1.8105848336002164,0.0033787251168432577,0.05642004960522573,6.0315612550965465,0.3670826360304542,0.01718290357427401,0.150804645244883,0.002330412711603168,236.8902538396346,169.39696812829678
900,8.170510179703898,0.47013119849410134,17.66409264740033,24.649652771859785,24.991495047382088,0.006907767747411793,0.9083885688545941,2.647521064850754,0.17289760578227759,6.098809171262073,0.057121400992288573,635.247995291215,458.5271861510681,2.1022970995613703,0.0008480825257024401,0.05642004974398777,5.845449071964616,0.3670823833145441,0.016621295193333916,0.25903349653633895,-0.00030861340912610236,236.8028088879762,169.3688322553351
1000,8.04425120710778,0.43284584149147287,17.53449615834202,24.241672074513616,24.99070210009567,0.009527280198130091,0.908263590161291,2.731350052812537,0.19040336489824172,6.335795221160905,0.05776292677972401,634.7190671589283,458.63895265751165,2.7491946467952477,0.0009755319324208732,0.056420053402168026,5.681136365236751,0.36708270428297546,0.019236646689851474,0.424051662722259,-0.0008888910598087893,236.48085912933422,169.35778310251848
1100,8.01369511054457,0.5036806861998312,17.394163171289097,23.85934020113761,24.989952120642158,0.01053344068258772,0.9733429508776394,2.8498008028080695,0.21069009117870044,6.496501303418117,0.062466363730066275,632.392658777106,457.66049285252626,2.1755150501220433,0.0008202954782299005,0.05642004918063317,5.644816855737914,0.3670824090338732,0.024508973243489378,0.3552112374841647,-0.0006529404668334932,236.2720828996204,169.37662818035824
1200,7.854982105396407,0.5222232792812008,17.231016760751263,23.614339322957655,24.988822445299533,0.011432191231061638,0.9857417072298357,3.027428936717199,0.2172866698234666,6.542847153483863,0.06516396514414277,632.1292375855828,456.89346599739525,2.6254330346556536,0.0027705917936487437,0.056420049003518075,5.518443231105136,0.36708253760739257,0.029850690730786975,0.33753451078312496,-0.0006852273284989554,236.39210723440175,169.35859072969322
1300,7.781853140942587,0.4738519890002095,17.1162789400135,23.37277182839466,24.98736522336887,0.011414283960123518,1.0419364995914058,3.08589125337694,0.23090248266385402,6.774376528680804,0.06849806440163926,632.1707751001253,456.4561459016905,3.487578734087266,0.0047896068695710906,0.056420049514904,5.3403420809009505,0.36708229414560445,0.03129439901784686,0.2844288729574648,0.0009797405929566913,235.81213796093704,169.3477979196059
1400,7.567556775521778,0.5576235156443718,16.968541770026725,22.997508068902484,24.98685692467911,0.013687359708070338,1.0810399809858011,3.2582747428943533,0.24191896239631433,6.913809409347553,0.07222340915709496,630.010766893553,456.7116103508958,4.241929793302246,0.004704019110480904,0.056420048954214264,5.23046628713202,0.36708255375598553,0.03286293884949045,0.6627318003405647,-0.001483209235941255,235.8270929399846,169.33121013154746
1500,7.414689816494121,0.5335359241030954,16.929698942587454,22.67942718253743,24.985473067167796,0.015483375643650314,1.1597036715459832,3.3376940481495345,0.25255192912113567,6.885511007564466,0.07598843792239598,629.0145913082418,456.03622368151935,4.077223558613305,0.003776164170507533,0.05642005228872984,5.073222383894203,0.3670828376504738,0.035087963353925014,0.5893962957633716,0.0012867719498898436,235.66017202750461,169.31577696200753
1600,7.358104214100775,0.5255004469459967,16.84039266831543,22.655243404535312,24.98587544290283,0.015824449401833748,1.1871051653308435,3.403890803882392,0.268508207777888,7.144162007625637,0.07894710493245065,628.6281744245987,455.37452994197264,5.245514052547166,0.00504580079467462,0.056420051052348145,4.96611519352276,0.36708230611317705,0.039798371836252164,0.981084892016602,-0.0007000787462364026,235.33377898550916,169.2696696981304
