milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,S7,Smad7mRNA1,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,16.061253688422898,6.954399895209615,18.707972578170576,27.8888413527079,25.000304138097963,-0.0001605448352457235,0.0005330458884181146,0.014806241314218604,0.00843201986097082,-0.06752479286622178,0.0022717373077598703,639.1962745667344,459.98540362764805,-0.16202332298297553,0.001317146421451859,0.056420049141439145,12.071810447466213,0.36708291907894114,0.0012451028621974151,0.06766456225920042,-0.00020263324696752946,237.40069975736233,169.42697936933956
100,10.05373451956148,0.3301299126113597,18.659929806816542,27.713901784491892,24.996194027249274,-0.0005266130397533705,0.8011647248941894,3.2879548865602843,0.0378077683984198,2.701094885127083,0.018543543190004105,638.3890995380146,459.8816011438033,-0.2579201079134555,0.000660632534856478,0.05642005207091303,9.268254502349803,0.3670822145484625,-0.0016890562455138917,0.11271701772498742,0.0008992771542232319,237.4253526256018,169.4068356446196
200,9.560269655015908,0.30568037609028337,18.483925921338848,27.472000900467425,24.995798426885838,0.0002862077165089041,0.676386251825625,2.5009537665799315,0.059590489564874886,4.21354189841166,0.023756222236789325,638.0903160429392,460.95243769112994,-0.07717714371867015,0.0008822874769787668,0.056420053310265145,7.95651614602312,0.3670823096373671,0.003464566908146336,0.19974448363001213,-0.0015996865543852446,237.13103428517311,169.42299226360646
300,9.38782959733562,0.3034961878589648,18.40823224871072,26.871089438091186,24.995660034322157,0.0016258162190102442,0.6491107250240032,2.1833549136675834,0.0861199360048246,4.86138742732588,0.03394914042442518,637.8245043232154,460.1711279710816,0.5961109919131761,-0.002307448935820468,0.05642005301731888,7.2398837314322595,0.3670821502607272,0.0011957639434115445,0.11850574578896407,0.0015540842231559166,237.63708670925922,169.4008106349858
400,9.120210931684083,0.3562144842377549,18.341865297801224,26.49093147914892,24.993974965816722,0.00187163236510771,0.6920608740328176,2.1234432498003613,0.08689748317005,5.224754629251328,0.03749251379039239,637.6451820147864,459.61000108247674,0.7103992426496301,-0.0007399477329335044,0.05642005097747749,6.938289878420897,0.36708213558988506,0.0048382475574738895,0.02786377054415399,-0.00019648108133615968,237.50136800411516,169.39955972724422
500,9.004837702335575,0.32596715713056446,18.24917422550095,26.218152189257065,24.993375315111066,0.0032568279530585244,0.719116088308102,2.2877372318017044,0.10596720658485197,5.413434826514857,0.042179374752890256,636.9795735282605,459.44182195457665,0.5917697406319196,0.0005303482724921484,0.056420051354739764,6.6098450459495535,0.3670826813080905,0.010357744281598621,0.17476782228189963,-0.0009234951309988134,237.40982558278898,169.40586254305072
600,8.736312969824187,0.412132230156402,18.07849279273139,25.815971803305064,24.992964596420656,0.003577316811502732,0.7466537764703102,2.288278873201861,0.11935422723701826,5.7337715716453355,0.0464693139029641,636.2898985550053,459.1638508870157,1.3035532095302391,-0.0016964820170259787,0.05642004959051835,6.432366181706518,0.36708225302921677,0.009573466587523312,0.1362284060581521,-0.0001467418105238923,237.43495193344717,169.38970986703345
700,8.489983930442357,0.38421049070329905,17.86270442159523,25.250793702344104,24.99280616691571,0.005783803363464356,0.7828206605691347,2.445696273599305,0.13256347974638322,5.809293147303692,0.04833320658526905,635.2406738703374,458.8349970728572,0.8826352001345409,0.003109056226554079,0.05642005272806538,6.236601467796832,0.36708216825649514,0.013616083400792402,0.015420750505017095,0.0024630538362756783,237.18376997522435,169.39304794057068
800,8.381609715700208,0.45777967987721324,17.832953629788932,25.059356926133564,24.992239383832523,0.007308153464224868,0.8470050118839737,2.5735938081224146,0.16426674864211427,5.948850562437235,0.05089543764066444,635.7429035173454,459.312840512945,1.3352638052169732,-0.0013839123723684591,0.05642005199403279,5.989392738079992,0.3670821662201222,0.01689401360600597,0.17473866424479587,0.0004694374489788441,236.96734285947392,169.38652411029463
900,8.264396895613018,0.4123596903850594,17.710145894959865,24.67118140403444,24.99126926388566,0.0069128232527589685,0.8989642672113277,2.618121940382832,0.1640165039339285,6.168249998090483,0.05562994402345738,635.220579077712,458.1780867319869,2.16708959339493,0.0017988688661869632,0.056420051313324185,5.873851697075563,0.3670823034017828,0.018375429813367178,0.15635054292343273,0.001776688548256827,236.70226396228603,169.3678251385455
1000,8.172355888768099,0.48725213622058144,17.488344208642015,24.463939151676342,24.99054687846797,0.009600001578360655,0.9496157205382852,2.7598006997548974,0.18706139547683887,6.308621637069465,0.057218226220870715,633.4726338780001,457.63096989497274,2.0926081657737376,-0.0004840963866497834,0.05642005248317769,5.672324795222255,0.36708281361286266,0.019445997627376053,0.07501086837879331,-0.0009460097938643553,236.96334135764715,169.36252929976828
1100,7.956057365685258,0.43097146911025386,17.448049819287135,24.120152781448812,24.98920113570256,0.009967598455709966,0.9895830281991729,2.8344463797719,0.19672565268408518,6.407612441345242,0.06441955609011607,633.3478181364022,458.0851464343536,2.2275833730553942,0.0002807181183097603,0.0564200515999818,5.505548291840982,0.3670823599033096,0.02399992793479374,0.20431243344288968,-0.0010872971652395114,236.46761050873434,169.37087407533713
1200,7.814551432401692,0.44683601658807554,17.309845897119697,23.864721909067743,24.987958212711433,0.01147392634506559,1.0240326160924909,2.9679164621024126,0.21219029200555076,6.6101653318448195,0.06575728339474982,632.0920824300754,457.3823076836035,3.462495785751577,0.0026173783609635013,0.056420051964669794,5.514216304569373,0.3670826696598906,0.02865354981530078,0.5465329970334245,0.0012314353774338432,236.23693864571186,169.34372506517082
1300,7.7717448208736934,0.5038106535581903,17.221394358943563,23.29703922108566,24.987375538814465,0.012122402225122352,1.0726401984095353,3.0785299035210074,0.23337623450447958,6.660202167477925,0.06980182694522595,631.0298187165982,457.29418465314365,3.5691332667145366,0.005594908959358916,0.05642005103636802,5.248947309571478,0.3670821198980524,0.0330782314793169,0.476617047331392,0.0019698561398229777,236.0855971092301,169.32790281510344
1400,7.5673848112920785,0.47296974295232536,17.07990802545851,22.9425444468474,24.986985433657726,0.013315414975703032,1.1114161478748008,3.232174955182301,0.24087328109518621,6.792215669942838,0.0714335015100917,630.9210219950986,455.9139252198396,4.0391406317669745,0.0033093337335471868,0.056420049212078376,5.127654924268929,0.3670823732264505,0.03666826015367424,0.3616561974906829,0.001409970777544773,235.753987613163,169.30926962928342
