milliseconds,PII,PIIUMP,GLN,PIIUMP2,PIIUMP3,GS,AMP,GLU,AZGLU,ATP,ADP,AZGLN
0,0.0029997117799258457,2.4766393247020823e-05,0.9888506435627408,1.1575534144180731e-05,-8.763846021043151e-06,0.014037148434072276,-5.768574944928532e-05,1.0168275504146729,1.0022620274425869,2.6763162077789464,2.678618353640876,1.0064436561210262
100,0.0024383720349536887,0.00044471299600336485,0.3587857389847558,6.0175199508018164e-05,2.1923663796640637e-05,0.013287442759523618,0.0008631823171841647,2.666826234541123,0.4898048040645716,5.165962160865664,0.17390936749271793,0.5598423920536955
200,0.00205393327499422,0.0007688142681849612,0.36576021503157996,0.00013847695868515647,1.8263120171942856e-05,0.01239894964573115,0.0014327837990266976,3.2046934846738826,0.5657184885260876,5.200559530508122,0.17356012777693303,0.41325107381634096
300,0.0017694543881600147,0.0009493108750211279,0.3022967144795871,0.0002683181442141441,5.415246862729672e-05,0.011881696481012798,0.0021708909624209402,3.352199709693009,0.6078636585767005,5.21619408884113,0.1766861223754066,0.3603318042869568
400,0.001345892794540138,0.001037247149054737,0.2913462300380512,0.00041150538231295527,0.0002166021612926093,0.01118418599724246,0.0028858147548278088,3.485670354581173,0.6343059929162814,5.206701691234407,0.15141919000784118,0.3153532525187891
500,0.0011442722564902223,0.001035071273216628,0.2280318915767636,0.0005581869932348367,0.00019200470143212512,0.010543494506077932,0.003457853294709162,3.4168987034279072,0.629993457336665,5.25364224457742,0.11992263709751098,0.29023854332386445
600,0.0008050524975163162,0.0009957621716008475,0.19419634473247263,0.0006788731289505662,0.0004800998530899444,0.009948239547420152,0.004057160333753596,3.1661121296288317,0.6055293486709645,5.275280038037571,0.09154097106310954,0.2513885406146667
700,0.0006590057105411665,0.0009068048637301175,0.14037804767754117,0.0007749056425682293,0.0007046819077325649,0.00931921058081421,0.004750129156064952,3.045154127881356,0.5765733358374742,5.259763607384589,0.12492716566956769,0.21920825939152294
800,0.00040572815435276695,0.000715510405490587,0.13610518680375477,0.000781051445248087,0.001102672573120213,0.008882430336788405,0.005100563497587566,2.7723805396208894,0.5317469768424292,5.272860592054046,0.12944443369143357,0.17205220914785394
900,0.00025744494429775616,0.0005139664020729345,0.08433848107793356,0.0006985818682996957,0.0015724288830372612,0.0085625912451748,0.005373599628334021,2.5343737061269342,0.4869631708010351,5.2993873855270035,0.06687325425185245,0.17106153134274796
1000,0.000153529117388991,0.00029363731587804873,0.09952529066881592,0.0005550516025970834,0.0021062947229266342,0.008975006751179489,0.005055382961214706,2.291912670887434,0.43286716899957,5.259965024790271,0.10405244991400264,0.1301908419103668
1100,-1.2788392251058769e-05,0.00012288291040191842,0.1168924567563917,0.00035796604409280453,0.002396146194556581,0.010742564722856658,0.0032566601991792397,2.2147106458525907,0.40030441915679676,5.26525814317603,0.12486731673619213,0.13682700848719492
1200,4.498969156433862e-05,8.740352892539849e-05,0.22339944235656112,0.0002736125796679505,0.0026617526852020447,0.013305319999837471,0.00055317131984034,2.2994625737263426,0.42225705328982005,5.205075415204288,0.1597138613729403,0.21906764074186988
1300,4.043049320590487e-05,6.393310913760195e-05,0.40194550475204244,0.00027876216906310894,0.002577520459258438,0.013900553863084178,0.00011832096039932774,2.784353622250396,0.49445526883126933,5.123825710691543,0.24336661059821144,0.3373894007873032
1400,3.979527010165539e-05,4.0486655486378356e-05,0.5066534908034968,0.000313258058841546,0.0026182427991945233,0.013810713020652761,0.0003429634552116267,3.2361521031153924,0.5656386765914627,5.116703648328852,0.266669359576011,0.4176025190378132
1500,1.5631818306249445e-05,6.49375025543003e-05,0.5835804236089526,0.0003427477356147054,0.002621961975187872,0.013630372084478964,0.0003470853753738267,3.4632844302749186,0.6146368487989492,5.0879624549069415,0.27083854092165915,0.4780568789605313
1600,5.9290575648678644e-05,4.3702378859374844e-05,0.6863259476764567,0.0003823038752872377,0.002569946130178624,0.01349502999338489,0.0004122345274216136,3.7293832227638073,0.6636981464260322,5.122002516702044,0.2534155138298643,0.5311556422322645
1700,4.8401565407997046e-05,3.964215208960663e-05,0.7300503702633959,0.0004089713928335953,0.0024521025737400505,0.013305803022464629,0.0005659305493431969,3.8260385955625718,0.687590771414382,5.140225949290599,0.2575867336126461,0.5819637431646514
1800,2.824531468206894e-05,9.590953466313056e-05,0.7223125419522269,0.0004517280574771912,0.0025467294854840655,0.013155565858474653,0.0008790347343062333,3.893585228421004,0.7085572031196805,5.137390699998878,0.21105198697068592,0.6020488457332817
1900,-4.3471057918105666e-05,7.325307562028572e-05,0.7342183974966462,0.0004786504838190419,0.002460591535393308,0.013036655990624991,0.0009080895265278738,4.027617280115755,0.7284365934190671,5.161597893019825,0.24917559822901403,0.6209148350860975
2000,2.811126719433146e-05,5.5696131358052795e-05,0.7222187795895305,0.0004691082300071499,0.0024178950257742666,0.012755426847644318,0.0011836515554773082,4.133582014280093,0.7435203397452026,5.137425156091445,0.21073923724629373,0.6192580905534093
2100,1.033857467798716e-05,7.040804151290551e-05,0.6888758216891223,0.000499047555801767,0.002346617893847697,0.012697004382875373,0.0012505602108823595,4.13318476653729,0.7627237019232288,5.180595886873144,0.18840970977904267,0.5840892110836017
2200,-4.506461776354237e-05,0.00011752393532037884,0.6811820013692939,0.0005013287421576148,0.0023614053553047873,0.012550430225785987,0.001548104387937215,4.137683898512066,0.7598272352604312,5.151142713912592,0.20356592734267845,0.5910135839030616
2300,1.3301727429047166e-05,0.0001204685309573677,0.6440153022975152,0.0005147388890282228,0.0023342350531373535,0.012483775191019963,0.0015932875904233735,4.173520842353192,0.7677767244328799,5.151196548625702,0.2056463335329172,0.5629162487535025
2400,8.324632872719882e-05,0.00010202521986349462,0.6150367243512209,0.0005085900417229007,0.002327107140522807,0.01242208489859242,0.0015092794921251428,4.165343394764963,0.7584958727508236,5.148727577218994,0.21334890585039712,0.5613186866137481
2500,-7.319009756630639e-06,9.75127866706843e-05,0.588085256170178,0.00048827053150199775,0.002369873708323131,0.012329301536348083,0.0015278191508450894,4.050506606736519,0.7686835616772686,5.169582685002833,0.23893185918038745,0.5239142746573907
2600,-3.498240808170169e-05,9.911591399940757e-05,0.5933449740219007,0.0004903595385089421,0.0023517411498345593,0.012494541230765122,0.0015200571519887608,4.124040610860094,0.766610685527979,5.1855748835644775,0.22729502156049894,0.5271198808720237
2700,4.0844507345949056e-05,0.00012582446334988783,0.5663557868618319,0.00048789152239069527,0.0024446917128936583,0.012346886485526298,0.0015984350173126576,4.053604697051768,0.748581483400074,5.185339071622365,0.2274908382746367,0.5229690715499249
2800,-3.338385705871011e-06,9.718935728228921e-05,0.5947436627571665,0.0004764068144366633,0.0023937654322296626,0.012531175068730204,0.0015630595604749877,4.087367466059792,0.7465497819670395,5.132752506946426,0.18683143629084695,0.5303690196859455
2900,7.809153625169644e-05,6.886215935758775e-05,0.5640173197340967,0.00047980238330130366,0.002370922499679247,0.01259483574612686,0.0014587794152762228,4.016852895170326,0.7401753544642395,5.145622775299553,0.1769377569045603,0.5101866541689464
3000,3.6557990184490414e-05,8.550442996282367e-05,0.5734093768230443,0.0004813446665574831,0.002392095813135293,0.01253414009940427,0.0015185096086289512,4.013533102482614,0.7340629233319114,5.153764252979139,0.23872155417631472,0.506404934079258
3100,7.655765787063731e-05,7.795743034526927e-05,0.5971964979529086,0.0004607500722673366,0.0024756421864409865,0.012490932593518697,0.0014931613444528152,4.054972964228122,0.7358539487448496,5.137073927378415,0.2291489219189585,0.5277457150405063
3200,1.8205863787638496e-06,8.99157539707115e-05,0.5842660115356881,0.0004847317494559807,0.002481798739809035,0.012639431738827133,0.0015156629936321387,3.986268255506628,0.7367841375434299,5.180732446252706,0.24386388309074317,0.5246370609391336
