milliseconds,L,L_RF,L_RF_C8,L_RF_FL,L_RF_FS,p43_p41,C3,C8,C8_star,C3_star,p43_FLIP,NF_kB_IkB,NF_kB_IkB_P,p43_FLIP_IKK_star,NF_kB_star,RF,FL,FS,IKK,L_RF_C8_FS,L_RF_FL_FL,L_RF_FL_FS,L_RF_FS_FS
0,113.80603909199269,0.0036580688827883238,-0.006855167891839222,0.012356175918904025,-1.7124104579065618e-06,0.011839975983539499,1.443404000282359,64.3881211533431,4.836494885067672e-06,-8.936282707288694e-09,0.00402523396541934,4.739548620332289,-4.4562672205917134e-05,8.418441709240512e-05,-0.0001242161019689368,90.54869124150663,7.462340999938456,5.054984237866711,5.772741272507768,0.006631517579584106,-0.0006269261127116075,0.06522848887123545,3.3690340421530405e-06
100,25.263403423460804,81.35142610200266,0.06841934739006622,4.8145536500362685,0.0002556848044908527,-0.011111327564932756,1.4434040085426818,64.36702557336204,2.428782055061927e-06,5.545760687805967e-09,0.011492784362375255,4.739767127601911,3.8367922072848644e-05,7.079257483714899e-05,-0.00026922782918353637,1.30746133139889,0.08900335223829633,3.4876443092553235,5.772724247934667,0.0048273160064641815,0.46198008172619953,1.5895059847255035,3.162546384425756e-05
200,23.123174965058613,85.02751620055145,0.13083244996952131,3.7519867780683103,0.00040080086668252543,0.014912526028237285,1.443403995683236,64.20832819766743,1.6030021891090834e-06,-6.956348944306303e-09,0.03299549149350215,4.739822570192569,-3.1899441111228e-05,3.076542345134547e-05,-0.00018380788768088856,-0.9413499545105584,-0.09493372492811539,2.4819857092686615,5.772785356936365,0.01809086533033534,0.46336933705661276,2.5882769555129435,0.00012369374933457873
300,23.146041046886126,83.22078737692203,0.20577245470863803,3.095415193209966,0.0004922122185021191,0.011191686563349472,1.443404012037569,64.25694686323568,-4.496780582226323e-06,8.254372381811776e-09,0.050876183026381236,4.739334666008462,2.957042193101656e-05,-7.45940264268329e-05,-0.00018525936851413507,-0.981774226002994,-0.01713208796776114,1.6892570689369737,5.772793541059295,0.056449079747834224,0.46718182387544,3.3606710401496422,0.000225725031835112
400,21.195594526574357,85.12125596512264,0.12233836329129233,2.6796841663457474,0.0005411769192431263,0.0038121039293466438,1.4434040018297745,64.06171198503087,-3.7178173221681205e-06,4.6289100968623245e-10,0.06304235908218263,4.739214142227777,4.557290310379364e-05,-2.3786428903008174e-05,0.00018024478144550206,1.1680417468588264,0.07384409062213636,1.3699709410483618,5.772657029218426,0.07033806040511587,0.46283333415583,3.7596178498720825,0.00027933647337715267
500,22.619806445125164,83.17757722763308,0.2167598458216184,2.3802289760064603,0.0005881843525482616,0.0021551025731972873,1.4434040078626091,64.18233923581212,-3.5296581487060584e-06,-1.0030986507802455e-08,0.06295828820144052,4.739458503295789,-1.237801002919506e-05,-9.639247290150847e-06,0.00010743146987046793,0.5756988523681196,-0.10321633230340783,1.1282885342595816,5.772674609824142,0.09369682079884381,0.46062547357493927,4.032468391280405,0.00035579560179291086
600,22.312520271585804,82.89320539778367,0.24055590426004278,2.232674976884626,0.0006011508280180958,0.004283871617715772,1.4434039985905942,64.02209749428373,-1.164861840110125e-06,1.5621163838415858e-09,0.07064609185822265,4.739415810912653,4.412273960343088e-05,0.0001916594659603911,1.3684282802242227e-05,-0.701985949294255,0.0979179106784051,0.7771928600478029,5.772685695815647,0.10591041686469116,0.4602648328047042,4.060411510191771,0.00038803898946136056
700,21.909115209715413,84.38815119445647,0.4003888234452083,2.055946701701363,0.0006219754100280622,-0.0019401819905751592,1.4434039906664922,63.89931908283262,-4.071400447136505e-06,-2.0825752724257885e-09,0.08827450974989448,4.739723284050579,1.1787888889923226e-05,7.282328234037438e-05,2.218242709269659e-06,-0.07873232871000278,-0.004070996293031349,0.6794000764964422,5.772728253310751,0.12810979226527347,0.47022633653253126,4.20856187783408,0.0004437928028273925
800,21.46836442232947,83.84560912225172,0.4241902175779309,2.0430752775577536,0.0006529293390649211,0.018025015982137738,1.4434039896153639,63.889975863124484,-2.093111699505161e-06,-7.3714026941520155e-09,0.10022449084671461,4.739815613510921,1.4815481976141547e-05,7.805131032360743e-05,2.2751489329636326e-05,1.0464211824321783,-0.0141786673294556,0.5442397360851199,5.772675039953388,0.15939726517550531,0.4615734989815542,4.4481273184849925,0.0004792196249120772
900,22.52670201012344,83.17709516479472,0.4574308975930914,1.9477742505123656,0.0006516316843763413,0.01612549096740948,1.4434039952609274,63.69888919065687,-2.188841663931333e-06,2.843526806300971e-09,0.09127323532074752,4.739592982207699,3.0131508146348648e-05,0.00027239817499538177,-3.625049267422072e-05,-0.1297078712912536,-0.10163402054796625,0.3822876821645469,5.772709645270129,0.17677432331593781,0.4602327381419692,4.4144416244492835,0.0005001786236015968
1000,22.168929743813834,83.6869683233052,0.473723156667976,1.7899898484578647,0.0006525842672999606,0.019858753171687157,1.443404009905076,63.657288782598016,2.1637561092425994e-06,4.929380788819602e-09,0.09970942611880919,4.739643408304907,3.806718613397421e-05,0.0002129954023939901,-0.00020045578535401106,0.5145661774784298,-0.027946022209290242,0.26471341980851404,5.772614484070332,0.1802360400723718,0.471650339043588,4.5547649034416136,0.0005037203280952555
1100,21.555001389540173,83.6750455343804,0.6045691505624852,1.7587785843384953,0.0006647873721769334,0.03702376945937949,1.4434039987126979,63.672080358554034,-1.5040494715910483e-06,1.9259450125522708e-10,0.10717498286894529,4.739302682805093,0.00011316199805455944,0.00033575725504365975,-9.054012879252533e-05,-0.9111766122832159,0.01096338406762784,0.26506842893592103,5.7725349299134665,0.20546393493683357,0.47111451597924764,4.595104482485924,0.0005420206848177001
1200,22.816483463911904,83.0628370051268,0.5391542423712987,1.7097415549663961,0.0006622342708827189,0.030163978218801256,1.4434040108212889,63.457886501431275,-1.6076941620755097e-06,-2.4299845274137123e-09,0.12767572649755718,4.7389470979150365,0.00012122984680732894,0.0003586976267225309,0.0002112086043049042,1.1300643868935663,-0.02844948780961737,0.2439108499070753,5.77243529455769,0.20550270448739433,0.46997826788093855,4.568589890146125,0.0005555544169232671
1300,21.59243916664987,83.51668317392289,0.7052076242787112,1.6934259629835648,0.0006833990844275887,0.0422093785836715,1.4434039975124304,63.56108049774644,5.020175779650844e-06,3.443468069117092e-09,0.1308934154073544,4.739374190027994,0.0001695999254331848,0.00035484440176419076,0.00010286348799001252,-0.24216580848741567,0.019904606752204942,0.2423994983194303,5.772482976742973,0.21622862973162477,0.4639339019876661,4.672087348867691,0.000577648247017085
1400,21.654144254567964,84.32864572437703,0.6976810043458276,1.6685543393564866,0.0006718944120615446,0.048165874239977785,1.4434039885550987,63.42344695597223,-6.999385897287033e-07,-6.9257945318723254e-09,0.12795582549507492,4.739008120612542,0.0001589584223587641,0.000567609116893897,0.0004852844076648689,-0.38176318311418395,0.06761968781856523,0.18467208579432332,5.772260124955354,0.22817031894735226,0.4695761571051571,4.728552952988327,0.0005728388298833643
1500,21.795781940114175,83.50186577071732,0.7306943348808671,1.5844897661625374,0.0006725488922287711,0.026900261123463193,1.4434039938521093,63.34976232222225,5.2800783080491365e-06,-4.235755378158514e-09,0.13879718639904415,4.739250074889133,0.00012865357302098163,0.00042856162859359514,0.0003901491204974001,0.29150199974144064,0.08608290822129865,0.2125769049565609,5.7723715664651865,0.2486497883271127,0.46496767344483475,4.717860313100101,0.0005694003130126829
1600,22.539388893844084,83.96216701965136,0.8321406538217947,1.5964381453922896,0.0006776321775943424,0.05360673024836551,1.4434040098663625,63.183864124606835,-3.0072908389125857e-06,-4.885467003951315e-09,0.13711175007708665,4.739143959486468,0.00020737472137349005,0.0005314277034293603,0.00012106429836480817,-0.505625213362221,0.010398564689480737,0.12103802307264859,5.772280727324144,0.24793917008429858,0.46321637720275405,4.761418991475789,0.0005921783531189896
1700,20.694643403306358,82.16233210298154,0.9432829520739274,1.5601084019625189,0.0006679596602034586,0.04953010059258806,1.4434039879099785,63.111648704575806,4.06826335734215e-06,-3.564279477890657e-09,0.14572311045456063,4.738893069057183,0.00022308447528265895,0.0005580640539520493,0.0007587642788229011,0.8402506163990388,0.09973149348910285,0.150119949756776,5.772266385640935,0.25534078570099134,0.45943446501940743,4.755288189598947,0.0005978101221106717
