milliseconds,L,L_RF,L_RF_C8,L_RF_FL,L_RF_FS,p43_p41,C3,C8,C8_star,C3_star,p43_FLIP,NF_kB_IkB,NF_kB_IkB_P,p43_FLIP_IKK_star,NF_kB_star,RF,FL,FS,IKK,L_RF_C8_FS,L_RF_FL_FL,L_RF_FL_FS,L_RF_FS_FS
0,113.91827174849757,0.6468908120782305,0.03460618940284642,0.01670509031514359,3.6444835902131334e-06,-0.012106560397258208,1.4434039934100953,64.39077423373703,1.5477821608734882e-06,-1.0547229481017717e-08,-0.0009719010908455535,4.739213949249984,5.259430877998774e-06,5.0801061688339357e-05,0.0001469660425727534,91.34708864296233,7.393864423553688,5.001909553549425,5.7729312927484004,0.004728573325231813,0.0010229598241859898,0.0038033048052526163,5.152628769158293e-06
100,23.1551337604719,82.32024340454875,0.06345588853466784,4.812021728120718,0.00024777343427243666,-0.010732628682454726,1.4434039998615913,64.33375410286857,-1.0195743978876864e-07,-7.866936149649122e-09,0.00986851676932965,4.739288243966601,-2.8682245916153683e-05,-9.787107977615652e-05,-2.2386629237736513e-05,3.0247672773280816,0.020427711831231477,3.4287169598493548,5.772886225883728,0.004706591136960876,0.45868486186495067,1.4823105217179826,4.7052443052063125e-05
200,21.36365917265437,84.44462560540467,0.03195917678634416,3.773221170557124,0.0004000704441081257,0.006080236191644976,1.4434039945194836,64.2481737259119,6.842052265065914e-07,-1.1430463352203882e-08,0.03128551567198895,4.739442876861025,-1.5638212682915528e-05,-1.0168341594120393e-05,-0.00014627496226271398,1.3742628643858523,-0.001241917154689115,2.433431927345924,5.77277583364986,0.03476217619825348,0.46924108895033967,2.7138010976252502,0.00012773796315051282
300,21.90744728909485,84.93472816822326,0.16830649541751752,3.1107850876112906,0.00048487730982982335,0.011107873314027912,1.4434040074681873,64.27683193607164,4.9368131548910575e-06,-1.0309653796498645e-08,0.05366525476005874,4.739534592747849,3.87003789998208e-05,0.0001291055463656709,-0.0001896282218430319,-0.4629307687177258,-0.04415431205285704,1.797876304431236,5.772806619010174,0.0410221945393567,0.46847545256041234,3.3591644892086463,0.00020628301075820442
400,21.739237728082603,84.27622559101951,0.23580623042864574,2.7436863585190223,0.000556411442351809,-0.012077193715064743,1.4434040018992351,64.07406375474339,-3.1240622951643998e-06,-4.9182926387943724e-09,0.05542503548502273,4.739783673980839,9.267201137164224e-06,-4.428392018471941e-05,-0.00015077766530836978,-0.828046232257105,0.018485108018399005,1.279871888120594,5.772882173470709,0.064104343022161,0.4679122461968336,3.656751448418061,0.0002853003108729667
500,22.576374097083125,85.09145289724394,0.16625895700935034,2.4190616924738637,0.0005876174422099757,-0.005518774937560471,1.443403994109924,64.06609449152494,3.5024958337685168e-06,-5.673580386207175e-09,0.06193907046156295,4.739469976960393,-2.5421137217925627e-06,0.00013646675922437693,0.00026134210411238047,-0.19363359684932502,0.028687108203314163,1.0565802994786277,5.772710670627128,0.08768195846517272,0.4625076436942619,4.002443504817145,0.00033859342755318685
600,22.257849525101562,82.89378065632138,0.3555283225496966,2.225215584277037,0.0006099454517260749,-0.0025404677792371672,1.4434040056225217,63.96013094418573,4.943100551658932e-06,1.1071003885369933e-08,0.08129627192750785,4.739403966931374,-8.324128261039963e-06,0.0001867405954673408,-0.0002627554369411609,0.2593265195369918,0.08523623410983074,0.7452395421296676,5.7726860876518185,0.1070642588946728,0.4645456600070058,4.088044155941409,0.0004052355359411212
700,21.858374801239215,84.10041178909421,0.25637880596966844,2.129282419322746,0.0006317396271109209,-0.005308139813600975,1.4434040108503663,63.97841946804509,-1.156129227357455e-06,6.987522473902633e-09,0.0906859477307088,4.739805773714395,-9.518326890513057e-06,6.420747098768202e-05,-0.00010030074828920328,-0.7433695261972731,-0.06328791862593736,0.5803280163956436,5.77268588539222,0.1282873600227042,0.4693350212877671,4.2134014334625505,0.00043131878814414525
800,23.079805800566334,84.13635930043137,0.3365686521703274,1.982133787826968,0.0006379501062465506,0.017096284463779764,1.443404011778547,63.76240640069231,-3.0515541575643325e-06,-1.8579931135632779e-09,0.09176507282159362,4.739410987723628,7.098591925356411e-05,0.00023271166360034032,0.0002598803228235734,-1.1513514917776055,-0.05321301135925433,0.4413621545996359,5.772654604732693,0.15206698861944093,0.4697569882644316,4.468311141730839,0.0004656462901265594
900,21.02988257650548,83.50976190946899,0.4581322888034376,1.8810483248954188,0.0006622377630613622,0.02021192926780114,1.443403988902706,63.77134800794942,-3.539083288973067e-06,1.1054632633775845e-09,0.10065721270205756,4.739699869463733,4.0035164099976804e-05,0.00018939762319799527,-6.72735156612453e-05,0.04462705682256245,0.028008349863832088,0.5253147295503859,5.7725247980620455,0.16402066269119553,0.46170379065100864,4.447553278095632,0.0004923058076354868
1000,21.904608792978294,84.08463329346027,0.4005666493564649,1.8849282280931565,0.0006678981501801759,0.026011564250654148,1.443404010805621,63.58956440840549,5.698054296119395e-07,-8.533732331338169e-10,0.10562821665442479,4.739498977321845,3.3373670235077135e-05,0.00035593791281384303,0.00018963635655423083,0.48605327177810603,-0.06772590402054558,0.3439303092231627,5.772609886412109,0.18721691594430204,0.4662624878699337,4.517122726284898,0.0005267077450365602
1100,21.15328812851505,83.0505810267022,0.5563603170045944,1.8090572714224487,0.0006582132967386563,0.014875365007068563,1.4434040077262607,63.53942886466888,-3.0384572548991614e-06,3.1079588704524494e-09,0.11011207675376855,4.739122583654133,9.732271681974949e-05,0.0002257200396884757,0.0002364057385768862,-0.2533125736845421,0.018519617864840562,0.2986838211938031,5.7724519126306,0.20412669992613916,0.46331092192797924,4.6530873673965205,0.0005493898300865811
1200,21.633176524548027,82.66314537003426,0.6323332520484751,1.6551163523654937,0.0006743730030904032,0.03336768293344001,1.4434040101596817,63.56574652478067,3.284542472101444e-07,-2.7168320783700433e-09,0.11166946963094215,4.739419876360504,0.00010795495236559972,0.0003875100008345151,0.000449557694600943,1.1542456516014195,-0.027113553790491088,0.1899906417929633,5.772374980457691,0.21472759935301597,0.46656930520898054,4.646257957171656,0.0005526607764862726
1300,22.725296332638532,82.7942774263615,0.5884929726370681,1.676017063536804,0.0006700023704134517,0.0296833995687374,1.4434040021589807,63.45941371514521,4.003007859536731e-06,6.777507645125213e-09,0.1325059538932098,4.739117496057627,0.00011338925933756284,0.0004423538014455664,-8.742994476709478e-05,-0.5219957914097441,-0.0026515251774505326,0.21334970031754752,5.772502927414063,0.21795239407679728,0.46175473829206426,4.75025688503429,0.0005520650133500204
1400,21.490356588373018,82.87309422933629,0.6591833970892979,1.7093411332434594,0.0006687574751996027,0.037341596946494436,1.4434039882986887,63.45762882990294,5.299240050172496e-07,-8.39918230243829e-09,0.13105118851785127,4.7393529933495335,0.00017599568636456178,0.0003947441690691388,0.00012481840282682226,-0.14928668606566814,-0.09777124725425572,0.0840693327754725,5.772470646041093,0.23978955129316698,0.4589824302901483,4.7166087425250955,0.0005693730540016624
