milliseconds,L,L_RF,L_RF_C8,L_RF_FL,L_RF_FS,p43_p41,C3,C8,C8_star,C3_star,p43_FLIP,NF_kB_IkB,NF_kB_IkB_P,p43_FLIP_IKK_star,NF_kB_star,RF,FL,FS,IKK,L_RF_C8_FS,L_RF_FL_FL,L_RF_FL_FS,L_RF_FS_FS
0,112.97040002014816,-0.610884192169815,-0.012521871323720823,-0.012995994967119376,-1.489975912794169e-06,9.58528010294095e-05,1.4434040076419716,64.39264183196278,3.1544679036205787e-07,-9.50197912555455e-09,0.004756980477766435,4.739527724984301,1.0903554118225588e-05,0.0001097843368431219,0.00013437311570216806,90.21608682070939,7.470636019312959,5.158526459786267,5.772875662112385,-0.005822788756004762,0.005438032490124171,-0.07089978378729889,9.341789453328251e-06
100,23.051833395407535,82.84037864562026,0.010727824393466381,4.858406396554387,0.00025844264137402605,-0.00864353156729489,1.4434040057562771,64.34152705819749,1.0098341214961725e-06,8.737959317543102e-09,0.02602381889642965,4.739741518653126,1.3992178637712834e-06,-1.0145091233072284e-05,0.00029886133398104414,3.0420203118386833,0.031969848253970125,3.5605856935239864,5.7728148127304415,0.010827626600597684,0.4653989578425956,1.527887128868841,5.063853908648167e-05
200,22.96828919104249,85.05812323813407,0.022150596930065533,3.8146465581589095,0.0004040292136955972,0.0036177618628470635,1.4434039994363455,64.32867006701979,-1.306516226581657e-06,9.273216979685231e-09,0.03311757214044746,4.739414524868703,-1.1694338516236523e-05,2.3515094041951036e-05,-6.862984114654582e-05,0.6271952774279285,0.008151762145654717,2.478328485173726,5.7727609552887404,0.02674348599351342,0.46492302819006076,2.6902359768084514,0.00011898406830998512
300,22.97755208575497,84.98757837825434,0.20237023218002018,3.1273084397537505,0.0004943244649275991,0.009757300562306096,1.443404000088555,64.22010511374867,2.8767326217295715e-06,-4.832992150893605e-09,0.04576435210907512,4.739800037692217,4.581149240214436e-06,8.655421417922901e-05,0.00013701641094699302,0.0860104249121813,-0.05455101344166829,1.691592285230342,5.772873356495132,0.055271063005051656,0.4605521034701553,3.2232595232959054,0.0002054593543359123
400,21.285375445468603,83.91270451671366,0.24967696439878329,2.7568159588786925,0.0005573271040519975,-0.006240881449846367,1.4434039949733437,64.11546693362926,-2.981974251424065e-06,-1.3406006402241115e-10,0.061038534562210416,4.739640058510063,2.481048758079889e-05,0.00016166410114347253,-9.494345667969675e-05,-0.9426999651844681,0.008110632434031394,1.2473470984203079,5.772866359211231,0.06275677745275084,0.46417838225241437,3.718168493830759,0.0002889018443746299
500,23.11874843791187,83.52490880081818,0.18132027663622124,2.4843920327294584,0.0005920053049277841,0.018187847623708137,1.4434040044276477,64.1764468016322,2.697706886565187e-06,1.080177471585709e-08,0.06083432483326369,4.7392498722440815,-3.0464482777265513e-05,-3.4917249537863806e-05,-0.00022036510930871492,-1.224105193002609,-0.09032006287077397,1.1181827166653946,5.77282302516449,0.09987085763749246,0.4604329633275409,3.9650886736687236,0.0003432727559988527
600,22.864770106604617,82.9519555891968,0.19962607123549697,2.2117714438223794,0.0006169535028252659,0.010773884925782103,1.4434039933803062,64.01042716888243,1.944029927157226e-06,-2.436860145585237e-09,0.07606791981132975,4.739705265598325,3.0547218658590885e-06,0.00015163473429858905,0.00021727379760516486,-0.9446149398062041,-0.05361611309249734,0.8404658291614461,5.772624929992384,0.11693283078258873,0.4663630126061228,4.205180916413098,0.0003903064386608436
700,22.279827342466618,83.9874946604756,0.368882315439315,2.060718038682475,0.0006250957824312146,-0.0033785104156288676,1.4434040041873146,64.03082669106136,-3.2729033823713113e-07,-4.64432178096481e-09,0.0774368080037725,4.7392401936184685,4.380194338424587e-05,0.0002281846132983118,0.00020316669673424087,-0.2484085284036125,0.08556647727921544,0.7024214784636171,5.77259283280586,0.137170748686997,0.46273935206834904,4.28772680830347,0.00041870998961137426
800,21.645105984344873,83.44029552951835,0.3819960455237365,1.9394366537207308,0.0006559708519924361,0.0019443026724377081,1.4434040043847107,63.76230008168747,1.8586751056491623e-06,-2.610563703529955e-09,0.09540898778375684,4.739417391371923,6.483479397561638e-06,0.00013082129472524192,-0.00010101110557570615,-0.42417814932725334,-0.09623085311391096,0.6103216572103713,5.772547143413761,0.14676905855236122,0.46493455073094675,4.454107645026215,0.00046565879688275106
900,23.14995975251027,84.1653368261397,0.44206410578923244,1.8732568913102594,0.0006534197250527982,0.02579661026231682,1.4434040031098385,63.70509421125091,1.960468173661259e-06,-2.5043545977338334e-09,0.10374949517476159,4.739340458753767,8.764982178735957e-05,0.00017627104008504868,0.00016847713942425832,-0.3735544321997365,-0.05939995936190157,0.41401884451979776,5.7725138356632915,0.17149814644015957,0.47061764258608807,4.447372769839413,0.0005059566370496272
