milliseconds,Z,Y
0,0.15,1.6
100,0.22608925385142714,1.6420646909991439
200,0.23819555927467068,1.7164915533467164
300,0.24508957321200048,1.7875919281774626
400,0.2516018066394755,1.85246688982768
500,0.2582621438335308,1.910622549087201
600,0.26517990722386237,1.9617382753350667
700,0.2724359405296574,2.00543613497371
800,0.2801345515708908,2.0412240218859607
900,0.28842895969190446,2.0684366406940393
1000,0.29757276951015843,2.0861065039589346
1100,0.30804455123566676,2.0926975763255933
1200,0.3209007603248565,2.085373946676528
1300,0.33941686424205475,2.0571889596927195
1400,0.38314687202183556,1.97655037446301
1500,1.2820211101955845,0.6867750921854037
1600,0.5236234126782944,0.8686788360115709
1700,0.22503839804872905,1.1701068527509553
1800,0.2118648894420899,1.2885513009384915
1900,0.21648144517782594,1.3897267669628783
2000,0.22221916615952786,1.4843910377825256
2100,0.22811650587446675,1.573064970886319
2200,0.2341282511929595,1.655670469708037
2300,0.24026739617375562,1.7320750246321968
2400,0.24655815746912066,1.8021152617796974
2500,0.25303261975454017,1.8655922202565665
2600,0.25973299956333035,1.9222592351636505
2700,0.2667151657175746,1.9718075549643717
2800,0.27405567289071114,2.013844095306861
2900,0.28186614475936456,2.0478470604827432
3000,0.29031779718275813,2.073094833044216
3100,0.29969674046306866,2.088531755814012
3200,0.31055645024122697,2.092433476465238
3300,0.3242059607213709,2.0814621199128926
3400,0.3450924043838598,2.0466744161675092
3500,0.4085270346574989,1.9350473543154034
3600,1.1115214578422197,0.6680988818872835
3700,0.39147253042301283,0.9719114759518409
3800,0.21703554528831073,1.1994623550492474
3900,0.2125585948519583,1.3110131451376785
4000,0.21769111430332447,1.4106178292294742
4100,0.22347956050353132,1.503990241187285
4200,0.22940097638008336,1.5913677759904197
4300,0.23543893420706347,1.6726500403487963
4400,0.24160777911502013,1.7476996823082485
4500,0.24793543404191937,1.8163448026145739
4600,0.2544547332909136,1.878377810263475
4700,0.261210306984487,1.9335409408199677
4800,0.26826193434678075,1.9815100863135204
4900,0.2756929544542428,2.0218661433904006
5000,0.2836242734002197,2.054053519663939
