miliseconds,AcCoA,AcP,OAc,HOAc,LacI,Acs,Pta
2800,8.396115527044772e-05,0.8236153176659302,0.5816441765786771,6.4609290797123915e-06,0.0006652744072258358,0.013166378445986681,4.756898610745097
2900,6.292689329129043e-05,0.8393877981085396,0.5983712388365906,6.9186312600727335e-06,0.0007086359138771652,0.014044828613619375,4.899614505320336
3000,6.337397227778467e-05,0.861610477341225,0.6091735568468163,7.569794605960733e-06,0.000844190985274749,0.01663595587724041,5.045609542551821
3100,6.0416860653130095e-05,0.9070654105762737,0.6371670833037764,8.012199874266993e-06,0.000916541508509845,0.017037309374104092,5.029253184105574
3200,8.627624112830484e-05,0.9217402101649836,0.6632338346315516,8.605621773728714e-06,0.0009792943121935218,0.019286665646935743,5.239796673223864
3300,6.569369909453428e-05,0.9382266193352824,0.6852503778050736,9.491878481219041e-06,0.0010235621680545486,0.020917896424998403,5.237774281335034
3400,7.127060024848019e-05,0.9923302141658282,0.7249431150564731,9.954201798724015e-06,0.0011419713729459572,0.022305690316873638,5.265573601121029
3500,6.295743864153024e-05,1.0052086475692206,0.7356006954726132,1.0576237729190486e-05,0.0011665432968987544,0.023325763334891225,5.4232098018112485
3600,8.364949264233673e-05,1.0260101766294518,0.770210624837524,1.1681203937762845e-05,0.001263120030073363,0.02561674774925661,5.469312931887571
3700,8.370183088389432e-05,1.0322389111133388,0.7892644071197955,1.1846349583074187e-05,0.001399435868952651,0.028258670756499665,5.483377593558852
3800,7.850796611756496e-05,1.059278531554332,0.8276403677259687,1.2951841173172246e-05,0.0014639796012374203,0.03096879040360197,5.540519414521949
3900,5.8337353247372956e-05,1.0949824789577665,0.8444879656624257,1.374665976012337e-05,0.0015947036886243987,0.032438789219764536,5.603718154182144
4000,5.894227741311784e-05,1.1270460413022623,0.8719638860694212,1.4244307292055186e-05,0.0017617654670457016,0.03481105662419358,5.576683625032679
4100,8.040426972392456e-05,1.16403596632048,0.880645713830736,1.51262779418008e-05,0.0018590892184929928,0.0369018868468205,5.493145254343534
4200,8.550030170724952e-05,1.1927076787897208,0.920953714938223,1.6083271852505776e-05,0.0019306783703894673,0.038531197910196685,5.562049993702473
4300,8.463439973042457e-05,1.2243461057799885,0.9468072873495871,1.6456704719223545e-05,0.002130811301332915,0.04223250323633997,5.631699071424923
4400,7.39343377044408e-05,1.2297884867999036,0.9458698877984932,1.787001657657314e-05,0.0022685273893487986,0.04462231391890795,5.490849120799706
4500,7.587740711195532e-05,1.2405844975883935,0.9925351009047348,1.8793419846851835e-05,0.002411622128445415,0.046810358165497064,5.603411592300447
4600,7.1138431489978e-05,1.2692217735168625,1.000673103847672,1.90308846565714e-05,0.0025009745997431514,0.05107437534299417,5.599070182570779
4700,6.28073424439561e-05,1.3053127871400587,1.0373096848745018,2.0490616442904418e-05,0.0026978244198706375,0.05307328119928335,5.465030094142695
4800,6.705360353421553e-05,1.3199467183001115,1.0670825017917966,2.085428278367125e-05,0.002775931396719851,0.056183148732924224,5.532466563104594
4900,6.158356432655196e-05,1.3684368180956468,1.0678122882474876,2.187006186177479e-05,0.0029768879253396284,0.060477282330138896,5.597090212110431
5000,7.59590502356797e-05,1.372515861767696,1.085309775265047,2.2903857680428575e-05,0.003179999003104089,0.062092713670810304,5.429729817430775
