milliseconds,AcCoA,AcP,OAc,HOAc,LacI,Acs,Pta
0,1.1696230384975153e-05,0.0012569371529331437,0.008630672298938456,-1.7268205463114338e-07,-3.360707799861287e-05,1.9088340380563593e-05,0.0110593080747228
100,0.0019573360285852215,0.05826279294897366,0.014188859184179569,-3.1162978895189697e-07,3.941772547207185e-05,0.0002984356342295992,0.14354031056660557
200,0.0009378538251475825,0.07853231863400645,0.008864119454440433,2.575964312912887e-07,3.3907792189856064e-05,-0.0007225807809470905,0.46249666853012245
300,0.0006299085831430032,0.12929093912475695,0.022774503538023502,-2.6609646535251994e-07,-8.832469945383182e-06,0.0003031479068373651,0.5870141431507592
400,0.0004812996232219017,0.16719517153779195,0.01791733690259281,1.9961271135995715e-07,2.0806640340549194e-05,-0.0007584244276457718,0.8337273109638674
500,0.0003875649183097672,0.20667272418240365,0.03438435885926337,-7.227132218822657e-08,-3.0227356869640827e-05,0.0004930363084589677,0.9455043706517402
600,0.00031580282231971895,0.2235091352102417,0.07165193721145649,-3.657626869827976e-08,2.8746555866654808e-05,-0.0003561197222346409,1.2348956769308328
700,0.00027921812288814386,0.25795414139220507,0.08214197771581105,9.000558289501682e-08,5.612516573932997e-06,0.0009251539913947488,1.3422053997613121
800,0.00024653550926674573,0.3114826791825979,0.09024974024355567,5.581998055143441e-07,3.0960432816856724e-05,9.199838355691977e-05,1.4832186691206948
900,0.00022389914170933478,0.3269459440206888,0.12880914272593869,5.529086382986974e-07,5.2795279968493205e-05,0.0007780126860217685,1.792656460558225
1000,0.00019356817029796556,0.34872248362143576,0.1354480429048702,3.218594807336611e-07,5.656562858360905e-05,0.0005778610220682374,1.9048238315717305
1100,0.00018404083578149626,0.3708516233784117,0.1477931028427199,6.219092382598955e-07,2.9415957964661415e-05,0.0003851123103087137,2.142931401314472
1200,0.00016170794437970332,0.4254301654113519,0.1964153757166125,6.120104919812139e-07,5.9932224809046e-05,0.000679635374530156,2.3440934905820185
1300,0.00016041734140490363,0.4450268565811557,0.19816406610829448,1.3309895405622099e-06,0.00011033810246519854,0.0025937808560241847,2.568603851188923
1400,0.0001401393183771752,0.4499102401924677,0.22274528439397318,1.4918259065885e-06,0.00014065436578117457,0.0024696075340898656,2.6414209934235613
1500,0.0001241526102028384,0.5036282962409447,0.238583159236091,1.4216698167477146e-06,0.0001256870218409517,0.0017599077818628024,2.9339267173912127
1600,0.0001173578010345603,0.5192675429147543,0.26027975254564933,1.7059108449250362e-06,0.0001818519318335722,0.0034485243593969576,3.020781909455577
1700,0.0001271291526329931,0.5563832291943767,0.3099160121996304,2.2760611792794794e-06,0.00017442038516616697,0.004406478684681146,3.198688946263027
1800,9.673182802920342e-05,0.5488383530863753,0.324216310781997,2.5028089440562077e-06,0.00023937094893011676,0.003991086800039105,3.401297941811692
1900,0.00011927837210720148,0.5829752073160956,0.34325415697594586,2.7359127361371426e-06,0.0002909926253973147,0.005718576883248802,3.554452528826169
2000,0.00011224414749391051,0.6149532561278647,0.36344052660032605,2.73286770550764e-06,0.00023852934700002788,0.004903908619876617,3.750704931129438
2100,0.00010183265323411548,0.6577059701698716,0.38282426779587236,3.3946031263768257e-06,0.00028337551643805285,0.006597479157499642,3.91476296287768
2200,9.901895459829617e-05,0.6813949284542221,0.4235374829206523,3.5709156622929644e-06,0.0003288174904074629,0.007186752545397685,3.96459657156688
2300,9.35147930674213e-05,0.6977072890626804,0.43942166829146106,3.946032718025152e-06,0.00044054125903639544,0.008741147057199895,4.181572916831036
2400,7.671215700719516e-05,0.7305259523622797,0.47011994870124574,4.197756744317968e-06,0.00046166571520595587,0.008170416506854766,4.291352785931661
2500,7.010389982115402e-05,0.7465049353664555,0.49768254323960937,5.326631971519974e-06,0.0004771890748028254,0.010152878692134028,4.493678238379942
2600,8.377900209123457e-05,0.7647883181220227,0.5123345811276319,5.150035562837956e-06,0.0005212477076854028,0.011097186512755083,4.672719274313644
2700,9.323374592619271e-05,0.7784520304378719,0.5271327379211389,5.913222662249372e-06,0.00061022459431401,0.013061744596201737,4.804743862877587
2800,8.355258614789761e-05,0.8124206796585612,0.581800354149864,6.691593425924138e-06,0.0006809685572712164,0.013484603724589933,4.843127001243613
2900,8.42336674912324e-05,0.8496292016679627,0.5941832288099073,6.876047660094563e-06,0.0007154457979192447,0.013893397302696665,5.004704542787519
3000,7.167067030768997e-05,0.8809254628148406,0.6070907576080659,7.911753954608572e-06,0.0007615682094139973,0.016608190389683065,5.084135633316053
3100,6.577103843930133e-05,0.8821560317965804,0.6523651796246335,7.924476400291577e-06,0.0008525181490886451,0.01742868886340622,5.135912914647772
3200,7.083712238923568e-05,0.9405159250951216,0.6740743198093437,8.83084872713903e-06,0.0009516554436684242,0.019410999128192684,5.184220122493077
3300,7.057566472841806e-05,0.955146870578879,0.7017620383802612,9.404548890880125e-06,0.0010537519724151264,0.020230089940348105,5.308820293174515
3400,7.39905798174664e-05,0.9936575323453131,0.7244211274078842,1.0329120055861368e-05,0.0011691482792516746,0.022636441714848764,5.312238621087197
3500,8.103193055170461e-05,0.9996226165791008,0.7240088107801893,1.0926417076324537e-05,0.0012426398306568758,0.024200826957797527,5.416419359293664
3600,6.052861276183303e-05,1.0144174631420104,0.7658156613692871,1.120242657512985e-05,0.001305327029833156,0.026510463345208096,5.364557138518593
3700,5.6918937094789346e-05,1.0574061243775017,0.7974525073953819,1.2381075424988031e-05,0.0013714704055629349,0.02733898855231122,5.467873150063854
3800,6.698944197470539e-05,1.0918538863272746,0.8291763386736712,1.2709768955047423e-05,0.001552819204170339,0.0308074049138721,5.419871655141133
3900,8.242520172509569e-05,1.1026275619986605,0.832260576658916,1.3265340137111011e-05,0.001651608172952884,0.03168508339611867,5.58940952960698
4000,6.74662274559943e-05,1.1353415433209173,0.8717839729296086,1.4236304644183045e-05,0.00175906036087985,0.033663866977542194,5.457815724758921
4100,7.291279715848547e-05,1.1704134464871077,0.8682925946473766,1.5037784168431607e-05,0.001835365079153141,0.03675774977849644,5.580002151016364
4200,8.45298942827999e-05,1.1829844965407372,0.9120411658488671,1.5582612613265056e-05,0.001939285030107219,0.039998755874402867,5.6109893670422215
4300,6.151782158679038e-05,1.1918487621829315,0.9215386434301722,1.7082162913838175e-05,0.0020568628694235466,0.04238434264584789,5.579239017498609
4400,6.922805497817573e-05,1.230774030922669,0.9464377297027913,1.7516667728327576e-05,0.002185536564608354,0.044861771023188446,5.514428480380259
4500,8.533953513424698e-05,1.2612240324608388,0.9676093031534021,1.8664611942734305e-05,0.0023299481891041565,0.04712414261039122,5.6056922472590625
4600,8.521303105602404e-05,1.2660058116506634,0.9983546619927678,1.9385905146176373e-05,0.002472087587767882,0.05002244209700625,5.491716018036231
4700,8.338532200730708e-05,1.2980074826462484,1.0400818613550897,2.056221621779001e-05,0.0026696549833232757,0.05403642307451004,5.492692495768145
4800,6.943446839186026e-05,1.3235076094405682,1.0554451390706012,2.145679089212247e-05,0.0028475207895123558,0.05620098804771927,5.539715651674417
4900,8.055020167555949e-05,1.3609008124017201,1.0768570876885475,2.2189728761906944e-05,0.0030046604726073852,0.05866704462344887,5.478436166495912
5000,8.33446696065691e-05,1.3739746605375622,1.1142089300760885,2.2855167283556386e-05,0.0031403679606220353,0.06247877779465132,5.457781141114956
