milliseconds,H1,H2,M1,M2
0,-3166208.617123903,0.38227938650264925,5939.687259583165,-387.1148477147231
100,3025362.506603018,0.5321000640925718,-5632.7961738270305,-225.96250778649525
200,-1099284.3975077379,0.48131275184517364,5788.347681683635,-519.8151605702722
300,3090850.82745457,0.12253470004139669,5519.960334733407,-240.95834640569987
400,-1790804.3166178332,0.29636040613301334,1221.0304124829408,-423.04364372992364
500,-790005.8701136729,-0.3687161866711671,413.0516180706228,129.4444512894212
600,1425181.4346310585,0.45100193799498317,2110.615937386316,-401.9398325187132
700,-532709.9278419153,-0.5498450957768254,5523.497224282455,693.647289338573
800,-616518.9391163709,-0.29252777499034344,-7316.074722478274,-247.57587282744026
900,4665854.507065446,-0.15595669606211643,7633.000608925442,400.50078582118203
1000,4275033.202038686,0.016152234612051376,-1370.0503119003472,-116.6939255932368
1100,110940.25608610832,-0.5956815825770596,8041.6118746786715,-147.6336270791474
1200,-3039105.844002058,0.1444345668698993,-4558.384687082345,232.18207729471797
1300,-1052629.9132386474,-0.17166846471943897,672.442200048523,266.0955642628983
1400,3072223.204104114,0.24530662819648968,1872.0346355262936,-215.3157061069495
1500,1352054.0312702272,0.16342561054888907,-9694.343551172686,215.3512939144162
1600,53302.467968176206,0.5167814617040448,5045.183169360918,692.1172584052424
1700,3077778.2040375303,0.22257697129947823,3475.315316809763,-203.2458359963692
1800,4491294.847725517,-0.2851913340091552,-5938.3378348424985,-261.01401515131056
1900,7493240.419707097,0.03473156008472226,3227.120778127496,354.8535210552919
2000,96830557.50614303,-0.10088378417859153,3105.9566691317623,611.4748182593273
2100,102748849.40965539,0.1837005239482294,24943.127735299982,545.904550803029
2200,100554419.25642146,0.20462510796578862,30967.490104280372,56.082374722634626
2300,104250735.59664199,0.6420076633254064,39890.46729304587,238.0931861933186
2400,95527796.38152692,-0.3905711409403454,43999.624788358655,225.5060431171342
2500,103271112.80847238,0.016999983000830388,52215.54449399437,1060.29222147368
2600,102966899.7870262,0.8717455641621676,68002.11954219027,1498.1849320272202
2700,96693020.41937342,-0.18204384407705582,77566.41944361922,1374.8276858708468
2800,102038286.40230569,0.17254850193423416,90321.91020512945,1691.5711027841628
2900,100917933.54138246,1.2489383000414636,100100.95218987443,2755.0258223025485
3000,97794826.08215643,1.5709569192866928,96032.91341584137,2823.9676573050097
3100,103429181.02653499,1.6588998379348694,104879.66339696097,2820.3932969598036
3200,101519909.04579532,1.649494934599042,125645.51981662118,3733.382692128927
3300,101142957.68681903,1.9997476736411495,132053.70253073509,4055.9876332908766
3400,99615391.12292972,2.8019737358229846,132754.07691978008,4999.205543976489
3500,97677540.42861962,3.616361520864355,159756.96395273917,5296.382946210276
3600,97737681.7691809,3.458434710562002,169101.45949588035,7141.0221144162315
3700,100548967.34653512,4.200204354535961,177072.78028947883,6683.3718259514035
3800,95866006.51990235,4.850936307803716,175089.9104218376,8592.396676183249
3900,102178163.23192042,6.067951563737313,197524.0498184465,8730.636623136152
4000,102886596.6450213,7.468362795153401,196795.21307374322,10499.71221523031
4100,96726830.34423944,8.055723401420583,198070.7175306391,10537.93552084551
4200,95858887.19121984,9.690839423382434,225254.0521242285,12073.072918443797
4300,96345235.30033395,10.52843553555607,216370.83749440583,14145.148816885569
4400,95806065.9272498,11.642114329055078,232962.56471896614,15038.587593894556
4500,102641693.81097,13.29976067537988,246930.6205649625,16104.75110447438
4600,99004905.97610745,14.465016540990261,245708.4654965268,17720.747338654048
4700,100112626.74936533,17.18093041995826,259078.8169759559,19783.452577896212
4800,97412737.74325287,18.92511860980041,277689.5448909439,21409.48450498194
4900,102245270.3303029,20.744235044928352,281985.91790781025,23571.84063187485
5000,95314798.79662196,23.127029371211265,279506.3116751348,25888.78923173752
