milliseconds,H1,H2,M1,M2
0,-28904.855597022237,0.549734193620036,-6508.380462399701,664.136179612062
100,-3585509.49691354,0.41953881562355494,59.945896190902985,-87.86206709402263
200,-4140461.627805822,-0.49231803896198784,7445.024607891885,698.1763856769912
300,4696763.919284714,0.25310231692410723,-6628.370415094651,54.86204888547754
400,-1575142.5520651906,0.05754731331075946,-267.9074997927398,-439.1342819342895
500,-739301.9184509963,-0.4859231831472404,111.87623863278513,-427.2148293393319
600,31213.125875043766,-0.16243850528718315,558.4475824459902,171.1864536856523
700,3439009.9068528013,-0.5306098190516597,-1402.052636383107,-311.9315550399534
800,-2647343.3979037935,-0.38347190625215377,4259.179877069952,152.28556412102196
900,3131399.0751780253,-0.5350011640160404,5568.242218369433,-18.85802414717354
1000,-1205127.3214826956,0.15576233598391107,-2093.1801507806076,381.64363425478405
1100,1434830.3991612077,-0.5502361096704874,2631.7526916448405,87.37039621265482
1200,-4450555.9167851675,0.4239266560046716,9518.043488713101,-487.17931363429574
1300,-4344207.24912648,0.10746875553381613,-8620.163937493233,-421.6296868279229
1400,4034553.5483107544,-0.6082785666729874,-8008.974281959944,585.8936604145663
1500,438226.4634221348,0.40251565358569386,-916.1740291845167,349.77781351395345
1600,2931241.8247922775,-0.5689730168082322,5362.6335711437205,427.99234471140863
1700,957848.2317749647,0.021113622886827776,-2291.2677162298055,-376.4408089575416
1800,-988178.317936385,0.2077691260366674,2161.9041026072846,-163.2805922986433
1900,12744063.275494628,-0.10331611104103128,6267.550648516133,-629.2459602086115
2000,99102966.85727899,0.6039515103582047,30.454706401758813,319.6364605460969
2100,98993361.57470986,-0.30991782104019916,9529.025740054654,123.56983696572665
2200,103577306.0778001,-0.5318132431072452,27359.549867253772,-156.22328323937174
2300,96104921.19536993,-0.3443204276478534,44026.536198589805,560.6180874659275
2400,97427249.76319845,-0.34225216520708973,42316.24123234504,1180.6092566257857
2500,97257999.98977715,-0.05643118795624205,49009.12424870893,968.6737080184714
2600,98500552.39866936,0.7710444505419219,76169.67363388806,441.2463924086592
2700,95946538.25084825,-0.15776003224385587,73068.73194835767,1782.48579246779
2800,98751243.37774214,0.005786343202872635,83570.43335988771,2413.556020283388
2900,100166166.85357295,1.3050451925473219,94540.53771751247,2053.7927426451374
3000,96227505.44984928,1.4577250578545409,114661.33058172818,2568.542263291677
3100,100566023.7121206,1.4723987832689376,122847.50805922775,2693.5991799118965
3200,95893091.46720797,1.1797967006572714,121355.89394710798,4280.659980566061
3300,104589949.0940121,1.9929204671182728,137620.3765239726,5110.612997469372
3400,101763694.46025722,3.020581022040359,149233.5840125972,5135.99796160469
3500,98089671.06365515,3.5697986682122784,149729.51782674604,6424.654405714026
3600,101176614.35993893,3.832448822504505,167468.3068404191,5992.948897996675
3700,102692043.25425717,3.845899559631668,162104.2780871647,7900.013398757883
3800,103016166.03412521,5.026414282286397,183316.8338335826,7612.664154989805
3900,99987992.91984634,6.257611075834535,183072.89102424256,9048.498191270068
4000,95547071.36916222,7.067348708728277,193156.07450757222,10345.719851946591
4100,104749330.6661103,8.18898315089679,197071.7212365957,10765.357772680443
4200,100427703.56516151,9.196476474765632,211543.74462735548,12703.307661239547
4300,103898325.65906046,10.068067907325661,219981.49682944015,13277.84966356745
4400,98011778.93248266,11.695453573393014,234269.68487613674,15283.617779247774
4500,97381860.91348411,13.033883301371551,239501.42081334454,15688.034919360738
4600,104387325.59394015,15.112023832108322,242231.04739681,17176.416848279358
4700,103795568.74948102,16.750265718849366,263209.5737339787,19355.982828978842
4800,99832809.45640217,18.65027355760976,268181.8207633928,20648.940272459844
4900,98786483.4107421,20.837195792721793,283623.39462834893,23946.985792396626
5000,97498024.63536532,22.85848735900784,278628.487118507,26111.30829120328
