milliseconds,H1,H2,M1,M2
0,-627497.6239348124,-0.4274117997996876,5971.786250924788,-437.4353470096931
100,2823123.8099182835,0.5960119613978226,-6632.31624506651,-498.53407020649996
200,-444510.92674838443,0.4718607312488219,9565.350873968835,647.9505200674474
300,-882227.273717516,0.5072732648421294,-5708.458634630158,-630.4551714491902
400,-3499782.444516339,0.10658859881060549,-3990.048511084123,498.4103577400415
500,250026.42515278116,0.6107936015040688,9305.609924868206,482.3630266696497
600,-2890602.236470079,0.2502153508916744,4672.811447946624,-330.8645997165037
700,3956424.519080973,0.2026425528614069,-2347.6041712560577,-285.4935857186075
800,2655339.429657465,0.2476059405834602,7083.788240621933,72.04916668707962
900,-4263119.816545333,-0.4544998182512897,4307.114074371136,317.74320647220895
1000,3162022.0967208743,-0.47814424758305113,-6338.069659414295,-194.00964491954193
1100,-4448149.09751292,-0.08432468394149518,4227.625941370598,169.5184775573485
1200,756832.4573702541,-0.3727586126277606,-3354.9904266900485,217.3204308143026
1300,-1382508.5861892703,0.4701075940980181,8189.779934859957,370.99761195481983
1400,3773295.474150008,-0.5123380943000686,2217.4566205136066,-39.57695795785518
1500,2518215.5353652844,0.6197897770316518,-7241.337045959239,112.45893981289962
1600,3597317.6840471597,0.3127528098839126,2129.0108322196857,-70.54679262327979
1700,1019436.2318633875,0.5868432215858267,-984.6481030236708,545.5556671172093
1800,-2082661.1642487815,0.007885288693051048,2152.869170127511,103.35054668124914
1900,5657180.081450089,-0.48348407352762224,7324.503853456257,245.2511004324102
2000,104203603.23494853,0.4764746877352687,2054.5464213365167,-357.87380429276044
2100,100055495.20907272,0.18462217555684837,15078.368182236674,703.5535426879674
2200,103258798.91372217,-0.3305574669181435,21896.296051140933,-450.86807730284556
2300,97956434.16806425,-0.40505970770671185,36612.91340843551,399.6121810553408
2400,103795834.43117428,0.09223517815871438,43459.661776581575,171.24259150945045
2500,99836440.18144877,0.3846512012077319,57350.70185047119,350.67225934672274
2600,96908956.17908715,0.5068160085147024,62670.02152149623,1461.3974162808477
2700,100305670.7115118,0.6717530949204585,75760.22659008854,1774.644590299114
2800,98512167.907157,1.0242317596658501,79897.31373306832,2543.0195012564627
2900,102083880.07603157,0.9924671854620537,103340.95825486806,2976.89400980101
3000,101993036.08635366,0.45682556957705933,100604.96964277323,2652.217582296855
3100,104255433.49389237,1.0646240073370203,119879.80167360997,3262.1741602151633
3200,103545286.94836906,2.1747493482796205,117303.1063633376,4025.2678319238044
3300,97673876.15818992,2.1255003842016484,128919.08711715655,4652.228346911818
3400,95340906.15011625,3.0329336910249465,142432.39297805444,5408.038680814852
3500,101966601.1314414,3.411126038410103,142507.8550133205,5286.45148281591
3600,104158870.81957603,3.20766048873722,161296.23184100218,6210.661871467778
3700,99635438.22827874,4.286400162297111,160479.9955138738,7142.217517766886
3800,95481349.18919632,5.652768433130997,182968.0694919083,8389.59936125815
3900,101599502.3429838,6.018965665449106,191136.40561712932,8743.860851993422
4000,100546249.56478335,6.495494685606787,207134.4738953179,10187.991261586054
4100,100423793.64713609,8.45417655550358,214620.61507937626,10737.835077128204
4200,97833054.68400465,9.194536495617427,217589.88367518142,12732.052687692141
4300,98947467.26518595,10.92784103143941,233306.16065940607,13481.187166066105
4400,96641262.32228063,11.95070687274875,226351.22260441,15483.903382723824
4500,98689177.82429056,13.03868901120263,247373.79250747486,16001.964412041907
4600,104012033.40066262,15.484303151780198,245478.58287898052,17447.500537855147
4700,95539391.34997796,16.881510128078798,261061.57055733452,18816.912679517274
4800,98055489.2572422,18.553541683354435,276754.1966151257,21239.268414469454
4900,100467583.90084067,20.681117504004057,275267.0165888502,22912.03249433294
5000,96256755.49923828,23.071467446789942,285109.7440923275,25156.01970424242
