miliseconds,Cdk,Anaphase_promoting_complex_Phosphorylated,Securin
0,0.3019653911312082,-0.0004952143860347651,0.35079981132016314
100,0.30579945845967216,0.006275747704204836,0.35959250161355344
200,0.31177708657964925,0.00930052401568864,0.3710034890129624
300,0.3147095509118414,0.010725844116910068,0.3732666856364718
400,0.32204195806633135,0.012834546452387,0.3927044081612216
500,0.32701803165650595,0.014524205643379407,0.40192195831178534
600,0.33673478752714725,0.015210898887193021,0.4013934447388924
700,0.338567557519538,0.014305670291366058,0.4100047267514808
800,0.348271656274647,0.01681663918601097,0.4245715786060491
900,0.3476733549778947,0.01772707008426889,0.4358548941439697
1000,0.35724071902917914,0.019061149424771297,0.44696053020099974
1100,0.3658888619959353,0.018056457783060805,0.44475858031552323
1200,0.36709798533897303,0.019011114922261263,0.4573325524046228
1300,0.3732522805982682,0.019933821109159647,0.4713240957584209
1400,0.37708720805204804,0.022343665698196586,0.47768478250724383
1500,0.38672770940670165,0.021715452162090407,0.48917322909973476
1600,0.3905746728087338,0.022866096085434377,0.49130243677401797
1700,0.3981775531474709,0.024192970706566307,0.49727065353933547
1800,0.4000275189317196,0.024950694358564313,0.5150202530286634
1900,0.40912920454709273,0.027644336504216584,0.517226473071492
2000,0.4088811165525736,0.028410808688691013,0.5275068235540014
2100,0.4201671788290376,0.02836674695675078,0.5339069532093588
2200,0.4241618207588899,0.02993982081239519,0.5415862605370144
2300,0.4295719095008624,0.030771347172396615,0.5533204609477025
2400,0.43009442527315417,0.03434116622771057,0.56639183242838
2500,0.44181710866178436,0.03514990510244968,0.5725055513569716
2600,0.4428010663089714,0.03713442843007126,0.5830958980102365
2700,0.44900060011274506,0.03817226717451414,0.5819872547450221
2800,0.4552778988550333,0.03868404590575964,0.592619350835656
2900,0.46097879473248393,0.03974935869433426,0.6040777960454984
3000,0.47044694047838953,0.0416190295839626,0.6093238555865207
3100,0.4717295105820629,0.044822617386453094,0.6199366187080966
3200,0.48033669597392303,0.04699581245000768,0.6291408722195955
3300,0.4796479290642565,0.04754819788528472,0.630020666021004
3400,0.487632556531017,0.04945765778031788,0.6359585936027722
3500,0.4903599580987819,0.050821669465098356,0.6535952033833993
3600,0.5018352114117794,0.0549262801968357,0.6604303726626205
3700,0.5024422958264004,0.055251283156432206,0.6626512149277114
3800,0.5098520170636143,0.05843600309912573,0.6661386328510753
3900,0.5163468678282198,0.06009372042255166,0.6746471394825524
4000,0.5242575451102636,0.06449761064107913,0.6800189601100569
4100,0.522088635230513,0.06659228190771825,0.6961284228568798
4200,0.5279625489539547,0.0691336938883388,0.6970534875731673
4300,0.5329499080084162,0.07166055901275088,0.6993222730070039
4400,0.5450784121933095,0.07440663841292543,0.707738528482863
4500,0.5450999534520888,0.07712255617357884,0.7128996278840816
4600,0.5498831516105736,0.07986134130404839,0.7278275268921115
4700,0.5555003904416912,0.08193326498669394,0.7337877306912717
4800,0.5650461843388612,0.08576478199607254,0.7316793289570969
4900,0.5658381140005332,0.08853910516025437,0.7444746779426227
5000,0.5709996536995575,0.09191041509005585,0.7458568454978283
