milliseconds,Cdk,Anaphase_promoting_complex_Phosphorylated,Securin
0,0.2989221255460399,-0.00011152293934853489,0.3476234296734911
100,0.3038771471744557,0.005328547268502192,0.3601290296548714
200,0.3110133344970063,0.009617115601031784,0.36664513265521315
300,0.31657332785100484,0.009506851429143497,0.374877836596575
400,0.32301682496063405,0.01261440737885408,0.382152919435213
500,0.3291521619174012,0.012460989798801149,0.3989563570903171
600,0.32998539433269347,0.015315069307530365,0.4105315133453686
700,0.3415171200221018,0.01559425564522042,0.4095639905604955
800,0.347762546347262,0.015252436093290996,0.4270104894395151
900,0.35115168723378415,0.01729259652251196,0.42927026310143884
1000,0.35624489476309573,0.017026345783312517,0.44011971666673955
1100,0.3590677570181877,0.019561542145873936,0.45103274294709933
1200,0.36828043461853727,0.02069901395856936,0.4584248811088403
1300,0.372672465538784,0.020625361903323564,0.4641826709419999
1400,0.38183085190664184,0.021934837469075114,0.4825143096357642
1500,0.38414670280628394,0.023665605898892737,0.4901649992419944
1600,0.39270836089743955,0.024405642114353063,0.492756412578749
1700,0.39156184720845927,0.024023930545952293,0.5077040923092219
1800,0.40485061348332685,0.02649633175584278,0.5154426379728846
1900,0.4099877722655717,0.028244014264482347,0.5187193614339393
2000,0.41597186871799413,0.027672096482370536,0.5289093647790339
2100,0.41768614338105226,0.030166193670338022,0.5402664040227028
2200,0.42077261812846517,0.030178746946965616,0.5490998804872439
2300,0.4300196293710893,0.03083365924550629,0.549575275574008
2400,0.4365848810611443,0.032696396019684916,0.56646567957165
2500,0.44159264195079023,0.03475659849184067,0.5750482518621968
2600,0.4446424376225368,0.03693355228907098,0.5757656982125163
2700,0.4522284585498291,0.036703990976884614,0.5861923072960522
2800,0.4533079713383511,0.039341790191034245,0.595942027564377
2900,0.46155424882610036,0.04007639747723752,0.5973583653312551
3000,0.4635329131901526,0.04177278300842539,0.6092132845371372
3100,0.47098041507817134,0.045287233599363125,0.6155728707718922
3200,0.4767464106986974,0.04503369104028109,0.6281329572825113
3300,0.4853528670361085,0.04795421183514141,0.6384959362366706
3400,0.49008356581822826,0.049327766335117554,0.6440402042806623
3500,0.4897037325471996,0.052666993216833095,0.6478264576452439
3600,0.4982565155379201,0.05412051556379142,0.6555600753740968
3700,0.5026777568067865,0.05647659700667411,0.6581237442472081
3800,0.5081930306543826,0.057338942324115016,0.6667588729592603
3900,0.5131081453262202,0.060878927378973074,0.6718824795917756
4000,0.5177626576924019,0.06284256122246684,0.6844151691685334
4100,0.5225150147671216,0.06464146693935056,0.6922845808192278
4200,0.5339542369068893,0.06867590433149265,0.7022413831116686
4300,0.5352325740183544,0.0720835853506313,0.7075863167547882
4400,0.5433644643581939,0.07494379374815059,0.7126681813607653
4500,0.5441267727821587,0.0764943141149786,0.7133382301652822
4600,0.5500789495242486,0.08092950908821754,0.7187093825343475
4700,0.5610409425702899,0.08192441543063723,0.7343358483488591
4800,0.5639129530683731,0.08507514395373256,0.7351407763375529
4900,0.5687858750884106,0.08881958624381314,0.7467474010627823
5000,0.5719474776993692,0.09197525909846596,0.7483922919603582
