milliseconds,UnInfected_Tumour_Cells_Xu,Infected_Tumour_Cells_Xi,Virus_Xv,Effector_Cytotoxic_CD8_TCells__Xe,M1_Macrophage_Xm1,M2_Macrophage_Xm2
0,534981.8108611113,0.0,0.0,-0.23825475185491635,-0.6482481497410109,0.011120689474486457
100,469225.27250978997,0.0,0.0,0.5613375853573022,0.8442471616456247,0.010901997667301022
200,540981.5273026794,0.0,0.0,-0.6631848034873739,0.9304810912262689,0.0068155148583101495
300,635132.623876002,0.0,0.0,0.15656358763109302,0.23786681132273674,0.005901135484396502
400,734099.4630457674,0.0,0.0,1.0819306050270439,1.1577993927003345,0.024125724931901543
500,803163.3797310493,0.0,0.0,-0.2377431996276591,0.8365487755010907,0.004321862879558762
600,923834.1228402748,0.0,0.0,-0.32279298776411447,0.5890458758469334,0.022877131016997263
700,897822.9816808639,0.0,0.0,-0.2385544802280808,1.8779292319394412,0.022731669834323356
800,1009658.8571326992,0.0,0.0,2.1791669345968536,1.1071055793279108,0.014314865657473013
900,996018.1311947706,0.0,0.0,2.1260856833222492,2.0435768406650374,0.03281032747811047
1000,1047543.3499584089,0.0,0.0,1.4731900329810304,2.7608466069495674,0.03957146765780495
1100,1195771.341526276,0.0,0.0,2.585057241876722,3.356077181516416,0.05170689817006477
1200,1211605.5364808408,0.0,0.0,3.306355602756512,2.6799033189808457,0.03619638700306257
1300,1257581.3280567853,0.0,0.0,2.1403542300347675,4.139385623491326,0.06256585973346165
1400,1347346.4417511534,0.0,0.0,4.4359868624026815,3.4186757778548467,0.06687730936179373
1500,1462359.0455130485,0.0,0.0,5.014552531139158,4.881980239604011,0.06144749469721566
1600,1549930.4119304959,0.0,0.0,6.797652961582872,4.899152772108302,0.07414429985955312
1700,1709866.637949418,0.0,0.0,6.151853960321368,5.88216666581872,0.07988056510362573
1800,1724799.9179655025,0.0,0.0,8.09268207718511,5.377000299174689,0.09669701991675024
1900,1872363.2083242394,0.0,0.0,9.043589433361811,6.96448358952319,0.08516631231149994
2000,1848078.3106784704,0.0,0.0,7.981073256698396,7.2500135715537155,0.10977588475520414
2100,2107166.3181203,0.0,0.0,11.472970933006398,8.020202605618465,0.11432386028310831
2200,2191835.6831457918,0.0,0.0,12.322081795596025,8.360472855872992,0.12196792379861573
2300,2202151.574582159,0.0,0.0,13.772249724177337,8.34972114584621,0.12316885357573415
2400,2464336.022418674,0.0,0.0,14.578837843804727,10.128908592042446,0.1476919740668549
2500,2480831.093225674,0.0,0.0,14.20495799607619,10.903225727242175,0.15478711436440146
2600,2660313.327800067,0.0,0.0,17.52601475319495,11.81710567358798,0.17869311111008634
2700,2856980.446009079,0.0,0.0,19.10553197812709,11.724545134378745,0.18357558787901096
2800,3021340.51458684,0.0,0.0,20.468860806542885,12.315959737825775,0.199637252203273
2900,3172139.0181288943,0.0,0.0,21.40188451067672,13.605767141104995,0.21330965322575654
3000,3203093.789239134,0.0,0.0,25.403055019108933,15.067430171164998,0.24667531228687647
3100,3444994.5317908158,0.0,0.0,25.89335391070677,16.199368773939856,0.25026638969545917
3200,3482745.1120285606,0.0,0.0,27.931660323855123,17.45168666258909,0.2728940749544619
3300,3791874.4794723876,0.0,0.0,31.71150805948336,17.704149313195288,0.3088186686517258
3400,4053418.305477638,0.0,0.0,35.18329375064596,19.513915882671277,0.31826738051176384
3500,4173885.002889769,0.0,0.0,37.847464873284636,20.83665220552564,0.353886793122396
3600,4335864.274350183,0.0,0.0,39.43974852799019,21.389115818568417,0.36797324233293743
3700,4667585.456255413,0.0,0.0,43.59071858495151,23.35086315517836,0.40195559044142876
3800,4822511.364417758,0.0,0.0,45.22632712048209,24.920058002339957,0.4284077416434241
3900,5146892.359158981,0.0,0.0,50.24087348247706,26.27580388304196,0.4873176328641656
4000,5361927.464239886,0.0,0.0,51.2932385681492,27.791342824520957,0.49853199525932823
4100,5482501.807705439,0.0,0.0,55.75828451616362,28.717580314799896,0.5495730128192653
4200,5907730.350987328,0.0,0.0,61.132227806945366,31.642993345834096,0.5971183145930024
4300,6120756.871162742,0.0,0.0,64.07410503499058,33.10452014980179,0.6408168261342323
4400,6520534.412456788,0.0,0.0,67.70799125415347,35.082965334067524,0.6639462378782864
4500,6903200.761927972,0.0,0.0,72.69927510512294,36.322836161899566,0.717009958035059
4600,7036359.614233877,0.0,0.0,77.59105788904577,39.51286088902914,0.7894444443563868
4700,7532316.882311127,0.0,0.0,83.20483702668889,41.450009099990574,0.8537066617709669
4800,7947481.113053653,0.0,0.0,86.99260432579227,43.18038739928781,0.9110713898849002
4900,8164995.29028013,0.0,0.0,94.15823161083182,45.527606476924845,0.9570563757003308
5000,8572284.209525881,0.0,0.0,100.1092559258204,49.12456028216988,1.0374047948759972
