milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
4000,0.014807826797523462,0.03776720589583452,0.005387412141669122,0.0020425629723130646,1.7232572091735845e-05,3.0175069596330726e-08,1.1907561785684217e-05,9.559866122579867e-06,2.8702169874248816e-08,0.0002876559657896367,0.002779592252186585
4100,0.014881565168741452,0.037760127496437944,0.005397332341479823,0.00204417263734024,1.722539527421008e-05,3.020173240688061e-08,1.1915541909709391e-05,9.559062816080458e-06,2.8723636726998485e-08,0.00028771503586253036,0.0027802660233135546
4200,0.014954573324977924,0.037753086578549644,0.005406528204944773,0.0020457884631028063,1.7218386396110773e-05,3.0226455888143815e-08,1.1923338005845197e-05,9.55827559804396e-06,2.874461478113191e-08,0.0002877749606391281,0.0027810019243574
4300,0.015026846714959893,0.03774608480289449,0.0054150452543151985,0.0020474097242811967,1.7211547774220014e-05,3.024938433403339e-08,1.1930947186038222e-05,9.557505039741695e-06,2.8765096352050938e-08,0.00028783568322495557,0.0027817897170701127
4400,0.015098381996062168,0.037739123548934085,0.005422926399388341,0.0020490357429697255,1.7204880414158332e-05,3.0270651289332755e-08,1.1938367952705087e-05,9.55675163313651e-06,2.878507709169142e-08,0.0002878971499447229,0.002782620248352513
4500,0.015169177678243863,0.037732203764380405,0.0054302105900008975,0.0020506659135102394,1.7198383910070838e-05,3.029037390767339e-08,1.194560173783828e-05,9.556014352090811e-06,2.880456067291646e-08,0.00028795931201305326,0.002783486021910535
4600,0.015239233225068897,0.037725326152694874,0.005436935590283601,0.002052299659157787,1.719205628160376e-05,3.0308661917764465e-08,1.1952651616728405e-05,9.555292101667762e-06,2.8823554170744876e-08,0.0002880221223043385,0.002784380324646616
4700,0.015308546221670756,0.03771849198988722,0.0054431389354523746,0.0020539363733185307,1.718589844146914e-05,3.032563591076701e-08,1.1959512294352808e-05,9.554589264177982e-06,2.88420461764037e-08,0.0002880855331145461,0.0027852950058521423
4800,0.0153771191845559,0.0377117012442792,0.005448852681798968,0.002055575590167408,1.7179905189845696e-05,3.034137962309835e-08,1.1966191824496812e-05,9.55390298565742e-06,2.8860056037927736e-08,0.0002881495045437342,0.0027862260267934678
4900,0.015444955048011893,0.03770495381645095,0.005454107107769301,0.0020572168693610555,1.7174071053015205e-05,3.035597184473902e-08,1.1972697391192748e-05,9.553231555791973e-06,2.8877601477160282e-08,0.0002882139987148741,0.002787169766679154
5000,0.015512055313580065,0.03769825004420121,0.005458932641447618,0.0020588597457487797,1.7168393174508032e-05,3.0369500074533625e-08,1.1979031396375109e-05,9.552575429116783e-06,2.889468970003039e-08,0.00028827897704569353,0.0027881214315267676
