milliseconds,Ca,zzs,bbs,hhs,nns,rrs,ccs,qqs,V
0,0.0007862973583697555,0.0013672705702616245,0.20707953680743252,0.9790279911083443,0.02439084259290334,0.00553950704414775,0.0025053374988524323,-8.398190451103538e-19,-72.0402366019687
100,0.0007757715987397737,0.0013687887323996695,0.20785644558866834,0.9795714571055106,0.024354560522818158,0.005476575170430302,0.0024750834841703595,5.2816100620977625e-18,-71.92000558317962
200,0.0007701490893932995,0.0013676944962209801,0.20756635204585025,0.9792623758840315,0.024140326099693035,0.005504666693652453,0.0024957350219925963,1.3487850362100819e-17,-71.76708597693907
300,0.0007667311969271952,0.0013689269823831357,0.20769011423449024,0.9788516714556755,0.024709881062637128,0.0055515958111400365,0.0024835997091831857,1.6633306472361226e-17,-71.6245473875663
400,0.0007585897670856017,0.0013696305564021157,0.20725469292682347,0.9786241350712377,0.024482979956272476,0.00556581514959671,0.002517633382819135,2.328046706023613e-17,-71.45453426775974
500,0.0007571822129256768,0.001370203901024818,0.2068820223016276,0.9789248184513558,0.024317354721460516,0.005542996153149194,0.0024813825434648593,2.6163591614947565e-17,-71.56894300628413
600,0.0007507677039692268,0.0013707589127861573,0.20689356081909668,0.9788951829256656,0.02478967120677179,0.005662449688004673,0.0024785387286360705,3.35426963763055e-17,-71.35356289596118
700,0.0007529216181108171,0.0013686557637343816,0.20670103205741008,0.9788460537641827,0.0248740765899691,0.0055981115448566305,0.002559596286812858,3.057284533956972e-17,-71.39363271482193
800,0.0007460955555283405,0.0013684617537609103,0.20723425405607795,0.9779702421974052,0.025097434171844978,0.005708438671274565,0.0025169803926830938,4.0433030099082367e-17,-71.11033672212834
900,0.0007333449224028321,0.0013688315547321864,0.20665566063299437,0.978418402616803,0.025410838756756884,0.005744113598556106,0.002520235360479691,4.3143123380268094e-17,-71.06954137716376
1000,0.0007377570124180449,0.0013716124266581467,0.20624735219181742,0.978130015218526,0.025420186740318287,0.005685355919270308,0.002557160851990784,4.941444160896731e-17,-70.98670763551921
1100,0.0007261805108894784,0.0013712232136576573,0.20670923100462868,0.9778982753538947,0.025413433801823298,0.005809316992809569,0.002566315943406106,4.9775985824441244e-17,-70.88565907985348
1200,0.0007257205603759905,0.00137320456232606,0.2063826839817497,0.9772565025737623,0.02575037827881116,0.00575118978842919,0.0026341824501566508,5.2974328072396916e-17,-70.9290597383768
1300,0.0007181711442953658,0.0013712532665805153,0.205685658172196,0.9775194699239355,0.02610032369851675,0.005810022592828534,0.002581376053908647,5.836382540392835e-17,-70.71181192499347
1400,0.0007134661469092945,0.0013717876491649433,0.20594717737569618,0.9771307403083275,0.026659906959912227,0.005840086491557275,0.0026535834314830543,5.769446592660846e-17,-70.55285172110194
1500,0.0007116623244600785,0.0013725224328748195,0.2061277734572215,0.976545467230564,0.0266309270171974,0.0059799759677388285,0.002669349269042221,6.267151827850316e-17,-70.48037992832911
1600,0.0007062672021386854,0.0013737924490372488,0.20597978035987363,0.9763957329620113,0.026841718991935527,0.005989842084656873,0.0026975107494121827,6.537054242774709e-17,-70.43560782702643
1700,0.0007023794670360572,0.0013760160558136322,0.20507964060795447,0.9760395719784282,0.02721764303220629,0.0059632730113350135,0.0026939315151000356,7.323203195355241e-17,-70.26224326564223
1800,0.0006936131419866302,0.0013743811410134134,0.2047393320625849,0.9759710664753108,0.027405593278996384,0.006075522919828781,0.0026998362055450247,7.892032480940821e-17,-70.2336099073692
1900,0.0006852609206043983,0.0013769709658405125,0.20480328898059477,0.9756460611458945,0.027234583464526785,0.006111419244720086,0.002724524717061219,8.005271850301773e-17,-70.15417127742458
2000,0.0006831038670857273,0.0013764958356656217,0.20440795977675033,0.9753386575716928,0.027657989955368723,0.006215528444713314,0.002739683749174503,8.3665951520351e-17,-70.20791842855613
2100,0.0006846190291967886,0.0013778795834533902,0.20400505671050598,0.9749826805821594,0.027838346578061494,0.006135669416503516,0.002774535969038881,8.561312785651489e-17,-69.95560629309507
2200,0.0006754544681266797,0.0013775563647644119,0.20393508590663537,0.9751051422167714,0.028127760912144886,0.006282957769502127,0.0028032890795775594,8.456955819799438e-17,-69.95471581432928
2300,0.0006754703122826347,0.0013810992580874622,0.20332121734458944,0.9747794139911361,0.028204165391830946,0.006266682033501487,0.002825533397966794,8.58076428216753e-17,-69.8785084337426
2400,0.0006645137910254052,0.0013813561871101835,0.2029353687968082,0.9742063068760671,0.028486825985899238,0.006304471218301147,0.0029005052159129306,9.50341169993521e-17,-69.84939612888114
2500,0.0006610335496066396,0.001381014701399218,0.2031124446790561,0.9735701353464042,0.0287512832014604,0.006375663889566875,0.0029040007382969907,9.487538786806771e-17,-69.56941830870818
2600,0.0006576510908388384,0.0013831491499621598,0.20248887203338906,0.9737503800850587,0.029210566861901585,0.006525093755484109,0.00290090261590551,9.704928483053612e-17,-69.69009396131163
2700,0.0006525144381318064,0.0013830726345592666,0.20225898818420388,0.9731444519723126,0.029300973208925624,0.0065679716820980505,0.00297487112525902,9.80754143823174e-17,-69.52249125047824
2800,0.0006524026255258506,0.0013857099083686218,0.20178983525842775,0.9732394995773487,0.029695837565516,0.006523335644976476,0.0029531384978606127,1.0243758099344599e-16,-69.49362841098825
2900,0.0006428281116592687,0.0013861214356679795,0.20169562163668991,0.9725383885624981,0.029874668286581224,0.006678462255435995,0.0029712278765771215,1.0778537763507205e-16,-69.33801027324466
3000,0.0006338933263155037,0.001387380130909078,0.2006713393122898,0.9724675019971399,0.03017297224615793,0.006710844344298808,0.0030147577603632392,1.0705581388458836e-16,-69.19947256867223
3100,0.0006292128690665989,0.0013894470511427606,0.2006351919421078,0.972249862520397,0.03010282881089726,0.006667059704078508,0.0030998768856416938,1.0608316896329212e-16,-69.22586797767227
3200,0.0006307924864970848,0.0013899964466905397,0.19993233667105473,0.9720443690961049,0.03071363015010634,0.006747284547969257,0.003114737033363385,1.136836720436808e-16,-69.1039617719458
3300,0.000632203586092523,0.001392358993285498,0.1993827626508637,0.9716591956353989,0.030832948552706935,0.006898623885926401,0.0031294201950566878,1.1261708463251378e-16,-68.89094005793926
3400,0.0006247165364812493,0.0013936990838028607,0.19924667848169977,0.9708528456088051,0.031057073126747287,0.006853328370190668,0.0031842813548701187,1.1227090901442285e-16,-68.88769993339072
3500,0.0006243260460143409,0.0013954298265680602,0.1992121461573404,0.970966127079461,0.03120781300339607,0.007016598361245454,0.0032380571064729727,1.1929883379490292e-16,-68.85672496334179
3600,0.0006202542845855473,0.0013967489808733688,0.1981164126221291,0.9700490276860676,0.03197313513920921,0.007034018329350947,0.003206175099584073,1.200725399620184e-16,-68.68658331187258
3700,0.0006145974897070379,0.0013980441573920404,0.19804481498651139,0.9700505066968718,0.03159501562077554,0.007117832394859735,0.0032479574534864998,1.2148707369878497e-16,-68.54441426509385
3800,0.0006006270566624644,0.0014008500154057864,0.19769002207617023,0.9693398322976865,0.03229010037398548,0.007093620143958448,0.0033253947351199044,1.275013262635373e-16,-68.61941114549506
3900,0.0005975400460760663,0.0014013792245493389,0.1971072971303753,0.9693366563546156,0.03210452617034831,0.0071419001038389805,0.0033776503244923144,1.2894592283057174e-16,-68.53915501247617
4000,0.0005980813129931947,0.0014043108186029883,0.19679165925347605,0.968756935097227,0.03252496182734169,0.0072345639401666766,0.0033498889022385205,1.3166304431288677e-16,-68.45613989406642
4100,0.0005972259515789574,0.0014051689654376617,0.19606937611426908,0.9688149446025307,0.032752676178058396,0.0072555080893350055,0.0033828190673277888,1.2890178618422757e-16,-68.40541956584009
4200,0.0005900820422301833,0.0014060662871152826,0.1952587651209513,0.9682417191767922,0.03311243702284278,0.007372180325108054,0.003436357280241676,1.3372174704497245e-16,-68.35132335227722
4300,0.0005847318157197038,0.001408492603226489,0.1949585799199996,0.9678576566184234,0.03316736868877685,0.0074919491386474454,0.0034973087701600895,1.3644819557076212e-16,-68.19542542795507
4400,0.0005900674861887121,0.0014104555892258462,0.19486059967636338,0.967195554219047,0.033707113798930696,0.007516466646966255,0.003536643478375424,1.3752690790889587e-16,-68.14216989346201
4500,0.0005819090806493636,0.001411250087718214,0.19464265737895334,0.9672546636414489,0.03371228422608683,0.007470742045259423,0.0035977059378281373,1.3722205121719952e-16,-68.07389515019567
4600,0.0005713543218528731,0.001414796591239331,0.19427822109604329,0.9664056452253234,0.034004614837939096,0.007554389679827219,0.0036119630052792243,1.3839317093776039e-16,-67.85777340474434
4700,0.0005747552585275278,0.0014165446989487297,0.19337453542323654,0.9661642752854562,0.03442004825749362,0.007654658893266698,0.0036426741631205312,1.3524147797494824e-16,-67.98547601906075
4800,0.0005669302213341627,0.0014210417982884987,0.19245515395005922,0.965933370339233,0.03491988988806794,0.0076779787919481176,0.0036708436627538843,1.40391606244665e-16,-67.81625083555635
4900,0.0005681543863481554,0.0014201226681669803,0.19176997889321978,0.9658656845391195,0.03515154133843856,0.007803849184483342,0.003748634237502182,1.3847476303884967e-16,-67.84190146571642
5000,0.000569703282529152,0.001424213850849826,0.19192114263251273,0.9649112430237424,0.0349286597509661,0.007825755995468565,0.003807648761900701,1.4743620240301022e-16,-67.59435997078977
