milliseconds,Ca,zzs,bbs,hhs,nns,rrs,ccs,qqs,V
0,0.0007880337874948473,0.0013704792458688884,0.2079527531782138,0.9794237545457009,0.024259102029098003,0.005500740840829211,0.0024860464830210494,2.5966383085966053e-18,-71.89313868610613
100,0.0007832057320458349,0.001367623812197241,0.20739410707292727,0.9795630576909784,0.023964683803279367,0.005488932796749936,0.002503887969404872,8.813793865481116e-18,-71.7795391557614
200,0.0007785638206209061,0.0013691233730322053,0.20708014886775347,0.9788776215148546,0.02435687917999093,0.0054630380642739585,0.002450554200096338,1.1925755095865635e-17,-71.65366685707434
300,0.0007732861673883751,0.001367839943317779,0.207604690719622,0.9786758750204252,0.02458519642816825,0.005542164217749474,0.0025175371484092027,1.9179751431997994e-17,-71.56419883615482
400,0.000759570932697975,0.00137017159431418,0.20787158444945716,0.9785304014970346,0.0241659515394691,0.005482207146744887,0.0025304568695880963,2.1380768524056585e-17,-71.55023691707108
500,0.0007585584445209279,0.001369662494007864,0.20766061832597243,0.9786958806263748,0.02429870765148651,0.005617740152235741,0.0024996374840399655,2.7454965094041293e-17,-71.56184438890774
600,0.0007576504418035539,0.0013708548752165766,0.20696019880759792,0.9783107139269129,0.024452083685827512,0.005626746026052619,0.002540700424686415,2.9511153217713787e-17,-71.49988983129315
700,0.0007540614511403293,0.0013710781902254345,0.20669676647637797,0.9782741969879336,0.024795806844148602,0.0056805008356500784,0.0025224488545352733,3.165244354118923e-17,-71.37651771873833
800,0.0007370732083980138,0.0013689252555681658,0.2071006318050522,0.9787026698622023,0.02510352271047025,0.0056679116335444915,0.0025033289610427345,3.7532547233017244e-17,-71.28147930703051
900,0.0007371108762072133,0.0013711765253579596,0.20662902589828736,0.9786009682140666,0.025194004463646582,0.005643340170678847,0.002559432348238598,4.41335116290148e-17,-71.06050712570931
1000,0.0007397718535184302,0.0013702263079392895,0.2063233782354367,0.978306866982974,0.02566855414846975,0.0056431118630498244,0.00258228675529948,4.258884410719598e-17,-70.95996196301257
1100,0.0007273132991550308,0.0013728550351273427,0.2067179023325742,0.9779178647228968,0.026012878625561245,0.00581637891432009,0.002598554117083415,5.423099626780334e-17,-70.90701433896987
1200,0.0007275552936448394,0.0013706107810965047,0.20630892382474234,0.9775147972939909,0.025716133460698863,0.00577612363647634,0.0025717130624514587,5.1081617239650794e-17,-70.80814414541048
1300,0.0007187098677664315,0.0013714108191732832,0.20648578864666106,0.9776219748261694,0.02617131563562908,0.0058554565730501605,0.0026408573348269426,5.642045510723464e-17,-70.69707844976843
1400,0.000712030946064322,0.0013716277370085512,0.20608623798541395,0.9774695797426529,0.026238229467957504,0.0059233966612816024,0.0026617493942947433,6.149319538026258e-17,-70.74067529467371
1500,0.0007038103843063582,0.0013720871419264423,0.2061666779801962,0.9770448371914635,0.026502992584810998,0.005838523021292185,0.0026888490112174012,6.865643860864132e-17,-70.55177702170513
1600,0.0007025528984411116,0.0013748991685748984,0.20545282143734697,0.9761743266945082,0.027031937377822866,0.005968228324338239,0.0026858979588615496,7.221632501607553e-17,-70.31853682706716
1700,0.0007013185407228423,0.001373038615491366,0.20532034830224022,0.9758710028144834,0.026911484766283314,0.006071218238405543,0.0026806441894475105,7.127204350417666e-17,-70.4704457806103
1800,0.0006997007010267016,0.001375873606606834,0.20487516987456136,0.9762448463829149,0.027485062885677623,0.00604941154447156,0.0027481872567432513,7.355335533189324e-17,-70.29295420245498
1900,0.0006867288345833954,0.0013752020845026682,0.20471274010414317,0.9757133411337992,0.027240354853984353,0.006117723546548089,0.0026994994387214955,7.991353101854108e-17,-70.14142078172036
2000,0.000689959597533952,0.0013775399847953706,0.20413260354843873,0.9756571347247381,0.027733529960450694,0.0061062735192197945,0.0027472834597550497,7.909680666275341e-17,-70.10717880893576
2100,0.000680557444341417,0.00137745007580388,0.20420720241466814,0.9752731701035389,0.028201391550847145,0.006190912518390491,0.0027675144785313066,8.146622255046732e-17,-70.02989242490176
2200,0.0006712248797501037,0.0013778172932190735,0.20373861649483174,0.9752434412631998,0.028241795513250956,0.006258529589331997,0.0028495176115624563,8.943078339518657e-17,-69.84807763497213
2300,0.0006764162579035165,0.0013794674311943796,0.20386455968343228,0.9744337117265621,0.02851053884883824,0.006244700932105157,0.0028117261515174566,9.166992375310434e-17,-69.85719038884713
2400,0.0006615822364787021,0.0013799810377330309,0.2033409201711394,0.9737884613659965,0.02867629826357742,0.006406753328864095,0.0028650668162179694,9.133452340857764e-17,-69.84303969178956
2500,0.0006645207641282798,0.0013818206401219483,0.2029259331982666,0.9738693516784545,0.02887155810701521,0.0063326522465550076,0.0028926309134371816,9.923765312927107e-17,-69.76050790228437
2600,0.0006516688043875196,0.0013841200930645374,0.20205009661160045,0.9735849650813412,0.028869725968817695,0.006406429858788572,0.0029155566517141064,9.505034117400856e-17,-69.46732049990364
2700,0.0006566054498443158,0.0013831918862002217,0.20240012243434227,0.9729782887781162,0.029242270926356274,0.006487203722538126,0.002944960840294577,9.635161114715442e-17,-69.55157856618364
2800,0.0006418960165666696,0.0013832915359364695,0.20217185197972748,0.973181736151359,0.029941238296327426,0.006489034557368552,0.0029757868459026867,1.0542172525778242e-16,-69.31280715377017
2900,0.0006413341299585417,0.001385408717531797,0.2012934125903991,0.972927784500626,0.029722857615562728,0.006560510297442382,0.0030030689451129608,1.0437760393016663e-16,-69.3069239173078
3000,0.000642106372149662,0.0013857424580532548,0.20106672241237963,0.972596526843646,0.03003825122103099,0.006652278959361906,0.003019098573437261,1.035065598404153e-16,-69.31304753392894
3100,0.0006310428664656782,0.0013878566671259181,0.20098104674311687,0.971823419632007,0.030133430522795608,0.006680236462108113,0.00309753720470006,1.0585850436570752e-16,-69.03074014046888
3200,0.000628684595591472,0.0013892196355702764,0.20067658123800866,0.9720729190494634,0.030780123363161164,0.006853198614943803,0.003139427974460528,1.1472340776414733e-16,-69.0178800406862
3300,0.0006215667055708752,0.0013913556984697527,0.19931788981027598,0.9709705939257797,0.031017116496932267,0.00684730747396912,0.0031037896868752746,1.1524346133299277e-16,-69.0251848511001
3400,0.0006175184693051366,0.001393599128076179,0.19923481061506215,0.9711404403951702,0.03084561780980054,0.006873873481517315,0.0031894289360911376,1.1604623734708416e-16,-68.8784496005833
3500,0.0006185215340021085,0.0013953487437338191,0.19941630687642675,0.970488978420078,0.031436587679059325,0.006924289956458794,0.003199505854408692,1.2121714599031239e-16,-68.92766093983683
3600,0.0006139337831427009,0.0013962744763670511,0.19805243143664136,0.9704796888773392,0.03180063583029892,0.00699344887087742,0.0032610304065535663,1.2006563598633384e-16,-68.75303147274212
3700,0.000613945349324113,0.0013970615045001235,0.1975713506418016,0.9702685467712394,0.03199746183941487,0.007011803645203343,0.003257477657588405,1.262000635806641e-16,-68.76788247824025
3800,0.000602947268212309,0.0013985827233333461,0.19735334723907128,0.9692119196508683,0.03224185016441911,0.007117180611339917,0.00331744122377496,1.2196791028435008e-16,-68.59531924926026
3900,0.0005973657190119198,0.0013996195234371545,0.19720401411894933,0.9695922080973592,0.03220367791199612,0.007207247350730375,0.0033067808939509177,1.2968075513876845e-16,-68.44066481241126
4000,0.0005954757958839993,0.00140386602776967,0.19631108934217248,0.9692310903049787,0.032713119425915115,0.007247868340923613,0.0034012193936241953,1.3135908001563147e-16,-68.31097323105321
4100,0.0005993844099278706,0.0014053517894710842,0.19619704209180205,0.9686446805133668,0.032913349468259495,0.00736421897909889,0.003415824296294954,1.2839021394198189e-16,-68.39495260111586
4200,0.0005910519784361238,0.0014055253914138763,0.1953236127186481,0.9680431132986557,0.03319653139035591,0.007415170913132383,0.0034623787487999447,1.3252473309390588e-16,-68.2189972417598
4300,0.0005821379585781044,0.0014082550722926083,0.19510115835777989,0.9674977949211102,0.0337454841714061,0.007485245680538172,0.003503919927672216,1.3492080223530113e-16,-68.1124038686927
4400,0.0005898900740527014,0.0014095229829433234,0.19450566340313974,0.9672469638533245,0.0335772743190319,0.007410604448051004,0.003513879432864787,1.370146538078776e-16,-68.20508073230617
4500,0.0005833964478633067,0.0014120819517358238,0.19435061334285653,0.9670713091714898,0.033845703175309966,0.007595110058266578,0.003546033608150341,1.3690546341284193e-16,-68.10432253127308
4600,0.0005825719651611083,0.0014164887162226366,0.1935402144480049,0.9670476908218019,0.034265922343344433,0.007529354350458574,0.0036157596363029167,1.3835141426689947e-16,-67.98135405109696
4700,0.0005785714724768205,0.0014161472151747157,0.19348333719465188,0.9665092757384749,0.03455007219524207,0.007651245706886729,0.0036638707313872334,1.3503146317395319e-16,-67.84436935075193
4800,0.0005715578764837554,0.0014202761836112558,0.19250225356902242,0.9658193880221743,0.03505532913477804,0.007776519788174634,0.0037272574821348306,1.408394525705396e-16,-67.78478885542678
4900,0.0005612172109539175,0.0014212716349768487,0.19236406153205382,0.9659544644377391,0.03483458835756356,0.007791043922034421,0.0037104319406083873,1.3966447155256592e-16,-67.80479811345477
5000,0.0005654183580410711,0.0014252845121320828,0.19140107125917555,0.9656897566300064,0.035154838648458954,0.007862608716443488,0.003780228608629624,1.405316653399687e-16,-67.5639337780905
