milliseconds,Ca,zzs,bbs,hhs,nns,rrs,ccs,qqs,V
3800,0.000613279534407567,0.0014007898562444165,0.19746170051848172,0.9695091674258236,0.032091020435933225,0.007080064522487769,0.003278414704522697,1.244417464373953e-16,-68.55488950136657
3900,0.0005968836850277235,0.001402691789997659,0.19719404017161257,0.9692396449795523,0.032467295161203225,0.007194457104951343,0.0033307650019463553,1.2883218927632106e-16,-68.56857940866298
4000,0.0005941403146225837,0.0014023584761333105,0.19625183606595822,0.9690188324789809,0.03298899045481782,0.0072439934940965464,0.0033486728466982133,1.3063634337453286e-16,-68.29782433852198
4100,0.0005921598801874661,0.0014032126393657878,0.1960707618676647,0.9689364475655039,0.033243426284445945,0.007282176353340896,0.003426241394946431,1.268356543422934e-16,-68.38019961883488
4200,0.000592365084284582,0.0014079941337278733,0.19545196100974707,0.967881853954653,0.03299674410158968,0.0073217313719647755,0.0034814225603320456,1.2979309737979527e-16,-68.28385566941276
4300,0.0005837424167695459,0.0014075488010357826,0.19513243084471743,0.9682231047236998,0.03323434110792795,0.0074101128258747834,0.0034888827761719093,1.345528461368656e-16,-68.25540062685235
4400,0.0005818487667155035,0.0014114807030972294,0.19469072032091203,0.967903154922906,0.033388780636319434,0.00745029253589252,0.0035611439598485727,1.3703523068601193e-16,-68.21393295598808
4500,0.0005848370009039831,0.0014135992464204318,0.19458058672431908,0.9673585655618692,0.03375070541953824,0.007472144895169892,0.003601924963168961,1.3273656130471265e-16,-68.12409784548504
4600,0.000572498650348713,0.001413477811856806,0.19382420881128246,0.9667491981038893,0.03427404220932484,0.007663695165764163,0.003576717737039661,1.3513120473830323e-16,-68.05144688382934
4700,0.0005734645910372044,0.0014178167097040658,0.19357714876689805,0.9667633277738833,0.03440757890943507,0.007703811442170989,0.0036472798205807837,1.4331295159677141e-16,-67.91964627951836
4800,0.0005636331947989999,0.0014200898832855775,0.19266921191174508,0.9660939883810928,0.035079022239388476,0.007717595312014782,0.0036511630673328986,1.416102003473387e-16,-67.75841526302248
4900,0.0005686455047300547,0.0014207670724741062,0.1918219616296275,0.9659127952134359,0.035327927494402306,0.0077683463722411595,0.0037178285929374724,1.4054439127989103e-16,-67.62360141826763
5000,0.0005592650542714073,0.0014240196103508056,0.19204761111142543,0.96563076887208,0.03494016659512028,0.00784522938652154,0.003739892169903383,1.454064747619056e-16,-67.54389171339412
