milliseconds,Ca,zzs,bbs,hhs,nns,rrs,ccs,qqs,V
0,0.000783852622200955,0.0013697125378156374,0.207684472561927,0.9788138307214161,0.024046991258491007,0.005577951541920792,0.002508852586652012,3.2779337694127597e-18,-72.05112094561652
100,0.0007788762598031536,0.0013679026945159739,0.20756204606846182,0.9792432439574432,0.024251751183779282,0.005469861010235035,0.002516833679651683,2.2592913791725312e-18,-71.89104032929855
200,0.0007740381562092521,0.0013706397418086944,0.20785042245530636,0.9793927583998304,0.02453538822540666,0.0054683903069044784,0.002514296025747063,9.41310901198293e-18,-71.84372654470369
300,0.0007694171767601788,0.0013678312959897823,0.2078282746194339,0.9791841268835118,0.024226807662777062,0.005571163132086196,0.0024880223795772064,1.693452976198237e-17,-71.72608850999244
400,0.0007702082459107334,0.0013681713626837626,0.20714189137441885,0.9786395206280899,0.02452190226100077,0.005569633670893622,0.002518553632798167,2.143296769914799e-17,-71.44031211101847
500,0.0007582160274581692,0.0013695433676953151,0.2072758197984649,0.9786549383917802,0.02461216997836799,0.005545637906820953,0.002499327097540306,2.3268750140394953e-17,-71.49092959829107
600,0.000758582917986398,0.0013711803765115635,0.20762148087117716,0.9786304258769416,0.02492306276574744,0.005574580657382849,0.00250018486695901,2.564119501459897e-17,-71.2742656060807
700,0.0007424325695305215,0.0013701789067065045,0.20748313723993558,0.9786841935149295,0.024917436870896068,0.005589052338435383,0.002512043222477108,3.198823595529313e-17,-71.22590869561536
800,0.0007491979891340642,0.0013716107631151755,0.20743592590556556,0.9780875990922585,0.024889707932391526,0.005659120343203462,0.002531151610827806,3.626014741689596e-17,-71.2056295376725
900,0.0007348491159996338,0.00137203441333448,0.20734260304901592,0.9777514530263567,0.025013561801269377,0.005608758475538413,0.0025396802383359286,4.6336744619345104e-17,-71.01830436343616
1000,0.0007389292394478858,0.001369430668551974,0.20712069098181835,0.9777501094155687,0.0251519547510331,0.005783561257536822,0.0025916567286677137,4.9156009991346015e-17,-71.09195283946549
