milliseconds,Ca_Cyt,IP3_Cyt,Ca_ER,S2a,S4,Oc,O_o,S2,Orai1,h
0,0.0007060273454886983,0.004098270351747945,-0.04046600411880666,0.0610929937768728,0.006150187783790152,-5.453687098244119e-06,7.827853566028977e-07,0.5403327914452194,0.0009781992082500523,0.0076060551896588785
100,0.001235217454916837,0.0019781508023011016,-0.042828688359829864,0.17482063680453527,0.028460550077124183,1.5954310308711076e-05,-3.645721976725934e-07,0.42428191941031773,0.0009523751598543581,0.00497905619914717
200,-0.001388486549974452,-0.007046279277941808,0.05016692762833705,0.21609183715124083,0.04434384101492727,3.816525392498901e-05,1.2678399479661714e-06,0.38526307975268037,0.0008427760625522987,0.023475309622851204
300,0.001664314786103184,-0.005847993835423282,-0.019414264379760005,0.23209451970600906,0.0649800876491069,4.315297850090609e-05,2.392916012224929e-06,0.3664576919922018,0.000813215923736004,0.0742718356646654
400,0.0033913264690801303,-0.0020048096303702297,-0.034874687602440835,0.2348670666941897,0.0821619515512536,6.805874443295798e-05,1.74917214956197e-06,0.3619141031551605,0.0007151846916348874,0.0610086030637772
500,0.004755178655894584,0.002197787025604891,0.03075899600065207,0.23864973499152073,0.08648534793174138,7.446824282261806e-05,4.097722165430207e-06,0.35892343927266923,0.0006757805713302333,0.07805241366939275
600,0.002902994285093805,0.0014250399978001285,-0.04381661339404822,0.23767311827882348,0.10930433614905052,8.528438436691786e-05,4.4681512439851824e-06,0.3629930482313818,0.0006493524906270668,0.1288610263087681
700,0.005786495397451514,-0.006391711950956146,-0.044243909858824225,0.24098874391912123,0.1121117329775314,9.313580717367356e-05,7.124156564482207e-06,0.3612055116219223,0.0005571550632222505,0.1379844393121586
800,0.00796342274009093,-0.002499894584743247,0.0260623009280478,0.2392443495529512,0.13266931674832036,0.00011145425333136181,7.771456105260611e-06,0.3598202756687807,0.0005325914197490039,0.16260916203878634
900,0.010155715851091526,-0.005143671821468666,0.004264693997414442,0.24098606023581395,0.1345646375197425,0.00012255606088413992,1.1362272087025552e-05,0.3598055003583285,0.0004747991303717136,0.1648222054199457
1000,0.016069205502037193,-0.005174442235439751,0.05660943652060788,0.2383416411209123,0.15298167578806476,0.0001264891804493414,1.2938700950597825e-05,0.35985559965975644,0.00044840599661006203,0.18883305037495332
1100,0.017925878790479063,-0.002312864245144299,0.04687824074293711,0.2383884249292091,0.15925897511284762,0.00014297571513323095,1.3324809976206728e-05,0.35774759859686356,0.00038747225813869703,0.20159198484889018
1200,0.022282831307768855,-0.0003670087931931234,0.0006598101549220199,0.2414469280638308,0.17304636820793126,0.0001419639400573564,1.4293720455202741e-05,0.3589919733808001,0.000344916970252976,0.22635840684811798
1300,0.024953008475141564,-0.000927737028710538,-0.008659410503210278,0.23861956787642633,0.17146492812119327,0.00015266280667434242,1.598130169383028e-05,0.3581924318202004,0.00033575419556322844,0.21706197116711534
1400,0.02562095170081085,0.007161123343521823,0.05663085607278863,0.24082169947450002,0.18844289823799448,0.00016540033592005307,1.880253028659444e-05,0.36146193769056084,0.0002528131142627543,0.25168655778170995
1500,0.030927146444213002,0.014168464044535603,0.08853415727938081,0.2409961879536861,0.18651837483254424,0.00017255999090990475,2.0134505298114993e-05,0.359233963475651,0.00024206427410313955,0.2701681630254392
1600,0.033047493572795114,0.016968862784315586,0.06010489025798543,0.23976603504848018,0.19697339627438543,0.000181774069266744,2.232704612244433e-05,0.3590794551294182,0.00023135125949603428,0.27604386760599303
1700,0.03594501299172422,0.017285783015182105,0.10440825707381082,0.23839268534476066,0.20800508332455006,0.00017712476019666437,2.2334784801860665e-05,0.3605802872167555,0.00015397730255344488,0.3020014483601964
1800,0.03577617276396198,0.014197471619011633,0.16122952278627056,0.23775096441900465,0.20631480777629507,0.0001878710894169049,2.4114067051583215e-05,0.3625809482982724,0.00014612893855508904,0.30447720077313206
1900,0.03677575075357388,0.025055014613771808,0.24075374159049712,0.24154392176901604,0.21057023742634465,0.0001896548440342602,2.620084023967789e-05,0.35840403419161776,0.0001111310783370782,0.3088094043367453
2000,0.040279012815582334,0.029860515527962154,0.2132582691062941,0.2373691689741105,0.21414713743638422,0.00019459106103689178,2.6397808798707327e-05,0.3581644652095214,6.984825831406855e-05,0.34282684453688345
2100,0.04290935062930861,0.029778005032132085,0.25580612868394464,0.24227279114389244,0.22024348429016982,0.00020116482135000918,2.8008392538859487e-05,0.35675114522352386,8.335759815778696e-05,0.3309862278561221
2200,0.04192661812209392,0.04631952716387964,0.23545266262767073,0.23807468130268847,0.22259171035374942,0.000213933018945739,2.989376570886807e-05,0.35728581241855334,8.005321347982018e-05,0.34231378895523035
2300,0.046429435294937975,0.043736272706246124,0.3680357387248133,0.23811008747777965,0.22991719069550343,0.00020611346597599052,3.058846702922463e-05,0.3573984757243265,1.0652557068833312e-05,0.37557201331136325
2400,0.04458257701559477,0.04797219390455495,0.34166652484120896,0.23967505165312966,0.2326314538722071,0.00021463502717841118,2.949609869485761e-05,0.35798107243021837,5.3329126978620676e-05,0.3650327676337365
2500,0.04573883810982663,0.0589463317701022,0.40171673558048526,0.24031773827406938,0.2377499977888597,0.00021127452197990262,3.197517616657629e-05,0.3585260237449547,2.6165668392417976e-05,0.39265621729010364
2600,0.04754961499147339,0.07054452755370619,0.43997245471381874,0.23710180448395876,0.2402023154334148,0.00020625068140830123,3.2422980664275075e-05,0.35908499288199675,1.5005658993003407e-05,0.40464233432864083
2700,0.04922154825848221,0.0733882882120629,0.495793355124204,0.24132022236802625,0.24359689631457865,0.00021365917847533946,3.205213079084466e-05,0.35818785567811007,4.6005787493462615e-05,0.3991145878266939
2800,0.05011290644333966,0.07516374929708611,0.5823883068896208,0.24006901739787068,0.2429175079485909,0.00021583326732843762,3.224912188679697e-05,0.35391887430394253,4.876593781746256e-05,0.43204686527257613
2900,0.048025822942126484,0.08936920655935202,0.6510083521800392,0.23867676053961087,0.2512939493264486,0.00021152673124970211,3.4690362674333065e-05,0.3581769583938802,2.699267941798776e-06,0.42385109309659225
3000,0.05181711992503002,0.0933017062078005,0.6976058869761436,0.23628704614223775,0.2424285276140311,0.00021104746260101401,3.3356711855593274e-05,0.3563655633960236,2.0477259094977695e-05,0.42742096615916836
3100,0.04974054360809691,0.09316788803501994,0.779882315006576,0.2392994383363908,0.24267604781636615,0.00020739306770368508,3.371575605211004e-05,0.35296580297492913,1.8076020668119086e-05,0.4535302157027632
3200,0.049977072587933324,0.09786264679438492,0.8497078011974039,0.23779038429472094,0.25493436652667906,0.0002147636475522441,3.5489178580114426e-05,0.35450533986960736,4.533429676657571e-06,0.44499270493854376
3300,0.05262384106153231,0.10917594534546718,0.8547409076421486,0.2382969509410446,0.2523774315901209,0.0002113581526250758,3.482989061633582e-05,0.3552430485893452,4.431875145995568e-05,0.4801486055253889
3400,0.05328199009464031,0.11794077233053639,0.9351338648240587,0.2380902639587471,0.24670911432028414,0.0002116057097521988,3.364369625160515e-05,0.35403448032408036,4.79363661156717e-05,0.46648758703405113
3500,0.050217912382373935,0.1168860243163243,1.002205846626639,0.23594067096926624,0.2534598920581496,0.00021354514189151445,3.370953961546289e-05,0.35173042272240135,4.287143193759133e-05,0.49770373207007235
3600,0.05179852731566715,0.1326597377423641,1.0142105359316165,0.23667464506326158,0.256757227702339,0.00020823270871162816,3.568857550148572e-05,0.3481835865226482,4.433224783974332e-06,0.49299977344138957
3700,0.051809461420218056,0.13053723553728355,1.1224948396106214,0.23297359404001622,0.256336078452123,0.00021282475717230927,3.5724789692816766e-05,0.3520012015587416,2.7203255618912962e-06,0.5223733079342237
3800,0.05233329733278494,0.14022989478695944,1.1752449288930755,0.23574537628446324,0.2621699651246614,0.0002088670569279233,3.3965358300213844e-05,0.3512755499452095,2.564659878314727e-05,0.5083345257481083
3900,0.05178242457072179,0.15434699815882263,1.157528605650623,0.23256096670205978,0.25151382618777685,0.00020934954861052493,3.437526489056919e-05,0.34953101023804467,4.491754597696867e-05,0.5203491705426362
4000,0.05130090538309662,0.15866500750497414,1.2828495157003388,0.23394409558934878,0.2622542848593352,0.00020795768958317882,3.41322259012742e-05,0.34802805971316314,5.426841073270104e-05,0.519344947431916
4100,0.050941167537674636,0.1599542311970013,1.3572100347174587,0.23251049904168802,0.25695116584366795,0.0002055234874890658,3.489397177746521e-05,0.34232112557540756,1.05063195580317e-06,0.5242277932232556
4200,0.053693330654230716,0.16154971587299094,1.4191742914511274,0.22829041777346268,0.25557546030807016,0.00020534428914344578,3.5942428454746904e-05,0.34370539513756043,5.03207206067047e-05,0.5284718648841588
4300,0.051456687237853745,0.1789399264127084,1.4452381192905734,0.23087949504964234,0.25427907842929975,0.00021140695560527102,3.580541355920392e-05,0.3447008202994653,1.2420528594964002e-05,0.5436774282232261
4400,0.05262249233059371,0.18050289225417418,1.4770774061109904,0.22723752127578906,0.26127277811611227,0.00021210709496565202,3.559995001593967e-05,0.34270950838466785,2.3168724328686042e-05,0.545208669739884
4500,0.053666110145757825,0.1879125783406471,1.5059304823191542,0.2262628584900505,0.2617331288772115,0.00020335126287753487,3.5005247713048e-05,0.3412659059661735,1.4558770182732605e-05,0.5556795706337346
4600,0.052113874672744975,0.19231808966797165,1.5469720051533564,0.22797253584962004,0.2636891657421298,0.00021146112586659089,3.5258252600052644e-05,0.33774036334367197,5.1595200759330706e-05,0.5834250218469343
