milliseconds,Ca_Cyt,IP3_Cyt,Ca_ER,S2a,S4,Oc,O_o,S2,Orai1,h
1700,0.03601853109140389,0.015303780595075667,0.1729079374059834,0.23876016724461926,0.20695508143995042,0.00018750048448781603,2.2956463844339032e-05,0.36131709166051007,0.00017233320502581197,0.2692984664885104
1800,0.036125893496194196,0.015826017015981467,0.17454599142010724,0.24197898923866948,0.2010457717551572,0.00018981618784892724,2.2736371316655324e-05,0.36257553466136605,0.00012637135284619558,0.29390419863394174
1900,0.03941563103800247,0.031930206842538014,0.18174888076603476,0.23818056275312638,0.2068834133009262,0.00019706011262386286,2.5085579840060343e-05,0.3625983201166615,0.00011220275805354534,0.3281254388833518
2000,0.04066061733226317,0.022673967249470416,0.18390435383457293,0.23879769892034064,0.21042007889797443,0.00019942620507026274,2.7361264663633807e-05,0.3598788262289254,9.939402621922082e-05,0.3091012861772416
2100,0.04026635780976527,0.036220592884591375,0.29249924143759387,0.23878211131197266,0.221644998186379,0.00019815277889406553,2.8649685125205236e-05,0.36130677260604027,8.35632049839417e-05,0.34227670621031286
2200,0.044481734019749856,0.03544870257329226,0.2696931523810006,0.24177034439277217,0.22401692450293006,0.00020552272326077798,2.7755640008380346e-05,0.3598306966797779,7.458050144611538e-05,0.35156219454748877
2300,0.04406202694614431,0.04376423011546596,0.27855034180758564,0.23725004189157892,0.23547617697053266,0.0002118626783267638,3.0429041457268722e-05,0.3570446413787877,6.359969554137269e-05,0.34604011702076837
2400,0.04756185082439824,0.04886604563575897,0.34653242680088564,0.23742456630728664,0.23295698501290996,0.00021063103660147475,2.9727654867678285e-05,0.3584863886985242,1.689776702949676e-05,0.36541252486170367
2500,0.048218011998927716,0.052087905975198745,0.425169279011317,0.24171842845415112,0.23790854872290398,0.00021302304582483097,3.171654313504339e-05,0.35633534377482035,4.2387009555842824e-05,0.39083255330644234
2600,0.049407332099456004,0.06853379386284578,0.4331006295889174,0.2381984288753599,0.24017571098129065,0.00021464533875768926,3.22878852777409e-05,0.3604504699433063,5.1145431895198044e-05,0.4081168543843195
2700,0.048978066718416084,0.06390099369207453,0.5836756955055087,0.23645632614053713,0.2372891748256215,0.0002146791956518254,3.3652460601310716e-05,0.357598280022153,2.147291005301248e-06,0.42269950760170855
2800,0.04800729873068457,0.0770631536231463,0.5789998417503286,0.23682637725934033,0.23597565486442,0.00021511116663653772,3.2376871230246085e-05,0.3582574968752009,1.3308330482958432e-05,0.42408814584422927
2900,0.049789536540556074,0.08246381587101555,0.6398406306420575,0.23713966760153513,0.23990355082405646,0.00021243719262870064,3.3546195612694e-05,0.3553731655919693,2.7933777154731266e-05,0.4442930700471076
3000,0.0506053887502196,0.08933021507077056,0.7273489734730608,0.23640697095613109,0.24690065048696674,0.00021049274283040713,3.378820638885968e-05,0.35842980348580195,3.0147292611665303e-05,0.43021839803228856
3100,0.05236437557155995,0.10127940536806587,0.7960066970595381,0.2371701039811016,0.25286451281315486,0.0002127320997842823,3.4222859628999296e-05,0.3536413987747459,5.0615085794926904e-05,0.4425007179071065
3200,0.05225425147150004,0.10278892719115926,0.809246677916906,0.2359167714971121,0.2561367295138551,0.00021344303647163245,3.399632279794889e-05,0.3520641933145757,3.536157704573777e-05,0.4615480125980331
3300,0.050294794940755824,0.10422063550854281,0.8674286906031419,0.23380212294591304,0.2517460829545612,0.0002107048167695004,3.3240114653283795e-05,0.35592186388102115,2.726921897303832e-05,0.4641774988218179
3400,0.05028021330739484,0.11836137296901093,0.8853405115725114,0.2377996444024586,0.2577537544973804,0.0002113083427480813,3.576846248692363e-05,0.3519278048165377,2.7300022077113144e-05,0.48265901537186073
3500,0.050512757483395454,0.12807875410314545,0.975703263435143,0.23663895828436415,0.2612684519556805,0.0002041777511000691,3.501468442487226e-05,0.351969248140449,6.882196923864798e-06,0.4906649689167513
3600,0.05019631335117092,0.12381267197306717,1.02400472521466,0.23477977180303503,0.25688471259285495,0.00021295712172279173,3.390879552292256e-05,0.3532790599510093,4.5423506953513716e-05,0.49578647137894805
3700,0.051526627901265,0.14069510915335406,1.0587717737124829,0.2331262333095623,0.25295616873563687,0.00020893925242008893,3.4713008016993764e-05,0.35047521481722277,1.8020294928678336e-05,0.4968069436388128
3800,0.051417726866826906,0.13575103327110183,1.1611191509927006,0.23556883631815567,0.25530913095069524,0.00020677462923600633,3.433760464956621e-05,0.34572710829768805,4.7807741030789816e-05,0.5103174161747546
3900,0.05158022288932915,0.15137022180363374,1.212774953094484,0.23163048645888443,0.2618227495767695,0.00020370946155003864,3.54435982288702e-05,0.34561625388127903,1.5630268580187297e-05,0.534786897162661
4000,0.051425864519657485,0.15872608076833797,1.3083592223455955,0.23041842578918428,0.25638848271158027,0.0002112993725492811,3.481154608954615e-05,0.3447281092566447,2.1710365146348685e-05,0.5176032837763814
4100,0.05423999149439897,0.1669674545565005,1.3286260892056132,0.23263324248487502,0.2633968367102054,0.0002131821092947419,3.599796172169088e-05,0.3437100316704117,1.628233784901686e-05,0.5384249308385488
4200,0.05383364606134854,0.16561225586518344,1.3196734509446717,0.23123347585419746,0.2539110963677571,0.00021244967037768086,3.393355423967888e-05,0.346283117100447,6.732068828946438e-06,0.5454371457707223
4300,0.05156126602972879,0.17373193778544546,1.4060828151905223,0.2307936889941736,0.26350062689575954,0.00021122331312720713,3.424830331049871e-05,0.34203017937763175,1.6153275084130258e-05,0.568576268284362
4400,0.051560136058503916,0.18041050260427643,1.4826752775675645,0.22751782558215639,0.2632418865850816,0.00020568631897927042,3.442111271636562e-05,0.342093788897489,3.300317646401445e-05,0.5515970592771793
4500,0.05423039566907993,0.19082257464903235,1.605435409125405,0.23053848570386437,0.2598806692994534,0.00020542994494674236,3.4528592439285616e-05,0.33958658326392616,2.678721386806507e-05,0.5566683609723732
4600,0.05332498698891417,0.19668616508525144,1.5667987821561808,0.2280655414390498,0.2673667143158197,0.00021434408054249072,3.52201398061582e-05,0.3371518786912058,1.954019246549575e-05,0.5577829260461
4700,0.051746220094609136,0.20391349691352634,1.6998569944490085,0.2265982307473405,0.2560338869624553,0.0002144978591896159,3.375220450869855e-05,0.3372728125650668,4.743536656876417e-06,0.5713435724405429
4800,0.05320657252526377,0.20304656633774862,1.6715440798914334,0.22721858984963889,0.2679479213645243,0.0002058996303110455,3.486961656246197e-05,0.3363643363954514,4.2817256558405136e-05,0.5785839438800923
4900,0.05177144361819223,0.21246847477616773,1.791550215811142,0.22296947705790993,0.2640390262035071,0.00020404477630353652,3.593503751102103e-05,0.33465637642772905,2.5522810691809572e-05,0.6128259980574214
5000,0.05219673832387555,0.2188376995636283,1.8843555987545177,0.22162690389344342,0.2683663986152559,0.000204332178790092,3.574899254533538e-05,0.33019071766384595,1.6347315152772387e-05,0.5859049569224579
