milliseconds,c1,h1,c2,h2
0,0.2791329327882572,0.7971169360187119,0.1216236137368961,0.09862267521283619
100,0.41785685458860117,0.7875742953986122,0.10221483798152432,0.1782448638895028
200,0.5835488950246784,0.7656499216370852,0.11156155710071569,0.24652924359223716
300,0.7599520354791057,0.7300310917447488,0.07755356864680275,0.3156874155650607
400,0.9609798743974083,0.7017137612522505,0.07987145045755396,0.3657143311719495
500,1.1928303414688386,0.6731795508842928,0.08879609647729331,0.4273866227726473
600,1.323688168559721,0.6374260789255616,0.06386411964985256,0.4689110523791447
700,1.445041238322342,0.5974746588829298,0.09860239374225988,0.5059834518298085
800,1.5196289010406359,0.5584088891524412,0.08083726774861175,0.5347536746323804
900,1.5754557117406107,0.5361492583112334,0.07636356917928684,0.5790699402045701
1000,1.625237863354907,0.503626338712509,0.07585307137587481,0.6049049389566267
1100,1.6027097604686482,0.4804108208260648,0.07927267697068653,0.6300392497381121
1200,1.559433752430625,0.4580615447052893,0.08937505236759975,0.6451661094080262
1300,1.5372622567139742,0.4479330459630578,0.1095620296004145,0.667334419578707
1400,1.4957291225823184,0.4374412774758224,0.10448908706858355,0.6838015688440361
1500,1.4783407919742406,0.42741819186600855,0.11262672745448725,0.6966017657124757
1600,1.4094239039191159,0.4093431432647305,0.11314689267126153,0.7208705813922756
1700,1.3488170846309155,0.4134257442557133,0.10528649244108858,0.7336956779401642
1800,1.3083222879380034,0.4069821361472686,0.09865703648174931,0.7373758982912341
1900,1.216158647680185,0.4023243416072574,0.10263090212921314,0.7546561157580877
2000,1.179745309720025,0.40191480155246595,0.10754896247541293,0.7465534177121151
2100,1.0959423585264167,0.4053552700638647,0.12717171225986576,0.7641638744997282
2200,1.0592268170483659,0.4125144102076155,0.1312601232952782,0.7691190241930473
2300,1.0081653094190763,0.41709271677073223,0.11613071661515173,0.7686778208991268
2400,0.9154273647911816,0.4176536105083375,0.1442643799973023,0.7741669031018619
2500,0.8807275262062496,0.4262539813311173,0.13648144126149858,0.7740163970803607
2600,0.7940662122440479,0.43015723823158375,0.13595935353011782,0.7781057843986874
2700,0.7787827066859836,0.44428878581107023,0.16791355861963067,0.7782472024653216
2800,0.6838212713207742,0.4530140572283386,0.15686974379971652,0.7768113876759724
2900,0.6647887862462785,0.457651200140305,0.19009989365155763,0.7792248036672558
3000,0.6146578054468015,0.47669431121961564,0.20271000203104972,0.7659472543067712
3100,0.5471292663273143,0.4899648122473166,0.18877262173753448,0.7640818557269202
3200,0.5055503461116584,0.4918128401695713,0.2461158412305396,0.7631151042037243
3300,0.5001724999680136,0.5038361518060276,0.25234148057188244,0.7531714523132924
3400,0.42960273623140116,0.5181370150522895,0.30886635199769136,0.7548556602044708
3500,0.4140900372515452,0.5338786388931246,0.377788637390149,0.7363955965405907
3600,0.34902824917964786,0.5447642506950038,0.48727802067225223,0.7309357029231287
3700,0.32546471143839534,0.5537432620537586,0.5795648124598284,0.7085178086396295
3800,0.3310328708736017,0.5780230037454562,0.7285694126922295,0.6929860442257184
3900,0.27216022853459987,0.5902353294582379,0.8362220492976604,0.6697654421450072
4000,0.2526654384357809,0.5972585304573691,0.9786873616594999,0.6356980627288956
4100,0.25150312374245226,0.6132326810659178,1.0740156327700676,0.6162973665507941
4200,0.21399146414604242,0.6271782618623492,1.1825879220734552,0.5858821012880023
4300,0.22477322589978163,0.6376519075745217,1.224189858839109,0.5735651443000732
4400,0.17546095723284844,0.6460552879061737,1.2645265858806969,0.5466092783761684
4500,0.17720762972493,0.6604954863163105,1.288533934923724,0.524017640215602
4600,0.15645575417218233,0.670698458342779,1.2814591466523735,0.5067918031586526
4700,0.16408840414523185,0.6828039963825298,1.2808932725414672,0.4902943080368449
4800,0.17040891127963906,0.6947172896851482,1.2778265059980032,0.47409469524725456
4900,0.165138970598257,0.707414973187715,1.2425000351450157,0.4653904683712507
5000,0.13535521487225433,0.7076219748069845,1.1999955602192502,0.45232521692211963
