miliseconds,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,C9X_C3_star,AC9X_C3_star,C9_starX_C3_star,AC9_starX_C3_star
0,19.963691177532993,19.937955080559753,0.0273527547171092,39.98596977134837,0.00040129736836111505,-0.027207010605311215,200.00335521490402,-0.0029555809679075976,0.00016650264193036546,2.0547221061582227e-06,-2.1144182431842293e-05,5.863349045705307e-06,2.503961743908093e-07,-7.584481767156553e-05,7.860303315574623e-06,3.878136465432596e-09,7.304646732960128e-10
100,19.88416528901804,19.880669024089425,0.03888792684178164,39.97088188980003,-0.0035675333221168322,0.07908846198424947,199.9989211059826,0.002795496636744074,-0.0005089956653426345,-6.018214416880912e-08,1.4172391470554938e-06,-1.17933269837484e-06,1.7210950459513226e-07,-0.00010257262385310648,1.013114799210399e-05,3.8233539579601866e-09,4.5631097622508277e-10
200,19.854914928894562,19.601671715539133,0.12899229001800938,39.89342827144692,-0.0018483836715620901,0.1668390791191734,200.0019885544566,0.008801773313969051,-0.0007319399007524087,2.6873313473545905e-07,3.559059891189039e-05,-2.0360177724308295e-06,4.855722902510697e-08,-9.574689041743336e-05,-1.014612358115109e-05,-3.4847475440314357e-09,2.2785800467843447e-10
300,19.787189451415973,19.55799597504306,0.2788098223292804,39.75545938593577,0.00892600138455616,0.2143201348292732,199.98742183319678,0.006275597356334351,-0.0006958501343414364,-7.824136350357134e-07,4.069687829687629e-05,2.246734398664408e-06,-2.3497040902824846e-07,1.0014856885788737e-05,6.45143804074832e-06,3.3173290101227066e-09,1.171404132603874e-10
400,19.693498824757548,19.36381107293415,0.33917086157692855,39.66610604142439,0.00515398274785876,0.28890243914699315,199.9880814044854,0.018678102312635978,0.0006569684403082464,8.269519804112084e-07,1.217839901651209e-05,3.7190163636443096e-06,-2.7741305883343375e-07,-3.557824233368708e-05,-1.1752085518634948e-05,-3.801385133952984e-09,-6.89119907995047e-11
500,19.59595091460005,19.243952175552735,0.41761264025784073,39.629884759829594,0.005888774552824895,0.34358066319816816,199.98981634896435,0.010525923485550282,0.001916924785129799,-8.381388981629178e-07,2.8610527229750403e-05,5.382655512349615e-06,-1.4229225660951423e-07,0.0001116602114439245,5.117196020823182e-06,1.053957707872804e-09,7.810278119984844e-10
600,19.51639036673205,19.012138978992475,0.48143074529402746,39.56169075979006,0.011084267514449525,0.45773214474530816,199.9841077626957,0.02713515313942835,0.0005113276129412901,5.266846226827586e-07,-1.2295686248307763e-05,-2.9340752289578087e-06,2.355981239686385e-07,-5.00528910420669e-05,-4.8485617864229495e-06,-1.187579409403642e-09,-2.978934328592879e-10
700,19.44664828119954,18.877422002302485,0.5226126806603154,39.47709662953631,0.010559411105677683,0.5431604795490474,199.96679497581795,0.022282386130598162,0.0007426528114301285,1.3734034484169292e-06,6.684889225126257e-05,3.0237541783422726e-06,1.2571570265968055e-08,-3.141233056823772e-05,-4.043488211850558e-06,-1.5454883721518568e-09,-5.257294442551498e-10
800,19.405901143179396,18.74219744851264,0.632488836764827,39.331807199152415,0.021881908999908283,0.5687271019644798,199.96514243332498,0.028789137572273145,0.00036929051251874216,-5.056191832087947e-07,6.198201518911177e-05,5.000786288833809e-06,5.832490246345789e-08,0.00013821399420534786,-1.633485494729263e-05,3.925314084842362e-09,1.2144028829273313e-10
900,19.35909666375846,18.588285222374488,0.6647666189572794,39.25946881121341,0.029978650690393478,0.633937722601066,199.9683049563509,0.037748391484924634,0.000991821867715086,1.26080796583177e-06,7.116638208542659e-05,7.519210224385404e-06,-2.5916912337382373e-08,5.868610941814624e-05,-9.812774242620422e-07,4.5139398222896604e-10,-3.6628512720440855e-10
1000,19.249273410515332,18.54516006256496,0.7708856110807523,39.17902738998047,0.032052363686130333,0.6733692651545399,199.9571581916039,0.04840172659691875,0.00278769289942184,-1.1900146694331402e-06,9.409975549520511e-05,6.460118180981322e-06,-1.9238130478307095e-07,5.3243494412737644e-05,9.319943712932037e-06,1.8376878977074832e-09,2.4935491289051387e-10
1100,19.16396617874066,18.357160720493106,0.7943019873011781,39.14201103107838,0.037415453636207796,0.7438467000480846,199.94488952463385,0.04680316173014691,0.003890338504921889,2.3054612462714518e-07,0.00011698500140888805,8.986738670659905e-06,-1.66186142905201e-07,0.00012027288494385714,-5.443085140176868e-06,3.115798009538134e-09,-3.914797874357719e-10
1200,19.134511918048624,18.28806200202647,0.9120667499746666,39.10431736374819,0.03701408701344034,0.8224249086702452,199.93379823275816,0.05970177707618423,0.004262583395592063,2.930826139762966e-06,0.0001264541486300833,-9.467835263179522e-07,1.5188943824969765e-07,0.00011846441773780765,-1.2278684644965378e-05,2.716415074980159e-09,-2.179721089297177e-10
1300,19.04339187078534,18.120484609008884,0.9773966207268425,39.038618423544186,0.05287793316885827,0.8727814132597611,199.92748207022274,0.06748771917024293,0.005454777529927817,2.815974470071802e-06,0.0001452156366203455,1.122274501646935e-05,-4.086624438432676e-08,0.00010088883887863793,1.2533590790541332e-05,2.7701190523384248e-09,3.2771929147670007e-10
1400,19.044548905679065,17.947466478707945,1.0112828604052204,38.87247402440661,0.04877158697620752,0.9434491240842017,199.91764164823178,0.07010358324353666,0.003988121274831742,1.6527897030109237e-06,0.0001192380666250575,1.1108881206387034e-05,1.7338540476606205e-07,3.63519665616062e-05,2.0204293521443057e-05,4.206227759193571e-09,-1.1401234465805447e-10
1500,18.956199540454833,17.850724057096187,1.0837940600010858,38.82309664618838,0.06325055582717864,0.9993427520121119,199.92436480832308,0.08400797943197373,0.005290318729590996,4.360204472532913e-06,0.00017240616531535762,1.246588289716673e-05,4.2733544490512803e-07,0.00022128023863405872,6.527922425050916e-06,2.7800638107487823e-09,-2.868523555048548e-10
