milliseconds,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,C9X_C3_star,AC9X_C3_star,C9_starX_C3_star,AC9_starX_C3_star
0,20.01166528916952,20.045925111365104,0.015328042702163527,40.03917880643351,-0.005232136758526295,0.005103131263187216,200.00086973047632,0.0005132453468374321,0.00031317024407990677,-6.526264653648056e-07,-1.657240589371891e-05,-3.7280514702251603e-06,-1.5448646804426173e-07,-9.2682208577601e-05,8.728418037754092e-06,2.14258789987554e-09,-6.44275834187933e-11
100,19.89634694858804,19.827461087984357,0.0832974219388379,39.93597125798736,0.006752119710351887,0.09216017822234901,199.99266166084072,-0.002802219474885018,-0.0009383361422648953,1.255076366942278e-06,4.101826151299221e-05,-3.7536587944522495e-06,2.1903233818493411e-07,3.5766885146977506e-05,1.6079691494138554e-05,1.7849221945295615e-09,5.162155486769327e-10
200,19.81970111915883,19.613753433979134,0.18888811331531036,39.808312032266365,0.002678550411697244,0.13643674659201055,199.99419597847037,-0.0004300852835354462,0.00020884620207200233,-1.6168783963059889e-06,-2.1229022379379945e-05,5.925000343531715e-06,-1.5137740593570296e-07,-1.3183625130141807e-05,-5.406842365054455e-06,3.996776459883971e-09,-1.15354722212912e-10
300,19.731511146629835,19.57120866881324,0.25471839688444675,39.73512426798837,0.007373654726057749,0.22575968156506643,199.99406737218072,0.0061533194299808296,-0.0012850587194358242,1.7325011016219672e-07,-5.7057022201887014e-06,7.347558307664767e-07,1.4301321942247598e-07,6.138017209978042e-05,-1.5879700924192045e-05,-3.690542427107726e-09,7.205883337627428e-10
400,19.67370667441516,19.417903971098315,0.34930885319035737,39.71035474632693,0.00484285805534036,0.32422010215045427,199.98310989312327,0.010397441131946353,-6.987440268199256e-05,-7.107854717797867e-07,4.6341720166572416e-05,-1.8654916380715371e-06,-1.9276207000645474e-07,3.369602426241265e-05,7.75333878838741e-06,4.24706038921583e-09,-7.049050439643046e-10
500,19.599660222611448,19.301019893796084,0.4106710127442657,39.63409932377318,0.008397924093331314,0.39995885985995105,199.98335163049495,0.012619167517739649,0.0001603441883261827,1.077854202934558e-06,3.13802441476648e-05,2.599259391951733e-06,1.6911815707186374e-07,-2.1155780686171392e-05,1.0579763813965625e-06,-3.02506365635624e-09,-2.5592462741923865e-10
600,19.51859790399651,19.103579487530165,0.48001537146955575,39.54335703787347,0.009520547270803729,0.4399044256335514,199.97543129073216,0.027164760740651075,-0.00031953660719930693,7.123191985779083e-07,4.572274225211939e-05,-1.349468263001588e-06,8.395218963449431e-08,-1.4950099371624957e-05,7.179365190611156e-06,2.418560475611893e-10,4.320929603396293e-10
700,19.492703435848128,18.909637109530838,0.504448191497341,39.4951932447113,0.018939127954196784,0.5330843116221874,199.97367357862595,0.02733072967655505,0.00036671346588895996,-3.065673267492889e-07,-1.024624264775702e-05,9.210729314620529e-07,2.2986574383751886e-07,7.590511491661194e-05,-2.4231666323213707e-06,4.283142434049328e-09,-2.2063526173689332e-11
800,19.403202204571045,18.778117584385594,0.6150584570249746,39.41732821648688,0.019399400479236814,0.6011621043680127,199.9663048094265,0.0346306850793686,0.0012855321930874072,-1.651864675935155e-06,5.030674674591103e-05,3.4229778263187596e-06,3.2019365866961437e-07,5.4721893615000383e-05,-2.7728702030875207e-06,1.6972641696828986e-09,-3.2785837097008306e-10
900,19.374373489947292,18.68812970319187,0.6550776665442137,39.27671053018642,0.027129563744284223,0.6731768028617641,199.95969051252473,0.03616383202337957,0.0003971829696981107,-1.5302418656798472e-06,5.250508431863121e-05,-1.1170525416286132e-06,3.310482788845966e-07,0.00010272816609445585,-2.7958025532300023e-06,-3.1610842602563283e-09,1.289183493697837e-10
