milliseconds,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,C9X_C3_star,AC9X_C3_star,C9_starX_C3_star,AC9_starX_C3_star
0,20.006782136469894,20.045300080532023,0.01730078399676613,39.95833384774805,0.006461955110425743,-0.010666031346040147,200.00423454063733,0.00047599402945524226,-0.001092105960741354,1.2064610027388471e-06,2.786168919907841e-06,-2.2912827344780474e-06,2.667486817045047e-07,5.583498164169621e-05,-1.2594448526487357e-05,1.545180738125932e-09,-5.046465222295855e-10
100,19.8992803621873,19.92364028132486,0.07982541812358354,39.884520504101275,-0.001834247920294835,0.1049164922727614,199.99326514837736,0.00785606925216224,-0.001027455232478592,1.9316912451659557e-06,1.5229203704855494e-05,-4.961868466561841e-07,-2.912576308841588e-07,6.191968513519362e-05,1.6468180662315056e-05,-1.8086263099502892e-09,-6.357078018446819e-10
200,19.83967776504026,19.66488401701449,0.18729238728093842,39.86481566240975,-0.0036092572307316307,0.14708760983189872,199.99470609359474,0.007293439211685144,0.0011463590193730004,-1.2504705356674885e-06,-3.808362014113112e-05,7.229281771339172e-07,1.0526041566335736e-07,2.7930343209523283e-05,1.5619716106336604e-05,-4.291213326013657e-09,5.723308021507819e-10
300,19.75104871125222,19.59921781832752,0.22773911608666006,39.76360416366406,-0.0030807198071713315,0.25929958570085193,199.99210021499562,0.011483559902784246,0.00047829053152440243,-8.543360184000978e-07,3.522584337323472e-05,4.901379751174454e-06,1.1648518773073351e-07,3.986609195418166e-05,-2.4236883772925553e-06,4.27157979241982e-09,-4.5301972088459537e-10
400,19.687445157587064,19.368348141258817,0.29636895951427494,39.64470683162072,0.00758207164169322,0.3012657023070872,199.99306312145896,0.007607903747919828,0.0016138713733319598,-1.590675642138157e-06,-2.1721939447244658e-05,3.0072222870208906e-06,3.058729884946611e-07,9.528427779401627e-05,8.492029839493172e-06,-3.650046012726447e-10,-4.975993890827675e-10
500,19.58819792995153,19.21426574972741,0.39200073498001864,39.615416972700466,0.005194513723025345,0.3477714584466454,199.98089461316312,0.014116488348376215,0.0018334399762699567,7.146966938168317e-07,-1.3369658214039942e-05,4.250833874316104e-06,-2.689166880284504e-07,-2.0017009822701468e-05,1.9163945297285465e-06,-5.230139693529886e-09,4.4824411611739587e-10
600,19.549831227295282,19.08526331553118,0.4329641712673088,39.482673543619946,0.00831132598739985,0.46158434531727804,199.98506311194015,0.01722509577615725,0.0015862635879628668,7.325694873761372e-07,4.692982891647565e-05,4.036832722612144e-06,1.1375265147417385e-07,1.736632886867358e-06,1.2789713258560559e-05,-4.576810075441898e-09,-6.123139574632085e-10
700,19.493083819187596,18.93253569775577,0.567051923344956,39.487405330595095,0.01924447770864987,0.49537218648857473,199.97607951177,0.02387948197593548,0.0018853500410369538,1.8959971955767204e-06,5.8016813178525054e-05,-4.3116767963325086e-06,7.920666128624718e-08,-4.956673432083087e-05,-2.566135084167717e-06,-8.551696865967246e-10,1.1676300316820583e-10
800,19.41074197875123,18.75179360173742,0.5778038775059698,39.3563005892532,0.01419262723131839,0.5997314980900531,199.96207210075622,0.029928491249418272,0.0013856527669406575,-1.800754936946494e-07,4.886879634149829e-05,-2.1840041444167143e-06,-1.9033392865867394e-07,7.419607301555208e-05,1.0293776426107977e-05,1.6882701402392438e-09,3.7166424195345056e-10
900,19.360761658295317,18.640024051533064,0.6871495910344959,39.305978059152416,0.030228399694739925,0.6582016788569648,199.9644365803799,0.04312591139663651,0.0020507286606395794,2.0206979905381506e-06,7.919489335838582e-05,4.199505175917092e-06,-1.6385098563188152e-07,0.00012984925661554644,1.2939251866140942e-05,5.518744777011182e-10,4.292782117559411e-10
1000,19.278212402516637,18.455959605938727,0.7733441127431189,39.26245788175305,0.03548027315206209,0.682720061476496,199.94665735356875,0.04940310982165567,0.001654147763109061,-4.3842447349521374e-07,7.152883730954192e-05,-3.5204647426678302e-06,-1.4820460323401253e-07,5.809660479475056e-05,1.47592925733959e-05,3.6458524470927854e-09,7.586043775907015e-10
1100,19.200101746837273,18.45943446005855,0.8093068999014047,39.17903667886847,0.029233233922991948,0.7411660292847948,199.95492332385754,0.047145791408419194,0.0011280032188335514,1.959943988728397e-06,8.482088438385985e-05,2.7393738691681864e-06,-2.648915713683057e-07,-1.5921388406073355e-05,7.89306074553402e-06,-1.3130723543682629e-09,-9.203717324861975e-11
1200,19.1732625767016,18.330594166078047,0.8702371778034704,39.03367033581517,0.040488435366876366,0.7934305825112635,199.93502859618155,0.06125448996513156,0.0034931221829090577,2.400901360328631e-06,0.00010707875053757497,9.09062697958805e-06,-3.341464180490082e-08,2.3200858329469567e-05,-1.094235575766332e-05,2.919299023876794e-09,5.744344494529914e-10
1300,19.06916619818679,18.07596811777869,0.9240056393037727,38.94385741288857,0.05358099472330879,0.8718749647111659,199.93693977072655,0.05731197647549692,0.004710744603665365,1.7971065145098167e-06,0.00012417965041609872,4.559348117612902e-06,5.6249772710595703e-08,4.596103563395764e-05,1.4084107282318967e-05,3.434572785926756e-09,-2.025847068870128e-10
