milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,S7,Smad7mRNA1,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,16.14485520429589,6.970220954115489,18.761952174238296,27.999226656846574,25.00005160792727,0.00016429276824147485,0.020661496112272467,0.01187377850583718,0.005155342871364871,-0.001438481552268001,0.0012379219148810389,637.6939707215435,460.15911266282865,0.0717675337057498,0.0009300325270571626,0.0564200502223286,11.995986039104084,0.3670821541704033,-0.0015970090196152078,0.02192812079337226,-0.0020402233531759766,237.5025161199811,169.40718924756857
100,10.058670158544345,0.35976350482081143,18.71769956080293,27.854525763874175,24.99658563246202,0.0007738540382990087,0.8150129702969287,3.2900430618809056,0.02427455543791538,2.687644003367784,0.017937932027919313,637.7621684180981,460.0380029330756,0.1418093819611312,-0.0023260079052907713,0.05642004956766232,9.26264840725116,0.36708236624251284,-0.0006030439965206811,0.10753274303834219,-0.0011674430821091623,237.17809657705925,169.40434138565925
200,9.55938727355444,0.3652184918699892,18.535145903781437,27.198480449075838,24.996043851054182,0.00129713205222084,0.6877133696204919,2.4802242528324734,0.05930103284265529,4.134475993241027,0.026613163228504197,637.6834654564518,459.74949003128427,-0.03561341700179463,-0.001028654595917079,0.0564200518584426,7.937031841046054,0.3670824655852353,0.0002717719987673751,0.05693756927235274,0.0010947395973520085,237.16995308280406,169.42836921398919
300,9.382046124643958,0.33524930909323847,18.398612400069855,26.919971309430622,24.995025478877874,0.0009738219293509585,0.6469730703560331,2.1964752230155917,0.07612548486541175,4.8090268802901885,0.031233378934928512,637.9390308778875,459.8815266718624,0.484449097518905,0.0023462285195016493,0.056420051331606894,7.274399442189043,0.36708270297032974,0.004255126943641592,0.05756801433194785,0.0016219704321244746,237.22538059723652,169.41884556212037
400,9.13539247740245,0.3679608843903384,18.24188033032399,26.408053375159163,24.99464777639121,0.0030374529719998378,0.662103247053001,2.205366849028775,0.099489446211477,5.177843162161727,0.03731810358434478,636.6949700141616,460.08953077431755,0.24813130218271603,-0.0017903725136149515,0.05642005053183424,6.874363130054055,0.3670824702311932,0.005926915325154638,-0.1745353729831746,0.0010577578405866856,237.26111703391584,169.41623031910916
500,8.871448361846529,0.3794361639455862,18.141429289300824,26.29409554971365,24.993857309547007,0.0038983854748785114,0.7378103564056181,2.2013355296549046,0.11751427624788145,5.479426686821667,0.040797113222473425,638.2231633766472,459.67898833779844,0.8602347060867005,0.0010686406812170906,0.05642005155225049,6.556491458001492,0.3670824141183913,0.008908117272891276,-0.04595764107589632,0.000621223656532911,237.1867227890261,169.4165045981914
600,8.750614050801708,0.4166573506695337,18.128662857172724,25.842004992410377,24.99373258358551,0.005067129587383436,0.7509975223151354,2.2672676026432965,0.1295612079153825,5.718612988854791,0.04459536080812591,635.9601780693259,459.6458056894192,0.8283075841541894,-1.0274721584409795e-05,0.056420051084841084,6.353489844303705,0.3670825210531032,0.011021283244074271,0.0005802240988973112,0.0016290901817973716,237.2686251044555,169.40759851952654
700,8.505878022175711,0.38053189534695236,17.896123982740335,25.434604980611923,24.99240337610817,0.005569351686102833,0.8132639994636297,2.4022675846164026,0.1442123207687563,5.878651359092343,0.0481696433052072,636.1954642593074,459.31277839429816,1.6440819428564803,-0.00153179796820799,0.056420050687443296,6.150148038577347,0.36708279249010733,0.015583205631019855,-0.11264106650970251,0.00042081331491061047,236.7894632948594,169.40742007652344
800,8.373667681476846,0.42368726761659836,17.828234407371163,25.043743194159166,24.99179896154847,0.007212831773163015,0.8400434504399473,2.529579086932898,0.16104249830145692,5.956236536544169,0.05197037113470023,634.8146859891755,458.369839658956,1.775028868399935,0.00042202835937243043,0.05642004904068116,6.024273741730251,0.367082731501235,0.014721975809038813,0.33134319203170415,-0.0019411686333896923,236.89077584590623,169.3890408185558
900,8.294535482499164,0.41655309143057956,17.655550338288354,24.633311937860235,24.991449865001208,0.007865131547132344,0.8800435453323557,2.6110650597142455,0.16447024383664813,6.086524853964309,0.05592892668671983,634.2732921980758,458.8818993610654,1.7598602444175568,-0.0008621468434889343,0.056420052146145684,5.819122978210028,0.3670824344295573,0.01725243057784827,0.3524336279930165,-0.0005960345824532547,237.06363673895243,169.39715012903724
