miliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,S7,Smad7mRNA1,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,16.02897536721006,6.896615958370555,18.814034130037346,27.898685871176607,25.000085151656812,0.0009106000999320071,0.023189460336553436,0.06093772929156874,0.009515738005262895,-0.08366723907208858,0.002369465813050974,638.6910873408607,460.12795957582426,0.49749974409733805,0.001111383278023284,0.056420050377511,11.983188824106922,0.3670825634236045,-9.386002463492881e-05,-0.16143707286029843,-0.0024557403280787734,237.13415492501758,169.43022620183527
100,10.054565681727036,0.3800065108402604,18.74663210634961,27.82843363853656,24.99631740295853,7.907653797152277e-05,0.8445597129648545,3.352773979951784,0.04203716026865949,2.7426585973687616,0.01880710697001579,639.0843019801714,460.0828468293945,-0.19290200862580598,-0.0006448146599625517,0.05642005228300351,9.290651494456537,0.36708272272507375,6.175613290243683e-05,-0.16368609070945853,0.00015425156448738533,237.55482293000702,169.42255590925905
200,9.621056956161956,0.36852866079561253,18.54663927067944,27.432000024775252,24.995693443893416,0.0014585192539714237,0.6897275023730219,2.46847862566044,0.050054315890777884,4.086802158279294,0.025112469359294523,638.5199376280527,459.83524122070224,0.5863832665788612,-0.0004875441653172157,0.05642005185049594,7.870028410690566,0.36708258973627944,0.00349308118661622,-0.1947270507829556,-0.0017334714159309764,237.51920684167345,169.41042958356425
300,9.319713080269858,0.3386278781544393,18.495194537206064,27.031687526922916,24.99499322226887,0.000999702637645481,0.6676945095516529,2.149123015370387,0.07765468957181455,4.740248393003021,0.03245000759555274,637.5252451908085,459.93772658969095,0.2906770340758644,-0.000390692979650757,0.056420053411197976,7.213163817632265,0.367082259761219,0.0033522603927532094,-0.1961713649276033,0.0003054558229751093,237.09423729118095,169.40340351184472
400,9.103254209572698,0.3612056495523588,18.273948500315253,26.633087660259974,24.994742053385508,0.002944820356598483,0.6710898699497951,2.1420761537159554,0.09443390244709204,5.156403166156449,0.03690412885023578,637.4092190987408,460.1941167832766,0.6581115487967168,-0.00020185002924259457,0.05642005031325473,6.781224934841845,0.3670825898855491,0.004482991311885133,0.15091623626327685,-0.0021709138406274487,237.03501233667038,169.40238412757398
500,8.851404791331143,0.40891720833126993,18.175700005218875,26.138099973629856,24.9940926842858,0.004284535056621849,0.7104097229959466,2.205343646722072,0.10966305155471257,5.466179930667939,0.04254443774591339,637.44035349845,460.2879569749347,0.6859550589551148,0.0021013949786698534,0.05642004939750718,6.628647816444899,0.36708289335622546,0.009796566391897809,-0.11110597147520734,-0.0020392582906392114,237.32073860485917,169.39750319159322
600,8.72664893646616,0.372952290925064,18.10318519462006,25.863337203103974,24.993522879249642,0.005358621228772794,0.7316977031357321,2.333719414759119,0.11947569185737539,5.700869568326276,0.04562136983793391,636.635633038096,459.63513566903475,1.0510433442994052,0.001190373114832936,0.056420049857809726,6.408873291009598,0.3670823570184531,0.011537359090740336,0.03416658691875311,-0.0010983756939355234,237.29307172029078,169.4110559098557
700,8.549688972494545,0.35505909293078713,17.942637692748736,25.385257994348457,24.99238617730281,0.004982668445779956,0.8017559078846053,2.420343112519771,0.14258459828548664,5.755591371911146,0.04599288482596127,636.3081459163359,459.3073381619699,1.3779434362278682,0.00019335021971207043,0.0564200519915377,6.206717842766125,0.36708283996345686,0.011178535830425882,-0.11721256588374632,-0.0008470685350784692,236.9572510415644,169.38515935088628
800,8.415185631245961,0.38256073726180023,17.838481446543806,24.912828742260462,24.991664109136916,0.006454215905267966,0.8607635764896463,2.492591357099831,0.15802670824374557,5.9568288995784044,0.05374308782958128,636.4182181387756,458.3348487219907,1.6281235599393442,0.0025083197392334424,0.056420052834257384,6.031734455313601,0.3670824298699222,0.015122250600360135,0.17369648186851955,1.9803831351419516e-05,236.96765376155463,169.37769552601165
900,8.208373481580674,0.47014028435444655,17.666417403241965,24.64141257916544,24.99042904012691,0.007818194266773736,0.906304999374571,2.567150999562575,0.18143608882488282,6.091631303103716,0.05683842972155316,635.9926890747488,458.069302129317,1.3681640798919423,0.0006811023733301659,0.05642005361961989,5.889940176833984,0.3670828374157991,0.019014773784453935,0.3481522109148457,-0.0015838266984406842,236.650000596972,169.38341310575092
