miliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,S7,Smad7mRNA1,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
1000,8.136409100564483,0.48631077245837917,17.474159491799288,24.422818571840747,24.990474996199918,0.009630156221215129,0.8965344854865313,2.7694222568664677,0.19231296483974475,6.380950908296297,0.05734740572983284,634.4543044444055,458.1967609612842,2.273337257749449,-0.0008003281222373597,0.05642004867443458,5.705597728432767,0.3670826589395342,0.023720505132862647,0.41912994431446315,0.0020184350821819343,236.66269486782573,169.38320319492433
1100,7.970381390795915,0.48180707464555106,17.451938158749506,24.17082289347986,24.989239046325963,0.009707480649249324,0.9713844137533535,2.785165073054142,0.20714580170792093,6.4338840587484585,0.06110382364277604,632.6642496116431,458.05087837648387,3.126684820604821,0.0031515983355027465,0.056420049589885495,5.655832181993428,0.36708268035041003,0.024872484471365714,0.13435811561523764,0.00018674091893772102,236.70121111995365,169.37207082593423
1200,7.75746098764102,0.45768692601423533,17.216659095334542,23.56972016754097,24.98918993635537,0.011160681782950441,1.0099602908270673,2.925931065793209,0.2081650368730256,6.669576758304051,0.06741070019886504,632.7474951948515,457.3650305211147,2.7438212500163957,0.0031022424282753924,0.05642005121915158,5.445262777789698,0.36708282957938054,0.025111561116523594,0.45486961577051555,0.0002762398286004303,236.3034032100834,169.34880395785703
1300,7.779507736608158,0.5010526466597298,17.15038813245486,23.252495083403808,24.987227693195216,0.01230517463985348,1.0666889437200253,3.027719604294578,0.22368022209640387,6.716981560658883,0.06876209833605681,631.1403570345328,456.3248159104628,3.1776793458917476,0.004263657499447518,0.05642004899049445,5.292727120351122,0.3670827904593711,0.032104302785678634,0.2560370711159695,-0.0006656496465590174,236.05056342509158,169.3353163782027
1400,7.573086795986121,0.5104936455063886,17.080963057017268,23.21766683981647,24.98747104917889,0.012608923593979304,1.0954512582067213,3.1719922529286366,0.24306505644980317,6.8807269232355015,0.07519412377415464,630.2463495934953,456.0487086862447,3.7526763223342225,0.0022358933156282172,0.056420049466784854,5.258299935456191,0.3670828367738769,0.0360274327426209,0.3961762513418588,0.002761071107810683,235.7305875519582,169.32551967437638
1500,7.459757182786228,0.5248841917656265,16.935048977846158,22.812788879730427,24.986469941226254,0.015155152919403643,1.1239579717665376,3.2527891763574255,0.2627942821431091,7.0044074418458,0.077717481425912,630.7686209757369,455.4450236347654,4.2433236025420396,0.00479203491122418,0.05642005303086161,5.141630377300776,0.3670822039249766,0.036015108379306514,0.5193559592069071,0.002149217530445527,235.7722885866433,169.2976882403764
1600,7.310000708465255,0.5725283681295419,16.75915065115693,22.41579837457586,24.985241295361686,0.016547189108998193,1.1880308419597252,3.4452817055152556,0.2715719265929271,7.023590030108047,0.07814594861281729,628.4246309660804,454.56022880742375,4.556238856172407,0.004795868732141313,0.05642005108421803,5.041651489385555,0.3670821527694737,0.04303003698529094,0.8629519819246293,0.000990778394555048,235.07700724274648,169.28220397726275
1700,7.313205422631352,0.5706807686772812,16.710349818078566,22.188997883403886,24.98392391022609,0.01708531442193561,1.2322571103253614,3.542634337634242,0.2848052656569543,7.140142333787481,0.0834910620583923,627.6154914265466,454.62019778143497,5.8585089311177985,0.0064005265901293275,0.05642005076703342,4.818067020691644,0.3670824811835233,0.04139700119261472,0.7783424446646569,0.0032443039385225457,234.8808197456829,169.2529429262472
1800,7.208997317011842,0.558189399663513,16.52203044225076,21.95649028630724,24.98384815936472,0.01914041437954886,1.2664224396451071,3.5886305985200364,0.3147254985835195,7.343249297071041,0.08815486789477356,625.5718521140193,453.3299788845077,5.622607338840055,0.00872386131026527,0.05642005349301655,4.7460080347833395,0.3670822758557009,0.04723097139240718,1.199370794864468,0.004031234112776618,234.54791642926898,169.24479286701532
1900,7.103726364018285,0.6214394122646852,16.36773189272946,21.48791796223436,24.983133367773796,0.019445710771786577,1.3470360744579308,3.6934148462182805,0.31802462688337363,7.429740464722695,0.0910502961034566,626.0489468710955,452.9574073746542,6.879311365778677,0.008648419657671226,0.05642004939884605,4.763004761247318,0.36708257813400236,0.051449240226532446,1.054889163126898,0.0011987491287924726,234.28180858082087,169.20391220673267
2000,6.9576417945990325,0.5929522565091765,16.32201369895038,21.288328705956395,24.982192749343398,0.021872050634644775,1.34679897645201,3.8109718826732437,0.3313727412894699,7.489036062456188,0.0944867905806343,624.2744293360582,452.9399701910529,7.47219689484399,0.012913119621954704,0.05642005127973704,4.602619725372619,0.36708217932688075,0.05316940409467861,1.3839334432174795,0.0015873517926370494,233.9358418424992,169.20114002308532
2100,6.922048595130188,0.6370040405497611,16.23541614019734,21.054073836127895,24.98164204470242,0.021397454732463277,1.4010209287300222,3.940628045027725,0.3559107501183422,7.512511886201581,0.09691140954510949,622.6877320407698,452.3522429343323,8.095452702267696,0.015034883008170935,0.05642005288448567,4.563250726401543,0.36708229969587225,0.05763633411693512,1.5704188364279577,0.0015782198257962036,233.76202791477326,169.17891830196749
2200,6.814213956264651,0.6149028790550738,16.06606397261918,20.90128530443249,24.980658066065374,0.023170499638792613,1.4581904990906547,4.077510478862707,0.37111547418897284,7.5984773029179395,0.09853699535675835,622.3707148282768,450.5911256795276,8.741469531884134,0.013126363782985314,0.056420048700539446,4.435223262291467,0.3670821415962898,0.06392165357801399,1.7351111380636557,0.0030182803738884384,233.54032894437108,169.12869867229648
2300,6.888565663063331,0.6466103073192296,15.962790908274432,20.770921886082192,24.979681810165744,0.0241371262796418,1.4650668235253803,4.098900225752027,0.3797038916722976,7.7780850886379564,0.10249405072616623,619.6055810816857,450.41024143848887,8.842201776127954,0.018412811215636798,0.056420049653870916,4.287438033195104,0.36708263905547406,0.0633682919524783,1.9330893885317633,0.004918284043199887,232.94210668330254,169.11181805787518
2400,6.733679754292316,0.6326685499503829,15.857231509129683,20.301517891280994,24.9784625674445,0.02548195902108209,1.511426503001069,4.173086637401496,0.39507253167669176,7.763036419627295,0.10894825183113625,619.2818378626387,449.6763189405975,10.046527532562255,0.01640373801648646,0.05642005348127621,4.22269509915139,0.3670829270269532,0.06739285063680989,2.3572684976012694,0.009115522305686505,232.21355752934167,169.09386014944508
2500,6.769417498700551,0.6799974594434615,15.71771415473379,20.148524922043258,24.976863865931485,0.027561887214782047,1.5724512014358292,4.370112869457311,0.40530728871259253,7.811200340771196,0.11255390482793243,616.2163693657164,448.73465936689894,11.152205479560514,0.023224553308502746,0.056420048780687175,4.127952168626732,0.3670824775145971,0.07177912282297241,2.2793442439519387,0.009141589214649396,231.8828188180883,169.0579991358039
2600,6.567434165915908,0.6841803641011993,15.625633793309202,19.911097138400955,24.977109484537536,0.02854991197023037,1.6114668471218812,4.377117753111695,0.43126485180364155,7.968649743529785,0.11244872047355157,616.1372997250047,448.1279191977081,11.53019945585285,0.02180225074611679,0.056420049510256566,4.2053323998434475,0.3670823913353955,0.07599759635861751,2.8652473573365995,0.007883428780370011,231.717972398972,169.02255250376064
2700,6.563794907791973,0.6848460512993457,15.525968458048652,19.780900756818546,24.975580404795675,0.030966181832481014,1.6491200887362485,4.527668954700468,0.4346652477950984,8.02963652848617,0.11774647195773594,613.5929424882245,446.9763290458292,12.617062870641023,0.0271983728049095,0.056420051379970755,3.994028350108632,0.3670824424004942,0.0785179672397117,3.176422917025238,0.01222066476544267,230.99882719340988,168.98734117851419
2800,6.479007319732699,0.7760464910811631,15.456473626003497,19.300989480949372,24.975006400141165,0.032102264307949775,1.6685439855811928,4.589179033204905,0.4567477725892262,8.101153808154551,0.11877966894697599,613.3004675360692,446.43492278987435,12.743381845256444,0.030038578957632713,0.05642005023453468,3.954643479542512,0.367082666001041,0.08246758096115682,3.2083814940269897,0.013913312149996346,230.6517802792644,168.969712177222
2900,6.478062849263463,0.7112154358008362,15.424231712378196,19.128527852800108,24.97420145176015,0.032136654735260395,1.7061626299169728,4.705620306049994,0.4682252244754994,8.03228686181904,0.12478017015692974,611.7223132253997,444.75073076194013,14.228782510503452,0.03269718639653301,0.05642005230026378,3.888714724727855,0.3670822022350152,0.08845704567385423,3.4824810521090805,0.01592930338177339,229.8586565329331,168.94184753394865
3000,6.367416579247991,0.7535831096899508,15.225096523416852,19.01681951545303,24.973042644645158,0.03447231167511266,1.7438400658386535,4.823017427151468,0.4921569500778009,8.13817714030117,0.12734464710097312,608.2144407860781,444.4852294866185,15.049217376187565,0.03432944582188822,0.05642005328957219,3.937805925706049,0.3670823241707436,0.09399593703958052,3.9100270810779416,0.01817859406473957,229.70698538636492,168.90247136183285
3100,6.428765737218002,0.8084210790750751,15.123323166119164,18.710276273256408,24.972556399019282,0.03450707788937625,1.7824920354256604,4.920421259214566,0.4959993158148685,8.171904635452016,0.12763837882931278,606.6318218068635,442.57790349668375,15.242200335356385,0.0423635434186094,0.05642005429693994,3.8990969428329416,0.3670827507986762,0.09854966573855244,4.217086220355189,0.021891930005801127,229.11169904435144,168.86025705693532
3200,6.4087235720760996,0.8142754742900609,15.12379794719265,18.77193683858794,24.971540439794314,0.03622217838163954,1.8251551371516634,4.954745671071118,0.5032900298109932,8.350628653781483,0.1339472900041937,604.8073454244886,442.0587325557508,15.893475850083263,0.04328217114153071,0.056420050821674186,3.860427747797929,0.3670828871769771,0.10363398665523901,4.777803774186019,0.02495164965883389,228.61533031096405,168.83201938196555
3300,6.2527288141630555,0.765794978221577,15.028099343919637,18.555053655258632,24.96984959922114,0.03797457063590681,1.8855825006226534,5.095211249358138,0.5246307573501556,8.309856924841215,0.13619403815945666,604.3810537339382,441.17295307065206,16.740533613930463,0.04637284922850764,0.05642005237563542,3.761836347131807,0.3670829528502741,0.10622040850703444,4.851643500721448,0.028522096378096103,228.06314958121828,168.82365358456383
3400,6.269798642425708,0.8118183931782132,14.937786158183798,18.246533372321743,24.96970311138249,0.03960587295336109,1.9264535269363712,5.199170742726905,0.5429397988493652,8.357091124911104,0.13862772769775242,601.9864463899243,439.91791612342416,17.63659834663583,0.05523213037904079,0.056420054001725777,3.706897498507898,0.3670828584331939,0.10808502406952145,5.3878416085175935,0.032470556248424924,227.5141523868424,168.7850641969548
3500,6.181455543265911,0.8334608331633954,14.779671405415387,18.145949234894005,24.968694028581265,0.03974853295127831,1.9142196728336975,5.205753288593442,0.5565942035031998,8.432128987427948,0.13924009045164465,599.576460729127,438.49920444262244,18.995495453207486,0.058944952160992735,0.05642005664335252,3.6549696239853455,0.36708330094537084,0.11515018159363194,5.707665654264355,0.03506839908589929,226.86449745556854,168.76350778109693
3600,6.241019029144362,0.8308908161965113,14.724078086105873,17.840258566252718,24.967891769215722,0.04239989545631427,1.976989581042497,5.318375337362298,0.5648965486812318,8.381744115884535,0.14589225130146924,598.2501545259742,438.4892402467277,19.827678548853207,0.06434702600563644,0.056420057667160586,3.633745380606079,0.36708362167781633,0.11911309736555384,6.285044772232553,0.039618592622662964,226.3086674657649,168.71664184892313
3700,6.1806128649427885,0.838579878498743,14.667806744303899,17.49425232680097,24.966244168319083,0.042995935816214026,2.0258014234772777,5.3431633529547575,0.5752989227327114,8.561272219028528,0.14719258497501805,595.4802185473123,437.0723670950055,20.456370181014574,0.0684258957004418,0.05642005882286334,3.5384494748359243,0.3670838463422296,0.1213354952002478,6.821054588411283,0.04820382207515678,225.4479655538591,168.6970726454566
3800,6.1154718528650776,0.8641770398361377,14.46786739717074,17.566321044775552,24.9661514513533,0.04472412064253093,2.0315911490573604,5.531150124590154,0.5981896006270179,8.602658700656027,0.14867507768781132,593.0136575518045,435.9241400460257,21.634432302845127,0.07634049976531074,0.05642006194798221,3.5103706065898845,0.3670846773830365,0.12555797955140602,7.0649717949812505,0.05327652239836091,225.09345739096307,168.687484242812
3900,6.1157852519116735,0.8988735979388011,14.388424234237185,17.332338848782612,24.96455295655559,0.04614334099018318,2.083398645582564,5.509380477397309,0.6102041220382675,8.527672205645812,0.15177504057776198,592.7166600405357,434.17327664314945,22.356588757804616,0.07871092698603617,0.05642006474118597,3.5287445494305474,0.3670850210312825,0.13226156879456424,7.655472532589288,0.05958301675395465,224.3923698110188,168.6400481172499
4000,6.174138460068803,0.8664305043807776,14.292548477439567,17.106382163413635,24.964074186529697,0.04607259715398509,2.095785859101855,5.574988869390196,0.6132339386653548,8.54528877016853,0.15410113232939107,590.5435031344721,432.9180104311328,23.559471510496707,0.08957392807472728,0.056420069378252086,3.4567250383073747,0.3670860857093251,0.13504670817279363,8.218500296272614,0.0684753370210393,224.06026327314495,168.6097963517145
4100,6.121964163426973,0.8755778782906455,14.354379117049982,16.867541888500995,24.962964621096322,0.04723108246620982,2.098198569718713,5.758419307750931,0.6374519824333867,8.680142950756036,0.1600867542308131,587.5155521549782,432.08193233829525,24.423761266186567,0.0917935845044775,0.05642007152552697,3.48217912476452,0.36708684699534805,0.1407364658205628,8.85077673577633,0.07579065349091264,223.36126124789894,168.59271842147336
4200,6.012447004388476,0.8758817892545482,14.196702976894331,16.94394053365479,24.96173253078731,0.04884224076476849,2.1626153263076,5.811264401069054,0.6400148260323304,8.742496338944985,0.1596376403221436,584.8575836123566,430.4710339825403,25.779908183874134,0.10394566612005271,0.056420082515069685,3.4763345899411853,0.3670879375487221,0.1442533287815745,9.443911060913143,0.08505915018855413,222.4603576291583,168.59095507929737
4300,6.048934383729442,0.9101448615291364,14.186013725308328,16.528425509900263,24.96080780993388,0.050060101309227785,2.1909366631438405,5.914572465474603,0.6514910024854266,8.655617931235831,0.16482410434800804,583.6626852211373,429.1766586237852,26.4515515597436,0.10794465168445118,0.0564200906608792,3.340792737089051,0.36708978880490867,0.14364564521271572,9.802823062528653,0.09438328871962355,222.26988123094225,168.56753008716913
4400,6.0402229809327315,0.9395305347943448,14.030236228151303,16.53265939599274,24.96034623124321,0.05172479858203537,2.1724682768871157,5.8739612767564315,0.6638911294328708,8.700785808323904,0.16677514959713588,581.4167945477151,428.59466147082986,26.947690670943004,0.11459322239320148,0.05642010226845892,3.3690115613886786,0.3670925021268281,0.15313051835370955,10.25086203330144,0.1002460873345506,221.5228529721096,168.56148941520425
4500,6.064120301927918,0.9371543333896051,13.944649677307885,16.352690022572236,24.958595005220165,0.053243279083319585,2.2362425184670163,6.051541668631174,0.6884314753502815,8.79845396695272,0.16849956785857534,579.3447669589465,427.56610223622005,28.228988907837497,0.12579428533077605,0.05642011714997762,3.225571886083841,0.3670947393673476,0.15607323083258726,11.151608157617042,0.11506454557010168,220.51833828166855,168.54470062554233
4600,6.022820254829861,0.971998054612308,13.91413309713437,16.303401288466873,24.957787180587903,0.05316379613253428,2.2596651728816153,6.03475634294146,0.7008541517433,8.761756740562985,0.1744044793322191,577.3303848377111,425.63502288165563,28.699603836228853,0.1347105936796467,0.0564201420224057,3.2910868628180867,0.36709826595741424,0.15747912750271373,11.681380829705642,0.12408994068347022,219.95423891305435,168.54888430298857
4700,5.971975565962472,0.9437245798821551,13.781343602147727,16.264593233130253,24.957627493999343,0.05511644033388167,2.2973976623487324,6.0862543883815805,0.6983347742061254,8.792662761776704,0.17542554716533038,573.5945527680465,424.91041048919044,30.330501572508965,0.14303737858213889,0.056420168098085685,3.2873555278392277,0.36710177183822973,0.162490533385443,12.214278103185801,0.1392136109620745,219.07194159203013,168.5197670068202
4800,6.0611904834563335,0.9410178245231343,13.788428793825712,15.882013168750323,24.95621214016466,0.0569146704196427,2.2976811954367666,6.1919868851728745,0.7130895507017486,8.827393054236731,0.1767613799056421,573.3430574767034,424.06936971785024,30.924421457250027,0.15047334788685746,0.05642019711082236,3.1689514036023936,0.3671071976778467,0.16526094208498468,12.722858367229426,0.15182236290629925,218.829189222085,168.53883635245856
4900,6.015375663938565,0.9646274642192519,13.671906086878748,15.78390456468745,24.955004024770517,0.05786308875771869,2.301828555216725,6.266120381458057,0.7247219013828855,8.877954955609301,0.17950886557979664,570.5001059908702,421.7319687985362,32.252012842819475,0.16120020845449418,0.05642023705277914,3.1676104035031982,0.36711290445820893,0.1720985740622853,13.231873396267957,0.16647227680638818,217.93132716016885,168.51045637591088
5000,6.065960923506764,1.007798101220901,13.705217154259138,15.636688437023107,24.954615902049127,0.05898140918492834,2.3483449050408156,6.26611444147169,0.7300784382455742,8.890025462244743,0.18314368660163308,566.6352966494758,420.95528243772105,33.46687960447708,0.17031867432682316,0.05642028912151086,3.1161716818511267,0.3671201576232922,0.17668372145311426,14.07930643458327,0.18158268300554092,217.03523148258648,168.52583717905645
