milliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,CD274mRNA
1000,1.787839461187415,118.59836993472096,0.010926175160099876,0.0008084235540856677,5.216824138264494e-05,23.96813172528108,0.03186827471892411,9.4,208.99010699887913,0.009893001120978273,3.0101931670670278e-05
1100,1.7867920724058672,118.59824242851839,0.011743864621252114,0.0011343416196178304,8.071414283144907e-05,23.96248160246161,0.03751839753838974,9.4,208.9871389815683,0.012861018431792673,4.324552598899818e-05
1200,1.7857721487433025,118.59808813663271,0.012472839017102857,0.0015365107425552639,0.0001196430590827592,23.956550472124114,0.043449527875892534,9.4,208.9836893821604,0.016310617839735204,6.010711907321145e-05
1300,1.784778958331056,118.59790777311993,0.013105807876453516,0.002019685692461667,0.00017103183260583512,23.95037302266633,0.049626977333668394,9.4,208.97974009168342,0.02025990831676031,8.125581204173687e-05
1400,1.7838117888030474,118.5977020330082,0.01363723690973234,0.002586740566556922,0.00023699365360234704,23.943982674287994,0.05601732571201094,9.4,208.97527622312072,0.024723776879494577,0.00010727982136534268
1500,1.7828699467758082,118.59747159280501,0.014063577807126679,0.003238502654199454,0.0003196141876278397,23.937411749054444,0.06258825094556347,9.4,208.97028597135557,0.029714028644673242,0.00013878282148212955
1600,1.781952757342686,118.59721711099075,0.014383410497445584,0.003973678024639902,0.00042088625731400445,23.93069157959547,0.06930842040453579,9.4,208.96476048767738,0.03523951232280636,0.00017638044666356037
1700,1.781059563581515,118.59693922849895,0.014597491568492852,0.0047888718498857695,0.0005426463263869703,23.92385256136127,0.07614743863873996,9.4,208.9586937626738,0.041306237326377726,0.00022069693277796009
1800,1.7801897260753627,118.59663856918414,0.014708706999125824,0.005678702145623371,0.0006865158166731126,23.916924154136314,0.08307584586369954,9.4,208.95208251242727,0.04791748757286882,0.0002723618913500997
1900,1.7793426224462987,118.59631574027638,0.014721932826645088,0.006636000351239205,0.0008538499824056186,23.909934839291676,0.0900651607083286,9.4,208.9449260640092,0.05507393599095332,0.000332007218813145
2000,1.7785176469012105,118.59597133282466,0.014643818052040935,0.007652082168442078,0.001045696168356198,23.902912043004513,0.09708795699549622,9.4,208.9372262368107,0.0627737631894147,0.0004002641365931338
2100,1.7777142097893355,118.59560592212843,0.014482502594300325,0.008717073937507836,0.0012627629453277926,23.89588203418006,0.10411796581994398,9.4,208.92898721729046,0.0710127827096457,0.0004777603679616809
2200,1.776931737171924,118.5952200681576,0.014247288140310283,0.009820274852842356,0.0015054016342444323,23.888869803923313,0.11113019607669589,9.4,208.9202154251703,0.07978457482982082,0.0005651174676866752
2300,1.7761696704049428,118.59481431595954,0.013948270852401008,0.01095054381112227,0.0017736020176326531,23.88189893516829,0.11810106483171676,9.4,208.91091936886832,0.08908063113180445,0.0006629483313641527
2400,1.7754274657309954,118.59438919605738,0.013595977625531835,0.012096671634107388,0.0020669987830132545,23.874991480227404,0.12500851977260785,9.4,208.90110949191904,0.09889050808103983,0.0007718548566684148
2500,1.7747045938820967,118.59394522483743,0.013201017913187875,0.013247726105523881,0.002384889079108386,23.868167848215986,0.13183215178402607,9.4,208.89079801064923,0.10920198935087873,0.0008924257874577284
2600,1.7740005396938159,118.59348290492571,0.012773763987151791,0.014393357501532821,0.002726260298442955,23.861446707435757,0.13855329256425622,9.4,208.87999874399557,0.1200012560045215,0.0010252347600199917
2700,1.7733148017295404,118.5930027255546,0.012324071800042238,0.015524054576737919,0.0030898254993372704,23.854844909705097,0.1451550902949156,9.4,208.86872693753892,0.13127306246115522,0.0011708385467305985
2800,1.772646891914601,118.59250516291964,0.011861054235078949,0.016631340817221642,0.0034740645326963165,23.848377441265956,0.15162255873405558,9.4,208.85699908381932,0.1430009161807722,0.0013297755047471068
2900,1.7719963351802324,118.59199068052709,0.011392913513239934,0.01770790613362331,0.003877268724760267,23.84205740226109,0.1579425977389262,9.4,208.84483274150588,0.1551672584942162,0.0015025642367842646
3000,1.7713626691169544,118.59145972953198,0.010926830596584421,0.018747678384558666,0.00429758687920091,23.835896013522362,0.16410398647765742,9.4,208.83224635606663,0.16775364393345882,0.001689702458431096
3100,1.770745443637306,118.5909127490673,0.010468908904912578,0.019745839121684334,0.004733070823361535,23.82990265054658,0.17009734945344362,9.4,208.81925908419896,0.1807409158011141,0.0018916660733362166
3200,1.7701442206475964,118.59035016656408,0.010024166898232257,0.02069879081851223,0.005181718717386183,23.824084902853606,0.17591509714641387,9.4,208.8058906244573,0.19410937554277466,0.002108908449859761
3300,1.769558573727981,118.58977239806367,0.009596569833837046,0.021604086576406716,0.005641515051416574,23.81844865425057,0.18155134574945297,9.4,208.7921610556724,0.20783894432769004,0.0023418598803969493
3400,1.768988087821635,118.58917984852096,0.009189097240025536,0.02246032697904454,0.006110466084326011,23.81299818297996,0.18700181702006463,9.4,208.77809068562203,0.22190931437806796,0.0025909272350104033
3500,1.7684323589318975,118.58857291209988,0.008803832108231501,0.023267038873412547,0.006586630331212658,23.807736275267285,0.1922637247327392,9.4,208.76369991068375,0.2363000893163247,0.002856493777005874
3600,1.7678909938275473,118.5879519724609,0.008442065351500152,0.024024543024076094,0.0070681437318027875,23.802664349502308,0.1973356504977146,9.4,208.74900908768473,0.25099091231537957,0.003138919135743593
3700,1.7673636097578214,118.58731740303914,0.00810440937362113,0.0247338181143015,0.007553238240878519,23.797782587643734,0.20221741235629234,9.4,208.7340384217565,0.26596157824354916,0.0034385394518776265
3800,1.766849834170026,118.58666956731982,0.007790909140176953,0.025396368714225,0.008040258779288864,23.79309006632614,0.20690993367388477,9.4,208.71880785875447,0.2811921412455727,0.0037556675608250685
3900,1.766349304437363,118.5860088191039,0.007501151946863927,0.026014100290709684,0.008527673554043226,23.788584890639683,0.21141510936034547,9.4,208.70333699511943,0.2966630048806625,0.004090593339818539
4000,1.7658616675962568,118.58533550276425,0.007234370349143371,0.026589206180737516,0.009014078691441826,23.78426432594388,0.21573567405614305,9.4,208.68764500429853,0.3123549957015384,0.004443584189504695
4100,1.7653865800892716,118.58464995349655,0.00698953207585575,0.02712407011480873,0.009498200437509685,23.780124921594435,0.21987507840559137,9.4,208.6717505730618,0.3282494269382978,0.004814885564280396
4200,1.7649237075109867,118.58395249756722,0.00676542800902566,0.02762117196425072,0.009978895971857341,23.776162633142626,0.2238373668574013,9.4,208.6556718425365,0.34432815746360546,0.005204721536673163
4300,1.7644727243717961,118.58324345254387,0.006560732213205022,0.028083029729693253,0.010455145723963073,23.772372927768195,0.2276270722318296,9.4,208.63942637988384,0.3605736201162694,0.005613295550822065
4400,1.7640333138547488,118.5825231275325,0.006374059018696608,0.02851213907331626,0.010926052099262071,23.76875088293955,0.23124911706047832,9.4,208.6230311360275,0.37696886397262896,0.006040791024627396
4500,1.7636051675857503,118.58179182340174,0.006204007847308212,0.028910930470145688,0.0113908325064251,23.765291277038756,0.23470872296127496,9.4,208.6065024238968,0.3934975761032768,0.006487372092193622
4600,1.7631879854051027,118.5810498330058,0.006049203062432673,0.02928173114060593,0.011848812854211027,23.76198867487074,0.23801132512928955,9.4,208.58985589791612,0.4101441020839969,0.006953184332431456
4700,1.762781475152872,118.5802974413938,0.005908313155244899,0.029626750709187463,0.012299418442320251,23.75883749436689,0.241162505633139,9.4,208.57310655144533,0.4268934485547845,0.007438355564571632
4800,1.7623853524548299,118.57953492601862,0.005780072667602954,0.029948063231425424,0.01274216593100238,23.755832071552437,0.24416792844759072,9.4,208.5562687126525,0.44373128734767703,0.007942996616711235
4900,1.7619993405151033,118.57876255693927,0.005663293959426821,0.030247599851846843,0.01317665532688631,23.752966713627103,0.24703328637292235,9.4,208.5393560469455,0.46064395305463374,0.008467202091136378
5000,1.761623169912161,118.57798059701987,0.005556876640534292,0.030527144079592564,0.013602561804565053,23.750235748415495,0.24976425158453316,9.4,208.5223815622603,0.4776184377398398,0.009011051134068353
