miliseconds,C1,C2,M1,X1,M2,X2
0,1.999868086113008,-5.8727879250930244e-05,0.9842071287637719,0.9903083210050483,0.00028960760542333337,5.591408069933876e-06
100,2.0013349613194946,0.00012448219204146742,0.9840801562960644,0.9903108424766613,7.288857632693263e-05,4.462801209550537e-06
200,2.0061054167990666,0.0003903501533167763,0.9839944950557745,0.9896931688370654,2.4053981803051875e-05,2.970028520423141e-06
300,2.008122395561665,0.0004917916825999988,0.9839386562485571,0.9894430238822407,1.7289479024482136e-05,1.971351639717828e-06
400,2.0095033989358533,0.0004925200534043577,0.9838952974480112,0.9899773618950509,1.7833750610278245e-05,1.2765571169661237e-06
500,2.0122510539349596,0.0007637135144399051,0.9838713674769443,0.9899018238080753,2.19184564161993e-05,9.351807915048704e-07
600,2.0138720351495745,0.0008048633405749728,0.9838613489860912,0.9898032435304063,2.939339811649433e-05,8.376661746278049e-07
700,2.0174749269269197,0.0010008289956381245,0.983856577035905,0.9899454714669002,3.539087199259554e-05,7.22626429872166e-07
800,2.0171016906581465,0.0012916135198419477,0.98385001793986,0.9893332697460948,4.507927877318652e-05,7.568544055974788e-07
900,2.019381262871922,0.0014226558052666128,0.9838565850797893,0.9900255676798291,4.671504866351673e-05,8.175260545813625e-07
1000,2.0217416423572896,0.0014509469280825948,0.983851837810472,0.9903491413518084,5.337958487490455e-05,8.482288045782527e-07
1100,2.027054136971194,0.00173419275487729,0.9838686364625245,0.9898077165132068,5.9652426346070594e-05,9.606413875997663e-07
1200,2.0281689936687717,0.0018099432536003652,0.9838698607625453,0.9904271971956604,6.992442168351982e-05,1.1188873466141815e-06
1300,2.0296963398629457,0.0019448773481785633,0.983875386061772,0.9895521233227687,7.094352119631582e-05,1.1995529592374492e-06
1400,2.0326074320278305,0.0019873876648560146,0.9838886987178699,0.9895299005507638,7.481093673168348e-05,1.3437523350144838e-06
1500,2.0349647433199864,0.0022996401540895106,0.9838911869531414,0.9899439405379964,8.373728508452638e-05,1.4756539761992944e-06
1600,2.038568498419194,0.00240942333715998,0.9839049734620424,0.9897345316931159,8.942970563221595e-05,1.6177328929316262e-06
1700,2.0400196023783264,0.002438055847304141,0.983915127772361,0.9897433459886263,9.270518293153305e-05,1.6955786792300406e-06
1800,2.041165066687218,0.0026742423655876763,0.9839158907299528,0.9896351469072245,9.772168549889327e-05,1.7917248965212887e-06
1900,2.0458223202282952,0.0027378043864504,0.9839326054083459,0.9895684356901419,0.0001056863318206443,1.9630627336051997e-06
2000,2.045494806626494,0.002957961291305228,0.9839399282879706,0.989403303018088,0.00011537908271113203,1.982490686758238e-06
2100,2.047827815899661,0.003200805957483385,0.9839540550932461,0.9893335834772417,0.0001221856234698661,2.0886017195315862e-06
2200,2.0498169686074887,0.003330935118235098,0.9839604816284204,0.9897010346622406,0.00012547296783064926,2.3099846338713216e-06
2300,2.0554125164367534,0.0034305155096918233,0.9839642594441216,0.9895964067391755,0.0001346116409863838,2.379495058066351e-06
2400,2.057603398496655,0.003559465400659013,0.9839749624178816,0.9896804251162452,0.0001342059740219766,2.5420965027242377e-06
2500,2.0596150547398713,0.003669040710120187,0.9839811641926337,0.9894214532674711,0.00014389120421858312,2.5503962339293764e-06
2600,2.060067090537289,0.0037849382593257838,0.9839925741117979,0.9901744072140549,0.0001520491803418728,2.793036779244064e-06
2700,2.0643370810618538,0.004072859862353801,0.9840082490736524,0.9901772538697879,0.0001541416938516412,2.7749843392030183e-06
2800,2.0648968360318927,0.004208815410620496,0.9840145063906011,0.9893545144872552,0.00015892437807024803,2.926064179675321e-06
2900,2.0688284207719683,0.004253059873994891,0.984026956459959,0.9897289371086267,0.00016381739615794078,3.0616568392338934e-06
3000,2.070363087427984,0.00432818302908823,0.9840287228788783,0.9896272261170557,0.00017244774597207477,3.126600119693621e-06
3100,2.0729873500735496,0.00449047670260601,0.9840396456105948,0.9895073421318316,0.00017691143437417647,3.249007958936471e-06
3200,2.073432045407693,0.004803127205144832,0.9840468291013694,0.9896380580381209,0.00018121000209554236,3.356085942813763e-06
3300,2.077961888499322,0.004869390192272733,0.9840634478936079,0.9900631873200085,0.0001891518970939881,3.4886920893801164e-06
3400,2.078148973360852,0.0051137137904268305,0.9840700123728832,0.989555419976887,0.0001944976054844442,3.732259658747526e-06
3500,2.0824297224125137,0.005205369991813301,0.9840826321334671,0.9898226979398045,0.0002025508312787376,3.741301769561485e-06
3600,2.0830914251566703,0.005294281294502335,0.9840849834958759,0.9904630321987494,0.00020497321235049307,3.831212603924206e-06
3700,2.08513585839929,0.005475463883218551,0.9840995544198766,0.9901070222337585,0.00021735616242424152,3.960809528711666e-06
3800,2.0876864778534334,0.005508650877612285,0.9841006589515188,0.9902731014005309,0.00022254578679408064,4.069451926251334e-06
3900,2.0909636744357276,0.005733715296951926,0.9841142415015746,0.990414556056225,0.00022971291168523455,4.3094787621431425e-06
4000,2.0915128796358604,0.005859696231202832,0.9841168108066543,0.9893279097334662,0.00023279394406131888,4.4278393625895955e-06
4100,2.09466442524171,0.006115446629226198,0.9841248554276888,0.989484076366182,0.00023539342517952006,4.487513554570466e-06
4200,2.0983038946031756,0.00626914126088608,0.9841368706267553,0.9902733666580853,0.00024690439707529256,4.671505344977806e-06
4300,2.100454752313664,0.006361737318534559,0.9841450316518245,0.989520698884708,0.0002523746726294899,4.7112438777525444e-06
4400,2.1033715613526187,0.006492051440929957,0.9841608932621748,0.9900943072480917,0.0002554024540862342,4.904913910473472e-06
4500,2.103191540268596,0.006664759036561834,0.9841600018536708,0.9902745047147854,0.000258854624151168,5.0116077771556865e-06
4600,2.108457062723279,0.006720937077080211,0.9841781058253308,0.9895758810634013,0.00026792649059705027,5.134602202621832e-06
4700,2.108761435094477,0.006872171162213276,0.984177143785091,0.9893234612844733,0.0002718494600233865,5.2134991066404984e-06
4800,2.110927342814053,0.007078147298658367,0.9841960809470376,0.9896795903172803,0.0002827249190336403,5.2767691860785825e-06
4900,2.1153507240362104,0.0073085314001691245,0.9841971618767215,0.9904583024990734,0.0002844899069620393,5.426169714572154e-06
5000,2.116548855024768,0.007305698883119316,0.9842067071881418,0.9901976266060208,0.0002906479059829794,5.626323476678448e-06
