miliseconds,C1,C2,M1,X1,M2,X2
3900,2.154725253588405,0.005700971684598461,0.9842445129604914,0.451823475695361,0.00022869727930415325,4.3263872748858965e-06
4000,2.152095050473107,0.005957358946991732,0.9843872764101627,0.4580802077841616,0.0002316456077206929,4.3838440423825884e-06
4100,2.1607824783884273,0.00613145410105364,0.9844730067997226,0.4644621656598514,0.0002381010714083661,4.449824108654735e-06
4200,2.159044351781335,0.006169856157373844,0.9843529841563614,0.4705908921723095,0.0002446292711635727,4.6260205794876085e-06
4300,2.166040453732537,0.006277722688287709,0.9843846408951274,0.4728471107065878,0.00025159776973756877,4.7005792376553285e-06
4400,2.172245700319396,0.006399315423857406,0.9843661500977711,0.4793153330951515,0.0002564875087824941,4.880251696033164e-06
4500,2.170877129625193,0.006574636153683318,0.984319391349438,0.484719408489227,0.00026146200899165953,4.97989213137456e-06
4600,2.1750852186445018,0.006805198577590393,0.9844921889011458,0.4848400293261491,0.0002672517191517794,5.006071431537734e-06
4700,2.1792752034745697,0.006848758061615153,0.984423695828421,0.48770087670303314,0.00027155558127558847,5.278560412854397e-06
4800,2.1854145444979505,0.007131492171972889,0.9843501012143381,0.4944530158936535,0.00027848718387422363,5.2665991192186975e-06
4900,2.1876613047366638,0.007227312655232112,0.984341073196329,0.5024209101061289,0.0002849024701898995,5.451526318696853e-06
5000,2.18940981649124,0.007288168642624989,0.9843572509393202,0.5012497521766022,0.0002921489322706046,5.5686232343217985e-06
