milliseconds,C1,C2,M1,X1,M2,X2
0,1.99901444440143,-3.474811292441865e-05,0.9842064821672981,0.9898808847763262,0.0002899964763852664,5.5039057232956785e-06
100,2.003166517037341,0.00023912881248872107,0.9840830495987417,0.9898806740961826,7.306074942767486e-05,4.466705353864543e-06
200,2.0052806185095946,0.00023023363677936588,0.9839883305983038,0.9898802419083306,2.6290835426802445e-05,3.041583924106128e-06
300,2.005566398410624,0.0005480865524417384,0.9839391357592709,0.9898793579733957,1.9689278276140775e-05,1.9989801968490506e-06
400,2.0109577022312837,0.0006553762895587314,0.9839003382574047,0.9898784905458323,1.982853784867472e-05,1.2911696350282717e-06
500,2.0133152298315826,0.0007634420597872715,0.9838706169748389,0.9898778464882451,2.493428714620368e-05,1.0033409700775547e-06
600,2.0142465847159965,0.0008175192189256044,0.9838631615704639,0.9898770082696704,3.131704681105853e-05,8.65375730225913e-07
700,2.016831775237072,0.000972975571917107,0.9838483296994119,0.9898765715525569,4.039710347703377e-05,7.395093839758039e-07
800,2.0186157015345216,0.0012048243599564108,0.9838525818352821,0.9898760164941193,4.3083499046347806e-05,8.563213268318478e-07
900,2.0218132928314696,0.00130845595820562,0.9838491127205697,0.9898756153053967,4.7578472624754855e-05,7.938209496404977e-07
1000,2.024297458536516,0.0014070749789696017,0.9838579754955362,0.9898753252173343,5.750523223717618e-05,9.766065709378415e-07
1100,2.02615614498003,0.0016179076938069145,0.9838629534700151,0.9898751976695982,5.746433119997916e-05,1.000259488435112e-06
1200,2.027579637869814,0.0018775662592590535,0.9838641127525973,0.9898749414737283,6.507862784771867e-05,1.1575079849644735e-06
1300,2.029709987646798,0.0020226850935721537,0.9838744573797522,0.989874940802914,7.018702657630417e-05,1.2254588578852122e-06
1400,2.032751676721302,0.002046203574182264,0.9838836381313257,0.9898749892643178,7.83741298896968e-05,1.265130551944715e-06
1500,2.0364931095522003,0.002204046438323055,0.9838960566605054,0.9898749990064482,8.683933343268141e-05,1.4834311342271265e-06
1600,2.035976142784633,0.0023880707657062544,0.9839042446235128,0.98987511293569,8.804420100528375e-05,1.5500543072257372e-06
1700,2.040533057577103,0.002475083587830025,0.9839103976179557,0.9898750600270415,9.399353673220387e-05,1.6097286106504324e-06
1800,2.0434718241954806,0.002681834350850017,0.9839172197131429,0.9898751510218805,0.00010123611533090145,1.8134792174301415e-06
1900,2.045173026605678,0.002736979313785254,0.9839340328626865,0.9898753929190266,0.00010426126059288551,1.9041371540348639e-06
2000,2.0451473692444138,0.003029239823892229,0.9839445555976001,0.9898755387496553,0.00011151511361189063,1.9602487339778275e-06
2100,2.048528507996657,0.0031738788241290443,0.9839488824393846,0.9898756641434615,0.0001230686733579096,2.1352902167538934e-06
2200,2.0497825994162655,0.0033084466955724976,0.9839571199670833,0.9898757011341253,0.00012528679943601956,2.1832559088547347e-06
2300,2.0546869536871957,0.003291209343303173,0.9839637258462305,0.989875967475359,0.00013408597193364892,2.3510153421388397e-06
2400,2.055120698412068,0.0035479756744685336,0.9839760035848707,0.9898760366993696,0.00013328240905338402,2.4588217999411943e-06
2500,2.0596158488455827,0.0037742236050856306,0.9839880704626773,0.989876313054691,0.000147524105985178,2.5517860794796196e-06
2600,2.062197730318849,0.0039137804091419525,0.9839965777616817,0.9898765034462074,0.00014886469984175618,2.7098023719410834e-06
2700,2.064183548768913,0.0038853280895990894,0.9840062503306968,0.9898765785888836,0.00015474398181301527,2.8064467490134873e-06
2800,2.0646864639424307,0.004194519389747753,0.9840125984873765,0.9898767847954817,0.00016390406395773191,2.89248658900773e-06
2900,2.06817749825611,0.00421410004005044,0.9840173470479344,0.9898770537152399,0.0001682365670943642,3.095475778460148e-06
3000,2.06910030671701,0.00440406524042076,0.9840291747588037,0.9898771660162042,0.00017054512657229526,3.167153505062799e-06
3100,2.07086526121228,0.004512219153417519,0.9840405296313549,0.989877349944084,0.00018046624565784403,3.2813985151861087e-06
3200,2.0732884796218487,0.004820358598253425,0.9840506328004887,0.989877662460313,0.0001856332866408215,3.3961786017065245e-06
3300,2.0773348430152807,0.004961187275014759,0.984059761163155,0.9898777130336318,0.00019342422666156423,3.5922818912776137e-06
