miliseconds,miR,miR_gene,miR_gene_TF1,miR_gene_TF2,Signal,TF1,TF1_mRNA,TF2
0,999.9779523334214,1.9897761346601686,0.0,0.009932746616927883,0.0,0.0,0.0,1000.0005682397383
100,999.9441295740255,1.9835087400231233,0.0,0.02891324493133729,0.0,0.0,0.0,999.9858613230849
200,999.9129747656903,1.965593546811494,0.0,0.04008251179586391,0.0,0.0,0.0,999.9617278858441
300,999.8858560820197,1.9380426161953497,0.0,0.04827811904668617,0.0,0.0,0.0,999.9515964587085
400,999.8530994751712,1.9244783798811982,0.0,0.08730076172738291,0.0,0.0,0.0,999.9279997215757
500,999.8265433349821,1.8994545755997285,0.0,0.09779932858862075,0.0,0.0,0.0,999.9124805889101
600,999.7537705947552,1.8841802288376444,0.0,0.11411259036790315,0.0,0.0,0.0,999.886917088624
700,999.722499996515,1.876338978374866,0.0,0.14598231044743976,0.0,0.0,0.0,999.8593334640432
800,999.6971682726938,1.8363791596229915,0.0,0.15696936539620734,0.0,0.0,0.0,999.8400132185678
900,999.6425353354982,1.8357825451014422,0.0,0.16642513478086396,0.0,0.0,0.0,999.8239147355677
1000,999.6369619703754,1.8150303233397864,0.0,0.19748455553852345,0.0,0.0,0.0,999.818357826031
1100,999.585705173815,1.7973269761463202,0.0,0.20701478657929182,0.0,0.0,0.0,999.7829477311523
1200,999.5340307479045,1.7649808046853444,0.0,0.21731519959468207,0.0,0.0,0.0,999.7729352113386
1300,999.5239673945186,1.750062054573573,0.0,0.24826156296016716,0.0,0.0,0.0,999.7543257263138
1400,999.4705249170077,1.7485594609749169,0.0,0.2660317372003219,0.0,0.0,0.0,999.7407542341991
1500,999.4393753415737,1.718728951542747,0.0,0.27727086080927676,0.0,0.0,0.0,999.7129685426327
1600,999.4190948309949,1.7032546504407775,0.0,0.3038668819573356,0.0,0.0,0.0,999.7034982524845
1700,999.3744217593924,1.6812145722152219,0.0,0.31340227479183286,0.0,0.0,0.0,999.6936510403082
1800,999.3575354003322,1.6717907825418419,0.0,0.33820719492561957,0.0,0.0,0.0,999.680355114292
1900,999.3046743024128,1.6597385899557657,0.0,0.34353934999739694,0.0,0.0,0.0,999.6471217130025
2000,999.2983727759961,1.6371502900968067,0.0,0.35384976588765393,0.0,0.0,0.0,999.6316512298887
2100,999.261658419955,1.619860560762222,0.0,0.3892672012364983,0.0,0.0,0.0,999.6102516227598
2200,999.2150596011369,1.609785303652407,0.0,0.40514420277156327,0.0,0.0,0.0,999.6007351971708
2300,999.1678184317824,1.5967853179954772,0.0,0.414551849335458,0.0,0.0,0.0,999.5969534396329
2400,999.1395629611253,1.5634921763746699,0.0,0.4200679024861844,0.0,0.0,0.0,999.5706683374317
2500,999.1000678908779,1.56607284203989,0.0,0.4373245611145689,0.0,0.0,0.0,999.5550785018764
2600,999.1045722773915,1.5324140549582688,0.0,0.44562382644860077,0.0,0.0,0.0,999.5397471455318
2700,999.0310492138095,1.5186573623697635,0.0,0.4802353982191026,0.0,0.0,0.0,999.5322438079967
2800,999.0371084395774,1.5131947175221023,0.0,0.4865761920601454,0.0,0.0,0.0,999.5046631997477
2900,999.0141236293108,1.4915639409496633,0.0,0.5057436257189352,0.0,0.0,0.0,999.4949640340518
3000,998.9509435061848,1.48350458071889,0.0,0.5178380533747132,0.0,0.0,0.0,999.4752327861514
3100,998.9348131122337,1.4768558665044031,0.0,0.5260757607190489,0.0,0.0,0.0,999.4709114479003
3200,998.91560471272,1.4568400344246688,0.0,0.542420238766791,0.0,0.0,0.0,999.4459469523654
3300,998.8622503254012,1.436841645258493,0.0,0.5559113136524486,0.0,0.0,0.0,999.4348269304819
3400,998.8281304869411,1.4329444990336888,0.0,0.5694626003577445,0.0,0.0,0.0,999.4305470071481
3500,998.8261957094406,1.4097854823133893,0.0,0.5802877046550361,0.0,0.0,0.0,999.4037558832964
3600,998.7986865912058,1.3987778543844915,0.0,0.607037718559805,0.0,0.0,0.0,999.3859549686929
3700,998.7850696528535,1.3773827168685977,0.0,0.625041177544361,0.0,0.0,0.0,999.3782366125351
3800,998.7516153732581,1.3785012024494572,0.0,0.6200599234044389,0.0,0.0,0.0,999.3581170624952
3900,998.6888725579954,1.3666343148823528,0.0,0.643215401118353,0.0,0.0,0.0,999.3579793178336
4000,998.6782874769257,1.3503209694081528,0.0,0.6572065604483835,0.0,0.0,0.0,999.3426602249934
4100,998.677508452773,1.3344592682004615,0.0,0.6709030543233843,0.0,0.0,0.0,999.3348351355687
4200,998.6507435634236,1.3271239036225355,0.0,0.6905933048070948,0.0,0.0,0.0,999.3076077906965
4300,998.6000398611765,1.3122209285992377,0.0,0.6962968266397512,0.0,0.0,0.0,999.3020001618105
4400,998.5724250691126,1.2890370893524594,0.0,0.7191287968674542,0.0,0.0,0.0,999.2828301533618
4500,998.5306995739344,1.2845312869539625,0.0,0.7186365720710374,0.0,0.0,0.0,999.2681889929937
4600,998.5307139567973,1.2547114226155882,0.0,0.7465700018560418,0.0,0.0,0.0,999.2754765490481
4700,998.5163887543306,1.2633304011066873,0.0,0.7377326808321734,0.0,0.0,0.0,999.2618831777772
4800,998.4542730444588,1.242916264536219,0.0,0.7569476024621279,0.0,0.0,0.0,999.2452870209687
4900,998.4290927645961,1.2385576275757755,0.0,0.779537971146647,0.0,0.0,0.0,999.2336841575892
5000,998.423760916154,1.2154705720793155,0.0,0.7739073878315722,0.0,0.0,0.0,999.2267171123199
