milliseconds,miR,miR_gene,miR_gene_TF1,miR_gene_TF2,Signal,TF1,TF1_mRNA,TF2
0,1000.0156508863867,1.997288998869242,0.0,0.00042584375559826144,0.0,0.0,0.0,999.999858832567
100,999.9688084426457,1.9890564914290856,0.0,0.012694345921759942,0.0,0.0,0.0,999.9812932727996
200,999.9189414550204,1.9581676029417168,0.0,0.041720456451616546,0.0,0.0,0.0,999.9703828217525
300,999.8688903549394,1.9411630845254864,0.0,0.0571440775902101,0.0,0.0,0.0,999.9315211881303
400,999.8510450467522,1.9205841888919422,0.0,0.08936636085836797,0.0,0.0,0.0,999.9327671826804
500,999.8084509704375,1.8983647023733172,0.0,0.10191135392308975,0.0,0.0,0.0,999.9126824952615
600,999.7616248515412,1.8912159460857008,0.0,0.12118255887476408,0.0,0.0,0.0,999.8869000296723
700,999.7262985615619,1.8647693712151814,0.0,0.13130204576817298,0.0,0.0,0.0,999.8567124715136
800,999.6852306708494,1.8410481053441667,0.0,0.1434344601894237,0.0,0.0,0.0,999.8409265522155
900,999.6626911752048,1.8184217634820359,0.0,0.1735135123964525,0.0,0.0,0.0,999.836127422003
1000,999.6199787907298,1.8120104919008013,0.0,0.1904664647517743,0.0,0.0,0.0,999.8067377446307
1100,999.5993323695292,1.8007030778354904,0.0,0.19974083415429456,0.0,0.0,0.0,999.7944277121582
1200,999.5449717512074,1.7814586359254934,0.0,0.2371544157116371,0.0,0.0,0.0,999.7744911999202
1300,999.4939834723724,1.750361803337356,0.0,0.23620991556275184,0.0,0.0,0.0,999.7547254127387
1400,999.4623160152499,1.7476440979251233,0.0,0.2549356519886462,0.0,0.0,0.0,999.7504119860531
1500,999.4198609217299,1.727698979768631,0.0,0.2737224572008454,0.0,0.0,0.0,999.7183085676199
1600,999.4268410614745,1.698996931740374,0.0,0.29103065853169025,0.0,0.0,0.0,999.7089240382489
1700,999.389070460731,1.6965269580262785,0.0,0.3163067217958389,0.0,0.0,0.0,999.6836938606289
1800,999.3458019975025,1.6825169860803704,0.0,0.3197055857962945,0.0,0.0,0.0,999.6730432902076
1900,999.3204964093768,1.64776140329725,0.0,0.34737282801994795,0.0,0.0,0.0,999.6561605385185
2000,999.2590605553974,1.6473847476084296,0.0,0.3587926883306737,0.0,0.0,0.0,999.6399598841818
2100,999.2369083499392,1.6152661208643442,0.0,0.3820460765949878,0.0,0.0,0.0,999.6159894258321
2200,999.19738302595,1.604507065493503,0.0,0.402298139480032,0.0,0.0,0.0,999.5981441313288
2300,999.1640563365851,1.5796755260480526,0.0,0.4127863238385876,0.0,0.0,0.0,999.5803368381146
2400,999.1257535019984,1.5724788672140422,0.0,0.4224199469937501,0.0,0.0,0.0,999.5652521149578
2500,999.100812215415,1.5585887820443733,0.0,0.4474049644286754,0.0,0.0,0.0,999.5485768394267
2600,999.0965003342402,1.5320655853499978,0.0,0.456553803375443,0.0,0.0,0.0,999.547552871989
2700,999.0686523952184,1.5323871491741303,0.0,0.4805108856765073,0.0,0.0,0.0,999.5218438189598
2800,999.0217857690516,1.5103130340465594,0.0,0.49053983887670083,0.0,0.0,0.0,999.5203844098419
2900,998.9867577874134,1.490224004896325,0.0,0.5008765458411758,0.0,0.0,0.0,999.4953703800909
3000,998.9494773782072,1.4826840525267846,0.0,0.5254072615330205,0.0,0.0,0.0,999.4797944990067
3100,998.925239542514,1.466460193402645,0.0,0.5386201962590103,0.0,0.0,0.0,999.4574010057823
3200,998.9272521441958,1.4432216207951312,0.0,0.5439502057602871,0.0,0.0,0.0,999.4527233617208
3300,998.8906222952561,1.4479775784368274,0.0,0.5509433126304882,0.0,0.0,0.0,999.4383260043043
3400,998.8334523786488,1.431251140536987,0.0,0.5689228906930334,0.0,0.0,0.0,999.4326554959414
3500,998.8099633623096,1.3991162203225065,0.0,0.581335961827832,0.0,0.0,0.0,999.4205147622172
3600,998.7961320529591,1.3871464424059672,0.0,0.5953308359587368,0.0,0.0,0.0,999.3972189860713
3700,998.7437892586289,1.374509971854882,0.0,0.6264012633100962,0.0,0.0,0.0,999.3938825890773
3800,998.7413681899548,1.3700606502369397,0.0,0.6257661759525577,0.0,0.0,0.0,999.3633853516862
3900,998.729501673317,1.3663925832416606,0.0,0.6434444374893736,0.0,0.0,0.0,999.3486921444298
4000,998.6719159702266,1.3391315447509473,0.0,0.6593160330407931,0.0,0.0,0.0,999.3333283430861
4100,998.6432089640588,1.317473772855836,0.0,0.6732535919800049,0.0,0.0,0.0,999.337150455272
4200,998.6491277737476,1.3149853951882324,0.0,0.6834953468051882,0.0,0.0,0.0,999.327067245571
4300,998.6058846976604,1.3026492552351394,0.0,0.69336109720255,0.0,0.0,0.0,999.3112267674709
4400,998.5996684447412,1.3002872432741601,0.0,0.7086342483963403,0.0,0.0,0.0,999.2808352052531
4500,998.567777279302,1.2759329441217604,0.0,0.719500176530373,0.0,0.0,0.0,999.2657919363633
4600,998.5202224656746,1.2575534268383974,0.0,0.7342531645470399,0.0,0.0,0.0,999.2642267756013
4700,998.5107896996235,1.2476872099072316,0.0,0.7595672843143763,0.0,0.0,0.0,999.2446076403733
4800,998.4700848773957,1.2337161907333847,0.0,0.764111855569585,0.0,0.0,0.0,999.2473106448812
4900,998.4698394095284,1.2323469741717585,0.0,0.7731658074108623,0.0,0.0,0.0,999.2306599693561
5000,998.419874386193,1.2203878198333231,0.0,0.7759237499174988,0.0,0.0,0.0,999.2040126785023
