milliseconds,miR,miR_gene,miR_gene_TF1,miR_gene_TF2,Signal,TF1,TF1_mRNA,TF2
0,1000.010182452863,1.9945316283886527,0.0,0.011541465194281427,0.0,0.0,0.0,999.995895426928
100,999.9447882203874,1.9882136432784423,0.0,0.02431840631210217,0.0,0.0,0.0,999.9792862926595
200,999.8980308026651,1.9597253616872556,0.0,0.030982513313438306,0.0,0.0,0.0,999.9689967333466
300,999.8824337433032,1.9400879751193572,0.0,0.0661326226716298,0.0,0.0,0.0,999.9324411108521
400,999.8546001098999,1.9126441766503408,0.0,0.07324970974587189,0.0,0.0,0.0,999.933157302142
500,999.8244577689325,1.8949145054705971,0.0,0.0950761686743249,0.0,0.0,0.0,999.8930328440634
600,999.7665854195259,1.8855727124809516,0.0,0.12036946411499612,0.0,0.0,0.0,999.8842109139745
700,999.7286627288368,1.8656558663835918,0.0,0.12644344480339048,0.0,0.0,0.0,999.8615224431388
800,999.6897761192713,1.8456908459550943,0.0,0.14292799907185857,0.0,0.0,0.0,999.8495353852257
900,999.6540426152251,1.8184023705609262,0.0,0.16713806549988458,0.0,0.0,0.0,999.8355767120445
1000,999.6140575562777,1.811447241681428,0.0,0.18966298450913735,0.0,0.0,0.0,999.7988668177672
1100,999.5720248153463,1.7931526120414603,0.0,0.2037768268298355,0.0,0.0,0.0,999.7881088735737
1200,999.5586415460502,1.7761959636039582,0.0,0.22377950582159445,0.0,0.0,0.0,999.7668228319347
1300,999.5002303702408,1.764187729956894,0.0,0.2485032058380639,0.0,0.0,0.0,999.7626993568483
1400,999.494914187111,1.7378111224653408,0.0,0.2627567049694021,0.0,0.0,0.0,999.7328322525951
1500,999.4229581262928,1.7226408188551603,0.0,0.28261137339015135,0.0,0.0,0.0,999.7112278478069
1600,999.389943312014,1.712359306264825,0.0,0.30178151641283685,0.0,0.0,0.0,999.7076588454652
1700,999.3578266358229,1.6763147080668412,0.0,0.3123992149852514,0.0,0.0,0.0,999.6967403512327
1800,999.3464756169047,1.6793407908044253,0.0,0.33195214006947443,0.0,0.0,0.0,999.681543053426
1900,999.3207340900703,1.6466161702202367,0.0,0.34010011696418857,0.0,0.0,0.0,999.6455671382797
2000,999.2678168940607,1.6302788120503882,0.0,0.3708748431283239,0.0,0.0,0.0,999.62794780871
2100,999.2320013755902,1.6226846965437207,0.0,0.38597329776516404,0.0,0.0,0.0,999.623680085815
2200,999.2307396640866,1.6088933294848278,0.0,0.40574719511436685,0.0,0.0,0.0,999.5993918195559
2300,999.1948184719621,1.5912417659346645,0.0,0.40705161679192364,0.0,0.0,0.0,999.5897910690171
2400,999.1561351047399,1.5764670526908937,0.0,0.42528344007400176,0.0,0.0,0.0,999.5703296338919
2500,999.1116294311657,1.551325323049974,0.0,0.44801336454337176,0.0,0.0,0.0,999.5589766514119
2600,999.1014738444889,1.532483372527713,0.0,0.4578581384818684,0.0,0.0,0.0,999.5386400126249
2700,999.0378661993392,1.517778662887989,0.0,0.46742730944990474,0.0,0.0,0.0,999.5255342858549
2800,999.0392897723409,1.5176062636600653,0.0,0.4901103638531382,0.0,0.0,0.0,999.5153403683665
2900,998.9944057909827,1.5073916016306457,0.0,0.5106095835565608,0.0,0.0,0.0,999.496567904339
3000,998.9746879757536,1.4718486944268576,0.0,0.5154869288427048,0.0,0.0,0.0,999.483479253816
3100,998.9304193822113,1.4642136767537623,0.0,0.5343140301194254,0.0,0.0,0.0,999.456714091157
3200,998.8849526507886,1.4493097558199899,0.0,0.535994978728725,0.0,0.0,0.0,999.4539270053272
3300,998.8715490326651,1.4407187782442976,0.0,0.5655402984360518,0.0,0.0,0.0,999.428143734768
3400,998.8603643994309,1.4247409747750879,0.0,0.5852207877385148,0.0,0.0,0.0,999.4295004643105
3500,998.8246651120496,1.4092391214416238,0.0,0.5892086122726797,0.0,0.0,0.0,999.413021941667
3600,998.7764703948873,1.3982848099066436,0.0,0.5960573369859087,0.0,0.0,0.0,999.3970601471857
3700,998.7715767067228,1.3925802806272023,0.0,0.6123254845908616,0.0,0.0,0.0,999.372812935956
3800,998.755781937265,1.3706536015275081,0.0,0.640395707981214,0.0,0.0,0.0,999.3756167519489
3900,998.7231781099052,1.3652967239265668,0.0,0.650146997611299,0.0,0.0,0.0,999.3533756310969
4000,998.705173319127,1.339297286124245,0.0,0.6464564265815999,0.0,0.0,0.0,999.3334856892282
4100,998.6523438666952,1.3238273513484697,0.0,0.6730838510012047,0.0,0.0,0.0,999.3237384434539
4200,998.6418426885898,1.3090546881551062,0.0,0.6837622827482603,0.0,0.0,0.0,999.3094813941408
4300,998.6002734438604,1.2996745286556448,0.0,0.6940342997912704,0.0,0.0,0.0,999.3100875702708
4400,998.5872755912516,1.2990178328110067,0.0,0.7061628176652731,0.0,0.0,0.0,999.2962243939766
4500,998.5700231946514,1.2660009766215377,0.0,0.730513878130249,0.0,0.0,0.0,999.2781937550302
4600,998.5482805781785,1.2650539493033544,0.0,0.7457782155171955,0.0,0.0,0.0,999.2721671523097
4700,998.4814301890319,1.2566252150698964,0.0,0.7446396485187786,0.0,0.0,0.0,999.257984745726
4800,998.4783348295215,1.249999429329408,0.0,0.7706031994673311,0.0,0.0,0.0,999.2365558320437
4900,998.4494804335499,1.2230979184642798,0.0,0.7710813037337552,0.0,0.0,0.0,999.2367769856965
5000,998.4037641889873,1.2247799194293907,0.0,0.7819291566523593,0.0,0.0,0.0,999.2071578731207
