milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,ARF,ARF_Mdm2,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totdamDNA,totp53,totMdm2
1000,5.048116223767159,5.04993732556761,94.94970846088546,0.0005024764370022564,0.0,0.0,0.0,0.07835421354691478,0.07800000000000001,0.002175439510484349,1.2416310221025607e-07,2.508345499197095e-08,0.0005025015204612823,0.0,99.99964578645307,99.99782468465261
1100,5.052893127167268,5.054899744903027,94.9447128967251,0.0005529953513699253,0.0,0.0,0.0,0.086187358371859,0.08580000000000003,0.002394126393383929,1.5028574796644742e-07,3.036075716493891e-08,0.0005530257121313947,0.0,99.99961264162812,99.99760602389236
1200,5.057663727143718,5.059856476892167,94.93972343178919,0.0006035633555792556,0.0,0.0,0.0,0.09402009131861719,0.09360000000000003,0.0026130199774027905,1.7891031915959691e-07,3.614349882012062e-08,0.0006035994990824723,0.0,99.99957990868135,99.99738715893291
1300,5.062428026158298,5.064807523266146,94.9347400638743,0.0006541803957302783,0.0,0.0,0.0,0.10185241285953886,0.10140000000000005,0.0028321200064698637,2.1003906496328887e-07,4.2432134336017985e-08,0.0006542228278692032,0.0,99.99954758714044,99.9971680900326
1400,5.067186026528196,5.069752885548466,94.92976279094394,0.0007048464133536312,0.0,0.0,0.0,0.10968432350757246,0.10920000000000003,0.0030514262023297297,2.4367446742021327e-07,4.922716513539665e-08,0.0007048956405236095,0.0,99.99951567649241,99.99694881747213
1500,5.07193773054713,5.074692565228932,94.92479161098879,0.0007555613492382194,0.0,0.0,0.0,0.11751582378225667,0.11700000000000005,0.003270938283125865,2.798190463738523e-07,5.6529100277545964e-08,0.0007556178783435663,0.0,99.99948417621772,99.99672934153593
1600,5.076683140538638,5.079626563840161,94.91982652196506,0.0008063251451153023,0.0,0.0,0.0,0.12534691419475738,0.12480000000000002,0.0034906559715768685,3.184752736426263e-07,6.433843911972253e-08,0.000806389483559666,0.0,99.99945308580523,99.9965096625037
1700,5.081422258826258,5.084554882914775,94.91486752182897,0.0008571377427161403,0.0,0.0,0.0,0.13317759525624054,0.13260000000000005,0.00371057899040134,3.5964562104495566e-07,7.2655681019183e-08,0.000857210398402502,0.0,99.99942240474374,99.99628978065522
1800,5.086155088363628,5.089477524745481,94.90991460786024,0.0009079990931270246,0.0,0.0,0.0,0.14100786739424742,0.14040000000000005,0.003930707108170427,4.033320452571226e-07,8.148122126406523e-08,0.0009080805743541053,0.0,99.99939213260572,99.99606969622387
1900,5.090881631971734,5.094394491454753,94.9049677774847,0.0009589091447189605,0.0,0.0,0.0,0.1488377310605152,0.14820000000000005,0.004151040080211892,4.4953664670321496e-07,9.081548418246775e-08,0.0009589999602100973,0.0,99.99936226893945,99.99584940945644
2000,5.09560189159674,5.099305784107548,94.9000270290681,0.001009867832712408,0.0,0.0,0.0,0.15666718682431735,0.15600000000000003,0.004371577597411885,4.982622486971244e-07,1.0065904014083332e-07,0.0010099684917609167,0.0,99.99933281317564,99.99562892066484
2100,5.100315869628186,5.104211404303016,94.89509236050046,0.0010608750988632147,0.0,0.0,0.0,0.1644962351965026,0.16380000000000006,0.00459231938269311,5.4951131431031e-07,1.1101238672935569e-07,0.0010609861112599456,0.0,99.99930376480347,99.99540823012865
2200,5.105023568439334,5.109111353618163,94.8901637696901,0.0011119308845022545,0.0,0.0,0.0,0.17232487669169994,0.17160000000000006,0.004813265156911354,6.032863285969549e-07,1.2187602597918294e-07,0.0011120527605400048,0.0,99.99927512330827,99.99518733812944
2300,5.109724990387171,5.114005633607847,94.88524125456381,0.0011630351305354288,0.0,0.0,0.0,0.18015311182831836,0.17940000000000006,0.005034414638855492,6.595897985939661e-07,1.3325046436241755e-07,0.0011631683810133554,0.0,99.99924688817165,99.99496624495097
2400,5.1144201378124095,5.1188942458047855,94.88032481306664,0.0012141877774436648,0.0,0.0,0.0,0.1879809411285471,0.18720000000000006,0.005255767545247484,7.184242533209753e-07,1.4513621279211637e-07,0.0012143329136716974,0.0,99.99921905887142,99.99474495087904
2500,5.119109013039485,5.123777191719549,94.87541444316207,0.0012653887652829166,0.0,0.0,0.0,0.19580836511835556,0.19500000000000006,0.005477323590742374,7.797922437803378e-07,1.5753378662229065e-07,0.001265546299086171,0.0,99.99919163488163,99.99452345620156
2600,5.123791618376556,5.128654472840565,94.87051014283192,0.0013166380336841648,0.0,0.0,0.0,0.20363538432749326,0.20280000000000004,0.005699082487928296,8.436963429571334e-07,1.704437056479059e-07,0.001316808477407355,0.0,99.99916461567248,99.99430176120848
2700,5.128467956572126,5.133526091176358,94.86561190958918,0.0013679355280055256,0.0,0.0,0.0,0.21146199923442333,0.2106000000000001,0.0059210439775427975,9.101388015122998e-07,1.838664245479395e-07,0.001368119394448192,0.0,99.99913800076554,99.9940798661613
2800,5.133138031514615,5.138392050086313,94.86071973973169,0.0014192812087578392,0.0,0.0,0.0,0.2192882101819554,0.2184000000000001,0.006143207874767025,9.79121020273035e-07,1.9780222631778502e-07,0.0014194790110035797,0.0,99.999111789818,99.99385777124631
2900,5.1378018447286715,5.143252350119972,94.8558336320802,0.0014706750043985892,0.0,0.0,0.0,0.22711401779978013,0.2262000000000001,0.0063655738373710954,1.0506461921531533e-06,2.1225175599053618e-07,0.0014708872561751555,0.0,99.99908598220017,99.99363547680888
3000,5.142459398784157,5.148106993065268,94.85095358434134,0.001522116857261973,0.0,0.0,0.0,0.23493942259335612,0.2340000000000001,0.006588141591301543,1.1247167316456054e-06,2.2721550134254672e-07,0.001522344072784851,0.0,99.99906057740661,99.9934129831255
3100,5.147110696267215,5.152955980726654,94.8460795942053,0.0015736067096958552,0.0,0.0,0.0,0.24276442506799586,0.24180000000000007,0.006810910862592387,1.2013350506772119e-06,2.4269394963176015e-07,0.001573849403667745,0.0,99.99903557493197,99.99319029047253
3200,5.151755739780268,5.1577993149251,94.841211659346,0.0016251445040617693,0.0,0.0,0.0,0.2505890257288659,0.24960000000000007,0.007033881377365142,1.2805035586086654e-06,2.5868758759771036e-07,0.0016254031916720661,0.0,99.9990109742711,99.99296739912627
3300,5.156394532023874,5.162636997594975,94.83634977733367,0.0016767301838147924,0.0,0.0,0.0,0.25841322507132114,0.25740000000000013,0.007257052867132624,1.3622246018246849e-06,2.7519688925751233e-07,0.0016770053807269036,0.0,99.99898677492864,99.99274430935753
3400,5.161027076084394,5.167469031124534,94.83149394532849,0.0017283636972986389,0.0,0.0,0.0,0.26623702354693707,0.2652000000000001,0.007480425087438573,1.446500251430874e-06,2.922222730163384e-07,0.0017286559195945662,0.0,99.99896297645303,99.99252102141288
3500,5.165653374420673,5.172295417156549,94.82664416116025,0.001780044984377346,0.0,0.0,0.0,0.2740604216831628,0.27300000000000013,0.007703997752199121,1.533333051096931e-06,3.0976425274685495e-07,0.0017803547486528125,0.0,99.9989395783168,99.99229753558092
3600,5.170273429781591,5.177116157674323,94.82180042235066,0.0018317739885400797,0.0,0.0,0.0,0.2818834199749771,0.2808000000000001,0.007927770593155598,1.6227253398959862e-06,3.2782330098908835e-07,0.0018321018118633405,0.0,99.99891658002498,99.99207385213225
3700,5.174887244939995,5.181931254686774,94.81696272639688,0.0018835506533911531,0.0,0.0,0.0,0.28970601891630426,0.28860000000000013,0.008151743342635237,1.7146794486581447e-06,3.4639988861780725e-07,0.001883897053301332,0.0,99.99889398108365,99.99184997133688
3800,5.1794948226927096,5.186740710228448,94.8121310707715,0.0019353749226500268,0.0,0.0,0.0,0.29752821900001436,0.2964000000000001,0.00837591573355118,1.8091976999704819e-06,3.654944848425218e-07,0.001935740417155453,0.0,99.99887178099995,99.9916258934642
3900,5.184096165830943,5.19154452632469,94.807305452954,0.0019872467397761455,0.0,0.0,0.0,0.3053500207212861,0.3042000000000002,0.008600287497555453,1.906282429622986e-06,3.851075615399974e-07,0.0019876318473570766,0.0,99.99884997927869,99.99140161878493
4000,5.188691276917159,5.196342704729057,94.80248587066794,0.0020391660451393,0.0,0.0,0.0,0.31317142460297304,0.31200000000000017,0.008824858351108003,2.005936148362844e-06,4.0523962593188787e-07,0.002039571284783717,0.0,99.998828575397,99.99117714758509
4100,5.19328015893873,5.2011352476925685,94.7976723211861,0.0020911327843088,0.0,0.0,0.0,0.3209924311212961,0.31980000000000014,0.00904962803628624,2.1081610680496224e-06,4.2589112485850983e-07,0.0020915586754513184,0.0,99.99880756887866,99.99095248012483
4200,5.197862814741943,5.205922157297612,94.79286480193217,0.0021431469008759193,0.0,0.0,0.0,0.3288130407701859,0.32760000000000017,0.00927459628544825,2.212959511955267e-06,4.4706252766773094e-07,0.0021435939634205903,0.0,99.99878695922978,99.9907276166741
4300,5.2024392471927206,5.210703435647099,94.78806331030985,0.0021952083384921346,0.0,0.0,0.0,0.3366332540430112,0.33540000000000014,0.009499762831267522,2.320333798249403e-06,4.687543026766473e-07,0.002195677092811426,0.0,99.99876674595696,99.99050255750257
4400,5.207009459176629,5.215479084864464,94.78326784370293,0.00224731704086913,0.0,0.0,0.0,0.344453071432579,0.3432000000000001,0.009725127406732969,2.4302862399993413e-06,4.909669171715844e-07,0.0022478080078029055,0.0,99.9987469285674,99.99027730287956
4500,5.211573453585722,5.2202491070783195,94.77847839948912,0.0022994729516218593,0.0,0.0,0.0,0.35227249343254297,0.3510000000000002,0.009950689744375203,2.542819154211905e-06,5.137008392347286e-07,0.0022999866524781414,0.0,99.99872750656743,99.99005185307485
4600,5.216131233035154,5.225013504091863,94.77369497534036,0.0023516760108869992,0.0,0.0,0.0,0.3600915205677477,0.3588000000000002,0.01017644955959514,2.65793505666075e-06,5.369565771031822e-07,0.0023522129674811744,0.0,99.99870847943222,99.98982620837552
4700,5.220682800598624,5.229772278240836,94.76891756844365,0.0024039261640987045,0.0,0.0,0.0,0.3679101533154787,0.3666000000000002,0.010402406593929454,2.775636156272459e-06,5.607345770247394e-07,0.0024044868986929655,0.0,99.99868984668448,99.98960036904228
4800,5.225228159193323,5.2345254316760075,94.76414617615265,0.0024562233546494105,0.0,0.0,0.0,0.37572839217132153,0.3744000000000002,0.010628560578867503,2.8959247779733968e-06,5.850353086814946e-07,0.00245680838997563,0.0,99.99867160782865,99.98937433534597
4900,5.229767311751675,5.239272966563527,94.75938079580568,0.002508567525939174,0.0,0.0,0.0,0.3835462376307719,0.3822000000000002,0.010854911245954824,3.0188032446172555e-06,6.098592413368196e-07,0.0025091773851984825,0.0,99.99865376236922,99.98914810755736
5000,5.234300261221336,5.244014885084928,94.75462142472581,0.0025609586213756726,0.0,0.0,0.0,0.3913636901892354,0.3900000000000002,0.011081458326793109,3.1442738769850466e-06,6.352068438353633e-07,0.002561593828238034,0.0,99.99863630981073,99.98892168594715
