miliseconds,ACA,CAR1,PKA,incAMP,ERK2,REGA,excAMP
0,3.407283472603786,2.458740030317438,1.5877292262496099,1.1917339583255004,1.1346235337529005,0.9063459249139935,0.48108820642975403
100,3.401356184050526,2.4705056354998502,1.671226493637558,1.2150817789640997,1.1384313327677498,0.8654334398094424,0.4792093651232223
200,3.372263674201048,2.4338300402263675,1.7073293234816913,1.223353983631431,1.1260051596438994,0.8388926606911223,0.4778593212540486
300,3.3419807999745688,2.4671947286066493,1.7585628031960143,1.2630440766992148,1.1224142048659222,0.8215238392353399,0.48059970787292233
400,3.269495878450286,2.4487001030759386,1.8207238202898128,1.2659634732196212,1.108553557395028,0.8092154160509722,0.473098793534213
500,3.2643999028666943,2.459211183659449,1.848984483026102,1.2955973849995308,1.0970969445369223,0.7830411209952276,0.4716024262298575
600,3.20418511122469,2.4494508965164155,1.9054399993748108,1.2963744482605697,1.081248408915098,0.7804296392139947,0.4687062034640018
700,3.1251842052183365,2.418496675750049,1.9303874770174632,1.3220266503619869,1.0659931487619754,0.7709320604161105,0.4600305392717607
800,3.0750630291114933,2.384915286705919,1.9752120451257489,1.3270065567305747,1.040590041897897,0.7700301615954791,0.4530256313445317
900,2.971773637548103,2.341788352847624,2.0187905488608737,1.3289285889643616,1.0218764616102949,0.770813724828225,0.4422968986721727
1000,2.9415339052489204,2.317834171025371,2.0290135334254455,1.337463550572563,0.987802546054467,0.7605438725399739,0.4381356208054329
1100,2.876168987417509,2.2715918688770405,2.073916794702801,1.3559020288682837,0.9666752376365833,0.7719317512418221,0.4278989704587016
1200,2.800814191734047,2.229844162476486,2.075002309426383,1.3462596614460238,0.9386782632496,0.7690066013403167,0.41660703952288336
1300,2.671703639712547,2.1885574530488037,2.1113202192026628,1.3519711307246196,0.9212775363310094,0.7795221387877956,0.41073523078673685
1400,2.6197913350650466,2.114927066698909,2.1442413803477898,1.3492013959712608,0.8931206685840516,0.7821455441251572,0.40008008077647206
1500,2.5276329759062146,2.1060018906702083,2.147807302537736,1.3367074311925604,0.8770821677252745,0.7996437645250865,0.38938183756372113
1600,2.486271579880476,2.0195266556373896,2.159443965366039,1.3278269976460708,0.846238530983384,0.8071075656126799,0.37651207994057323
1700,2.425527616339648,1.9602793197001458,2.1554004787988847,1.3228513674870261,0.8171294539400722,0.813494595751527,0.36320772157629977
1800,2.3612159605514407,1.924701767019576,2.164166921053543,1.2844902792014132,0.8039628921533621,0.8376182869405377,0.35732740694412074
1900,2.2556250164272647,1.8544643688592053,2.1696116391352334,1.2760953470979788,0.7805291069997399,0.8468037117398658,0.3468940851963161
2000,2.1808652566085693,1.8143881518149925,2.156835171036404,1.2491154044689243,0.7493861034258289,0.8568709283580122,0.335414991149261
2100,2.169757896311629,1.7620509129112247,2.136781628024812,1.228322392501325,0.7339761916457063,0.8699807129938384,0.3228076066746724
2200,2.1027357304599334,1.7391921424496803,2.1376961156217673,1.2113406364416237,0.7218731829804479,0.8911364396036662,0.31688533013018605
2300,2.033379291443268,1.682380782435067,2.1152630218328015,1.1890232318900709,0.7007081607935811,0.9050883443517161,0.30882938805813454
2400,1.96318666923971,1.6484301932917687,2.101849362410173,1.1671317893748114,0.6777563034736032,0.9274061530925948,0.29568251495350345
2500,1.9494983558631287,1.5690124434208967,2.070875440499944,1.1375721220545716,0.6642178322214497,0.9467840363913843,0.289662989374888
2600,1.9150905830822424,1.5596059485718679,2.042836413451369,1.1189993726255467,0.6443628137192288,0.9569226663997427,0.28154690720680803
2700,1.8592072278119354,1.5047862210091756,2.0155812020725663,1.0695689359666183,0.6369228016652623,0.97375384005283,0.28229982958206523
2800,1.8227753113282041,1.4487917428428683,1.9898935572660248,1.0424454308406776,0.6304984320000075,1.0029212747968144,0.2703066898451197
2900,1.792266195175685,1.4293409437778066,1.944538183274102,1.0093395609978848,0.6089468746208293,1.0113701804154986,0.2710525170867754
3000,1.7792382474235726,1.3929147769808847,1.8922985065569577,0.9912489987411395,0.6114027512847489,1.0449516226952607,0.26154825830111256
3100,1.763412709063359,1.3577062136656444,1.8767032578127407,0.9727517541362789,0.604474677611972,1.0513461620322073,0.25455292571044824
3200,1.719493528114792,1.3521930219359735,1.8202750997900374,0.9235337951102061,0.5941848053119742,1.0683675365503262,0.25641649479467227
3300,1.740442711821545,1.3307991153593692,1.7803418294207973,0.9094277855447896,0.5806823863597645,1.0869101676625637,0.2508694288914202
3400,1.7150604264140006,1.3197663858989228,1.736023514179861,0.8765176258972139,0.5895701732251802,1.1106616613605207,0.24528935782352806
3500,1.724230425958569,1.3100916010034385,1.703724783713476,0.847648091289889,0.590908699662488,1.1230841680926118,0.24625781779295705
3600,1.730874842632552,1.2966569499292457,1.6684546083073446,0.8180525519327632,0.5731761979457947,1.1298097766708102,0.24348050351901024
3700,1.7141947645533835,1.2578225881230138,1.6042696877456568,0.8032513035262462,0.5782821043584141,1.1538105339575806,0.24650511774158756
3800,1.693025537800209,1.2443160715735342,1.5882832269337297,0.7710696810579853,0.5809731252642738,1.161477363967533,0.24505107759118505
3900,1.7080887261899544,1.248336898249764,1.542502932640201,0.7529087833575433,0.5886659850129857,1.1740235716586926,0.2497586029413598
4000,1.762429839704378,1.2820005211601915,1.503286845661042,0.7521756433530468,0.5886014731106624,1.1907089459566855,0.24892797264346594
4100,1.78092356528534,1.250117566859354,1.4652011377109369,0.7273140970662911,0.5969642493610576,1.183092006586372,0.24542175421086093
4200,1.8037999355563172,1.2510808769758668,1.413828839138815,0.7180242443064466,0.6033720418348222,1.1947368957697937,0.24687312357303723
4300,1.8270144166494071,1.2567820064218753,1.3867451102085815,0.6949048829896527,0.6158195500830713,1.2034058000361767,0.2566398532832576
4400,1.8222173469832168,1.2699222078648236,1.3498028559039374,0.6914249397574918,0.6110437060406837,1.2019350975516268,0.2562749868938014
4500,1.8520522327561093,1.2919212969857086,1.3264321095747162,0.677617797242975,0.6346274059515465,1.217122745390669,0.2554640355013938
4600,1.922993918203499,1.2969818060050549,1.2878999524939267,0.6680465196471378,0.6395134564319462,1.2161834805959562,0.26683947922415296
4700,1.9339719012844194,1.3485230556894645,1.2847527609891263,0.6550034871583418,0.6485768535816218,1.2057847882068835,0.2728667024369565
4800,2.0235260852192427,1.3670964059180075,1.235482791709742,0.6645741780195646,0.6760012683148381,1.210118017155685,0.2758267522893837
4900,2.029455356342449,1.388880290542292,1.236682387360569,0.658416269232673,0.6882443564517021,1.1920428304769553,0.27656586508324776
5000,2.1076539089403745,1.3827116399365331,1.208169612931776,0.6471927414840571,0.6973416605156775,1.1838226079842917,0.28294646953336355
