milliseconds,ACA,CAR1,PKA,incAMP,ERK2,REGA,excAMP
0,3.4164794455424863,2.4583526615542306,1.6150609239490927,1.2036999114024785,1.1229319618651925,0.891944013497603,0.4835951093870663
100,3.3793663083193493,2.463240944782339,1.6642352482625509,1.215603497235573,1.130538219214912,0.8664686468526811,0.4808532178465869
200,3.3471661127365175,2.458046956296031,1.7065716201351917,1.2411139108967533,1.1174326389314169,0.8402503630197385,0.4830116632285089
300,3.3290346736322136,2.4400578530917105,1.7705054061174987,1.2506909476622512,1.1143014299272418,0.8226832115837501,0.47974261241387894
400,3.2988149973287166,2.434190903577836,1.809607426805735,1.2590600537745926,1.110555626347168,0.8067882938132719,0.47973351039427836
500,3.234213173030919,2.437513081881646,1.858067886975445,1.2877827237536983,1.0910316194452694,0.7924201640977582,0.47683882870148253
600,3.1584707684503344,2.439851733744519,1.9018975018999362,1.2878394427472157,1.080186859264624,0.780582783162881,0.4648626892287351
700,3.1287646489895327,2.4041360770005618,1.9464937559538247,1.308128967906801,1.0557339914573483,0.7711979056377358,0.4581902074871144
800,3.0460802804862643,2.3996851590656876,1.9576908390892387,1.329337818084986,1.0410413957270561,0.7701811703029917,0.4569434648543581
900,3.0112763112765473,2.362059422595353,2.0048707323061463,1.3345237327852086,1.0111254358015482,0.7717150619385676,0.449115609935922
1000,2.895118779072068,2.3112950984548783,2.0244070439264057,1.345747759526377,1.001438868359885,0.7717666565385958,0.43376840556487384
1100,2.8422344900639978,2.287117340946177,2.0736679619335106,1.3383985416796225,0.9642994450583539,0.7597752831853475,0.4246672186802174
1200,2.790010857084569,2.2153660945202036,2.086276252840427,1.35510091396158,0.9374884385827583,0.7777929269307303,0.41913855643501796
1300,2.7148585696362426,2.1710894578796274,2.1222573703302325,1.3348477309228046,0.9300794821189289,0.7766633618743041,0.40775452838620146
1400,2.6351149023230636,2.154611255797431,2.143322790263137,1.334474228382292,0.8994374213700622,0.7810237647195487,0.394200416024498
1500,2.5383461651437504,2.087285570907654,2.158006197373546,1.3375577891565062,0.8730067754677037,0.7984079115736599,0.3863241535228243
1600,2.4845709790516635,2.0373261637842317,2.144571535164561,1.3173414536371661,0.8387222851704381,0.8097886141770382,0.3743556639175412
1700,2.3905624626689304,1.9588465246424651,2.1722545452714104,1.3243637928451875,0.8233109550203384,0.808999999433837,0.36760963771218896
1800,2.3080278874022966,1.9176781501484137,2.164393280902474,1.286740131349039,0.8101869704514022,0.8354490776807574,0.35410936749637384
1900,2.275043039557639,1.8675069580575816,2.158678400452276,1.2768133102482784,0.77545431056692,0.837475661446336,0.3437275107057469
2000,2.186441279468178,1.8114863065081759,2.163025572862266,1.2629032131008553,0.7500826087329797,0.857694535386351,0.3372463276030367
2100,2.1702382519737626,1.7739926123053107,2.1447462685245844,1.244192673894123,0.7356124350705183,0.8777579746668067,0.32090592311511906
2200,2.066277777074311,1.7024321323269949,2.1361899801093807,1.2207328272541205,0.7113696114155225,0.8848788752249135,0.3174425178785426
2300,2.0405061539519136,1.6660880328705836,2.09765096019576,1.1863523821855304,0.7065857617973536,0.9145574102136649,0.30418366499422245
2400,1.9860137857348434,1.6440737896484938,2.1000604372863063,1.1553824929374459,0.6901776431693585,0.9298229521467876,0.29946694016363823
2500,1.922963321474114,1.5756295885543259,2.074340685780642,1.136345109012462,0.6738172703492525,0.941448183488571,0.29348053162961646
2600,1.879344565523699,1.5405517771948136,2.0409563334976055,1.116761275720329,0.6464828872422517,0.9616493829676015,0.28376261352426213
2700,1.864473742212167,1.51973256668729,2.0100521836615353,1.0870376953096066,0.6387018261496633,0.9762369941235979,0.2787782950724209
2800,1.8226367774207202,1.46903099680826,1.9625518377027995,1.0450095893225506,0.6264954439427883,0.9969724113912033,0.27293585432768885
2900,1.7860832864121634,1.437690364266472,1.9353901264801667,1.021065288110552,0.6250839321585389,1.016991097944311,0.2626103199171233
3000,1.745203122063537,1.4037150048340556,1.8965984546749721,0.9803289807084814,0.604342408002132,1.043445925886382,0.2578282954879023
3100,1.7620096708607804,1.367589114216959,1.88167491584226,0.9749174174342219,0.6086672727632062,1.047109493570899,0.2590312102446937
3200,1.7394994474505874,1.3360451631010652,1.8419805389029653,0.9312694114189298,0.5962429808346335,1.0744409914197361,0.254876570368445
3300,1.7083537340803272,1.3243144003603478,1.7751211441137928,0.8961300483759954,0.5960537310353414,1.0831904013403602,0.2520440212234641
3400,1.7280113686098943,1.3239943882511658,1.7388953223228552,0.890832666667924,0.5776504193223363,1.109359321249156,0.25288484309398424
3500,1.6999897024936317,1.30049715102392,1.715403156805281,0.8502892602243601,0.5773759160329375,1.1212411071297206,0.24662683528490456
3600,1.7357883849794369,1.3046220537452993,1.650312949932339,0.8188543286079977,0.585137646842373,1.1399105793604807,0.24640622614167276
3700,1.681510796083957,1.2697169281930933,1.6218143083522027,0.7974264912560786,0.5822172261395697,1.148221982967832,0.24926939558071085
