milliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd
0,845.476650920053,0.0,524.606965798585,0.00023747064201744668,-0.0011331322808766256,-1.1988725063445484,0.040546773213349104,0.0,0.0,0.035206954437584745,-0.0022400604317356905,0.0
100,682.0229218733598,0.0,372.1404154699744,0.02412564640411617,0.048717388600142596,148.26845064485727,0.030731242040782675,0.0,0.0,0.008112633547753777,-0.009926673653251263,0.0
200,606.0903915701494,0.0,276.2827547701928,0.03554566722771254,0.07207161356285557,249.88147246350158,0.1293754218164504,0.0,0.0,0.039065172950274896,0.05669568635606955,0.0
300,533.6676273128508,0.0,205.71705526972255,0.039609616234150775,0.08411012490741376,314.00888068333126,0.23240877181814174,0.0,0.0,0.11324274268456658,0.049165297305905575,0.0
400,492.5755375605953,0.0,168.34247010238323,0.042635619437344605,0.08955110977547623,355.7777824264452,0.46713620422174035,0.0,0.0,0.18375963709194534,0.0970830398908433,0.0
500,459.687712109431,0.0,145.85671934705104,0.04308800220137235,0.0906376974034465,373.16702571456585,0.5378556755687431,0.0,0.0,0.28078297211446396,0.13429681473037594,0.0
600,447.4121878416494,0.0,110.62553810180503,0.04274059688713279,0.0904312594073706,393.59594384778467,0.6504270374214807,0.0,0.0,0.2950967290592373,0.15988859064496172,0.0
700,419.010014409525,0.0,94.6568362189224,0.04234335867768036,0.08880868230624454,413.3312171853789,0.6351627015138708,0.0,0.0,0.39993946436658073,0.18214644180831036,0.0
800,409.9124885107007,0.0,84.15281427622688,0.04249974175432897,0.08556128577686707,439.64952633476526,0.790841518370567,0.0,0.0,0.4785357391986584,0.21207487297662234,0.0
900,390.22668362470927,0.0,68.77334815445356,0.04355281189952304,0.08390103724424158,441.9788333121836,0.8290500724131169,0.0,0.0,0.5317816143955996,0.26344877329860505,0.0
1000,390.2962960021213,0.0,76.10266356721293,0.042086050619882805,0.0817574835370628,451.60096922206486,0.9099046510959414,0.0,0.0,0.5794131581353288,0.29406808364878206,0.0
1100,392.32366695889635,0.0,57.17496440853125,0.039836140278835364,0.07981579142387155,467.3426664621042,1.1035941569400767,0.0,0.0,0.6333662367650629,0.2936571353685849,0.0
