milliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd
0,842.6954203819084,0.0,514.8947623116546,-0.0013459310414203362,-0.001164032930697987,5.215808474637213,0.0030806788989329193,0.0,0.0,0.018972196751216263,0.00991114801344336,0.0
100,688.4828581618506,0.0,373.97626452590646,0.02177017993279271,0.047402257807919054,160.9340509344053,0.1237120945096624,0.0,0.0,-0.014474597418453323,0.033900268743413786,0.0
200,598.6456373908061,0.0,274.5008007300486,0.03378493194561367,0.07050579313299052,250.31873499267084,0.1688840238717093,0.0,0.0,0.039494192937680125,0.052738338544381015,0.0
300,545.6677571297187,0.0,220.9906433602012,0.03927053085081194,0.08306474622845549,300.0027881016013,0.29456307949483407,0.0,0.0,0.09572725765355251,0.05095671106833745,0.0
400,499.0326423390037,0.0,180.2715232066149,0.041916565593819226,0.08738251026265807,340.99684178707486,0.3447629724561654,0.0,0.0,0.18336299153769,0.09679650990657568,0.0
500,461.5564387003917,0.0,144.46743498537768,0.04308395820807679,0.08957126563345473,386.750316533405,0.5392686516819647,0.0,0.0,0.2239266963942833,0.14685728401302534,0.0
600,447.36358698873653,0.0,119.98794586839185,0.043196621783949625,0.08886672886731253,405.26409374027844,0.5620308267841349,0.0,0.0,0.28509569770156035,0.1496853371080342,0.0
700,431.91649762494495,0.0,108.15882996007721,0.04253822482410334,0.08762352265505673,412.4952924695112,0.7499749311199275,0.0,0.0,0.34901038810265245,0.1879409244457864,0.0
800,413.02843777127435,0.0,82.34410833561542,0.04413724907629503,0.08565085864351435,428.0963270126354,0.7184675945934068,0.0,0.0,0.45120690563598215,0.21951362816409883,0.0
900,402.37609342112114,0.0,71.1663507942283,0.04269525029851315,0.08499723016709274,439.60769926398314,0.9089062036398696,0.0,0.0,0.5185418223857509,0.22167281628471788,0.0
1000,399.0418970266291,0.0,58.66797762836074,0.04177158279691613,0.08301344601294404,459.8690644706704,0.8782799147325957,0.0,0.0,0.532075697932651,0.29491081459677493,0.0
1100,386.130858440631,0.0,53.30498017529267,0.041818655903934056,0.08041666208920938,463.75077885256485,1.116105254987751,0.0,0.0,0.615425732270635,0.31617869810068877,0.0
1200,382.5878155598401,0.0,48.20807731407751,0.040251058101793497,0.07802445806066116,469.3600391524706,1.178257358149911,0.0,0.0,0.674838116079998,0.3601379138047787,0.0
1300,374.88009207166385,0.0,42.56634766146801,0.04076633832821306,0.07762727615029394,473.7327529307077,1.2171955042430558,0.0,0.0,0.7161756895821064,0.38547853316667424,0.0
1400,364.9864015399752,0.0,51.8378704583482,0.04096133370260544,0.07528955868846385,468.4040659460609,1.2934884508414262,0.0,0.0,0.7570831904936433,0.4162350488031274,0.0
1500,366.28220844515715,0.0,39.674281811115165,0.04075105259329946,0.0743682432280799,475.91802252194645,1.322124563993378,0.0,0.0,0.8040810386173761,0.4156701222497667,0.0
1600,359.11175663552996,0.0,50.348130306049754,0.040268116924883496,0.07411129631095444,473.87795825368005,1.4210849920077548,0.0,0.0,0.9075085495299,0.4133367996492789,0.0
1700,368.73215811853123,0.0,31.52080105240016,0.04158780844941441,0.07471343179386361,488.03319834773794,1.574416109395255,0.0,0.0,0.8812736826678484,0.49556177046735495,0.0
1800,355.6090690417323,0.0,44.77061490438337,0.04008269949000743,0.07437121154624038,481.28340687722294,1.6229004990820557,0.0,0.0,0.9823295120288655,0.48182410834048045,0.0
1900,353.24334209789566,0.0,40.837891563734196,0.041769489289632505,0.07374262939953334,487.6311554391845,1.6831743800983654,0.0,0.0,0.9706646671767136,0.5533015305497819,0.0
2000,353.27055539289705,0.0,40.16849708418495,0.04340849504692634,0.07441812754510435,492.9174542607513,1.6677729458412824,0.0,0.0,1.0537515877665165,0.5207372553312883,0.0
2100,364.6447922301092,0.0,41.61082228054289,0.04394319436119608,0.07249828913749058,488.9967247648424,1.697980573759832,0.0,0.0,1.0402191290008331,0.5432071761124448,0.0
2200,348.51768396075033,0.0,25.018989422654066,0.04277655691102167,0.07457510818931996,483.9644422750901,1.798211342275831,0.0,0.0,1.1146500375607917,0.6172636433082732,0.0
