milliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd
0,841.6299859001548,0.0,516.0910143479797,-0.00021522492295429258,-0.00048536941016586604,5.60382517884054,0.03989090113348012,0.0,0.0,-0.034208869764778174,0.016630351191191415,0.0
100,691.9290053840962,0.0,360.89980643341534,0.022803129015940834,0.04838792041632131,158.3470855946863,0.16404755510908178,0.0,0.0,-0.009594925927281821,-0.024342138623310673,0.0
200,600.6544872436398,0.0,274.3905732747562,0.03375210509148371,0.07155303560046525,250.70168393157462,0.25690811209467457,0.0,0.0,0.10037919979315532,0.039087748270055546,0.0
300,538.1046786036153,0.0,217.21750850518268,0.04005351896070827,0.08335172068248653,298.4376940517668,0.32633818639994344,0.0,0.0,0.15427680092290244,0.08433537990191434,0.0
400,486.76324647233383,0.0,174.4809320691789,0.04381407153835714,0.08900467442533931,348.1678042097336,0.4573545141625649,0.0,0.0,0.14184998484082487,0.05143453846863721,0.0
500,470.12589113236135,0.0,137.36129987587623,0.04275397900367657,0.09016799995137488,380.1375667499959,0.49795321019244004,0.0,0.0,0.23523600510118023,0.10238677424122883,0.0
600,434.13968872723666,0.0,121.67027799503322,0.04296828498825252,0.09041927236922917,401.07388977911296,0.6054590505509239,0.0,0.0,0.29142901811283267,0.1612337318823412,0.0
700,421.52749097195033,0.0,94.41628266448026,0.04455459057395277,0.08961021103197865,418.69603751785013,0.7618651068405136,0.0,0.0,0.393640088320346,0.15763997569510219,0.0
800,405.9359185648668,0.0,79.79661273461852,0.04357927408336367,0.08604333615911038,428.6019676532073,0.7789060088551085,0.0,0.0,0.44993575969876315,0.21950479984838964,0.0
900,394.1770498857244,0.0,83.45089356856744,0.04323332479505692,0.0841380384192978,447.20582163881073,0.8923650979102107,0.0,0.0,0.5260235433632231,0.26812736448317914,0.0
1000,394.60564721316206,0.0,67.17663646852895,0.04280852291570389,0.08264516744346335,455.81485306352107,0.9933649108410006,0.0,0.0,0.5591040090315696,0.25395009636349775,0.0
1100,375.73126488128537,0.0,68.7727084062567,0.04212743467684403,0.07995220797444362,451.5687066868905,1.1040136228967876,0.0,0.0,0.6475301662213652,0.3208620392028458,0.0
1200,380.19839802111716,0.0,62.27989809435853,0.039651388238398796,0.0775052173653513,459.77254889926246,1.1622776813452766,0.0,0.0,0.6975256271076448,0.34654729224382425,0.0
