milliseconds,species_0000001,species_0000002,species_0000003,species_0000004,species_0000005,species_0000006,species_0000007,species_0000008,species_0000009,parameter_0000001,parameter_0000002,parameter_0000003,parameter_0000020,parameter_0000021,parameter_0000022
0,-0.001851250685622593,0.0007040490363048597,0.0009992894589453793,0.006447480520243321,0.0003208886865562558,0.0006630458039537145,0.057302988639707536,0.0017264664554250946,-0.15304772545891748,-0.003691315792229305,-0.013974847415942607,-0.009841008854494878,-0.00063631423522262,-0.0008964987432018316,0.0008250949789486784
100,-0.0036988007502512417,-0.00027890993049659144,7.503379798143392e-06,0.002486743395785509,-0.0015114331928817604,0.0017758577903061756,0.14286863027375046,-0.001371771335443702,-0.25275090664883687,0.004096126216129798,-0.006318274069496055,0.004851341910755114,-0.0005307524572100234,-0.0003642490228093131,0.0010338400153407346
200,-0.0029080474122134044,-2.0481503693371665e-05,2.859879479178894e-05,-0.0005832255429073082,0.0051057107281871385,-0.00036190351848526797,0.08879531058924776,-0.0023813924104992934,-0.03555202043802928,0.010546624579119222,-0.007000299775289252,0.011913384991182269,0.0008276558553139616,-0.0013278550585094579,-0.0003239040512606215
300,-0.0014059223095478862,-0.000156363404351771,1.372879180275856e-05,-0.0020292939697381654,0.0014409242527888384,0.003621988658204696,-0.00919988863341515,0.011581307243089145,0.14192813710541413,0.020959307314050737,0.0002909501549994793,-0.0025468766044943266,0.001256848427191736,0.001421715757989017,0.001174687651454371
400,-0.000598031339179165,-0.0001721172038393089,3.031939168117696e-05,0.00850283512056128,0.0018692865735571683,0.004886353120285893,-0.03520956715759173,0.01886029383971262,-0.11543136886960997,0.002686437559059186,0.02374543325545994,0.008058851162370007,-0.0021476367918055015,-0.0015280182894462902,-0.00025349332835111397
500,-0.003815587991847355,-0.0003256489073553445,2.28530347589476e-05,0.003759423869906599,0.0013210631492858464,0.002750141230863841,0.20588276117465681,0.011719373445945105,0.3432883502002004,0.020391547966931597,0.03215812745524665,0.014578669370750657,0.0019662972589613212,0.00040653293226599783,0.0010328861213451295
600,0.0006548456026778605,0.00021840772912941505,3.209717031031487e-05,0.006073937764299431,-0.00022084891405520267,0.0014295827364489294,-0.027419093325430535,0.025487395456955157,0.24806550203120792,0.05863631949667656,0.04262640002083869,0.007782408672675052,-0.001831355987972212,0.0019381189409532638,0.0007322822848021711
700,-0.0036444650068765774,0.0002868044447649821,4.7846722345335594e-05,0.005397182788985077,-0.0003873579502927187,0.003062073622308141,0.059571728990442885,0.04379776044143357,0.09242300926123252,0.0841142053369219,0.05265501432724776,0.03600008464224879,0.0002611817525404215,-0.0008306315933580853,0.0005192869920713941
800,-0.003710267569684152,7.349330959097354e-05,4.664590737229999e-05,0.0016951564092562968,0.0032318975065195803,0.000696765219730998,-0.011175388604168973,0.054660588631770424,-0.055047373911963016,0.09712910799324805,0.06953363040635113,0.04779095217448383,0.002017543548630789,-0.0016128303768147946,0.0007490219163726841
900,-0.0018339504122987108,0.00042828855050704823,4.7640935857653774e-05,0.008386627564003359,0.005804675318569684,0.003946427445958727,0.010820446521164873,0.07384298897677032,0.4968448801295264,0.14726878477259564,0.10167750898094152,0.06691787232193262,-2.241883760344345e-05,0.0004549991838922936,-0.00015248723562069372
