milliseconds,JAK2,EpoR,SHP1,SOS,Raf,MEK2,MEK1,ERK1,ERK2,pJAK2,pEpoR,mSHP1,actSHP1,mSOS,pRaf,ppMEK2,ppMEK1,ppERK1,ppERK2,pSOS,pMEK2,pMEK1,pERK1,pERK2,Delay01_mSHP1,Delay02_mSHP1,Delay03_mSHP1,Delay04_mSHP1,Delay05_mSHP1,Delay06_mSHP1,Delay07_mSHP1,Delay08_mSHP1,Epo
0,1.990232501632147,0.9986235927827422,10.900278717566357,2.5124145991611675,3.7719497549935657,11.000998510231858,24.000266052946166,7.02842631985342,20.97296816679108,-0.024710681643634734,-0.013595212057040621,0.045906255081390006,-7.782465877423187e-07,-0.00012493879469434332,-2.0293638712468223e-07,0.00039986581702051386,0.001239556915031626,-0.006830730399139619,0.0031348980388027125,0.010290134859563064,0.0026847337374460182,0.0005835272031326628,-0.022586986752426364,-0.03518713167745787,0.0017031311982401262,0.0011217357762461847,-0.0035954763030896877,-0.002263681808344749,-9.9726201279089e-05,0.00016095830734335682,-3.0871146147000837e-06,8.68120675978109e-06,50.0
100,1.872652607242661,0.9782154932335565,10.936438390793498,2.512863581820273,3.7718758242330472,10.996222544052754,23.999087767800646,6.991120766807589,20.93445051475643,0.1250472498087705,0.033070013653440686,0.05493561679756484,-1.960436926820919e-06,0.0002735266741737387,4.243500189828693e-05,0.002321984462940135,0.0010657165860142742,-0.00033360553133505403,-0.026092286080632833,0.005893659875386888,0.0007840428089214747,0.0005158976296714173,0.013144767117024574,0.04350118234669969,-0.013780237660339098,0.017522887924150125,-0.0049706133453343805,-0.0031179197169591308,0.0006337711515536974,-0.0002366885673772759,-3.5885406638709293e-06,1.0337148305238866e-05,50.0
200,1.795275938667006,0.9404821965458268,10.907256674300429,2.499243763183637,3.7718788370620704,10.997070197675919,24.002207823067767,6.990400112720201,21.027341582535847,0.21813980525259635,0.06882071491414407,-0.029177759888286265,-7.600424764151098e-07,0.0006795812428004065,5.252642916628593e-05,-0.002239001367540635,-0.0013168289172010342,0.004931851663388459,0.015897510875155063,-0.0013314345781869406,-0.002267416908994181,-0.000295655389675126,-0.010281491934190484,-0.03578242012950336,-0.04931034031310026,0.015037576356582762,0.008898028666629275,-0.0013580044958403778,6.17751079712941e-05,8.949784597557961e-05,4.64395196606238e-05,2.6141537020709008e-06,50.0
300,1.6527117183441289,0.8393308267191258,10.607583251179095,2.5141868722129734,3.771803987307781,11.001982954372714,23.998421383310927,6.966120953804849,20.944622486142343,0.3343157309992053,0.15589827905016307,0.07002260261195524,-1.6560439883294304e-06,0.0015243527362259232,4.713796494633772e-05,-0.0012224321004537634,0.00256440844129543,0.0006338477041562507,0.007861680791328023,-0.008058095873892978,0.0021483318087320794,-0.0004832180994504844,0.023470263706724,-0.059818447539066455,-0.03928302209519668,0.011916155993662128,0.010473845825520283,0.0027766300770473906,0.0005655928491722082,-7.877123983689512e-05,-5.514259903063143e-05,3.7956564950577856e-06,50.0
400,1.5641613589252907,0.7569966588841245,10.742388469267565,2.510107620903195,3.7716671721613895,11.003122800302071,23.999290912931713,7.023829670420674,20.961478872587097,0.4258935389103077,0.25575101160816543,0.09557501416803299,1.1940991601704182e-06,0.0030605597680846185,0.0002437275586032356,0.002361180423127061,-0.0005065822215805969,-0.006199164556127796,-0.016663258275991712,0.002430755647761897,0.0012045666082548523,0.0002988005703004913,-0.0037599270699635134,0.02061838398128883,-0.03811775558210545,0.025998781979367672,-0.009851606416881518,-0.0033596495483894343,0.0005507568894737769,0.00025561204504434993,2.4381346711354263e-05,-4.238155655490687e-06,50.0
500,1.4590566194599475,0.6487230532524279,10.560818670419891,2.5095099991316845,3.771536191691373,10.993691207446972,23.996577268378367,7.018446082063072,21.054782310191328,0.541000703524779,0.34040571605210623,0.3303191035243806,-2.3248001304768715e-06,0.0046408125505901406,0.0003773800147588987,-0.0030989628761796967,-0.0014815341832314062,-0.00794054008973616,-0.02080056707301131,-0.007332645659164881,0.003434275186102265,0.0011227886668137555,0.0009255319107728848,0.06960065522518052,0.057828107877390234,0.00917912531284723,-0.009518788253123252,-0.0018901476352536498,0.00033576412432823993,9.242557963614992e-05,-6.151195163641761e-06,6.820770528605533e-06,50.0
600,1.3901043962114672,0.5274999183567597,10.321475521395179,2.4931120323811906,3.7712045123279894,11.002184144503591,23.997130908121708,6.986006143048157,20.977883589594875,0.5884447011364534,0.4706905470880197,0.37951020812475156,-7.5008847039292e-07,0.0065141563682011155,0.0007158100793950974,0.0005731694081658463,-0.0024239303206838093,0.004739228440858004,0.0010492107213185668,-0.0031680355920617204,0.004134527836016674,0.0015975039903377733,0.0030833226106040963,0.06902989391283218,0.07420062910094488,0.027796363887326148,-0.007737892305968114,-0.002580843205718522,-0.0006895843124251069,-0.00021266039407371982,2.8646727599364346e-06,3.926815107345943e-06,50.0
700,1.2861299744238952,0.4388581267200991,10.25023033804324,2.4999765320771234,3.7708072590487274,10.993666229763708,23.99871544128587,7.000855699270499,20.944924000193154,0.7046536185386649,0.5622088226192716,0.595616128472324,5.235331803097282e-07,0.008177855153559623,0.0011048767316011211,0.0024369853670644596,0.0026759021734978536,-0.0034260754217122764,0.016994984794000762,0.001358267803812873,0.007303424364843649,0.003515478277045999,0.003840863690953133,-0.015447748556711374,0.028847678118280422,0.007860027006381321,0.0022743816038226987,0.0024260497988942828,0.00037688766274997053,0.0002586803345145764,-2.0259463380217612e-06,6.698103120882143e-06,50.0
800,1.2190459241490308,0.33992190570379593,9.875025332514166,2.505494389366405,3.770406781214771,10.992089129835993,23.991724238349494,7.000735516553894,20.999739982830697,0.7992615174332338,0.6639797298503038,0.9065906804008853,-6.33009292634649e-07,0.009777409557386253,0.0015190006091607038,0.000345222319929593,0.002037330413817621,-0.007028761071351127,0.008599300584683667,-0.00022569531696847828,0.007879084564740837,0.0046032693236676405,0.018125827631759718,-0.043843244157135856,0.03957502243554593,0.014540481250199723,-0.009531328413136843,-0.0008318844242294179,0.0001738061639397726,0.00022721407956943155,3.558699821644881e-05,1.0977716300390907e-06,50.0
900,1.1682458269656586,0.26910537832571885,9.561020959191191,2.4933960426257062,3.769887746751178,10.979400927387893,23.98963910907354,7.0247822641639495,20.903290666130896,0.8271034417816125,0.7322866843436271,1.0591731756075033,9.794719106975603e-07,0.011023225406178791,0.0020087567616381397,0.0003041262490198769,0.0009738797747564278,0.00566384613800988,0.013495887294813253,-0.00016101506085740075,0.017359668548515308,0.006507477235933806,-0.015111271119706992,0.0023446439369234863,0.15678531621147607,0.02563541623491378,0.010224567504645376,0.003705469485913245,-0.00031639466058723433,-0.0002076206580763032,-9.908522390929925e-06,-8.162025750990803e-06,50.0
1000,1.1038013665002324,0.2028181525739122,9.458040492267525,2.4940486192560662,3.7693403347236623,10.970180248787624,23.988790000207292,6.9894400251740665,21.081550416810103,0.8919102811293287,0.8072393991295703,1.3833108424703568,1.3581984292998375e-06,0.012327660389926283,0.0025899207984616543,-0.0007184713158871468,7.448347255233643e-05,-0.0046218138927937805,-0.011205579879965774,0.0083270366442982,0.025225404392227306,0.00897995895094068,0.026997550926597183,0.056896326527759306,0.20074094752513066,-0.00012867654429576936,0.0007200790477296386,0.000402581719315319,0.00018038619317836557,0.00026065199504409723,1.3533109647228516e-06,6.207176969606229e-06,50.0
