milliseconds,JAK2,EpoR,SHP1,SOS,Raf,MEK2,MEK1,ERK1,ERK2,pJAK2,pEpoR,mSHP1,actSHP1,mSOS,pRaf,ppMEK2,ppMEK1,ppERK1,ppERK2,pSOS,pMEK2,pMEK1,pERK1,pERK2,Delay01_mSHP1,Delay02_mSHP1,Delay03_mSHP1,Delay04_mSHP1,Delay05_mSHP1,Delay06_mSHP1,Delay07_mSHP1,Delay08_mSHP1,Epo
0,1.9755622721906498,1.0126677499901937,10.87947763096457,2.5088235136287556,3.77186399583143,11.003803421236604,24.001276867512487,6.9727207591159415,20.935652611622846,0.024394937595147107,-0.0036423675114896892,-0.051292882382628954,6.191073063076677e-07,-7.59659343402409e-06,-5.684504359197467e-05,0.00047700728730852245,-0.0015543965764826665,0.008578336436153855,0.015164914793042722,-0.0056733565560253135,0.0016109204513038216,0.00015427209313327678,-0.013636735535707791,-0.06857886176949736,-0.0034164276999784572,-0.014990612260366413,-0.0035085289173835076,-0.0017933463281111829,-0.0010184221982604154,8.505024376230468e-07,2.7649309195894046e-05,8.726162331698425e-06,50.0
100,1.8873015227809902,0.9866188428044119,10.675401286196605,2.5199380980667487,3.7719279061065714,11.005077278080645,24.002507506542443,6.990842522376676,21.084424891931615,0.12423686503892628,0.027033226390787382,-0.024495507678901636,1.3234147568199047e-06,-2.9913729063006536e-05,-4.742961153521874e-05,-0.0028689191202627266,-0.002544888781804405,0.008581112744499221,-0.006297621889253721,-0.0054083334783665005,-0.0011806424231835793,0.0005248664010565189,-0.015071438129891148,0.03398271173219238,-0.0389409286675207,0.018599711375024097,0.006979285326254683,0.0023553712039046694,-0.0005445320136217521,-0.00015079538584121643,3.365887975080301e-05,1.761063067484714e-06,50.0
200,1.7600271113693573,0.9305123525780054,10.7975108034801,2.5110389197149794,3.7718484243983017,11.00024999174661,23.99875894514887,6.979103518291176,20.94312365667968,0.25102398918996915,0.07855866460868026,0.03861907466010647,-1.1142100920464981e-06,0.0007201822350663825,-3.762542281468225e-05,0.0018064276795510357,-0.0009542042929578565,-0.002891274197644164,0.006194478316373985,0.005270942675643293,0.0021224245406010903,-0.0002144070786976177,0.020319188929858588,-0.06186835317555644,-0.00930263403511143,0.012284477383537207,-0.0064358618475352574,0.0034292030170943446,0.0007075207726835238,0.00011555083566790356,-5.709894060221447e-05,4.1123245303820147e-07,50.0
300,1.6392682179451152,0.8359622578850542,10.738148062171767,2.5048618687239275,3.771806321469664,10.99806977428456,24.000375227233953,6.97787232108063,20.991535681184438,0.3251071378565663,0.16163619461813228,0.06030506040195081,1.8792216900720688e-06,0.0018105330675343447,8.910145893569812e-05,-0.002091225877122235,-0.0017340531485579263,-0.006644002953577695,-0.014991584578610516,-0.002909458569383495,-0.0004985440033994956,0.0005488501755728402,0.008296426440299424,0.043490899097351335,-0.0069600481812879325,0.025156701616704157,-0.0004320740334274072,0.0016558260084850271,0.0005753528010185207,-1.4571247598221316e-05,-1.1245902828416717e-05,-1.101924386769472e-05,50.0
400,1.5625490625419542,0.7423772492184076,10.765731840967906,2.5080084394259416,3.771741142301951,10.994612872811057,24.000890484490593,6.999399307220924,20.959598067448923,0.43642546273067834,0.23936682033021847,0.1315946893648727,-9.169692130985995e-07,0.003183011511614208,0.00015027039606413695,0.000653078372725189,-0.0003630979652577402,-0.0020979238434206417,-0.018208055746034145,0.008445240133913618,-0.001342640637647584,0.00023626168050077835,-0.012688189249505552,0.05920597993299265,0.025166090419226125,-0.02296830480754059,0.004518550984713106,0.0034626913339468168,-8.790602997809948e-05,-0.00019803555580416015,4.661575306904067e-05,3.755494709557447e-06,50.0
500,1.48637051349092,0.6494599435261099,10.611602765895947,2.49750155703659,3.7714908084630645,10.993249317773078,23.99639161777227,7.027451563731544,21.07852416367806,0.5113401935269728,0.36362249421388176,0.28535377555919184,4.610224183176662e-07,0.004647678735385351,0.00039002290277772927,-0.0022966476586076564,-0.00043144249394450615,0.002334007893565288,-0.0005614991721203413,0.004883144673531737,0.0006191610049248769,0.0010442377786013134,0.022896768173252466,0.02742844232577496,-0.03328905234467139,0.01966978989982732,0.0026694974733153043,-0.0011693518941913578,0.0001248220649050877,-0.0002214978048659811,-3.228832883741331e-05,-6.544999881025201e-06,50.0
600,1.382018426141696,0.5344123550016583,10.448686431422235,2.5125044674677484,3.771174134579425,10.999124674358685,24.00053289702663,7.021178575812662,21.004297626418683,0.6174140590533238,0.44661317192472033,0.38439513324787034,1.8226290404555996e-06,0.006480984410056183,0.0007128760887706013,-0.001020146894697662,0.00199932811907387,0.005534254401542289,0.0005691247789120277,-0.004033013682639752,0.005602404936517704,0.0011731258063283998,-0.003078079868592885,-0.05522650956604532,-0.01098737187074807,0.020858398917398074,0.00833538061335358,-0.0009794158064929059,-0.0009732067079362419,0.00010977923542816754,5.730379935048759e-05,8.275668226921286e-06,50.0
700,1.2819131256171963,0.4407568803710163,10.04922307237274,2.4919737733641916,3.7708217444370726,10.988465371841924,23.994881478643304,7.018143674842823,20.902340333895758,0.6844616349078315,0.5604231478029127,0.6257311178216617,7.043793430256835e-08,0.008122948440123064,0.0010754243194614768,7.205440509730552e-05,-3.0258235748665727e-05,0.009613340463144125,0.023816883336634658,0.004485582736405897,0.0042507038127114535,0.002530857245461601,-0.022229687522537563,0.06112039657562771,0.043493941767512014,-0.006816401134768707,0.009080163872368686,0.0034640522005178307,0.0010081695894212878,-0.00022347307498918787,-1.4087247406637155e-05,2.3873781491967836e-06,50.0
800,1.2271088357740352,0.33602067122019,9.747044661784914,2.5057541241090364,3.7704337803210626,10.985087818745818,23.99600275885179,6.99949454904307,21.055164571721576,0.7873292471768015,0.6610831879579268,0.8937207722974944,-1.4354150621446983e-06,0.009618043109211544,0.0015468908441225412,-0.0009866551509767087,-0.0008231822034508926,0.009202558837963429,0.007623118038413822,0.005646148030431354,0.00947871897307174,0.005211765981915878,0.01463794002258639,0.06910807014393246,0.038985110687186804,0.02806587335985868,-0.00821531694151972,0.0017917568149045798,-0.00014991021618786915,0.00010952339149282454,4.569343859342302e-05,5.963470199299458e-06,50.0
900,1.1547075583059438,0.27287812871171196,9.582991460751302,2.5073505118289448,3.769851982844055,10.97804162111887,23.989577452623195,7.019210374536628,20.908321672459977,0.8518407576405733,0.7418850240597041,1.0670057865885345,1.4981447998074016e-06,0.011112735814984861,0.002061008315630931,0.0007600527161577718,0.0002598514800374734,0.007855287625271974,-0.017704152739597266,0.006744119423930654,0.015430201855117787,0.006312480628139481,-0.013913245466334838,-0.02455997472024521,0.06035917393055799,0.008583827311924712,-0.006463173022926559,0.00019456846521269025,-0.000669617471641358,-0.00013137994450795388,-2.9757155590732786e-05,4.927216264339623e-06,50.0
1000,1.074014589677015,0.2136085989429471,9.25567643202349,2.4995309497942264,3.769335720775715,10.979517446895525,23.985165900368543,7.028229296417441,21.030628592118717,0.9321447681640378,0.7996494582915691,1.3091046737029821,8.078995246621553e-07,0.012115693921465082,0.0025638603278113734,0.005041085327808878,0.0043495883107002595,-0.0018844632767202629,-0.010579684132633722,0.00812896822312579,0.022536324785726477,0.009393240787550427,0.0032249951672849086,-0.015267593436927487,0.13992219509190268,-0.0006070345971564764,0.01193332885985225,-0.0009940413929218031,0.0009661869371599463,-0.00010892530726571693,-3.798917528850718e-05,4.135301433894171e-06,50.0
