miliseconds,BCG,Effector_cells,Tumor_infected_cells,Tumor_uninfected_cells
0,0.014722397857544381,0.055433590636057246,-0.0033102738396927366,0.5513141702428138
100,0.1685395802179687,0.044891381215781206,0.003959762753673896,0.5585393953628359
200,0.3496540226814306,0.0521847782646926,0.007245743195132926,0.5535556659966311
300,0.4908593587023018,0.04582999761542797,0.008828841993851904,0.5548588153709547
400,0.5938909472782358,0.0464731604142878,0.021283084570562646,0.5497364683894703
500,0.6953763089345902,0.04510737489414378,0.03484911685853504,0.553881230864028
600,0.8226334311299601,0.048994954964371326,0.04668537629926362,0.544786639221668
700,0.9083352963094996,0.041654574555195445,0.05808280639082841,0.5353666794954242
800,0.9845069003368179,0.04503883268556769,0.07313333884849718,0.5278654018028992
900,1.039188937971041,0.050470902985838374,0.08550265345531412,0.5279910822818864
1000,1.1161598057354056,0.048371309945697584,0.10545487473639238,0.5137913666904443
1100,1.1487504864116787,0.05866319114821745,0.11861921366354271,0.49689433742533395
1200,1.2050341835942653,0.05799661348967584,0.1280848956623867,0.49133377549744617
1300,1.2301012710190578,0.0648376936937168,0.1464864557716849,0.4758215168243006
1400,1.2874719817168645,0.07720318604663631,0.16492652479395148,0.4717148653755514
1500,1.2964397581819536,0.0844805411434111,0.17787219664051904,0.4522782092928833
1600,1.326019456289847,0.08844608056490316,0.19273201745683657,0.4525095827616633
1700,1.3668646241611422,0.09495059106571951,0.20459057006180123,0.4352637954625673
1800,1.365018406878368,0.09950113924607419,0.2259977186804553,0.42602581306972664
1900,1.4056195514208965,0.11429225802715025,0.23171094730276734,0.4158664681538227
2000,1.40413934772713,0.12438715322411045,0.25484183036180874,0.40574404720512375
2100,1.4178682162878748,0.1343686821181635,0.2576576193625826,0.3890345055405613
2200,1.4131738154488638,0.1385770705711681,0.27124467925367246,0.3819967427390846
2300,1.4239660232804734,0.14813757248456058,0.2837347056186086,0.37142015635833964
2400,1.4249447381718852,0.15994621309843635,0.2904347226838508,0.3531204617393768
2500,1.427084682489113,0.1700077848099233,0.30058315711761724,0.3496445126570232
2600,1.4535999304846545,0.17958813976658036,0.30793018821116536,0.33925232540782724
2700,1.434098063329915,0.19819973614137243,0.32086145948621997,0.3210621873301063
2800,1.424353431556416,0.20895462462852255,0.3308007753535702,0.3235406731458837
2900,1.4444612413820206,0.21810216553012574,0.3306881208824312,0.31376942559489884
3000,1.4418276221852002,0.2257304615335779,0.3324804201786837,0.2972854916743428
3100,1.4074402149715206,0.23742445987554056,0.34220669640389506,0.2862258719164796
3200,1.4091638730518794,0.2537379387436694,0.34455367966704775,0.2834206240788443
3300,1.3937049232028946,0.2591862363298137,0.345414713658379,0.27024379929861514
3400,1.3841464035567925,0.27316975017744266,0.34270070431172717,0.26839137851345185
3500,1.3954728560086225,0.2748955439088448,0.3489785054583968,0.2666593050482783
3600,1.3921981057754427,0.2824517958855139,0.3476085808581094,0.2507250138662657
3700,1.3617150220958467,0.29346884363120096,0.3424076771531196,0.24963181152625114
3800,1.3811238117382627,0.3087719120355244,0.34152686466540544,0.24581432281978602
3900,1.3691880297129604,0.31609875559815004,0.3329009106480046,0.22941605007346136
4000,1.337581505446794,0.3277746517262303,0.33758236109043605,0.2265412793864214
4100,1.32627907692046,0.33278675541085434,0.3307432963657256,0.22217609550692657
4200,1.3226046766613624,0.33500470007844824,0.32403085862226066,0.21636211086392368
4300,1.3310737635995433,0.3404826336208099,0.3247863752247027,0.20975996358717922
4400,1.3184778369771928,0.3532463072323417,0.3245134516558647,0.2000540484734764
4500,1.2974946241836032,0.3579986444097506,0.3185279123963919,0.19567790628892834
4600,1.3154883836449152,0.3608291879931714,0.31228882394847113,0.19879227955144674
4700,1.2919339778749368,0.37071472601347905,0.30213680187501163,0.19417047785340225
4800,1.2992137116995481,0.36995473803728657,0.3006467902612326,0.1817702741310276
4900,1.2926446354459848,0.372488447385381,0.29393806957912916,0.1871728433949329
5000,1.2690565332908919,0.37625708514565126,0.29112982502388285,0.17600097695201217
