milliseconds,BCG,Effector_cells,Tumor_infected_cells,Tumor_uninfected_cells
0,-0.010626614876485876,0.04440163355627434,-0.000776840532368451,0.5483706212615602
100,0.18539938723020952,0.05170528356827672,-0.002919283770795592,0.5568321390168277
200,0.338555834969837,0.045911753339828776,0.010961939225606154,0.5530516052928812
300,0.49091435126183863,0.04332790199532832,0.008860352860825954,0.5635975151298528
400,0.5956981097228934,0.04196222515999221,0.02402490903397366,0.556791248350538
500,0.6992359309288736,0.03951149920878956,0.03549969100283405,0.5463966325357271
600,0.821256896649846,0.05031071092261228,0.045732582135472113,0.5513267562599264
700,0.9104047708142032,0.049670452725555175,0.054547557436668885,0.5437760280610682
800,0.9732078049755996,0.04702764416545971,0.06465681847502,0.5355482588757502
900,1.0469458518973527,0.05141853432380453,0.08337014823815249,0.5290575489263278
1000,1.1134590465999012,0.057956818519618945,0.09441204376789689,0.5130756318968408
1100,1.1581961819645965,0.05946595864687011,0.11743414425246598,0.5010684391543277
1200,1.2025301799697288,0.0625240980515875,0.13378472097338306,0.49789464490844154
1300,1.230335359433732,0.06713686644649268,0.14529068808823078,0.4854925766877577
1400,1.2622185275043052,0.07333319906732821,0.16418134061347184,0.4701590361475361
1500,1.3198137376725658,0.08283763873803755,0.18282957616572704,0.46082304330265456
1600,1.3321227779578242,0.08189481909141821,0.18982373207722902,0.44597791390583535
1700,1.3651762023039709,0.09480047982298086,0.2037725875998328,0.4339275576040647
1800,1.3918529028967679,0.096726007572945,0.22343058614800343,0.426376925960514
1900,1.3934769862215033,0.11099216709839045,0.2409631240615429,0.4093345572118566
2000,1.3937854138560435,0.11824463034804487,0.2546619976793465,0.40005523188895187
2100,1.4187948813655908,0.1260178609182429,0.26322024033905195,0.39148444278336075
2200,1.4294077899896576,0.14401332368727507,0.2791235382982041,0.3823736884789025
2300,1.443298343916155,0.15316894342848295,0.2812204519507618,0.36628025301533623
2400,1.4523403266120867,0.16603151752937192,0.29991810944218206,0.36151642091576064
2500,1.443739055524267,0.1721081801540978,0.3009777888728627,0.3433956213118402
2600,1.4291957220726372,0.17757534146409773,0.3062768127281378,0.33845704642272656
2700,1.4326873174382602,0.1903823201079637,0.31592831106624025,0.32344895388003486
2800,1.4263975205181283,0.2016251593982767,0.326908706317815,0.3199580156504785
2900,1.4279696279998084,0.21656904141466027,0.33159396208894304,0.3065495680438457
3000,1.4350693109834864,0.2309891320955001,0.3311864834364922,0.305865142498282
3100,1.4128842483948132,0.2326154749156868,0.34269120510643114,0.28982088536984213
3200,1.3989498240790106,0.2423140168791138,0.3438566370365694,0.286394651883969
3300,1.3928616700558132,0.26196071534332965,0.340430722015818,0.27750650646135305
3400,1.4149694882941044,0.2733362031121884,0.3481124872826723,0.26419516147369454
3500,1.3936115663695532,0.27323362047251337,0.340814275939095,0.2660317085605837
3600,1.3720461174145842,0.2925442754373362,0.3426112820506021,0.2522848045923663
3700,1.3692348194336246,0.29672549224682676,0.3452867809453001,0.2471486386332708
3800,1.3516471068174492,0.31026585139105317,0.34552708649535857,0.2418993103853716
3900,1.3671116213016261,0.32026264135432403,0.3424834909224651,0.2275507398654788
4000,1.3439162332340107,0.3207473568436473,0.3358990346771234,0.22399463938682504
4100,1.3583411793448528,0.3333124455839521,0.3290872141135699,0.22082648072660896
4200,1.3427983487227624,0.3353417691104225,0.32184319804606476,0.21499609043941612
4300,1.3385642901911148,0.3443030070562169,0.32269923411779816,0.2167152184179878
4400,1.306052549876336,0.35482580280683323,0.3211706653561517,0.20501964320284555
4500,1.3154463749485137,0.3513278425397701,0.3132447482086437,0.20138534536485117
4600,1.2926119344042983,0.3599334944194823,0.30485001318679295,0.19030771049640835
4700,1.3079333958573833,0.36907302198161335,0.30797974073255485,0.19314721778229393
4800,1.3007215147301054,0.36612388704672333,0.2963661383985684,0.18728901472107592
4900,1.2841241233551042,0.37502434769198334,0.29529883132691453,0.17876148516538667
5000,1.2657609317559881,0.3741465462377188,0.2834376967721196,0.17439385236740174
