milliseconds,BCG,Effector_cells,Tumor_infected_cells,Tumor_uninfected_cells
0,0.0016062178355421611,0.049596588036128424,0.0009591584507487631,0.5455802606393612
100,0.19427083877912307,0.046439888632824125,0.0015400906358276076,0.5506108521560453
200,0.3240153770790853,0.043023437246548946,0.00635192385560022,0.5587506600577794
300,0.46310408030279027,0.048828192562718885,0.009487656046620016,0.5573516174198622
400,0.5974767963050397,0.047654514205710145,0.026347328029264115,0.5604741250741448
500,0.7097695185079366,0.0424679916880053,0.030653324345598257,0.5495228951891157
600,0.8044539089609448,0.046979195317244954,0.041250956348362226,0.5415131866083265
700,0.8867307619020739,0.04933572601331278,0.05715933508481428,0.5439926108047631
800,0.9706607365536223,0.04649437697304434,0.0746475193001517,0.5298284742381882
900,1.0495307537529486,0.04849267922407725,0.08775079879631187,0.5278499048196845
1000,1.0857533920825913,0.05326841866159869,0.09602461159540127,0.5181623713411961
1100,1.1483509518546742,0.05509735125658766,0.11788189511171313,0.505924472766153
1200,1.210451192226117,0.06148334423377591,0.1275823262602304,0.4868719461899725
1300,1.229625457288756,0.06636567313957044,0.14964878877957735,0.4796555876817515
1400,1.281967737987597,0.0767845467193736,0.1670375401278954,0.4702553406556991
1500,1.326040247581746,0.07516578314841871,0.17467800911746534,0.4548945620465103
1600,1.3404170332192935,0.08055437164050576,0.18890389240913819,0.451700004159886
1700,1.35965624197488,0.09725153263787821,0.20995624640149502,0.43023368839790915
1800,1.3645148655760087,0.10274314846320254,0.22066668557637767,0.42331909277779445
1900,1.3892009250433832,0.11307593691761168,0.24187972252653656,0.4171780208620892
2000,1.4113125071871424,0.12511224899143958,0.246041850957758,0.4025670489418054
2100,1.4348228946248962,0.12877799401038628,0.26581117287674216,0.38376001622525935
2200,1.4125835337861783,0.1419762750533963,0.27898555650694734,0.3730504486449616
2300,1.4382805959093967,0.1486632097347264,0.2822563855958417,0.3726252420486993
2400,1.4289765116572817,0.16194070741877659,0.2921022037945985,0.3611468037336652
2500,1.443527265377505,0.16998754311872352,0.3046295817469644,0.34076046783999486
2600,1.4398689770449757,0.18850949472972475,0.31699882846013955,0.33600609849173185
2700,1.42091229736897,0.1950752614997601,0.32418365143306327,0.3314951280100766
2800,1.4184290197288667,0.20685533353675414,0.32376773552824384,0.31822664804323036
2900,1.438024803107231,0.2169714365797566,0.3339663352800887,0.303067050784202
3000,1.4106387426508744,0.2277533137830476,0.33545193973861354,0.30436688894392266
3100,1.4097242080674153,0.23930449107145163,0.33868102204406925,0.2939782580860081
3200,1.4279724750365554,0.24747738030208108,0.3393787164042302,0.28613956511866645
3300,1.4212829553108333,0.26243351560493067,0.3401983353623267,0.2704738173489628
3400,1.392298386488779,0.2690578163247797,0.3480153737505405,0.26998649340590714
3500,1.3810010608326038,0.28318115289750495,0.340487334105856,0.26311218586131196
3600,1.387102107913637,0.28785052986355014,0.34657806619563625,0.25958618835862873
3700,1.373608446194961,0.3025145168612856,0.3443593558967372,0.24082053183075605
3800,1.3684894824125429,0.3016137282825236,0.3447856978304111,0.24111140918581656
3900,1.3557971577882373,0.31345285382494137,0.3341352331202325,0.22784607345237284
4000,1.3466704202756064,0.3215188454011878,0.3331383542811145,0.23370828929057735
4100,1.3475197676185484,0.3298170400907826,0.3273894218169822,0.22409256385048584
4200,1.3407832184069777,0.3341255289628529,0.32175601138942306,0.21943978736486047
4300,1.3418928240207222,0.3385778723574662,0.3215957922966784,0.21453456777125815
4400,1.3133474713743851,0.3446418516488366,0.3165748483264796,0.2096490526124344
4500,1.3213966151818797,0.3524255375890329,0.3128301207460812,0.20254372092200904
4600,1.2947631497291532,0.3590076091161346,0.3136899965785662,0.20117249845876442
4700,1.2922221270976737,0.3703855714684322,0.30534004011260535,0.18980174935449143
4800,1.2933333069834736,0.36811430996991784,0.297017878283853,0.1888660868631456
4900,1.2943637621314301,0.37716015587798624,0.2986651198165169,0.18661192502893872
5000,1.2762541856238256,0.3813219476926567,0.2917224034157098,0.1788255430853713
