miliseconds,IPTG,C1,C2,A1,A2
0,5.0,20.20909416549858,20.0600043591751,0.1197650859139637,0.09124581972013053
100,5.0,18.773354337397212,20.246226745574504,0.2623726787502265,0.20284949456272705
200,5.0,17.79787379732176,20.518301733968606,0.4706348248513999,0.21140321603754125
300,5.0,16.391691519147077,20.85948033231941,0.6424783679255838,0.2847361165870416
400,5.0,15.520515939364879,20.9303470881004,0.7580301821639209,0.39762075604539404
500,5.0,14.720042653999007,21.27388828775548,0.927543241883448,0.3996237951151309
600,5.0,13.989591108326364,21.669102136764668,1.0338825323158,0.4767517332087524
700,5.0,13.02335557513536,21.778142674855765,1.1816456180565642,0.5807619228042382
800,5.0,12.500009415143078,21.98571149976852,1.2668499788863836,0.5924817589724278
900,5.0,11.598098174444749,22.387528992016613,1.419304643648991,0.7243383364897273
1000,5.0,11.191111140479371,22.518670868647686,1.4712352195522354,0.7316626740973687
1100,5.0,10.64728823248584,22.621103025074778,1.5481709344201104,0.7798796849621705
1200,5.0,9.986445575490176,22.877597399240113,1.6432476269072585,0.8633539098992983
1300,5.0,9.530271419936154,23.07150206943303,1.7624625287410713,0.9364622832698763
1400,5.0,9.166385608455817,23.392787102301092,1.8151314280788902,0.9919544389256939
1500,5.0,8.769450400297668,23.486586195368922,1.8746211853857018,1.0411712899348617
1600,5.0,8.174605059109824,23.78091492672931,1.9020756120188456,1.1039207498433252
1700,5.0,7.833236056411253,23.814901741711562,1.963468558915499,1.1903733606669356
1800,5.0,7.805607257110569,24.020646040850966,2.0132237612101163,1.239978107671657
1900,5.0,7.203145752803458,24.139679008300384,2.1141570280578716,1.309467919034733
2000,5.0,6.8511248604933135,24.31591341628084,2.1042546919906746,1.331474281956327
2100,5.0,6.692038664046964,24.593884324278537,2.154210542648707,1.400462622550561
2200,5.0,6.348034855653972,24.74094324056644,2.211394112383874,1.4345999066011708
2300,5.0,6.374137493447811,24.784340344372644,2.220445150181458,1.4700126886608265
2400,5.0,5.978382826422654,25.001700545183436,2.2432645974352754,1.5470903180013535
2500,5.0,5.972288105029771,25.170920399095966,2.310048759645077,1.6134288348519177
2600,5.0,5.361303411543073,25.357526552335383,2.303338870657366,1.691815282071618
2700,5.0,5.349282510652998,25.525304146449816,2.3237509728699415,1.7283954149064027
2800,5.0,5.277357073966449,25.539892873936356,2.3549753474092823,1.7674800160873003
2900,5.0,5.115486950289499,25.71321478490716,2.372047438052154,1.8156447138803244
3000,5.0,5.1032449940476585,25.995738841195053,2.418342574831926,1.8496921267800153
3100,5.0,4.974240120697996,26.087305831818416,2.467052145382077,1.8915169839021275
3200,5.0,4.722636329663601,26.28420892554295,2.433094426730338,1.9661984239768528
3300,5.0,4.500094472382108,26.39452715338615,2.452881763421556,1.9810829863296948
3400,5.0,4.5624884533118255,26.43977430132145,2.473404154046248,2.0555389651038944
3500,5.0,4.073838122825408,26.59116917360673,2.453585405787343,2.1352751312237226
3600,5.0,3.9989711228733946,26.64175406877042,2.48663185396605,2.15181610768877
3700,5.0,3.8312430123714907,26.863646693679087,2.523028781107736,2.1712079483591853
3800,5.0,4.046686223216961,26.96210314227784,2.505043553442129,2.2409532182501333
3900,5.0,3.7386648251638315,27.128248626023236,2.544203943904762,2.3066290758546475
4000,5.0,3.821861099627135,27.311887566901845,2.529553257779303,2.321321796992563
4100,5.0,3.712859943290988,27.42817436234729,2.514349500334115,2.35824683022823
4200,5.0,3.729529407703823,27.454359132788717,2.556570932073124,2.4132644704213706
4300,5.0,3.536749010064207,27.627134124397514,2.5502171272603316,2.4708488534432327
4400,5.0,3.6503254545807633,27.65265469014091,2.5569228152405614,2.4735670262572587
4500,5.0,3.5330875530615855,27.95695930711904,2.5617966767588283,2.508928184585282
4600,5.0,3.5238021383016904,27.91775298040926,2.564798463706417,2.613979700155255
4700,5.0,3.53145229592538,28.17053264935392,2.5269641771458913,2.632664915911471
4800,5.0,3.5054449929471385,28.131649915517745,2.557799322322091,2.6425154897688836
4900,5.0,3.177317647986067,28.451536110264108,2.5543802361520527,2.7131018589523017
5000,5.0,3.1411466781200486,28.430495863782365,2.574100903371616,2.6988511600972003
