milliseconds,Normal_cells,Tumor_cells,Immune_cells
0,1.0,1.0,1.22
100,0.9301560957200928,1.1306587118034235,1.152226495820683
200,0.8552702196588813,1.2655981608996951,1.0948527921195887
300,0.7771026545546981,1.4015004888800844,1.0463845070706816
400,0.6976881762179664,1.534832727334271,1.0055263148025029
500,0.6191354753266559,1.6621744936376612,0.9711593838581178
600,0.5434008142873447,1.7805552129359628,0.9423133102314699
700,0.4721130246554065,1.8876977654033893,0.9181499218668717
800,0.4064658518944444,1.9821435928411346,0.8979493611812206
900,0.3471861640053024,2.063253188545202,0.8810979657384344
1000,0.2945650981107028,2.131112774794552,0.8670776573962066
1100,0.24853650161459545,2.186367123597966,0.8554538886451707
1200,0.20876884448245706,2.2300487387335153,0.8458653586440668
1300,0.17475900068982586,2.2634108855349693,0.8380129040543591
1400,0.1459124482013136,2.287791338463978,0.8316491223603016
1500,0.12160517761528969,2.3045122739765223,0.8265689908011944
1600,0.10122690210338929,2.314814339569782,0.8226016998666299
1700,0.08420816202218387,2.3198190604584408,0.819603842398158
1800,0.07003502247258599,2.3205122945894643,0.8174538706333642
1900,0.0582547061399827,2.3177425269095657,0.8160476847856687
2000,0.04847542339574107,2.3122278258159192,0.8152953272104084
2100,0.04036307173880475,2.304566591225002,0.8151186838827704
2200,0.033634972414739395,2.295254530520189,0.8154487995053074
2300,0.028054163826202218,2.2846971644415506,0.816224855375237
2400,0.023423092867563767,2.2732238073245843,0.8173929291450966
2500,0.01957767306140991,2.2611002998422682,0.8189049894983012
2600,0.01638203076928404,2.2485398165490675,0.8207181729996206
2700,0.013723873273072226,2.235712248368492,0.8227941648838025
2800,0.011510507688280732,2.2227521275813724,0.8250986811280457
2900,0.00966546945547923,2.209765233286474,0.8276010297000822
3000,0.008125692343173452,2.196834060810606,0.8302737300627471
3100,0.006839151226115196,2.1840223171889193,0.8330921799540536
3200,0.0057629094194142725,2.1713785947339073,0.8360343618629161
3300,0.004861506694559742,2.1589393661256735,0.8390805805341289
3400,0.004105632558669008,2.146731414096218,0.8422132292909709
3500,0.003471036125369779,2.1347737990277063,0.8454165805494497
3600,0.0029376311648233355,2.1230794502501564,0.8486765971935121
3700,0.0024887619013916327,2.111656449758453,0.8519807630115537
3800,0.002110600699913909,2.100509066560031,0.8553179299912124
3900,0.0017916538157398746,2.08963858894398,0.8586781807346042
4000,0.0015223556147030222,2.0790439931601497,0.8620527044929573
4100,0.0012947351362835003,2.0687224799570587,0.8654336854403882
4200,0.0011021421356682123,2.0586699037339655,0.8688142021357287
4300,0.0009390211241240694,2.048881116511222,0.8721881367133167
4400,0.000800725563205203,2.039350241292478,0.8755500932960648
4500,0.0006833644559907101,2.0300708896200366,0.8788953244587584
4600,0.0005836755649406821,2.0210363339889694,0.8822196649770159
4700,0.0004989206103571316,2.0122396436743677,0.8855194722030834
4800,0.00042679847565184093,2.0036737912266607,0.8887915723831188
4900,0.000365373238376876,1.9953317353590903,0.8920332123298961
5000,0.0003130144213009449,1.9872064848629454,0.8952420159209742
