milliseconds,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
1000,0.0005293616269750765,0.01318971927689106,0.00022166505512538363,0.0010753487734375972,6.482352729402999e-06,0.03613853455763731,0.00010833892611530327,0.0024650716694073404,0.009277703819283636,4.190341036465396e-05,7.887156705599478e-05,0.007015319906470145
1100,0.0005239590651806729,0.013583292150084093,0.00022159747071140575,0.0010983795072119203,6.354933510378212e-06,0.03553046377264349,0.00010835354882296415,0.0025877075779350517,0.009267032594050558,4.859588947846372e-05,8.802107515722657e-05,0.007026055661463797
1200,0.0005240190877894139,0.013834774955180784,0.00022145592307984833,0.001102284163039186,6.308543640534939e-06,0.03516605799748795,0.00010791538307443539,0.0026098531160192472,0.009241271136832485,4.845321024274442e-05,9.413834339177029e-05,0.006895118389127421
1300,0.0005344318996167612,0.014268264703790265,0.00022147493591125994,0.0011230622962012694,6.213349263547112e-06,0.03521294270562013,0.00010795427698601743,0.002663147045404714,0.009215502984055846,5.3181394330045936e-05,9.65314666555472e-05,0.006847354216446227
1400,0.0005335916222543898,0.014718917676605256,0.0002212465190736315,0.0011375047515309487,6.182797303476036e-06,0.03496914993668391,0.00010777721984950154,0.002686593644593953,0.009203113383238922,5.9318509930687496e-05,0.00010573917323328175,0.006806560429668511
1500,0.0005369287941218842,0.015078022008363107,0.00022130607545058043,0.0011530853545933088,6.073789176874212e-06,0.03426060703945182,0.00010751374466690964,0.002828623045288431,0.009182474513588697,6.417623455976146e-05,0.00011068167619274506,0.006692685466042203
1600,0.0005356634590791409,0.015432553117563926,0.00022117212518870443,0.0011801102301652877,6.0908372349511896e-06,0.03416681652491109,0.00010711145108505384,0.002871433992004119,0.009160521878476777,6.78779077452234e-05,0.0001214697851684514,0.006651977187443506
1700,0.0005349574841881873,0.015428646781239378,0.0002210596077747003,0.001187458809844695,5.940299288427817e-06,0.03365830762057746,0.00010708683331110574,0.0029391743010845225,0.009142756925569042,7.565494856949566e-05,0.00012438040446986065,0.006563854258017195
1800,0.0005382321680015864,0.01573427444924831,0.00022088576607740272,0.0012026482177960771,5.8879617542012e-06,0.03310746636819942,0.00010680981151293622,0.0029325065846756257,0.009130426061892825,7.681316101267085e-05,0.00013279347798913615,0.006425937267622528
1900,0.0005333811865037981,0.016430775711606352,0.0002209502202713545,0.0012387893199820286,5.822057452413645e-06,0.03306891005958797,0.0001066218818214868,0.0029822435614176913,0.009111242775131893,8.533225352684444e-05,0.00013924179794849202,0.00642175724966145
2000,0.0005381831883031711,0.0168804240289278,0.00022076296632761937,0.0012539794009196704,5.746595858040128e-06,0.032725182982246935,0.00010644574406008778,0.003085067473766098,0.009090121402438693,8.899134802125101e-05,0.0001398032463383392,0.0063062952902204605
2100,0.0005450655648318319,0.016740386711639927,0.0002206647516225548,0.001256487650609418,5.6892379005365085e-06,0.03217898686812546,0.00010632167905470094,0.0031233781050963782,0.009062425247006414,9.306551920425749e-05,0.00015179358284739868,0.006172197698680553
2200,0.0005423653961191902,0.017434794847917174,0.00022068090349380119,0.0012748497071492727,5.599821059611519e-06,0.031880594711887256,0.0001061415687452166,0.003162759646174988,0.00904135700428933,9.474473402400023e-05,0.00015431173345860122,0.006165547791654467
2300,0.000549298524154316,0.017523175229495435,0.0002204768125832655,0.001304779874874042,5.544820747995733e-06,0.031673228654506225,0.00010596819448637279,0.003251546533688674,0.009034750592027341,9.969183917920889e-05,0.00016046140317268887,0.006048691631776537
2400,0.0005429191514520232,0.017986083606506942,0.00022043076045348724,0.0013192375776743257,5.535336835914292e-06,0.03135982762891091,0.00010560359688803619,0.003276246051717391,0.009006630258043094,0.00010906403504180795,0.00016440479722834223,0.005944613145248853
2500,0.000552832284199248,0.01825307697804391,0.0002203161189347799,0.00133382810140214,5.4135208583390715e-06,0.03075949407050395,0.00010542702551882804,0.003335827996853688,0.008994931975869825,0.00011097587936766484,0.00017219914398514737,0.005921446572961867
2600,0.0005567973795149894,0.018825631644747532,0.00022022591036975815,0.001346457215842996,5.374836746579112e-06,0.03055227767727701,0.00010548833478744536,0.0033872908167271927,0.008984224137049674,0.00011587146615614323,0.00018141418307471372,0.005861738123291973
2700,0.0005529328546762514,0.019121113975633597,0.00022023939619150625,0.0013633577393458922,5.254450918563297e-06,0.03012247309060189,0.00010506152768509671,0.0034757506014817096,0.008949576870817585,0.00012086063503248264,0.0001877809936214353,0.005762067059804982
2800,0.0005628208849566783,0.019495732360246047,0.00022012629677877878,0.0013904726908413707,5.223832805746612e-06,0.029625751987076985,0.0001049956197895142,0.0035318905317282424,0.008938216662625727,0.00012261621510266442,0.00019386081547393102,0.005687478700687025
2900,0.0005609680985063129,0.01968935913775578,0.00022004023747191668,0.0014023602182975207,5.1733662741932274e-06,0.029313063552666933,0.00010460269991209184,0.0035717209752625253,0.008918757322109496,0.00012981112297410832,0.00019562111641887155,0.005561545685903191
3000,0.0005646110598889344,0.02004998473566677,0.00022001232442405666,0.0014228439097368675,5.100848465449952e-06,0.028974481210967944,0.00010466695758664991,0.003640617710662915,0.008895680494604548,0.00013648739680734566,0.000202249161480967,0.005563979096045546
3100,0.000570452564409528,0.020463435553508935,0.00021986170034696742,0.0014421150378955332,5.023895718942345e-06,0.028918532460371956,0.00010438860113090724,0.0037043448138534166,0.008890981863970573,0.00014131574230838434,0.00021316450905843354,0.005420939110873921
3200,0.000557731094169922,0.02095849100148384,0.000219845035955178,0.0014469192350681868,4.912246149329643e-06,0.028628021919248434,0.00010434622011897156,0.0037529145492692325,0.008856457448911935,0.00014459538011948569,0.0002142392535535891,0.005410307490387792
3300,0.0005627483278335439,0.021275198519524703,0.0002196938295814114,0.0014773886337230812,4.8581796782420936e-06,0.028222326792481458,0.0001040989379386677,0.00385690138338983,0.008843235956432004,0.00015039914087933774,0.000226357659210838,0.005320160835031588
3400,0.0005747542198492937,0.021607152014907063,0.00021965190183963407,0.0014904732272357257,4.815872004435449e-06,0.027825087393298777,0.00010374353958226282,0.003883985812076154,0.008823677927876649,0.00015454170795536155,0.0002303173330437318,0.0052110586009059155
3500,0.0005698203708728823,0.021927078306045966,0.0002194910612384891,0.0014993873052649672,4.794492595681934e-06,0.027198598045594005,0.00010366164439768801,0.0039762271656267,0.008798951874998278,0.0001592441710285411,0.0002370196359938931,0.0050938334100770945
3600,0.0005667687424319188,0.022312414554196868,0.00021945185862679164,0.001521750143053495,4.694517502226392e-06,0.0273110124648077,0.00010335445245801965,0.004039243469593972,0.008786138166822355,0.00016476886912312157,0.0002446872103036671,0.005043142663845928
3700,0.0005670030662351859,0.022345326556504112,0.00021939584986806277,0.0015390085113776146,4.660837606750236e-06,0.026825540910192444,0.00010321730858653771,0.0040521464188831725,0.008765454685018846,0.0001671369761197697,0.0002520886876131691,0.005011113454982184
3800,0.0005691593394103713,0.02294980601814032,0.00021930795010902424,0.0015670495514108881,4.519896281863349e-06,0.02631995255271355,0.00010316912663786374,0.004120532998775711,0.00875753261329403,0.0001719543419226371,0.0002550669061027695,0.004898622906601348
3900,0.0005186423641361999,0.02307839155750007,0.00021967500275557717,0.001555819586680557,4.48835323822677e-06,0.026432523947947227,0.00010261749023753339,0.0041427384104670275,0.008771598760379877,0.00017003548836096833,0.0002517732423312809,0.004948498140685991
4000,0.00046454827595792894,0.02302336607288836,0.0002200946693037519,0.00155052520382297,4.469289151107079e-06,0.026261981015024964,0.00010234000155213955,0.004159335151789724,0.008806675585827452,0.00016692872279535864,0.00024689124499122344,0.004884747237940837
4100,0.0004148151217484042,0.022982954006153092,0.00022064312918412382,0.0015437553001010163,4.375428300276128e-06,0.02615858993832393,0.00010183365301342308,0.004136183101445583,0.008845140126653167,0.00016738591825507979,0.00024944383441955403,0.004984982887347088
4200,0.0003489974461074139,0.022908961662386096,0.0002210799333951079,0.0015331593531487358,4.283550000304028e-06,0.026066484856694692,0.00010141097387399189,0.004237834602899598,0.00887931353836739,0.00016465950769135854,0.00024318344904243315,0.004911918025652407
4300,0.0003048639838581035,0.023006329284649515,0.00022151057023034893,0.0015135891149622674,4.21253794147896e-06,0.026231996306051816,0.00010097062018889602,0.0041704813566932775,0.00890673627660223,0.00016238685064626576,0.00024065001056500205,0.004984514873063455
4400,0.00024508554993024417,0.022655774262755612,0.00022197863821171254,0.001520677759561116,4.224688641859248e-06,0.02613031572577654,0.0001003838953706019,0.004254666306643895,0.008940831870799998,0.00015543325377874977,0.00023630782383084656,0.005002670881981031
4500,0.00018353639354370504,0.022534452239611112,0.0002224959037451517,0.001503165702158141,4.155997754510505e-06,0.026250685541874784,0.0001000693309377315,0.004281645313931658,0.008967837393177306,0.0001570065110415283,0.00023915452007643796,0.004957611861416997
4600,0.00013993036505958572,0.02261041181450191,0.00022284612001232184,0.0014947267360475795,4.040157485220846e-06,0.02592382830471238,9.945921975748915e-05,0.004285363345448285,0.00900659749943168,0.00015097082853238165,0.0002312798688997903,0.004978957367109854
4700,7.663908439475985e-05,0.022944809338806046,0.00022335740227113463,0.001496466258973245,3.98113298937717e-06,0.025854106019737238,9.911471169327942e-05,0.004284473898524314,0.009032174815492944,0.00015045845793149824,0.00022707324777514995,0.0050425474792327694
4800,1.7324848993961266e-05,0.022499767701912695,0.0002238449360180276,0.0014851141086720345,3.969969107853584e-06,0.026260909787905774,9.869924173999025e-05,0.004258353606975506,0.009068243664234971,0.00014769939259667966,0.00022348229370769805,0.004999156202745351
4900,-4.35222560907293e-05,0.02283152893259788,0.00022437254987869658,0.0014863553987257663,3.897922210162886e-06,0.025915228088728027,9.83124730218313e-05,0.00429397631900915,0.009098799175494969,0.00014525636438537782,0.0002267120738281031,0.0050008913994616065
5000,-9.020878190049176e-05,0.022418362785003396,0.00022471346533757826,0.0014691165145817174,3.770277803298301e-06,0.025829399748359214,9.770892183474948e-05,0.004341467663433134,0.00913785018211453,0.00014320720748156097,0.00022081553862261184,0.005051516643238452
