miliseconds,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
2000,0.0005442834460063455,0.016650662524022808,0.00022077082382648673,0.001247745980102071,5.775397659823984e-06,0.032877685873279876,0.00010653342336285643,0.0030606359685035416,0.009079720942096319,8.884996486098701e-05,0.00014480306982493486,0.006301268481127804
2100,0.0005465812703490574,0.01699908645180284,0.0002207691425459367,0.0012582946352897504,5.6746453140009255e-06,0.032478169740756874,0.00010626206788248949,0.003113300535279413,0.009061416810643035,9.364293012968624e-05,0.00015267242395240906,0.00626765132959577
2200,0.000553181114244471,0.01756448833133955,0.00022070591430609505,0.0012822619103255994,5.621859012681547e-06,0.031870071362660415,0.00010623618803244461,0.0032333540640239657,0.00904267093895991,9.951837028257555e-05,0.0001545763005453301,0.006156951634653814
2300,0.0005392417755708993,0.017585697038926113,0.00022056337201655844,0.0012910592660971378,5.567970677254801e-06,0.031812758998658826,0.0001058004323766011,0.0032639624812462412,0.009028271284192639,9.93843831807983e-05,0.00016513113498149655,0.006007837056378729
2400,0.0005554022262848853,0.018174990629814924,0.0002203763530363187,0.0013260600965039583,5.514413251471803e-06,0.031374125621722516,0.00010570300297821594,0.0032989764387535182,0.009019858567351678,0.00010754012617521903,0.00016842725092903023,0.006007060635562825
2500,0.0005482749787436746,0.018279742553369078,0.00022045727624508217,0.0013311620907413917,5.442548321350878e-06,0.03108385253027792,0.00010541115024429561,0.003321811886443625,0.008998827201329045,0.00011274949194853904,0.00017215713522282023,0.005939656276802031
2600,0.0005445905983317834,0.01876654967351457,0.00022032690988095933,0.001347259814192802,5.370427865797302e-06,0.030812359125361174,0.00010542244877083735,0.0034471428112777783,0.008968868674220072,0.0001146500875656669,0.00018363341850927527,0.005822834386819991
2700,0.0005544217472724386,0.019066935375835186,0.00022022688746534984,0.001367732057597582,5.338827650706756e-06,0.03003367859186135,0.0001049990200385652,0.0034419935041561526,0.008954416433516658,0.000119988841483476,0.00018627618643752626,0.005793467667764638
2800,0.0005505473229956649,0.019211028491598142,0.00022016454552084932,0.001387352097554082,5.199463114762669e-06,0.029694374252357124,0.00010491156261650067,0.003557432923252825,0.008942946532641655,0.00012650996942653573,0.00019638038563719515,0.005646524978723752
2900,0.000559565716237133,0.019664349938677612,0.00022005935850271646,0.0014004490004907964,5.19984026376729e-06,0.02967710295134921,0.00010474498803041403,0.003588835099143768,0.008926134552275337,0.00013056788283110173,0.00019928519178487772,0.005625633186795548
3000,0.0005678891523371288,0.019954634728555926,0.00021989364553166876,0.0014103859012704815,5.115182141781799e-06,0.02907419513245457,0.00010473515757195594,0.0036715627746388107,0.008896436691562556,0.0001369026815279817,0.00020905817601015497,0.0055498936764883005
3100,0.0005704146644474262,0.020515533311366366,0.00021988502395391403,0.0014331227522697888,5.0205660315669505e-06,0.02866199145711473,0.00010443547245769071,0.0037451763404492055,0.008874049997641938,0.00014044077242667327,0.00021136682628119873,0.005432894151500443
3200,0.0005713739753345554,0.020812088619430208,0.00021977099113663201,0.0014570773419315234,4.912774328385005e-06,0.028443390005612943,0.00010432810449229669,0.003736083921826532,0.008873630671042505,0.00014422839911839777,0.0002200180639146043,0.005403608775477696
3300,0.0005616779701079654,0.02128628428827674,0.0002197346145520989,0.0014718947125105513,4.925372547558657e-06,0.028299073226054787,0.00010407889046604458,0.0037974232283697787,0.008848188928813054,0.00014807278180021274,0.00022452851868445621,0.005337384506186306
3400,0.0005619134530033345,0.0213293784204534,0.00021957755083283897,0.0014912998023035593,4.778514402455785e-06,0.02757792491808603,0.00010363404691198297,0.003884720545465306,0.008818777646797536,0.00015436886832527954,0.0002312657068237049,0.005210205351072898
3500,0.0005753459432260205,0.0220368814387362,0.0002195775187720183,0.001504327082650306,4.770128109607753e-06,0.027475953450501783,0.00010356220561293757,0.003912631495598731,0.008811247653325532,0.0001557279776027657,0.00023525258940250098,0.005088927152251876
3600,0.0005698720426349922,0.022323125675150674,0.0002193754679638322,0.0015260413738181005,4.7257140775544835e-06,0.02734102381077733,0.00010333444088056839,0.004014292545956955,0.008778581425544966,0.00016209681551937453,0.000240164913237151,0.005109690980578492
3700,0.0005820984953310828,0.022474045398857632,0.0002193749707508841,0.0015394282197927795,4.622632039621821e-06,0.026713127334958058,0.00010317375019476339,0.004046125995105715,0.00877394388034345,0.00016724946367050166,0.00024942820686007903,0.00496956757056859
3800,0.0005832136098143855,0.02265311420753606,0.00021924141410616284,0.0015609196032257684,4.546717771002281e-06,0.0265748888494648,0.00010294724044310693,0.0041271678115439485,0.00875346666266056,0.00017292127561082776,0.00025778733366292795,0.004856985523169433
3900,0.0005319433246427001,0.023026322044164972,0.00021972338681230976,0.0015485148163376656,4.462445691669983e-06,0.026241013871845093,0.00010277601499482505,0.004114672083962873,0.008782092437896481,0.00017090796596159355,0.00025048178462333743,0.004905637358533264
4000,0.0004631956519080029,0.022672606872519506,0.0002200972874000948,0.0015470656572979353,4.381697878667375e-06,0.026106356834243543,0.00010234545952033218,0.004131011335261585,0.008811159109561621,0.00016473926478670912,0.0002479290395859945,0.004949068432743607
4100,0.00041113904256200246,0.02291742779604613,0.00022065921514436245,0.0015288782281163964,4.343073841162344e-06,0.026262149377530183,0.00010171312214469279,0.004169486620979361,0.008839218513627449,0.0001654852593673586,0.00024900004115690734,0.004960574692144341
4200,0.00035035670058059545,0.022618387972735226,0.00022113269853333566,0.0015359552091129638,4.268445920610014e-06,0.025990404905683464,0.00010110915994000415,0.004175143692108642,0.00888373483656716,0.0001619637518570577,0.00024624493834901785,0.004959631228585446
4300,0.0002975502381956081,0.022931379326615754,0.0002215428365659492,0.0015244319323317863,4.293459944278166e-06,0.026085476872075287,0.00010100290144793476,0.0041921732335420386,0.008901340969466409,0.00016117806873797115,0.00024311700546427025,0.004927725457260868
4400,0.00025225231126756116,0.022901322816136244,0.00022193681840415686,0.0015257028933144989,4.184234610198154e-06,0.026180704966786206,0.00010039602975646034,0.004272082843946074,0.008932183804101122,0.00015565328000164932,0.00024059918258552656,0.00503905892655509
4500,0.00018196267402557706,0.022580765284360226,0.00022245192271472348,0.0015178318688415548,4.108003834051469e-06,0.02637183836721551,9.988066445103532e-05,0.0042878250130046975,0.008970235843820503,0.00015643641680111996,0.0002366494729027302,0.004941649067356165
4600,0.0001338041371901836,0.022581484412243658,0.00022298930472656512,0.0014900613428878396,4.087886513777992e-06,0.025881952331556837,9.951833711611424e-05,0.004265729722278301,0.00901531916445459,0.00015394097028932323,0.0002332034941720145,0.005028499603449581
4700,6.816371377752541e-05,0.0229282740418557,0.00022331041455405764,0.001487501050255968,3.954782952373561e-06,0.026098250094948455,9.91437993783556e-05,0.004272270068957991,0.0090462984583167,0.00015225721509742017,0.00022814647639617742,0.0049832911863308856
4800,1.755706450460214e-05,0.022891671623928366,0.0002237892566181481,0.001484350767733071,3.912482957370975e-06,0.025949263183742396,9.842158905766693e-05,0.004340423595633865,0.009068873576338779,0.0001453680353831104,0.0002270982511530343,0.005077896476750116
4900,-4.0143247912267096e-05,0.02239962277252806,0.00022437677243733223,0.0014763949912458016,3.858607814091307e-06,0.02600287364350274,9.831283918555837e-05,0.004319193864120243,0.00911069410727388,0.0001469167887613988,0.00022506279125969334,0.005090886833409609
5000,-9.984504971224097e-05,0.02275168079672763,0.00022469718916890688,0.001472904307400168,3.798455918696148e-06,0.02620228721660099,9.784276003026046e-05,0.0043252606376343785,0.009126314432365154,0.00014551281671721942,0.00021827595980564445,0.0050529138911414775
