milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mwa2d8dd1c_bb9a_4552_8738_e24671651c1d,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mw1d9426a3_e1e9_49e0_ad77_eb6833be398a,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,0.000431012899414474,3.9002025995660077,0.08688256976840239,221.06375532496605,4.2534918093468965,0.0010971450316444873,9.465759164881847,0.0010177989928672377,-1.776573599448502e-26,0.38887886805198996,6.604486080733807e-05,0.0009694151095846009,0.4382354807707844,0.0007208815664647012,1.6198429804966042e-05,0.7654262278606654,0.7775849541611957,9.222408250190615,6.0865340258399,409.77535833888396,5.589926468633221,0.1158771902419159,-1.2374364721006225e-26,-0.00025028805354288566,-0.8080042821072415,0.0013039441377233195,0.375278348242047,8.449321676155533e-05,0.9799878853257115,0.610695354881931,9.389509200375786,6.065356314885354,0.00939798071417962,5.570303794258711,0.13688410980867408,0.35308867565223184,-0.005006868399222477,-7.627917913761181e-27,-0.023184689283723425
100,0.0004426688127468595,3.8998776131064568,0.0870102646911174,221.0636075534428,4.252970283270002,0.0010929871638114565,711.7759233315702,-0.0008280235644384347,-1.7781865738314936e-26,0.3889506932928076,6.628220991531308e-05,0.0009800285116193688,0.43824249219009587,0.0007211913706529925,1.5898244651472393e-05,0.7654880819348651,0.7775845896773927,9.222420009693792,6.087826247181671,409.775396895562,5.590116099693522,0.11659318370136175,-1.237623992758698e-26,0.00026448106839801116,1.4124677099269387,0.0013138011960703523,0.37496363466372556,8.478016248201806e-05,0.9805202638154114,0.6107807935015808,9.389413997321482,6.064951911286824,0.009227592739428327,5.57044939724784,0.13679916488172805,-0.900023232938465,0.005261381659134218,-7.627805762401933e-27,0.018054888814352896
200,-5.896802804276885e-06,3.9001461498806274,0.08698918962572934,221.063597544723,4.252966274314918,0.0010779340082120346,707.9040976484705,0.0013187882797117915,-1.7750000851009534e-26,0.38892676697757034,6.496098127337508e-05,0.000966627289182355,0.43825621708000434,-1.0334538438595098e-05,9.055899360978064e-06,0.7654898299264993,0.7775374892762732,9.222447722462688,6.087339312913862,409.77533952048555,5.589679532185827,0.11700607132595214,-1.2378953882219269e-26,0.0008126361891752039,-0.3721613029482125,0.0011325393090346179,0.3749321516583819,7.581743065851171e-05,0.9798881289266379,0.6106079650584372,9.389380949243709,6.066753066201176,0.00019754283961315454,5.571598258114747,0.1348637506664117,1.3683142549982117,0.01728697848910322,-7.629381592658213e-27,0.05313606938962034
300,-5.522635692280027e-06,3.9006536311129127,0.08692890857843376,221.06375383108278,4.254347079880991,0.0010728837672508399,698.4006899307659,0.0026475831593262686,-1.772848625971983e-26,0.3888912299267018,6.448653547960232e-05,0.0009571748372424138,0.4382563745173832,1.1671523178348197e-05,6.6544430452139355e-06,0.7653109390823752,0.7774910199555135,9.222514017290914,6.0876941262454425,409.77547688882635,5.589972038192526,0.11567190067367221,-1.2401544320273145e-26,0.0009280231056394293,4.817582593485221,0.001112122581436919,0.3752888448309651,7.530129023033475e-05,0.9803073544542568,0.6105929886363849,9.389488025744242,6.067670851115361,7.153669218071613e-05,5.573666536973354,0.1326892731350967,1.2377106536002684,0.015230208817423586,-7.631425192113156e-27,0.016446300549600723
400,-4.067243608188892e-06,3.9005007404969616,0.08638351351561142,221.06368829646237,4.254729415098222,0.0010795582658159524,688.0589868505672,0.0032147263651718925,-1.7740642510623192e-26,0.38900458844335256,6.468065817414933e-05,0.0009588098584646404,0.43827528673307414,-9.358754071436809e-06,5.751393022042006e-06,0.7653067188345194,0.7774914116996956,9.222422884578823,6.08789541243897,409.7751811785918,5.5901051718208015,0.11521879394405109,-1.2401200781619903e-26,0.0009868841409943609,5.269932581317691,0.0010816372156474915,0.3751012205795616,7.416673677757334e-05,0.9796785637637216,0.6105618545199911,9.38950336699573,6.068355365668596,2.169367538259916e-05,5.5747230248860875,0.13177689734012013,1.7729357536017212,0.014888502315559288,-7.633296884340636e-27,0.09503308117341996
500,-4.314417679857357e-06,3.9012152418336803,0.08649909703945387,221.06365917886922,4.254736284251332,0.0010753832572198143,691.7407222364725,0.005198011445044456,-1.7693932796430983e-26,0.3889466492458192,6.430557506267077e-05,0.0009613663722287168,0.43827359582660314,1.2019491481326885e-05,5.596027801760006e-06,0.7654068487094959,0.7775279840969518,9.222462390119016,6.087389063421147,409.7752928724009,5.590616833502823,0.11632616136987571,-1.240323190642895e-26,0.0017028032188248434,5.621256780388435,0.0010780949429874704,0.375303319300158,7.309583493714742e-05,0.9800737753319587,0.6105554028276516,9.389463278214643,6.071586491881308,1.2659184695833204e-05,5.575693775467919,0.13062365319548963,2.6344601899849986,0.02221177441610494,-7.63346708704591e-27,0.1232829926767078
600,2.884278414480982e-06,3.901162367119925,0.08560421497390153,221.06369672947707,4.255454446559359,0.0010662694363595742,700.7700635298677,0.00606148496468599,-1.767340860670125e-26,0.38895953592979615,6.421022072898467e-05,0.0009541880942421666,0.43829418401587483,1.4119911842829718e-05,5.4049455078840455e-06,0.765433443727221,0.7774945992081149,9.2224963665347,6.087785503212107,409.77510366806786,5.590714950721495,0.11535880276631685,-1.2418826289774694e-26,0.0016537494545786778,6.659563822494872,0.00107842139133987,0.37588398873811035,7.311304797814755e-05,0.9791298156902636,0.6107404635206136,9.389249580710414,6.073522798574416,0.0001101583664978937,5.578410884260449,0.12846969062065988,4.042425490315608,0.025887559013481852,-7.635046821434293e-27,0.1518971583836309
700,3.071710895350264e-06,3.9019229984360684,0.08502920075081553,221.06361581817362,4.255063830725565,0.0010539450554508708,687.666532429068,0.007143011891768284,-1.7652509976173116e-26,0.38908539080626997,6.404902382398022e-05,0.0009467968601361417,0.4383006138571024,-1.0450796016338883e-05,5.780897686976206e-06,0.7653537088684552,0.7775147172282539,9.222426625935439,6.0878183603600045,409.77512364455436,5.590561305767358,0.11556207030285247,-1.242411278253218e-26,0.0019658472405812044,7.765369648517756,0.0010585432277867878,0.3760748464983773,7.267486073237062e-05,0.9793781982103666,0.6108135183122974,9.38935686259997,6.073461755354071,3.583696502361065e-05,5.5792049106642185,0.12728633642218865,4.179325359230832,0.03648329100960623,-7.636985516210638e-27,0.15123557422342962
800,6.444046264205237e-06,3.902132241896985,0.08451004866143258,221.0636812360707,4.255579775691282,0.0010595519686401999,679.8098459235174,0.007287881065979204,-1.767628183296405e-26,0.3890529737114811,6.415562099908328e-05,0.000949900843627702,0.43831071795693055,-4.9605026775656525e-06,5.676391708044134e-06,0.7651948934929445,0.7775654679297191,9.222470321509737,6.0893760466947855,409.77529230506974,5.591156981206933,0.11563029021586994,-1.2445881356675614e-26,0.0017767353908049186,8.774219653588956,0.0010553258156994535,0.37609240901495206,7.22236875527226e-05,0.979421579779391,0.6108192377036592,9.389184146485338,6.075743084838958,5.38155269739334e-06,5.580094927684801,0.12445759624606065,5.10161401356736,0.0385382524448144,-7.637825731860888e-27,0.18787011193748201
900,6.242483049979935e-06,3.9023520722452703,0.08372281904241911,221.06362361470332,4.256214952227753,0.0010479245595079872,690.9372822909995,0.006857481053155434,-1.7637878525850797e-26,0.38904708730594445,6.381746429282152e-05,0.0009486617484351662,0.43831174492804764,-4.439033474588336e-06,5.48976612204731e-06,0.7652260554449436,0.7775859334782523,9.2224345332324,6.088391763897513,409.77525438619176,5.591456657553431,0.11463894955592516,-1.245604935138182e-26,0.0024961111378609623,10.598914460358024,0.0010302661070333285,0.3761873182023331,7.148273032688212e-05,0.9792938532060577,0.6107165250612262,9.389169862825321,6.078382362183917,9.835497424893428e-05,5.582189199167331,0.12458969269423709,6.485972903124708,0.03373863032712207,-7.6383597018145e-27,0.1953690851933653
