milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mwa2d8dd1c_bb9a_4552_8738_e24671651c1d,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mw1d9426a3_e1e9_49e0_ad77_eb6833be398a,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,0.00042974048924891977,3.8997145298452693,0.0867491934494629,221.063598160295,4.253785749387517,0.00109466855726222,-4.580979090592614,0.00015383911681570887,-1.7768590333371248e-26,0.3888972552601711,6.579600212858193e-05,0.0009723505490808951,0.4382266318708861,0.0007390374219240695,1.590064012661287e-05,0.7654373025392314,0.7775272744242818,9.222488615137046,6.08669673226311,409.77532209259175,5.589943719877188,0.11556779780185399,-1.2365804879417207e-26,-0.00017868423168612376,0.534134994784084,0.0013008594690837483,0.37496327997921497,8.490188495252091e-05,0.9802846948856454,0.6104804431831556,9.38949457800003,6.064828226355273,0.009251634713736235,5.5688157928198745,0.1371331337926472,0.5832691430906534,-0.0012715484836506685,-7.62784391766695e-27,-0.026647261564691573
100,0.0004389896277038473,3.8997088265797077,0.08776590839435486,221.06359867603115,4.253943839227415,0.0011007693465593309,700.8211037885728,-0.001250000141089575,-1.7756113236327753e-26,0.38897399678869116,6.591197386779306e-05,0.0009697745009203032,0.4382364152501604,0.0007308499683173233,1.6130416824888173e-05,0.7654362899191764,0.7775549303417637,9.222408954419892,6.0862918743287,409.77536125323036,5.589403100795326,0.11698680559471199,-1.2372203681998592e-26,0.0001383727055920885,-1.283702762784032,0.0013135981120864161,0.3751062897724208,8.462580068984945e-05,0.98037709364645,0.6104915656696951,9.389358107607396,6.064739205147527,0.009340816670677501,5.570391473701502,0.13713450743082053,0.1706588305206583,-0.004628627191589049,-7.628311783401012e-27,-0.01165269134088053
200,7.3341904164677485e-06,3.9001782826676523,0.08675216438858761,221.06361798416125,4.2538807227335305,0.001081429562914091,694.5611449275971,0.0009677348173120447,-1.7734810850551932e-26,0.3890672251095177,6.462842483735826e-05,0.0009598300289527321,0.43825385559158603,-4.919337751671514e-06,9.210694740966921e-06,0.7654434825714518,0.7775696451189349,9.222436055860674,6.087931093124879,409.7752433986043,5.589830065751903,0.11686139682658536,-1.2395362740197779e-26,0.001067248444858833,1.3880809480811196,0.0011211859792959653,0.3749770680237316,7.509828702693742e-05,0.9799145208751894,0.6107658048792285,9.38933863549671,6.066318498406631,7.610494364371833e-05,5.570542812532748,0.13445172641132902,0.6779687887342823,0.00891928002697688,-7.629652286081593e-27,0.034506342245762
300,-8.151423661814463e-06,3.9003147583039404,0.08635606756423425,221.06371675098018,4.254551726035674,0.0010790773111327798,699.0899794571999,0.0026358091825053474,-1.7743860208776247e-26,0.388897975165297,6.497749001803553e-05,0.0009611906643985716,0.43825387324591647,2.2714236137271515e-06,6.598456896923385e-06,0.7654085497275305,0.7775208644971425,9.222406990553381,6.0879765759195825,409.77513428329434,5.590075311873523,0.11547375002165065,-1.2398408059842745e-26,0.0010594678532519044,4.261089474874984,0.0011136242350981874,0.37528931792921344,7.470140306075119e-05,0.9800065449130728,0.6106906265315721,9.389527605021978,6.068698166584876,0.00022683998450565674,5.572175641919321,0.13241311825394236,1.708223021859997,0.01504614954270112,-7.632031418932534e-27,0.05427917428069498
400,-3.71914666538639e-06,3.900279937102337,0.08692784370964236,221.06368257381052,4.254630151909895,0.0010810401304978286,703.5957109219104,0.00445065931340008,-1.7733215691072712e-26,0.38908670169755605,6.479457965283211e-05,0.0009623808362730619,0.43827574833894123,9.486083910840943e-06,5.81231908431418e-06,0.7652667419359147,0.7775989550533667,9.222430735853248,6.087440043261257,409.7752979379531,5.590229673672619,0.11534528138927784,-1.2398529851298508e-26,0.0013869753104731966,2.7792251545025497,0.0011018887099725982,0.3754203318449853,7.451978318819592e-05,0.9802704236177143,0.610587182758342,9.389279111965836,6.070478570460226,0.00010345464158977605,5.574235485273267,0.13074704758974037,2.6625718523827895,0.017651501317957476,-7.63243305162491e-27,0.08984038846856403
500,-5.833106051298068e-06,3.9013111592746115,0.08700097175678069,221.06372263849542,4.2541073241075935,0.001064232607621428,699.5706955971195,0.005136338553236442,-1.7681204283126232e-26,0.38903238528028633,6.465280098142122e-05,0.0009620168124048032,0.4382766344603125,-1.0662732137446369e-05,5.758003275103188e-06,0.7653624139243792,0.7775779607727309,9.222405504393901,6.087164619329453,409.7753915460173,5.590431500375189,0.11550157180896448,-1.2407809015903861e-26,0.0012060918627689848,4.134543528195155,0.0010921514139918174,0.3755918132205644,7.384413705457043e-05,0.9796777497039663,0.6107717138193139,9.389412788977891,6.071020245794704,0.00021172216090962603,5.5765265261306975,0.13014558738126508,3.2360402331769906,0.028554962171050663,-7.63309872593084e-27,0.11924076678312584
600,-5.191710299918591e-06,3.90102744398253,0.08563613086218906,221.06361842924147,4.255182166963726,0.0010565218664944818,699.8464163457453,0.004823509938082874,-1.770394692636832e-26,0.389147783818023,6.422051400018007e-05,0.0009502310485554174,0.43829064216755564,-7.3026773068703094e-06,5.672540780559636e-06,0.765295976282011,0.7775208264654552,9.222451719520063,6.088784450284995,409.77551873512766,5.5907076729529335,0.11565525482620334,-1.2425593924654472e-26,0.0015714883629997247,5.839522537301176,0.0010744614330658452,0.375784376874038,7.30029239678418e-05,0.9791312258469427,0.6108223407655186,9.38923362104882,6.073119365651032,0.00014262816808485097,5.577140709672664,0.12960947048044227,4.395126179186864,0.02972129651897254,-7.634656716989699e-27,0.14753475046665362
700,6.054478016588996e-06,3.9013832092315712,0.08501792076319166,221.06366307778057,4.255412851169422,0.0010654617508217498,688.3852004529863,0.006109714641289384,-1.7690851549938675e-26,0.38910959069651996,6.445561247133391e-05,0.0009593774738550514,0.43829045103837927,5.539550475956428e-06,5.710038543809321e-06,0.765200841178628,0.7775156681521097,9.222449966838152,6.088694121924722,409.77512375755185,5.590625982704762,0.11566656759148689,-1.2433837575695274e-26,0.0020397202268610604,7.455890127727087,0.0010548645456469588,0.37617725737228913,7.189689765305114e-05,0.9794368849308469,0.6107985998736641,9.389270192412578,6.0754034965367465,0.00018913958921404787,5.579608451060985,0.12608747553164593,3.960178835111063,0.029172520648174896,-7.635130948181697e-27,0.1541507009124174
800,1.03194214522174e-06,3.9022811523140883,0.08555887023805445,221.06361097228867,4.255913611622183,0.0010502666376440647,695.8287316590973,0.006376182717970361,-1.7661342156836145e-26,0.3890517709701645,6.4356496936781e-05,0.0009538212679206374,0.4383099695400647,9.993295030858194e-06,5.406365302678944e-06,0.7651871396654345,0.7775716909639379,9.22243620385024,6.088099694516895,409.7752847837402,5.591046813745931,0.11434828804992553,-1.2428671974151564e-26,0.0018767052758604482,9.663169093572407,0.0010360704601484081,0.375780526420773,7.229885884368393e-05,0.9792184739840547,0.6106246505735882,9.389338071541719,6.0749934204159155,1.8503068949951775e-05,5.580378360951584,0.12599118751961286,5.81905016050112,0.036688821466881745,-7.637209217534705e-27,0.16950102096118985
900,5.161150217902131e-06,3.9025678395269874,0.08417402228983278,221.0636659528375,4.256018136577778,0.0010394398749855103,691.7494596525312,0.006321612897572327,-1.7650829168342107e-26,0.38914071475256684,6.433125577232178e-05,0.0009404282382313892,0.43831950863233704,4.0951289741399225e-06,5.502286751136451e-06,0.7652009122398808,0.7775978304972399,9.22237891328304,6.0886520994351985,409.77553441051117,5.590961449746495,0.11383505855046074,-1.2439028603207772e-26,0.002481126211348059,10.288876317006237,0.0010391987416592293,0.3762963442279895,7.074640222852817e-05,0.9793806282822173,0.6108352271681077,9.389194669282384,6.0764576464850135,-0.0001183573703128191,5.58174191108878,0.12379136772859949,5.337876792653879,0.043603256951222205,-7.639206838812221e-27,0.17937759977367243
1000,-4.710192888703614e-06,3.902504975454665,0.08351070138077973,221.06363976381596,4.257220553710884,0.0010465180339644434,677.4069328065567,0.007079240915887356,-1.7631336635683632e-26,0.3891190667356606,6.385004044059803e-05,0.0009407708137731236,0.43833132119053225,1.0110945866474537e-05,5.628584748458772e-06,0.7653317484140596,0.7775578571035391,9.222441205147138,6.089776137533281,409.7750639677239,5.591881643548347,0.1138563754205287,-1.2459755186250364e-26,0.0023588722585764824,14.381904608834578,0.0010286018599150093,0.3762693564901109,7.142493349318453e-05,0.9789943664439905,0.6106772332661459,9.389040891863937,6.078621708128468,-8.255490843538769e-05,5.582015050577541,0.12437837765898978,6.193784243628906,0.04417449605506795,-7.63963130880877e-27,0.18390352244130592
1100,7.883918886826274e-06,3.9031989661792035,0.0829275604317062,221.06375533728837,4.257971602509446,0.001038219621948225,683.0752257619919,0.00917989605655626,-1.7592780739937484e-26,0.38910236550077903,6.393429663535728e-05,0.0009355202495618738,0.4383311993311308,-9.852469930392219e-06,5.322207429565145e-06,0.7652672755880014,0.777621130113384,9.22245655177143,6.089287577268308,409.77543887842194,5.591729667745643,0.11313085232330503,-1.2456160881043608e-26,0.0026388378510725065,13.704422859090377,0.00102530692637256,0.3763442120045092,7.055915160996375e-05,0.9781785311093288,0.6108484060421758,9.389037584990366,6.079381040946042,-8.056114999121784e-05,5.584605350660279,0.12196596989707775,7.0464339008868295,0.048704557386196515,-7.639177480121076e-27,0.24936206343063735
