miliseconds,Y3_1,Y4_1,Y11_1,Y2_1,Y1_1,Y5_1,Y6_1,Y7_1,Y8_1,Y10_1,Y9_1
0,1.9498759279288456,5.812776097886097e-05,0.009971109772065143,0.009766392605109421,-6.2381577968465735e-06,0.05057341510123043,3.817172066364981e-06,14.99695098321041,0.9999430629203635,5.002232801342872,-1.2193438170721049e-05
100,1.9500007589155897,0.00014006891736957102,0.010218084061265642,0.009632136695154512,0.0010727887909430683,0.052584813679359264,0.0007017787639640919,14.996756881215171,0.9988057144901086,4.962805089345952,5.744258062504547e-06
200,1.9497632453577234,0.0001231094905362667,0.009994875673558305,0.010535005260544345,0.0011187723237667659,0.05292377712591963,0.0007669618547984098,14.99395390691052,0.998631458624351,4.9451041583518185,8.197429068690881e-05
300,1.9496982561458405,0.0002341070552126488,0.010390017641084973,0.01065069413582482,0.0011250973330557458,0.05369160026480349,0.0007850398059119591,14.988660814381458,0.9985563392553759,4.904063399754384,0.00016049327990628378
400,1.949793530111265,0.0004616714723767388,0.010358790569461374,0.010335308464534178,0.0011355894912635132,0.05653189145514862,0.0007932344711522907,14.982161884488903,0.9985335168952265,4.873253044715143,0.0002497819161065052
500,1.9496211120334535,0.0005487626832002672,0.0105662859639956,0.010912900961383625,0.0011226494817937413,0.05828304437691512,0.000787425806163277,14.979863163180822,0.9982689050100396,4.863702475881935,0.00027109644475317604
600,1.9493518927969948,0.000556577441983652,0.010482471820278328,0.01125031056006703,0.00112512928937894,0.05992931125102535,0.000793787215812532,14.975368817249294,0.9981473550868565,4.828267284869518,0.00031866413843595
700,1.949342669200378,0.0007001062035580124,0.010927575735074259,0.011454849119691156,0.001122742057284906,0.06054580812932448,0.0007999490058726864,14.971371867446567,0.9981530223335626,4.781532714078041,0.00037555703891397073
800,1.9490736111186513,0.0010248142750132244,0.010785105663175433,0.011265474038687365,0.0011257220583663176,0.06240693010127702,0.0007988452985316242,14.960126705316078,0.9979405427064411,4.772608126280306,0.00047814304363522466
900,1.9489152207185325,0.0009232288883112311,0.010891709220968096,0.011387076016965564,0.0011279248156231718,0.06339228257207435,0.0008100292836378803,14.957254127728888,0.9979719654589431,4.756732990493743,0.00048766478990887557
1000,1.9489055032156586,0.0013764257250861525,0.011077684534749659,0.012033691154599192,0.001131916585730903,0.06727466898774544,0.0008050202729839593,14.953967257849643,0.9977817620831395,4.705881850019679,0.0005981061988987236
1100,1.9485775889058075,0.0014818096707034443,0.011437222727518447,0.011748599273518966,0.0011279965222807478,0.06869081422554041,0.0008176724183860539,14.949148408537736,0.9976098595555583,4.681753206361242,0.0005981099952763893
1200,1.9485369292346228,0.0015698444916944464,0.011370757504313073,0.012075777417871237,0.0011360750573980035,0.06899007650188779,0.0008198558985639277,14.941840604028938,0.9976089725813011,4.6404513302578705,0.0007061377092323059
1300,1.9483841547711969,0.001521940181177482,0.011591988842049603,0.012275563710086635,0.0011289331500059913,0.07096328131635589,0.0008199001828147578,14.942812468701716,0.9973774950070861,4.6208504412573745,0.0007141125123838729
1400,1.9480868615203544,0.001984591744109817,0.011950733347236245,0.01277104373853108,0.0011342301493467177,0.07345847017518242,0.0008188583582616504,14.935371662395244,0.9973268285518815,4.621020191544252,0.0007754102556554281
1500,1.9480268339478832,0.0019621881604887097,0.011943180371448982,0.013523759726224086,0.0011349848509682712,0.07335146913850224,0.0008304114761518323,14.926353115286695,0.9971847743607319,4.568680912938657,0.0008664629515396007
1600,1.9477155894413292,0.002385740960059948,0.012339381445757592,0.013693506825072067,0.0011236890554548922,0.07530936511073733,0.0008356062193746046,14.92428609608839,0.9971629743760739,4.556902020151183,0.0009678612246002924
1700,1.9474753943043028,0.0024735920259636125,0.01256699869326508,0.013776142575555051,0.001125793247622906,0.0777541501059694,0.0008356206473145272,14.919521142209552,0.9969777595014805,4.512636132661956,0.0009617765230513118
1800,1.9473948757091208,0.002536007530745491,0.012811581692892864,0.01422175081625281,0.0011386008144725318,0.08006489465450548,0.0008368293465460601,14.91668271185338,0.9968479289324959,4.497182665196751,0.001069992329157171
1900,1.947074759675209,0.0030075448389370947,0.01266887063352153,0.015089787613711422,0.0011357079805728364,0.08123702180736408,0.0008370719665416211,14.907786348778822,0.9968420483273918,4.457960239959167,0.0011367639830829827
2000,1.947018065139619,0.00292503171146589,0.013246709945011642,0.014922061856927895,0.001139084842699028,0.08111089872583371,0.0008421509894528495,14.903632611190796,0.9966024795719365,4.45907104149638,0.0011456865351205036
2100,1.9466338559473435,0.003082310074679448,0.013303887876810878,0.016462810708515022,0.0011320872693152955,0.08325512154033693,0.0008407235989281898,14.90161909974416,0.9964990074206103,4.435421922565381,0.0012012278086011104
2200,1.9463484251639662,0.0033334158394384365,0.013355981905001374,0.016701786854119122,0.0011310989921400855,0.0857327843515042,0.0008562786601635399,14.895268794906894,0.9964356587850349,4.389726634735139,0.001306204317759422
2300,1.9463752205243463,0.0036829017509582927,0.013768243323251605,0.017456029746640286,0.001139443239852933,0.08680778449760389,0.0008579547452786475,14.888288947669338,0.996294022189314,4.3799094883933085,0.0013264405872094875
2400,1.9460411086880756,0.004021471078362777,0.013924386695572662,0.017427685378503702,0.0011320240357427197,0.08817188200622816,0.0008598489942183688,14.88471688186864,0.9961184371882215,4.345642138833041,0.0014635581247008033
2500,1.9456430406278762,0.004354468845840282,0.014204893802151253,0.01836502034820682,0.001126768765971955,0.08982651050514592,0.0008541044885580253,14.87994048603118,0.9961543199471042,4.344637436911539,0.0015107182491303527
2600,1.9454636936287102,0.004268798645708674,0.014567209827370935,0.019171609612325315,0.0011385975385424213,0.09097773003229,0.0008684868106686419,14.878127880208366,0.9960144984126726,4.305136736917738,0.0015372276797621218
2700,1.9451583966381967,0.004792099104346615,0.014741316487825699,0.020124248722254486,0.0011294859934148807,0.09451592513134147,0.0008693286191556461,14.872102367325759,0.995846445813275,4.2987913293793065,0.0015970042349377643
2800,1.9448180724850188,0.004774744763994053,0.014932014819570773,0.020219605442018247,0.0011285559586580302,0.09467711526984261,0.0008710101845212214,14.86398492627736,0.9957278680781286,4.25169722278606,0.0016291976249216736
2900,1.9448329357959526,0.005097364546068647,0.015185827936611856,0.0218820574078923,0.0011405725710613738,0.09633892330813396,0.0008782192130684361,14.86232058468491,0.9955726855107673,4.249495591743665,0.001707794919273505
3000,1.9445350619203572,0.005530283189027511,0.015599706081523968,0.022282459218005066,0.001130881385169407,0.09879437079804784,0.0008742326571444138,14.857618899717414,0.9954408424617894,4.19975533841757,0.0018164196749706522
3100,1.943957134335529,0.00562995987963858,0.01599415896819215,0.023189965222519877,0.0011320835805792866,0.09890549989420075,0.0008784958380771597,14.856103638690971,0.9953202496212639,4.194944939710959,0.0018506595325299927
3200,1.9439324427589586,0.005904505151035409,0.016264514965383288,0.02364956396079448,0.0011404676612421878,0.10050548305570732,0.000885950311787863,14.85140950830114,0.9952452318284666,4.159144562861837,0.0019290716508382998
3300,1.9435259495986277,0.006191619444964322,0.016348347177278334,0.02525380763729863,0.0011283578667183134,0.10325058930459108,0.000890829549268546,14.845456850848075,0.995129092837317,4.158860062570117,0.0020185362003752407
3400,1.9431336510066997,0.006624413497412306,0.01654833693257968,0.025904264005771935,0.0011385023299330284,0.10561615991266315,0.0008954840540010664,14.840650258680187,0.9949936860969416,4.126615626404884,0.0020647125682322688
3500,1.943017549817488,0.006745290403975187,0.01700654590874987,0.02738503484011369,0.0011405569145580702,0.10662194385446765,0.0008880418467864312,14.833355352974639,0.9949045844053208,4.087539699215033,0.002092894078517131
3600,1.9425331813844047,0.007215964825514464,0.01733579306347402,0.028441424485001893,0.0011352729789543862,0.10766745645017371,0.0008994472664356019,14.827003016129831,0.9947706113227459,4.0804650264082625,0.002207893034341377
3700,1.942151961557015,0.007581594299082519,0.017821928598078508,0.029348792667513366,0.001142388773819696,0.10904296389774681,0.0009076788091449984,14.824868306396437,0.994760035531455,4.059164238464337,0.0022605620568634482
3800,1.9420084927194825,0.007943053372387833,0.01793892900902858,0.030089471515047123,0.0011352459336308304,0.1102254465786799,0.0009064996435714588,14.820146466808602,0.9946456661937162,4.054262271279293,0.0022914654421909613
