miliseconds,Y3_1,Y4_1,Y11_1,Y2_1,Y1_1,Y5_1,Y6_1,Y7_1,Y8_1,Y10_1,Y9_1
0,1.949958731098558,1.7061526795053104e-05,0.009840759197853283,0.010197545154870244,-3.3239742896400656e-06,0.05026704093440795,-5.289252013717638e-06,15.002186292832963,0.999952135056014,5.0109324815904515,9.752272965734222e-06
100,1.950044054475297,-5.331168660395081e-05,0.010132792367408036,0.010142085947622245,0.0010790343336584084,0.05253912441473023,0.0006979344173821741,14.994998167823757,0.9988653376215423,4.962962255584134,1.963998990876859e-05
200,1.9497784615391183,0.00032473195647595874,0.010213189706417072,0.009901757942547638,0.001123899500815554,0.053854244262121015,0.0007686497944000075,14.992584933982277,0.9986928702411284,4.944518130945233,8.695605174061445e-05
300,1.9497515312642455,0.0003329612115329907,0.010103987975276339,0.010050696000117782,0.0011277904672925977,0.054233270904160774,0.0007879622647783871,14.989591740535868,0.9985732900665006,4.896499548289833,0.00015738639300551244
400,1.9497793050483851,0.0004367120656756494,0.01022049950488455,0.010409372152751345,0.0011340104518932298,0.0553211912339504,0.0007874063108764539,14.981843797840632,0.9985206235865893,4.8954724120890205,0.00019100385570455545
500,1.9494893822271642,0.0005958722284188177,0.01067162074834617,0.01028426227102222,0.0011334728993148112,0.05805796265311779,0.0007841295302616515,14.97955605194237,0.9983137595458652,4.859942901448876,0.00028890208818378645
600,1.9494761661361528,0.0007485925468835197,0.010509761232270466,0.011294874917494086,0.0011351321623469391,0.06065530190055809,0.0007935339045079477,14.97367556453376,0.9981689747537993,4.836230991324957,0.0003402679388376526
700,1.949118247081111,0.0008567262738037871,0.010850345599636,0.011446502284875858,0.0011316328136637686,0.06154275101451318,0.0007939825899815077,14.966377441676743,0.9981589467770395,4.781543806052901,0.00042804879311355264
800,1.9489938533507982,0.0009086886355718515,0.01083437392960258,0.010718962011833078,0.0011220612518401238,0.06395869738717415,0.0007984231945014278,14.962029596816166,0.9980375711828295,4.783721297967403,0.0004773268275049738
900,1.9489668587214388,0.0009342135816936417,0.011080167986949278,0.011834234102232005,0.0011255604685438043,0.06417793744754759,0.0007998929795465121,14.962047199627763,0.9979753166073259,4.754267439549213,0.0005151237056958448
1000,1.9489011376703744,0.0010958770287886228,0.011244125079444441,0.011727002308962444,0.0011291855286145271,0.06556640403877673,0.0008069202444221206,14.954732295207853,0.9977420320582935,4.709908969551855,0.0005461454340959503
1100,1.9485417781485272,0.001202902839951162,0.011485938871972396,0.011466060216117341,0.001131904010346282,0.0688258286901617,0.0008164346888262278,14.95186414454081,0.9976019621798126,4.683176332818979,0.0006163602290656842
1200,1.9483673610121692,0.0014294963882687914,0.011524804945504464,0.012708091241281529,0.001124465873975546,0.07036242426893137,0.0008093339474508327,14.946023793145297,0.9975229134884173,4.640704968336294,0.0006396630184354019
1300,1.9482731096926806,0.0016292342161643774,0.011805846352563508,0.012223851540602735,0.001127216610944392,0.07022567322893274,0.00081688647288294,14.93721991823569,0.9974890308837017,4.640812644238427,0.0007578611279459892
1400,1.9482380245973523,0.0018465598097102515,0.011910695689322882,0.012945208784914569,0.0011285718371832963,0.07151587151212946,0.0008250939783093501,14.93176499323828,0.9973623075522019,4.602876703681132,0.000832557134903443
1500,1.947817384144048,0.002191517397630797,0.011936925989807704,0.013133485526416478,0.0011367680798003153,0.07387465322593993,0.0008272025817638014,14.929609511011792,0.9971954159960519,4.571090685910061,0.0008832832981736047
1600,1.9478501763629863,0.0021783295651695046,0.01215950976690769,0.013187087011470656,0.001134813332901013,0.07652667121521275,0.0008248346606366921,14.923713476241014,0.9971753097503036,4.556488553817109,0.000886400704021345
1700,1.9476758986165832,0.0022821436290484686,0.012438364910138508,0.014308417669871629,0.0011272584631956313,0.07790895023506421,0.0008323500801580341,14.917788539322933,0.9970288882755389,4.517973202563248,0.0009985114607887835
1800,1.9473280291671247,0.002445627196244873,0.01270905318972264,0.014420255039074386,0.0011342330299580776,0.07875343943546663,0.0008386097652958396,14.917830522304955,0.9968483902842271,4.4980459178645384,0.001035150099588524
1900,1.9472298725210382,0.002724218308492691,0.012694943789699617,0.015405425890475515,0.0011313512903068155,0.07958989946724386,0.0008356057378014255,14.908463951395627,0.996729678184911,4.467842566897806,0.0010647684738492006
2000,1.9470545266600976,0.003219198426798007,0.012948708797579402,0.015370755986498086,0.0011339692488428453,0.08140730994390558,0.000839628675691197,14.90501554903306,0.9966605234365258,4.439807880280069,0.0011849018606460318
2100,1.9467614124649617,0.00334903104962405,0.013275087248241698,0.015556802736896266,0.0011268250113001554,0.08412262389765048,0.0008445778924902162,14.898044939905134,0.9966028183234966,4.4219288356152315,0.001256883948125049
2200,1.9466051704350917,0.003564979544495464,0.013321994759307926,0.016316625728566583,0.0011398886105296968,0.08517440295173821,0.0008460920966686626,14.898864871518828,0.9964985598973198,4.391508935319718,0.0013325164714141022
2300,1.9461589724272292,0.0038413108971113927,0.013677157546261788,0.017554223428142317,0.0011336500255934362,0.08693998779110299,0.0008576103545437343,14.894180328919198,0.9963878373208228,4.3804580769188615,0.0013277434686063798
