milliseconds,RuBP,PGA,TP,HeP,TPGA,E4P,S7P,Ru5P,GG,ATP,ADP,UTP,UDP,Pi,TPc,HePc,Suc,Pic,SucV
0,2.0174092859285975,2.424978022470327,0.4981093356544773,2.1937402362518834,0.22309231935500648,0.0466604043201479,2.032773795584917,0.04385843842755297,99.9998581131437,3.8717237646228084,0.5376970515045069,3.8709360728066615,1.6130025588413712,2.4930254330752266,0.11278359012714378,0.09991173532015656,77.31003885409788,0.7999545504830964,77.30999999345906
100,1.9611643075585075,2.4149805575468375,0.32067560576152326,2.257980690378912,0.19292404845010236,0.04516917492588906,1.952565290011301,0.1949051388513813,100.00161084214757,3.8870558912466033,0.5212887357793624,3.8709442668533556,1.6130352377262487,2.5686251011615937,0.12379747647336464,0.10077207561605522,77.30998345718713,0.7895926065995742,77.31000000546474
200,1.9489977129185698,2.5134614595094233,0.22722401239281673,2.2754342457315193,0.2630859476459524,0.05502725366395999,1.8456493428372216,0.21337202377140185,100.00149604300508,3.9003024908465225,0.5045016132500151,3.870903731710006,1.6130173128240881,2.6035210409081038,0.13024664038944533,0.1013704665857565,77.30999516138256,0.7843202323066453,77.31000000486492
300,1.9121773403616555,2.5560020947829085,0.17156503176376658,2.281859274954444,0.2729988944061241,0.05511130024950989,1.8731804511880616,0.3697941790059227,100.00262581968076,3.908968740980035,0.4843003320876036,3.8708818781803713,1.6131165421738185,2.611225444059029,0.1316456457382536,0.10204896719427424,77.30996828011845,0.7773511141065506,77.3100000021869
400,1.87519767686586,2.6216526214095115,0.13260419290073108,2.286834394890643,0.2940856147699794,0.0630678171098171,1.7475146857598203,0.3814054594485978,100.00238129278382,3.916155708181216,0.47685055221802963,3.8708063417218774,1.6131800712294868,2.6252335599258854,0.13477887458549195,0.10161094636450733,77.30999093606867,0.7778145170249069,77.30999999852554
500,1.8224320037549349,2.696263106082134,0.11104863024096015,2.2794321484225297,0.34006663235718443,0.06883515812460035,1.704456647180443,0.5316035265079492,100.00397521305806,3.9288986022267354,0.4798901444867642,3.8707575404372667,1.6133001043887518,2.6160394767530892,0.13308464024617636,0.10258713611275622,77.3100513650364,0.7767994745307726,77.3099999990234
600,1.8181548708216528,2.6663435739517967,0.09166901292214727,2.281169217936381,0.4041980791508775,0.06605518738661223,1.6700188965687435,0.5638024566222414,100.00388761820803,3.9284146671666487,0.4774481543531657,3.870604959975795,1.6134117038667772,2.6160666331743756,0.13126234228674455,0.10399805131523317,77.31009715640063,0.779962652237913,77.30999999958338
700,1.781646709036706,2.7652835961400237,0.08036330828976003,2.2766401396238067,0.41167234224597615,0.07248925391656891,1.6589570273561065,0.6869260681006524,100.00444539142785,3.9315644110261907,0.47162047907064975,3.8704879328382513,1.613512044022701,2.6207974368351223,0.13127413258365542,0.10428370617834637,77.3101396220243,0.7823528174772583,77.31000000088484
800,1.743681641282787,2.808649773603799,0.08023612321227046,2.2743448420593637,0.4771838947347406,0.07647160296152719,1.5738682128973451,0.6404135404887974,100.00685550032406,3.9412213362691637,0.4692324596098809,3.8704264938857516,1.6135965403282055,2.618751823137427,0.1279540117604702,0.10452296210852606,77.31016218147698,0.7799807646756568,77.30999999773775
900,1.7497027318034466,2.7863108064950546,0.06590302931925562,2.2615746440276334,0.48021913691715845,0.09077178307304716,1.5485042373152678,0.7519431992138836,100.00756263236325,3.937369913828577,0.4659626426974138,3.8703791510665524,1.613683338975125,2.618456499064185,0.12417750812187633,0.10565972901127342,77.31020284463523,0.7820960483821047,77.30999999836796
1000,1.727674023480661,2.8483126439106243,0.06508040666542217,2.2519862431702458,0.5033504377734898,0.0912821743395233,1.477989126955043,0.7678103721950165,100.00716536989012,3.9393735620121157,0.47163750886993405,3.870277034602965,1.6137061359071283,2.6213175067898833,0.12288689665186188,0.10463648161915841,77.31028097460096,0.7854556374025858,77.3100000036057
1100,1.682752428493384,2.882777167080148,0.054229852865293915,2.251752920227088,0.572026067471374,0.09075242940467299,1.4087154089653076,0.8161677155815054,100.00772785860681,3.9299976955983724,0.466014739292227,3.8702028287643455,1.6138342212378984,2.611716954769371,0.12045654913854759,0.1056480735066119,77.31030141646316,0.7897669115445846,77.31000001538149
1200,1.6766822155784098,2.9165485100292017,0.057516267450218116,2.255287019685391,0.56726544630846,0.10753003718968195,1.3670228001462692,0.9663209878878921,100.00976053633852,3.9290728516281215,0.47575000730405237,3.8700915163117267,1.613970076748346,2.6143368989560636,0.1178741531686777,0.10547238263961531,77.31033443052985,0.7912112352500806,77.31000000607635
1300,1.6681969999410877,2.9428709886833717,0.04832001413962543,2.2436950110262313,0.5942946335687942,0.10862986332626967,1.3743273069494153,0.9563537192757768,100.01004587095872,3.9261968126977727,0.47437405316273806,3.8700520026141216,1.613987690581055,2.603100816244514,0.11551610378999329,0.1055571558870348,77.31042846166798,0.793595656737761,77.31000001339194
1400,1.6443268985697272,3.024698459285724,0.04436000149861351,2.2321876956485154,0.6350789346526798,0.1127206598117519,1.2799622886113948,1.0430905526788095,100.01090838253234,3.9294178650803913,0.47209536425118526,3.8698769229438224,1.614051563517399,2.6097874203620526,0.11456885624842407,0.10553514709935578,77.31043910493428,0.7969117091427281,77.3100000309908
1500,1.6262416947430636,3.041436413762967,0.05704533540616156,2.235016917555243,0.6510323581162759,0.11893718621164727,1.2551844083250174,1.039533820694716,100.01189951015074,3.925725216671622,0.4819722521833049,3.8698695764886564,1.6141354318712522,2.6006149144759694,0.11129516370341008,0.10556727721785651,77.31049468287952,0.796562657421929,77.31000003649392
1600,1.6108102390111732,3.1240350735822355,0.054607383817638404,2.2301714900785803,0.7002294325007035,0.12892090910127713,1.2062204708354587,1.1319518774679829,100.01186437304973,3.909254826477636,0.49262402292386914,3.8697076947053066,1.61430912324453,2.5953390501888594,0.11096049988720887,0.10547775047392782,77.31061981188537,0.798315703264063,77.31000003919308
1700,1.5745375955597922,3.1398461505582334,0.04453756965055332,2.2178262263577255,0.7375233184882856,0.1245075748214608,1.1723693306309102,1.143540567726334,100.0120780954046,3.9099374290917446,0.4911426934160504,3.869671713590665,1.6143019661480773,2.598021792857971,0.10821242039802142,0.10476220774364436,77.31066527667117,0.8004378279077191,77.3100000310665
1800,1.5743564574344087,3.1420496027518783,0.047925667559132495,2.2121906296851184,0.7299952326761733,0.13393166094915204,1.16410465678137,1.2495385644696166,100.0135798329742,3.897837050266721,0.49407508511767917,3.8696143336903934,1.6144547395728606,2.5972118376612703,0.10728089714025556,0.10463380609263186,77.31070134693712,0.8051207365285974,77.31000004142408
1900,1.552393425294246,3.1840106246168736,0.04626517437404663,2.209038400265279,0.779167748361911,0.13825404296693372,1.1830243324648149,1.2901396536751382,100.01293249415431,3.9029205749437983,0.5015715185995867,3.8695914824726074,1.6144047786987017,2.5856056042873528,0.10720771058315194,0.10483054686665631,77.31076227548768,0.8047460070422007,77.3100000550764
