milliseconds,C,P,Q,Qp
0,0.3011942889936517,5.966147532055594,24.766732803085972,15.842805285404397
100,0.2940523487523652,5.976828840399338,24.6384167013691,15.95265620315271
200,0.2870788599823353,5.988294213777139,24.513771965869193,16.05870914439899
300,0.2802705741598667,6.000531735638077,24.392694992458836,16.161071549567133
400,0.27362368963419936,6.013527011825218,24.275073085175936,16.259860273522776
500,0.26713465112265106,6.027266787375946,24.160802515137625,16.355182898711075
600,0.26079967996661474,6.041737172422804,24.049774479587573,16.447152292582427
700,0.25461501887944804,6.0569245692248,23.941882258522067,16.53587918243481
800,0.24857704061779104,6.072816069500516,23.837024346929258,16.621468906904354
900,0.2426822489957598,6.089399445750903,23.735104385686725,16.70402148611845
1000,0.23692727411459097,6.106663148780085,23.6360311279234,16.78363165855098
1100,0.23130876105357628,6.124595715812112,23.53971396671865,16.86039350157819
1200,0.22582349519512263,6.143186450589948,23.446068043130165,16.934395154035432
1300,0.22046828408550972,6.162424772129868,23.355009368538916,17.00572385533074
1400,0.2152400556780224,6.182300751204506,23.266458847864698,17.074461788836512
1500,0.2101357944855618,6.202804739269056,23.180339485489068,17.140688966323022
1600,0.20515257022726024,6.223927540582681,23.096577684223067,17.204481887527624
1700,0.20028749686511108,6.24566011926401,23.015101037623154,17.265915814831207
1800,0.19553779173083674,6.267994037221264,22.93584162975524,17.325061374313613
1900,0.19090072937689262,6.290921109065308,22.858733435787492,17.381987233141682
2000,0.18637360980937817,6.31443316505203,22.783710538196225,17.436761937011187
2100,0.1819538586543202,6.338522800807302,22.710712769692652,17.489448097723184
2200,0.17763892640582943,6.363182614773656,22.639679987410215,17.540108291164238
2300,0.17342631051454604,6.388405374938541,22.570553325545152,17.588803767010234
2400,0.1693136082436731,6.41418442975047,22.503278263422526,17.635591288176734
2500,0.16529843580659326,6.44051307155031,22.43779984665167,17.680528051882405
2600,0.16137847937418393,6.467384942522695,22.374065748949988,17.723668537707525
2700,0.15755149349856096,6.494794022051094,22.312026176450424,17.76506460608065
2800,0.15381525360557405,6.5227342605898295,22.251631113297403,17.804768334456583
2900,0.15016761871799533,6.55120005661946,22.192833902513065,17.842828329533237
3000,0.14660649145611393,6.580185957222833,22.135589000464954,17.879292040219287
3100,0.14312980522881066,6.609686576659364,22.079851369428347,17.914206384422563
3200,0.13973556965263587,6.639696905599399,22.02557878985151,17.94761536498643
3300,0.13642182914922868,6.670212033921143,21.972729786193792,17.979562208608137
3400,0.13318666463441314,6.701227164755405,21.921263731133834,18.01008925858492
3500,0.13002822526273322,6.732737816317398,21.87114235921722,18.039236413096337
3600,0.12694467225346584,6.764739474223276,21.822327151689855,18.067043823641306
3700,0.12393421621307482,6.797227819224483,21.77478105217418,18.09355012465514
3800,0.12099513432410032,6.83019883115758,21.728469250583796,18.11879162457636
3900,0.11812574434711862,6.863648631721064,21.6833579974597,18.142803529350832
4000,0.11532441407648361,6.897573541658977,21.639415035207787,18.16561949743133
4100,0.11258953948711395,6.931969953420738,21.59660864619078,18.187272623007637
4200,0.10991948765245312,6.966833998157865,21.554905162731373,18.207798007857118
4300,0.10731276640186264,7.0021625364076225,21.514276376547414,18.227225108531616
4400,0.10476788435843742,7.0379523412419935,21.47469343021217,18.24558404563294
4500,0.10228337331788219,7.074200234576463,21.436127836465463,18.262904551214625
4600,0.09985778652012565,7.110903077628647,21.398551407254924,18.27921604212915
4700,0.09748973216329496,7.148057953510743,21.361937621006902,18.29454620751205
4800,0.09517783815410535,7.185661974937605,21.32626018367708,18.30892249542689
4900,0.09292077904119346,7.223712449736409,21.291494215109736,18.322370885793166
5000,0.09071725535382681,7.262206749102109,21.25761531689756,18.33491685491127
