milliseconds,UbE,UbE2,Wee1,Cdc25,G2K,R,G1K,IE,PG2,G1R,G2R,PG2R,SPF,MPF,Rum1Total,Cdc13Total,Cig2Total,Mass
0,0.11103250965208637,3.224476195338274e-05,-0.0021359399214330534,0.0005187316302417259,-0.0013546802758650838,0.405894948418888,-1.8870410924076976e-06,6.875804808420453e-05,0.00035857125921123583,-8.556550332336423e-06,-6.190556762220348e-05,-9.329191192625618e-07,0.0010256808994472837,-0.0003469239085548184,0.40534336330857895,-0.0020055948339487563,0.00019838379157376669,0.48558080934459313
100,0.10325211024447922,-0.00014699479892629498,0.005282422999796456,0.00043934811322858823,-0.0004922694390476917,0.3771809794492805,-4.54884638907535e-05,3.4158376646557566e-06,-0.0004741869521846546,1.9935069167709437e-05,0.0007533133632446972,-2.0830603635872498e-07,0.0013897981124419922,-0.0002309254352278667,0.3827598997171599,0.003011210046572182,-2.0344156677730354e-05,0.49397493756218125
200,0.08939697366765828,0.00019937710592597726,0.03215793767483411,0.00012188126568066266,0.0012514395161173344,0.3374023549526909,0.00033574735073527845,7.66875452819263e-05,0.0005325870425933531,9.329266386613292e-05,0.002331936745358146,3.0022821640838094e-06,2.1148101283215127e-05,0.0018146978413704933,0.35209032228797027,0.004574927983723754,0.0002829813410543256,0.2423979271301362
300,0.08497907213893334,0.00029392966636892517,0.047028379931513264,0.00022195013754525508,-0.0006707468305029482,0.28951678450113527,0.0004101070141064902,-3.365318326154332e-05,-0.0006723806872770151,0.00017050126025042759,0.003962732232363419,5.055926716430302e-06,0.0011194939602446065,0.0010354312056443553,0.302707599182157,0.005075112051849474,0.0007277137564624292,0.24390135892890388
400,0.07418744381033264,-0.00011273399149964747,0.06480888530359485,0.0005924665695672694,0.0009839404813916097,0.25681514904519426,0.00038959091680499926,4.728375305940546e-05,0.0006985874114284914,0.00027390565374591126,0.005344289907327658,6.7562788543872785e-06,3.7289579959576703e-06,7.940572933546393e-05,0.23843032814094842,0.0039436886316031195,0.0008371324382047998,0.24855730118626576
500,0.06689164521016633,-0.00013696442313963265,0.09257340252887071,-4.062624952766311e-05,0.0004216271514367418,0.17176199935807998,0.0004297045389157957,-4.328000677018437e-05,0.000654427742397584,0.0003943632880221362,0.006769594549315993,1.1546601918715948e-05,0.00012782607901467506,0.0022634202956074785,0.1807113252925143,0.007842025734472177,0.000911492386601234,0.245272760812568
600,0.05840985371917023,0.00011218123083349325,0.14935473078509134,-0.00013256271069426087,-0.0003761128754305259,0.09640633929405568,0.0007596071984214352,5.050403143375358e-05,-0.0006048693164504,0.00042272171353368465,0.007457360182394909,1.493115621633664e-05,0.001611911819807888,0.002368144183757733,0.10872313482683836,0.008184038942359667,0.0009231011432744666,0.24114177633695433
700,0.04709777371572709,1.5384030225966709e-06,0.13069316880957724,0.0007759750747019366,0.0018857056331027095,0.01080274837194719,0.00057667965149532,3.1761445811944635e-05,0.0005142951902757583,0.00045108819163946714,0.007679010941691423,1.6728168874323318e-05,0.0031672334020757744,0.003812825440857083,0.0019966302480530895,0.010576900983129047,0.001427301435297396,0.24616725947040557
800,0.04298209414092932,0.00010605420380061057,0.1943811622339392,0.00020854843379753524,0.005197788809631721,-0.0119320177197523,0.0008666275744848932,0.0001048316311875856,0.00042874548614907734,0.0004166452296623016,0.007349138679881359,1.682852911080583e-05,0.005673682044166313,0.003121099171611414,0.01072987753723922,0.011122294985575768,0.0012694801119184492,0.24797865562853277
900,0.029820606429515194,0.00038859201359873173,0.20408179203932023,0.00026908529844438175,0.005834098125601938,0.0002968539084865698,0.0010582660715926133,0.0001610933337878177,-3.4165238069906978e-06,0.0004033900245343854,0.0071444786235595956,1.72487778271827e-05,0.006969534909521186,0.005498231588744424,0.010681045878268612,0.012393867831968724,0.0014962686755391034,0.25030198566174156
1000,0.026382897881117556,0.0006746466476862246,0.2109996970469955,0.0012319082088214355,0.006983951937265446,-0.0063714992406674765,0.001107339360585467,0.00017911081445592123,0.0008185309960361318,0.0004145890399293203,0.00687890407839182,1.649234998158729e-05,0.006032695155806471,0.007053621739580456,0.005750330362920179,0.014475718752616353,0.0016425144542326043,0.24753313553246994
1100,0.015611053437301882,0.0010983813519442902,0.22067768339096688,0.0011340327576660168,0.009711666321638984,0.00826982933397487,0.0014890309101038574,0.0002460999220444139,0.0008859500300924297,0.0003863750202767834,0.006790763664121608,1.5720154031425298e-05,0.010483524034026026,0.00971102664630329,0.019587775419468406,0.015490334287672377,0.001714958248206614,0.2466562753931676
1200,0.011344501827434458,0.0010913590560147344,0.2441982555197253,0.0014503511639200957,0.011416089265849656,0.0018870837900424053,0.0017639892780875505,0.0004288356674653726,0.0006089564459700323,0.0003704199267304947,0.006830114993423185,1.5230324603002533e-05,0.009701005469503017,0.010269839169952319,0.015237545445647227,0.01678193062805061,0.0020098716864065057,0.2465370117486025
1300,0.004314172638207809,0.0015360913633162162,0.3097611325537527,0.0028668640701446715,0.013079550160852826,0.00996186063805081,0.001974351181831537,0.0004799519949633137,0.0009840327917475114,0.0004073784395369658,0.006282632144425383,1.4505342811347198e-05,0.013472656553263865,0.011876369389563417,0.0019325217647753225,0.017715808711406697,0.00224381905943212,0.24397783242379503
1400,0.004193680727847996,0.0018472310162982565,0.32560750609950234,0.003377725730229376,0.014227704755901134,0.0058188200708583744,0.0019128674418683227,0.0004979870142048862,0.0002845339123186703,0.0003861589545806487,0.0065609747182491275,1.3825933211809272e-05,0.013477162930837538,0.014071902352992525,0.0041597598649944206,0.022202513070388778,0.0025336908766502753,0.24210142214795297
1500,0.004275406246264143,0.0019744511961165283,0.3064711300058756,0.002909975972617758,0.013964100538802319,0.0011718202229744241,0.0021705805684854975,0.0006055836133027172,0.000807118400468674,0.00036580786267753255,0.006069972340003671,1.3292365679028767e-05,0.015705843304768496,0.014752440596903775,-0.003967423873995545,0.02380604466790338,0.0025030572111021925,0.24591201310935987
1600,0.0012241270249256139,0.002376331424003053,0.37487453732819653,0.004030634680768923,0.016233544741892907,0.012159100388037742,0.0025050662466221153,0.0006730197675274479,0.0018182845101950276,0.00034501402489526975,0.006147345812347383,1.3467558076591809e-05,0.01555656728048239,0.014976529746833344,0.016502530228102406,0.02281978688494821,0.0026626991385262535,0.24397306665621118
1700,-0.0005300475701782906,0.0023782970865604603,0.3788884763188875,0.004535165318466593,0.016442584259249354,-0.006565839902901142,0.002719199847782059,0.0007557523124872452,0.0010056248862920177,0.0003305664721804084,0.00579068822673459,1.1769248640213569e-05,0.01814788977651229,0.017248341132669345,0.005188333215358252,0.026342174326325195,0.0027907650589775283,0.24259125407776647
1800,0.0025197057983144156,0.0029924523535601916,0.3864936472457139,0.004880157195226658,0.020009993693929824,-0.011912195801315004,0.0029270288227573223,0.0007178848456038634,0.0022394261450833885,0.0003225238512350654,0.005465473048928553,1.2925230635828763e-05,0.018722732310287756,0.01990500164093621,-0.0014320053589512811,0.02703088379574748,0.0031276392407136363,0.25133630405371327
1900,-0.001639083560121568,0.003161039347734178,0.4038558793676907,0.005519304147973585,0.021792657372417347,-0.0025152706639450773,0.002998910609093733,0.0007594789451292481,0.0020001836530060095,0.00032995639667636174,0.004922632029274489,1.2657434277791097e-05,0.022784609673247212,0.01992204255942454,0.005148166333040129,0.026579464351160646,0.0030368149812743605,0.2504755139830425
2000,0.00025111131779201903,0.0031945562184677676,0.42281784885490825,0.005899098088548503,0.020284711427786886,0.0011638398845622083,0.0031772409315423637,0.000835300326032167,0.0028297584024500593,0.00032846151638942406,0.0053725510904486925,1.2508885354475367e-05,0.02266867234485248,0.02163434588059295,0.01792011885985928,0.029907484720163975,0.0031752964738998787,0.2517273798040522
2100,0.0006751002626766046,0.0035937353113825983,0.46984633526078184,0.00652183831772108,0.021874804092644754,-0.0018335097404988871,0.0030052764129284435,0.0010084131152935597,0.0021884802856504794,0.00029040834172008954,0.004812194779184715,1.179348075263083e-05,0.023027390646866156,0.023273648938524027,-0.001789255974499803,0.03164837921240228,0.00371811039168898,0.24833739770326343
2200,-0.0020726160043427885,0.004010923641120149,0.48055361443032335,0.007774640729256878,0.023306546515420353,0.002732032855480601,0.003348688247056598,0.0009996943860264627,0.002393308040795932,0.00028455907337474756,0.004883846939542378,1.2035445254333894e-05,0.02412788273469065,0.025541622066778992,0.0077483813086305885,0.03086217878153952,0.0038477422097441946,0.24529459514856403
