milliseconds,UbE,UbE2,Wee1,Cdc25,G2K,R,G1K,IE,PG2,G1R,G2R,PG2R,SPF,MPF,Rum1Total,Cdc13Total,Cig2Total,Mass
0,0.10763688183169319,-1.8364792149822273e-06,-0.0014998574265401659,-5.218082063606009e-06,1.502261462646449e-05,0.39963134383608273,-9.11008593551116e-06,5.903366637500882e-07,-2.5974729692901057e-08,0.00014608517487492065,-0.001836490472187813,-4.47482196657664e-06,1.777188490478392e-05,1.331914176385922e-05,0.39882161238460795,-0.00014508872216373943,-6.131522960596661e-05,0.4886560337499793
100,0.10151228497596775,2.2205190957448613e-05,0.01863649645254762,1.9294915991700183e-05,0.0003783222970618008,0.40101446252602885,0.00015683436147253654,8.140145379035004e-06,6.277671541427638e-07,-0.00016415534006948419,6.231223787972668e-05,3.007116190088289e-06,0.00042095181123485016,0.000377645117762819,0.40259492981875034,0.0023917448265687673,1.126340965437763e-05,0.4914237008292457
200,0.09186150131375191,3.815622125387073e-05,0.057264512636719576,5.223361168756641e-05,0.00039737404968184667,0.40099304273036784,0.00024358668404958863,1.310278577665244e-05,2.2283087814650086e-07,-1.5066536322413341e-05,0.003894656050832248,-9.39494944989908e-06,0.00044651698007314064,0.00038933387359985425,0.40314254120235576,0.0020781018140021987,0.0002973474344530909,0.24543977137501435
300,0.08197968206321282,4.889442272106429e-05,0.08674037169623626,6.416759538257442e-05,0.00040658097037972414,0.401339398866439,0.00031988051894305864,1.482588158749026e-05,8.883648650128107e-07,0.00014100455582958174,0.003912900566423637,-8.554411993749305e-06,0.00045717245982487115,0.000401649581129862,0.40577313927213576,0.003863920489596118,0.00037296291069550855,0.24165864918129926
400,0.07583519483054392,5.4206475846800245e-05,0.11850286118031941,8.659620966824594e-05,0.00039622413525393775,0.40040985574080384,0.00037180830174573165,1.5673377857615027e-05,4.996855991464973e-07,0.00024061743015257043,0.005468883969622064,3.2526378541439853e-06,0.000501845237203352,0.000424074343753618,0.40654469432676094,0.00781872266547328,0.0007527160317183807,0.24100448204841624
500,0.06390554165508464,6.039179732616519e-05,0.08941204792551471,9.569593590359735e-05,0.00041712932522555306,0.4008975041535478,0.0003945845478163975,1.559959851231192e-05,9.111830169109036e-07,0.00030318472408025286,0.007259111871971964,1.181378589903947e-05,0.0005173163136753362,0.0004358396269659127,0.4089747592941931,0.008952581406049142,0.0009512843522825419,0.2500196464334493
600,0.05899123283849427,6.45600036550961e-05,0.15240291978484138,0.00010651000664407908,0.0004379222052263609,0.4004446262276858,0.00041774276820190907,1.704162262689248e-05,7.094715461463068e-07,0.000435473602232074,0.009628926791779928,3.059891917053939e-05,0.0005229708726153431,0.00042150525495482816,0.4085370461750819,0.010226267491819272,0.0011204027911329247,0.24621848241522393
700,0.04686129116434999,6.827120591844101e-05,0.15657076217664817,0.00012096441762507457,0.00042715314540621517,0.40113914548019247,0.0004499117627357032,1.6425700676792428e-05,9.387731744594832e-07,0.0006476937792194715,0.008190802233120392,2.2011258614877058e-05,0.0005297869880006222,0.0004327725248727857,0.41085835913211743,0.008760301209854493,0.0011526947916711801,0.24438180200809875
800,0.03898368142245486,7.099257949153946e-05,0.19012484890256182,0.00012604135363600017,0.0004372897966166034,0.4008193271977489,0.00044808859366343153,1.801855179028581e-05,1.0625908397040285e-06,0.001096544418119353,0.012204221406527577,4.901728542439219e-06,0.0005859079172742958,0.0004487312590400889,0.41420294137288316,0.01140331563220896,0.0013201550845944351,0.24953443171235318
900,0.032730238524082286,7.231163844549799e-05,0.2017212819966934,0.000144449325085057,0.00045200890916827875,0.4006815565234779,0.00048006768146849045,1.7316957089287484e-05,1.186298116605669e-06,0.000980660912692936,0.014312438829961992,1.4690997721929842e-05,0.000573983474920324,0.0004715756445707091,0.4144712137751188,0.011933813031379196,0.001437083710478767,0.24830207098970714
1000,0.025128975267092887,7.16784240125061e-05,0.2140320082712326,0.00014681564509563496,0.0004846484260227925,0.40060843826604003,0.0004748097898350111,1.836013456379575e-05,1.1661280499742075e-06,0.0010875146579069274,0.01548261425781158,3.370752601089914e-05,0.0005891593188906224,0.0004602419302424122,0.4154452755515757,0.016225083821834442,0.001938056516121029,0.24270225613533977
1100,0.020538217166730252,7.560112736011824e-05,0.24337538751829876,0.00014713366158697778,0.0004926104027313341,0.40005410889807985,0.0004969667804232403,1.928256501851478e-05,1.4619872099894211e-06,0.0015998680242949011,0.016752449786825805,3.396158231900541e-05,0.0006140081850391868,0.0004975090843472733,0.4180821794240009,0.01768099856661209,0.0020777048169715083,0.24231146809552495
1200,0.010237099974479903,7.804498822886601e-05,0.2903329829939682,0.0001615338903699649,0.0004918430370245429,0.3998681759883224,0.000494474374834072,1.9659577072750983e-05,1.7238913611831713e-06,0.0014927079538516654,0.01599120753668498,2.615176348132363e-05,0.0006152665716394991,0.0004993650316183148,0.41764306751192054,0.017982817962838016,0.002312374464630689,0.24635037013039524
1300,0.005622144883410826,7.659788596214836e-05,0.2966172735360646,0.00016282484403511304,0.0004986561325966874,0.3994302950762054,0.0005142203623843072,1.9481061926888942e-05,1.5064583333473092e-06,0.0015494601297920225,0.018742427489109016,3.191083248969165e-05,0.0006289580279666071,0.0005045552534744666,0.42008968227799653,0.017998460788631775,0.0022899227293043042,0.24283243199781676
