milliseconds,UbE,UbE2,Wee1,Cdc25,G2K,R,G1K,IE,PG2,G1R,G2R,PG2R,SPF,MPF,Rum1Total,Cdc13Total,Cig2Total,Mass
0,0.10817477423888398,-2.2507933328675007e-06,0.015644536027328286,-8.088478630648627e-06,1.5604125657283144e-05,0.4024467133284505,-7.760108085818267e-06,9.213654072085422e-08,1.3972617367271532e-07,-2.647939504507239e-05,-0.0010270093847265364,-3.980902943728124e-06,1.842690229875004e-05,-2.0518018206199927e-05,0.3995565147611146,-9.047797907475469e-06,-5.1760539911989126e-05,0.491827147903084
100,0.10158000839011573,2.339841234798715e-05,0.019502956480371127,2.558103627049726e-05,0.000370811792940649,0.396661313032998,0.00016192265104480119,7.10473224131017e-06,6.270686911435275e-07,0.00012810115111502074,0.002508258088791653,-1.548262891368688e-05,0.0004356021021827399,0.00035757945920604327,0.4003542417283684,0.0031482286779653534,0.00034158558193012967,0.4921724556482243
200,0.08996684957780807,3.757518210072807e-05,0.024111451707153536,4.6650944906732735e-05,0.0003886530949706729,0.39955531818639495,0.00024664869153396505,1.177989061011432e-05,2.965566940777703e-07,-2.78154058870829e-05,0.00160253761711326,6.888028907456714e-06,0.00042706440109730587,0.00040571270479042727,0.39946152397043266,0.004378031676817388,0.0004419122520222462,0.24068062491621525
300,0.08404691068995361,4.933632844316647e-05,0.0832209364510253,7.910822566234146e-05,0.00040390817713689995,0.3978724290170262,0.00030088412424310757,1.4331167697426101e-05,5.799207209046631e-07,0.00019881584121095457,0.005605648150171011,1.4822231140810242e-05,0.0004794675331041475,0.0004152457115281845,0.39904619113006357,0.005636865061031328,0.0007362342342347982,0.24453489398024375
400,0.07159076521667185,5.949706577632531e-05,0.08640855394521861,9.064741416610414e-05,0.00039951199322460365,0.3917536201634491,0.0003643961481945941,1.533065577811196e-05,5.728035163105103e-07,0.00029333736098157115,0.0063206775890632064,2.304763662123324e-05,0.0004990852562130781,0.00042355090542975105,0.3990842513360681,0.007187040156992359,0.0007814826059173796,0.2429872927302375
500,0.067553433034194,5.936854680440401e-05,0.09332907241942581,0.00010067478653610013,0.00042932305431773484,0.39167943602753985,0.00041489622016601177,1.7300340410775882e-05,1.0222049738133247e-06,0.00045670147599998764,0.005664243211138639,1.57018352074191e-05,0.0005035017554227296,0.0004274600695154207,0.39810901031041473,0.006192825625317673,0.0006230733962833565,0.24752954638608826
600,0.05754146561247803,6.613298826021095e-05,0.10766348100398776,0.00011934301489008005,0.0004352846781746922,0.38571967540027197,0.000448451643687158,1.6469808245765845e-05,1.1735671219030813e-06,0.0004850032076167532,0.007230134747738393,7.0454921041717926e-06,0.0005443473150674838,0.0004500171253518215,0.3972059652094546,0.007901384802837743,0.0010718686468266572,0.24648612927030528
700,0.04846764859721155,6.71303722340414e-05,0.16818357983540055,0.0001307546861748767,0.00047307395217546425,0.3842590655442203,0.0004714671827951632,1.751097645778606e-05,1.06232501195207e-06,0.000988802780873754,0.010400497352151438,2.262747920698968e-05,0.0005467776881606159,0.0004674644642232076,0.39678569056620916,0.010316621554839624,0.0012637952482973244,0.2449179433195255
800,0.040429704916382016,6.759575330469497e-05,0.20618600235540152,0.00014104087567750316,0.0004881316091063183,0.3825495507360429,0.0004842403839565968,1.795439119181717e-05,1.5587228845691771e-06,0.0010199672776359985,0.010620955009241028,7.642795429445444e-06,0.0005755123321344842,0.00045852366556488604,0.3957598744188779,0.012085618265155319,0.001513325648068805,0.2487794476571837
900,0.029894441625209357,7.445695323703059e-05,0.17377145225955037,0.00015057246265994456,0.0004989533830817714,0.3782335586486014,0.0004833040543233945,1.7788361782001594e-05,1.6214575042440087e-06,0.0011165723843721486,0.013168315210016733,3.46447985868312e-05,0.0005874331496024538,0.0004802598421588717,0.3948133378423904,0.013498461816414306,0.0014161390808050092,0.24871012039755752
1000,0.024114457484344702,7.53176197939732e-05,0.23010367800174453,0.00015613015461739564,0.0004888294207479893,0.3765518053714866,0.0004817251500021373,2.001746260808579e-05,1.3104706349602257e-06,0.0013705473199143612,0.013166675538331483,8.068368540235955e-06,0.0006441179213543792,0.000518018656431138,0.3932523456341512,0.015146717626845867,0.0018414489577791547,0.24832684218777462
1100,0.015376813285650838,7.824326318610003e-05,0.26656143473879157,0.00015380531507379816,0.0005025507306077176,0.3776108996312356,0.000498206235105996,1.916543357761655e-05,1.2451418970163897e-06,0.0014095364733363478,0.015572732550372463,3.3293461974277166e-05,0.0006472877710163912,0.0005217388640885044,0.3914436123726656,0.014036739966655998,0.001925925224575821,0.24825720698673498
1200,0.014110823063381411,7.793888546287163e-05,0.24547446657526395,0.00017414969963790852,0.0005282152257390947,0.37025561089182774,0.0005515038544604405,2.0601189135194297e-05,2.1848051482516275e-06,0.0017234596611744105,0.01834488998367067,1.9195995996174853e-05,0.0006710680909231045,0.0005461078812314529,0.39125681973243553,0.017366251058190695,0.0021204574491537885,0.2508663625274606
1300,0.008200967372041299,8.109603749132807e-05,0.3116695825099268,0.00017665962347180317,0.0005457631720779577,0.3713731844543124,0.0005779033054365618,2.0481378556877376e-05,2.4736879561604374e-06,0.001661430812262459,0.01962078713334744,4.325205414660403e-05,0.0006653742094265166,0.0005403245872221176,0.3896178639238443,0.02001954054389451,0.0023358354687422816,0.25020307491535126
1400,0.0008370325540760313,8.459716399022144e-05,0.29909456358334685,0.00017752717458069197,0.0005740626971257289,0.36772515956199564,0.000569632827641243,2.070133435983511e-05,1.9979966048926462e-06,0.0017353172022888956,0.01868189034588199,5.0501078383639955e-05,0.0007035608258498449,0.0005435709054323664,0.38799577938782487,0.01948222618007749,0.002491019283205614,0.24629256101304145
1500,0.00018389099242397734,8.894788520476553e-05,0.3259273368519636,0.00018453519371293547,0.0005538050667480745,0.3657873236916153,0.0006084422450426642,2.260537212787393e-05,2.262191533936941e-06,0.0017844372108536618,0.021776421646243747,4.257385465124065e-05,0.0007074356348652385,0.0005901563650760173,0.3867346338287694,0.021000660689293914,0.0026558584016963256,0.24538592799558112
1600,-0.0006809876708957671,9.094529405915978e-05,0.367641180899779,0.00019085722162220096,0.0005901903755045628,0.3602641822476974,0.0006230255635177388,2.3332302950175728e-05,2.588021493355551e-06,0.002207069115386501,0.02323037162416799,6.944708220586794e-05,0.000743996504658388,0.0006001187010937231,0.38525202835804173,0.021225853176534484,0.0028444146311759956,0.2516493610134714
1700,-0.0020557934831312023,9.301834635291553e-05,0.3482688562171745,0.0001948830108559501,0.0005953728669240307,0.35722671247048066,0.0006461558294755345,2.2783412900715712e-05,2.86415797598571e-06,0.002192104086379066,0.023095396629253903,8.056123946143173e-05,0.000779509677647317,0.0006008873892363299,0.38241490618295654,0.022306219781619747,0.0031303504746801624,0.24775121233257189
1800,-0.0006788370841338706,9.112514502228225e-05,0.42359702182268366,0.00020364667460151677,0.0006154069490416239,0.35423234333175296,0.0006239644300476971,2.3285596381672574e-05,3.6627173694126955e-06,0.002294096407735553,0.025712274900798502,8.088632930321215e-05,0.0008015647903077593,0.0006097838256487584,0.38170389745203676,0.026531164093093352,0.003317019908828779,0.24712582120300297
1900,0.0019073140644479299,9.80872038309102e-05,0.4066755882797971,0.00020007435656519258,0.0006249095003782062,0.3514823551269883,0.0006687436511596221,2.4530249098219577e-05,3.4997891407527073e-06,0.002548616417731553,0.027210498134659318,0.0001021031449289903,0.0007784673026051235,0.0006210246403494555,0.3796770971802375,0.02583456966256165,0.00353513054495276,0.2518633928965934
2000,-0.0004973403573110067,9.883985832474953e-05,0.43005081352895963,0.00021506205837359325,0.0006621200523247131,0.34720553538269305,0.0006610277573351465,2.5187557646681295e-05,4.425393376621861e-06,0.0028498577048297184,0.02934054597526624,0.00010964743445821527,0.0008350326081198599,0.000668156856699018,0.37822513013468506,0.027617930445590584,0.0036302335744194717,0.2483858154505546
